dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_n_max,params_n_layers,params_n_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,params_initialize_fe,system_attrs_fixed_params
287.0,k2204_BPV,1.0,59.0,0.0175610841906745,2022-10-19 22:45:40.020266,2022-10-19 22:55:18.939744,0 days 00:09:38.919478,4.0,3.0,339.0,4.0,11.0,256.0,0.0030457423490554,106.0,2.0,86.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,60.0,0.0005368437996366,2022-10-19 22:55:18.940360,2022-10-19 23:00:58.763462,0 days 00:05:39.823102,4.0,2.0,64.0,5.0,10.0,256.0,0.0048555489583184,121.0,3.0,46.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,61.0,0.0165013163350522,2022-10-19 23:00:58.764078,2022-10-19 23:05:28.054032,0 days 00:04:29.289954,5.0,2.0,116.0,4.0,10.0,256.0,0.0088137833828771,149.0,6.0,27.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,62.0,0.0177056118263863,2022-10-19 23:05:28.054671,2022-10-19 23:14:32.314419,0 days 00:09:04.259748,5.0,2.0,218.0,4.0,8.0,256.0,0.004443238521581,133.0,4.0,61.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,63.0,0.0004459109259187,2022-10-19 23:14:32.315041,2022-10-19 23:20:23.181141,0 days 00:05:50.866100,4.0,2.0,301.0,4.0,7.0,256.0,0.0065540252430871,96.0,5.0,51.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,64.0,0.0002857645340554,2022-10-19 23:20:23.181780,2022-10-19 23:23:23.448869,0 days 00:03:00.267089,1.0,2.0,270.0,4.0,4.0,256.0,0.0038587086875404,178.0,2.0,56.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,65.0,0.016044505064201,2022-10-19 23:23:23.449469,2022-10-19 23:32:12.924079,0 days 00:08:49.474610,5.0,2.0,271.0,4.0,9.0,256.0,0.0036193915150715,202.0,2.0,59.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,66.0,0.0011370145657565,2022-10-19 23:32:12.924696,2022-10-19 23:47:16.964070,0 days 00:15:04.039374,5.0,2.0,431.0,4.0,5.0,256.0,0.0016086865901426,273.0,3.0,93.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,67.0,0.0166725752605998,2022-10-19 23:47:16.964704,2022-10-19 23:50:43.013783,0 days 00:03:26.049079,1.0,2.0,258.0,4.0,16.0,256.0,0.002536777271783,76.0,2.0,70.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,68.0,0.0164551702255266,2022-10-19 23:50:43.014459,2022-10-20 00:03:22.378359,0 days 00:12:39.363900,4.0,3.0,379.0,5.0,6.0,256.0,0.0010780840440264,59.0,3.0,124.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,69.0,0.000292902244837,2022-10-20 00:03:22.378964,2022-10-20 00:18:28.744065,0 days 00:15:06.365101,5.0,2.0,364.0,4.0,4.0,256.0,0.0019881721178069,226.0,7.0,100.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,70.0,0.0006080082312109,2022-10-20 00:18:28.744672,2022-10-20 00:23:26.089303,0 days 00:04:57.344631,5.0,2.0,357.0,4.0,4.0,256.0,0.0108248980321943,224.0,7.0,27.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,71.0,0.0656571928411722,2022-10-20 00:23:26.089889,2022-10-20 00:31:38.442982,0 days 00:08:12.353093,5.0,2.0,454.0,4.0,4.0,256.0,0.0030183184117396,742.0,8.0,10.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,72.0,0.0003480066407064,2022-10-20 00:31:38.443670,2022-10-20 00:46:42.348657,0 days 00:15:03.904987,4.0,2.0,972.0,4.0,4.0,256.0,0.00198109147258,353.0,6.0,97.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,73.0,0.0158878945803735,2022-10-20 00:46:42.349300,2022-10-20 01:01:49.902692,0 days 00:15:07.553392,5.0,2.0,216.0,4.0,8.0,256.0,0.00367669085277,467.0,2.0,77.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,74.0,0.0003011685003002,2022-10-20 01:01:49.903307,2022-10-20 01:10:04.691395,0 days 00:08:14.788088,4.0,2.0,311.0,4.0,6.0,256.0,0.004619009269662,50.0,9.0,78.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,75.0,0.0005644905686494,2022-10-20 01:10:04.692004,2022-10-20 01:16:12.818345,0 days 00:06:08.126341,5.0,2.0,486.0,4.0,10.0,256.0,0.0044219102852898,66.0,9.0,45.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,76.0,0.0027370565221644,2022-10-20 01:16:12.819077,2022-10-20 01:19:01.746285,0 days 00:02:48.927208,4.0,2.0,357.0,4.0,6.0,1024.0,0.0068911139495224,53.0,8.0,65.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,77.0,0.0003450785116001,2022-10-20 01:19:01.746920,2022-10-20 01:27:19.047667,0 days 00:08:17.300747,5.0,2.0,324.0,4.0,7.0,256.0,0.0051571246839397,187.0,11.0,53.0,,,COMPLETE,True,
287.0,k2204_BPV,1.0,78.0,0.0004820337562705,2022-10-20 01:27:19.048305,2022-10-20 01:32:15.732208,0 days 00:04:56.683903,4.0,3.0,427.0,4.0,7.0,256.0,0.0136080488986319,164.0,10.0,35.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,79.0,0.0006125278814579,2022-10-20 01:32:15.732830,2022-10-20 01:41:47.214806,0 days 00:09:31.481976,5.0,2.0,300.0,4.0,9.0,512.0,0.002231240317565,70.0,7.0,137.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,80.0,0.0005413745238911,2022-10-20 01:41:47.215401,2022-10-20 01:47:12.546095,0 days 00:05:25.330694,3.0,2.0,412.0,4.0,5.0,256.0,0.0031282827457368,116.0,5.0,58.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,81.0,0.0002858638836187,2022-10-20 01:47:12.546699,2022-10-20 02:02:19.814650,0 days 00:15:07.267951,5.0,2.0,262.0,4.0,12.0,256.0,0.0016968932753538,130.0,3.0,113.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,82.0,0.0656513180583715,2022-10-20 02:02:19.815251,2022-10-20 02:05:30.337741,0 days 00:03:10.522490,5.0,2.0,260.0,4.0,12.0,256.0,0.0012004445259525,101.0,3.0,17.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,83.0,0.0096182934648823,2022-10-20 02:05:30.338393,2022-10-20 02:20:35.321728,0 days 00:15:04.983335,4.0,2.0,204.0,4.0,12.0,256.0,0.0006453441996418,130.0,4.0,131.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,84.0,0.0003357489331392,2022-10-20 02:20:35.322417,2022-10-20 02:28:51.976571,0 days 00:08:16.654154,5.0,2.0,293.0,4.0,6.0,256.0,0.0039911201224841,50.0,9.0,65.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,85.0,0.0656538996845483,2022-10-20 02:28:51.977213,2022-10-20 02:33:34.241353,0 days 00:04:42.264140,5.0,2.0,129.0,4.0,16.0,256.0,0.0016942448298126,156.0,4.0,26.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,86.0,0.0004822478003916,2022-10-20 02:33:34.242029,2022-10-20 02:37:46.214895,0 days 00:04:11.972866,4.0,2.0,239.0,4.0,13.0,256.0,0.0096889884691948,172.0,6.0,30.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,87.0,0.0357950913603417,2022-10-20 02:37:46.215544,2022-10-20 02:52:49.109159,0 days 00:15:02.893615,5.0,2.0,153.0,4.0,16.0,256.0,0.0007672950657195,210.0,2.0,106.0,,,COMPLETE,True,
287.0,k2204_BPV,1.0,88.0,0.0006475758127635,2022-10-20 02:52:49.109812,2022-10-20 02:58:18.183150,0 days 00:05:29.073338,4.0,2.0,341.0,4.0,8.0,256.0,0.0056480316054857,90.0,3.0,46.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,89.0,0.0181936708686407,2022-10-20 02:58:18.183778,2022-10-20 03:03:08.340765,0 days 00:04:50.156987,5.0,2.0,372.0,4.0,10.0,1024.0,0.0072228625952716,140.0,5.0,91.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,90.0,0.0003451278862485,2022-10-20 03:03:08.341415,2022-10-20 03:13:46.286578,0 days 00:10:37.945163,4.0,2.0,320.0,4.0,11.0,256.0,0.0026504503763868,248.0,8.0,81.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,91.0,0.0003514695927151,2022-10-20 03:13:46.287263,2022-10-20 03:16:57.997364,0 days 00:03:11.710101,1.0,2.0,270.0,4.0,5.0,256.0,0.0020360530221187,125.0,2.0,63.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,92.0,0.0656033810228109,2022-10-20 03:16:57.998020,2022-10-20 03:22:22.237133,0 days 00:05:24.239113,5.0,2.0,233.0,4.0,4.0,256.0,0.001435898030367,598.0,3.0,14.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,93.0,0.0002630562084959,2022-10-20 03:22:22.237794,2022-10-20 03:25:15.905396,0 days 00:02:53.667602,1.0,2.0,195.0,4.0,15.0,256.0,0.0034894230283732,108.0,4.0,55.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,94.0,0.0003512031325954,2022-10-20 03:25:15.906056,2022-10-20 03:35:20.902205,0 days 00:10:04.996149,5.0,2.0,291.0,4.0,18.0,256.0,0.0048735537563379,105.0,4.0,73.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,95.0,0.0002300411033502,2022-10-20 03:35:20.902895,2022-10-20 03:38:06.869235,0 days 00:02:45.966340,1.0,2.0,189.0,4.0,15.0,256.0,0.0029696608266319,113.0,4.0,52.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,96.0,0.000297125076031,2022-10-20 03:38:06.869876,2022-10-20 03:41:23.786119,0 days 00:03:16.916243,1.0,2.0,90.0,4.0,15.0,512.0,0.00349296709762,116.0,4.0,111.0,,,COMPLETE,True,
287.0,k2204_BPV,1.0,97.0,0.0002968549451907,2022-10-20 03:41:23.786730,2022-10-20 03:45:46.038932,0 days 00:04:22.252202,1.0,2.0,170.0,4.0,14.0,256.0,0.0018185100420924,83.0,5.0,88.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,98.0,0.0002973683876916,2022-10-20 03:45:46.039549,2022-10-20 03:49:43.873409,0 days 00:03:57.833860,1.0,2.0,193.0,4.0,19.0,256.0,0.0024143616300034,146.0,3.0,77.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,99.0,0.0158900933747645,2022-10-20 03:49:43.874090,2022-10-20 03:52:49.523076,0 days 00:03:05.648986,1.0,2.0,153.0,4.0,17.0,256.0,0.0029755415362718,94.0,4.0,60.0,,,COMPLETE,False,
287.0,k2204_BPV,2.0,0.0,0.065253909677267,2022-10-20 03:55:08.654397,2022-10-20 03:56:59.023711,0 days 00:01:50.369314,2.0,1.0,1024.0,4.0,2.0,1024.0,0.001,200.0,10.0,53.0,,,COMPLETE,False,"{'n_max': 1024, 'n_layers': 4, 'n_out': 2, 'n_gp_layers': 2, 'n_gp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_samples': 10}"
