dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_n_max,params_n_layers,params_n_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,params_initialize_fe,system_attrs_fixed_params
287.0,wine_quality,1.0,35.0,0.0209034066647291,2022-10-11 12:16:37.680807,2022-10-11 12:21:33.969066,0 days 00:04:56.288259,4.0,1.0,445.0,5.0,17.0,512.0,0.0026637691757454,707.0,13.0,15.0,,,COMPLETE,False,
287.0,wine_quality,1.0,36.0,0.020894818007946,2022-10-11 12:21:33.969675,2022-10-11 12:25:18.593768,0 days 00:03:44.624093,5.0,1.0,737.0,2.0,9.0,1024.0,0.0115143650277618,496.0,9.0,33.0,,,COMPLETE,True,
287.0,wine_quality,1.0,37.0,0.0208983100019395,2022-10-11 12:25:18.594449,2022-10-11 12:27:34.474960,0 days 00:02:15.880511,3.0,1.0,535.0,3.0,11.0,512.0,0.0046982785329198,323.0,13.0,23.0,,,COMPLETE,True,
287.0,wine_quality,1.0,38.0,0.020897967275232,2022-10-11 12:27:34.475535,2022-10-11 12:39:39.746099,0 days 00:12:05.270564,4.0,1.0,579.0,4.0,18.0,256.0,0.0017134146893906,802.0,14.0,22.0,,,COMPLETE,False,
287.0,wine_quality,1.0,39.0,0.0209461613558232,2022-10-11 12:39:39.746697,2022-10-11 12:41:53.550888,0 days 00:02:13.804191,2.0,3.0,962.0,2.0,15.0,1024.0,0.0146443857975766,460.0,11.0,20.0,,,COMPLETE,True,
287.0,wine_quality,1.0,40.0,0.0208903541788458,2022-10-11 12:41:53.551468,2022-10-11 12:45:14.004395,0 days 00:03:20.452927,4.0,1.0,667.0,5.0,5.0,512.0,0.003265691050555,528.0,5.0,24.0,,,COMPLETE,False,
287.0,wine_quality,1.0,41.0,0.020904813427478,2022-10-11 12:45:14.004984,2022-10-11 12:47:33.746438,0 days 00:02:19.741454,4.0,1.0,667.0,5.0,5.0,512.0,0.0040389686596716,562.0,6.0,11.0,,,COMPLETE,False,
287.0,wine_quality,1.0,42.0,0.0208969986997544,2022-10-11 12:47:33.747046,2022-10-11 12:53:09.225671,0 days 00:05:35.478625,5.0,1.0,727.0,5.0,3.0,512.0,0.006382650082591,652.0,5.0,27.0,,,COMPLETE,False,
287.0,wine_quality,1.0,43.0,0.0209014709107577,2022-10-11 12:53:09.226299,2022-10-11 12:55:48.683886,0 days 00:02:39.457587,3.0,1.0,623.0,5.0,7.0,512.0,0.0029086215995146,478.0,4.0,28.0,,,COMPLETE,False,
287.0,wine_quality,1.0,44.0,0.0209241914562881,2022-10-11 12:55:48.684472,2022-10-11 12:58:33.149076,0 days 00:02:44.464604,4.0,1.0,842.0,4.0,12.0,512.0,0.0019887881596654,394.0,7.0,20.0,,,COMPLETE,False,
287.0,wine_quality,1.0,45.0,0.0209150211885571,2022-10-11 12:58:33.149686,2022-10-11 13:07:01.723526,0 days 00:08:28.573840,5.0,2.0,72.0,3.0,5.0,512.0,0.0011854962674866,532.0,12.0,30.0,,,COMPLETE,False,
287.0,wine_quality,1.0,46.0,0.02092922385782,2022-10-11 13:07:01.724129,2022-10-11 13:08:22.614657,0 days 00:01:20.890528,3.0,1.0,534.0,5.0,3.0,512.0,0.0030881823225771,269.0,10.0,12.0,,,COMPLETE,True,
287.0,wine_quality,1.0,47.0,0.0208898619748651,2022-10-11 13:08:22.615262,2022-10-11 13:11:20.517583,0 days 00:02:57.902321,4.0,2.0,687.0,4.0,8.0,512.0,0.0078126249141816,310.0,8.0,23.0,,,COMPLETE,False,
287.0,wine_quality,1.0,48.0,0.0209044492803514,2022-10-11 13:11:20.518213,2022-10-11 13:12:59.005579,0 days 00:01:38.487366,5.0,2.0,779.0,4.0,8.0,512.0,0.0085306689580888,296.0,6.0,7.0,,,COMPLETE,False,
287.0,wine_quality,1.0,49.0,0.0209113541059196,2022-10-11 13:12:59.006214,2022-10-11 13:22:45.055502,0 days 00:09:46.049288,4.0,3.0,215.0,2.0,10.0,256.0,0.0008112171394388,374.0,8.0,41.0,,,COMPLETE,False,
287.0,wine_quality,1.0,50.0,0.0210735904984176,2022-10-11 13:22:45.056108,2022-10-11 13:24:07.458689,0 days 00:01:22.402581,4.0,2.0,867.0,4.0,6.0,512.0,0.0385644710372675,317.0,2.0,8.0,,,COMPLETE,False,
287.0,wine_quality,1.0,51.0,0.0209002820774912,2022-10-11 13:24:07.459278,2022-10-11 13:27:05.600297,0 days 00:02:58.141019,5.0,2.0,685.0,4.0,11.0,512.0,0.0057900822497491,477.0,6.0,10.0,,,COMPLETE,False,
287.0,wine_quality,1.0,52.0,0.0209056916646659,2022-10-11 13:27:05.600901,2022-10-11 13:29:09.968951,0 days 00:02:04.368050,3.0,2.0,692.0,4.0,13.0,512.0,0.0154275734447953,433.0,3.0,17.0,,,COMPLETE,False,
287.0,wine_quality,1.0,53.0,0.020906738936901,2022-10-11 13:29:09.969539,2022-10-11 13:34:01.566855,0 days 00:04:51.597316,4.0,3.0,761.0,4.0,4.0,512.0,0.0047427393580187,631.0,9.0,11.0,,,COMPLETE,True,
287.0,wine_quality,1.0,54.0,0.0208846470341086,2022-10-11 13:34:01.567494,2022-10-11 13:37:10.673385,0 days 00:03:09.105891,3.0,2.0,617.0,5.0,9.0,512.0,0.0096632722574213,351.0,11.0,27.0,,,COMPLETE,False,
287.0,wine_quality,1.0,55.0,0.0209070108830928,2022-10-11 13:37:10.674023,2022-10-11 13:38:28.689126,0 days 00:01:18.015103,4.0,2.0,576.0,5.0,7.0,512.0,0.0099800049319094,248.0,11.0,6.0,,,COMPLETE,False,
287.0,wine_quality,1.0,56.0,0.0209591756574809,2022-10-11 13:38:28.689716,2022-10-11 13:41:28.693004,0 days 00:03:00.003288,5.0,2.0,628.0,5.0,8.0,512.0,0.0211054459209074,333.0,13.0,12.0,,,COMPLETE,False,
287.0,wine_quality,1.0,57.0,0.0209127371199429,2022-10-11 13:41:28.693618,2022-10-11 13:47:19.088757,0 days 00:05:50.395139,3.0,4.0,452.0,5.0,9.0,512.0,0.0013897937166251,357.0,12.0,34.0,,,COMPLETE,False,
287.0,wine_quality,1.0,58.0,0.0209111194126307,2022-10-11 13:47:19.089355,2022-10-11 13:50:29.908953,0 days 00:03:10.819598,4.0,2.0,413.0,5.0,6.0,1024.0,0.0019459341072264,300.0,7.0,43.0,,,COMPLETE,False,
287.0,wine_quality,1.0,59.0,0.0209170496091246,2022-10-11 13:50:29.909533,2022-10-11 13:52:31.463265,0 days 00:02:01.553732,3.0,3.0,820.0,5.0,9.0,512.0,0.0070845969855878,254.0,13.0,16.0,,,COMPLETE,False,
287.0,wine_quality,1.0,60.0,0.0209370916709303,2022-10-11 13:52:31.463871,2022-10-11 13:53:16.859526,0 days 00:00:45.395655,1.0,2.0,285.0,3.0,10.0,256.0,0.0042810957063317,170.0,11.0,5.0,,,COMPLETE,False,
287.0,wine_quality,1.0,61.0,0.0209053074941039,2022-10-11 13:53:16.860089,2022-10-11 13:56:04.106022,0 days 00:02:47.245933,3.0,2.0,705.0,4.0,13.0,512.0,0.0033614241791817,382.0,10.0,22.0,,,COMPLETE,False,
