dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_n_max,params_n_layers,params_n_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,params_initialize_fe,system_attrs_fixed_params
42225.0,diamonds,1.0,49.0,0.0013851431431248,2022-10-24 07:41:47.610665,2022-10-24 07:49:37.220192,0 days 00:07:49.609527,3.0,3.0,539.0,2.0,6.0,256.0,0.0286791557517267,103.0,4.0,21.0,,,COMPLETE,False,
42225.0,diamonds,1.0,50.0,0.0249901445349678,2022-10-24 07:49:37.220785,2022-10-24 07:52:33.754841,0 days 00:02:56.534056,5.0,2.0,487.0,2.0,4.0,1024.0,0.0136128620010886,205.0,5.0,12.0,,,COMPLETE,False,
42225.0,diamonds,1.0,51.0,0.0464495979249477,2022-10-24 07:52:33.755478,2022-10-24 07:55:22.003289,0 days 00:02:48.247811,3.0,3.0,670.0,3.0,16.0,256.0,0.0014971638455603,89.0,6.0,4.0,,,COMPLETE,True,
42225.0,diamonds,1.0,52.0,0.0464551616460084,2022-10-24 07:55:22.003882,2022-10-24 07:57:38.600265,0 days 00:02:16.596383,4.0,2.0,471.0,3.0,9.0,256.0,0.0037422360942317,83.0,7.0,1.0,,,COMPLETE,True,
42225.0,diamonds,1.0,53.0,0.0022550516296178,2022-10-24 07:57:38.600886,2022-10-24 08:00:33.810966,0 days 00:02:55.210080,1.0,1.0,409.0,4.0,3.0,256.0,0.0019353402755897,56.0,6.0,14.0,,,COMPLETE,True,
42225.0,diamonds,1.0,54.0,0.0463863834738731,2022-10-24 08:00:33.811567,2022-10-24 08:07:06.660145,0 days 00:06:32.848578,3.0,2.0,849.0,2.0,4.0,256.0,0.0001023435278368,67.0,3.0,17.0,,,COMPLETE,True,
42225.0,diamonds,1.0,55.0,0.0014624864561483,2022-10-24 08:07:06.660751,2022-10-24 08:21:06.279566,0 days 00:13:59.618815,5.0,3.0,279.0,3.0,5.0,256.0,0.0077684440887714,130.0,4.0,25.0,,,COMPLETE,True,
42225.0,diamonds,1.0,56.0,0.0241986323962919,2022-10-24 08:21:06.280188,2022-10-24 08:26:58.198640,0 days 00:05:51.918452,4.0,4.0,546.0,2.0,7.0,256.0,0.0051145282773854,116.0,5.0,10.0,,,COMPLETE,True,
42225.0,diamonds,1.0,57.0,0.0023165865568444,2022-10-24 08:26:58.199239,2022-10-24 08:30:00.999622,0 days 00:03:02.800383,2.0,2.0,750.0,2.0,2.0,512.0,0.0401987342296418,99.0,8.0,19.0,,,COMPLETE,False,
42225.0,diamonds,1.0,58.0,0.0464491080492734,2022-10-24 08:30:01.000232,2022-10-24 08:33:20.638120,0 days 00:03:19.637888,4.0,1.0,631.0,4.0,8.0,256.0,0.002694653993494,74.0,6.0,4.0,,,COMPLETE,True,
