dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params
44027.0,year,3.0,63.0,0.0113186994567513,2022-11-03 13:36:45.055259,2022-11-03 13:37:27.949126,0 days 00:00:42.893867,954.0,2.0,2.0,0.0,linear,matern1.5,,0.009443518812862,241.0,True,,,,PRUNED,0.0114341424778103,0.0113186994567513,,
44027.0,year,3.0,64.0,0.0115388557314872,2022-11-03 13:37:27.949469,2022-11-03 13:38:02.871748,0 days 00:00:34.922279,505.0,2.0,2.0,0.0,linear,rbf,,0.0052026069642426,212.0,True,4.0,"[0.7463005781173706, 0.7433115243911743, 0.7409007549285889, 0.7388099431991577, 0.7369713187217712, 0.735051691532135, 0.7331519722938538, 0.7312750816345215, 0.7294068336486816]","[0.013395646587014198, 0.012789848260581493, 0.011831516399979591, 0.011538855731487274, 0.011552765034139156, 0.011671940796077251, 0.011685989797115326, 0.011608470231294632, 0.011554285883903503]",COMPLETE,,,,
44027.0,year,3.0,65.0,0.0136042851954698,2022-11-03 13:38:02.872395,2022-11-03 13:45:58.178462,0 days 00:07:55.306067,922.0,3.0,2.0,0.0,linear,rbf,,0.0212397962129963,169.0,True,3.0,"[0.7466766834259033, 0.7377326488494873, 0.7313575148582458, 0.7228878736495972, 0.7144110798835754, 0.7070183157920837, 0.6987223625183105, 0.6908272504806519]","[0.015010345727205276, 0.014855463057756424, 0.013604285195469856, 0.01509786956012249, 0.01507024560123682, 0.016719942912459373, 0.020116101950407028, 0.021457195281982422]",COMPLETE,,,,
44027.0,year,3.0,66.0,0.0137425577268004,2022-11-03 13:45:58.179138,2022-11-03 13:46:24.971243,0 days 00:00:26.792105,904.0,3.0,2.0,0.0,constant,matern1.5,,0.0041376765912473,263.0,True,,,,PRUNED,0.0137425577268004,,,
44027.0,year,3.0,67.0,0.0152584612369537,2022-11-03 13:46:24.971597,2022-11-03 13:53:07.342873,0 days 00:06:42.371276,735.0,4.0,2.0,0.0,linear,matern1.5,,0.0340298817836235,282.0,True,,,,PRUNED,0.0152584612369537,,,
44027.0,year,3.0,68.0,0.0142598459497094,2022-11-03 13:53:07.343248,2022-11-03 13:53:32.339772,0 days 00:00:24.996524,451.0,2.0,2.0,0.0,constant,matern1.5,,0.0018866661594439,231.0,True,,,,PRUNED,0.0142598459497094,,,
44027.0,year,3.0,69.0,0.0152147179469466,2022-11-03 13:53:32.340115,2022-11-03 13:57:05.623498,0 days 00:03:33.283383,619.0,3.0,2.0,0.0,linear,matern1.5,,0.0123660472501559,197.0,True,,,,PRUNED,0.0152147179469466,,,
44027.0,year,3.0,70.0,0.0143147055059671,2022-11-03 13:57:05.623842,2022-11-03 13:57:35.891504,0 days 00:00:30.267662,665.0,2.0,2.0,0.0,linear,rbf,,0.0014245778035886,129.0,True,1.0,"[0.7444106936454773, 0.7437071204185486, 0.7433289885520935, 0.7426209449768066, 0.7420660257339478, 0.7415355443954468]","[0.01431470550596714, 0.014461667276918888, 0.014324205927550793, 0.015635903924703598, 0.017321495339274406, 0.017034143209457397]",COMPLETE,,,,
44027.0,year,3.0,71.0,0.0109448749572038,2022-11-03 13:57:35.892132,2022-11-03 13:58:26.501213,0 days 00:00:50.609081,629.0,3.0,2.0,0.0,constant,rbf,,0.0019297316832615,34.0,False,11.0,"[0.7465305924415588, 0.7447018623352051, 0.7432708740234375, 0.7424390316009521, 0.7414950132369995, 0.7407347559928894, 0.7399812340736389, 0.7392376065254211, 0.738459587097168, 0.7376508116722107, 0.7370150089263916, 0.7363548278808594, 0.7356328964233398, 0.7348747253417969, 0.7341217398643494, 0.7334561347961426]","[0.015020154416561127, 0.012601649388670921, 0.011528580449521542, 0.01178972888737917, 0.011380495503544807, 0.01133039966225624, 0.011357136070728302, 0.011561000719666481, 0.011815270408987999, 0.010968849994242191, 0.010944874957203865, 0.010973445139825344, 0.012644053436815739, 0.012051011435687542, 0.01165030151605606, 0.011762010864913464]",COMPLETE,,,,
44027.0,year,3.0,72.0,0.0144833726808428,2022-11-03 13:58:26.501837,2022-11-03 13:58:53.399781,0 days 00:00:26.897944,820.0,5.0,2.0,0.0,linear,rbf,,0.0063779334539456,172.0,True,,,,PRUNED,0.0144833726808428,,,
44027.0,year,3.0,73.0,0.0150137785822153,2022-11-03 13:58:53.400129,2022-11-03 14:05:34.468197,0 days 00:06:41.068068,1019.0,4.0,2.0,0.0,constant,matern1.5,,0.0226686970423034,132.0,True,,,,PRUNED,0.0150137785822153,,,
44027.0,year,3.0,74.0,7472082.0,2022-11-03 14:05:34.468561,2022-11-03 14:10:43.949685,0 days 00:05:09.481124,868.0,2.0,2.0,0.0,constant,spectral,8.0,0.0042067428425484,257.0,False,,,,PRUNED,7472082.0,,,
44027.0,year,3.0,75.0,0.0150319868698716,2022-11-03 14:10:43.950035,2022-11-03 14:17:24.002569,0 days 00:06:40.052534,292.0,3.0,2.0,0.0,linear,matern0.5,,0.0094234464830601,65.0,True,,,,PRUNED,0.0150319868698716,,,
44027.0,year,3.0,76.0,0.014656439423561,2022-11-03 14:17:24.002932,2022-11-03 14:27:25.851766,0 days 00:10:01.848834,487.0,3.0,2.0,0.0,linear,rbf,,0.0559322463977474,95.0,True,,,,PRUNED,0.014656439423561,,,
44027.0,year,3.0,77.0,0.0173713415861129,2022-11-03 14:27:25.852135,2022-11-03 14:33:21.916645,0 days 00:05:56.064510,984.0,4.0,2.0,0.0,linear,matern1.5,,0.0258698618484794,31.0,True,,,,PRUNED,0.0120053347200155,0.0173713415861129,,
44027.0,year,3.0,78.0,0.0150088630616664,2022-11-03 14:33:21.917009,2022-11-03 14:41:42.351931,0 days 00:08:20.434922,618.0,4.0,2.0,0.0,linear,spectral,4.0,0.0029626828285741,132.0,True,2.0,"[0.8253872394561768, 0.785659670829773, 113.03409576416016, 0.48132750391960144, 0.8945905566215515, 0.6068989038467407, 0.4628404974937439]","[0.015009024180471897, 0.015008863061666489, 0.0177896860986948, 0.19681695103645325, 52126.5078125, 57065.71875, 27866260.0]",COMPLETE,,,,
44027.0,year,3.0,79.0,0.0152572458609938,2022-11-03 14:41:42.352556,2022-11-03 14:45:14.216802,0 days 00:03:31.864246,693.0,3.0,2.0,0.0,linear,matern1.5,,0.0064983033007986,91.0,True,,,,PRUNED,0.0152572458609938,,,
44027.0,year,3.0,80.0,0.0150090707466006,2022-11-03 14:45:14.217149,2022-11-03 14:50:09.364841,0 days 00:04:55.147692,869.0,3.0,2.0,0.0,linear,spectral,6.0,0.0113437229555143,128.0,True,,,,PRUNED,0.0150090707466006,,,
44027.0,year,3.0,81.0,0.0151884630322456,2022-11-03 14:50:09.365189,2022-11-03 14:53:29.730318,0 days 00:03:20.365129,421.0,2.0,2.0,0.0,linear,matern1.5,,0.0458689608680881,299.0,False,,,,PRUNED,0.0151884630322456,,,
44027.0,year,3.0,82.0,0.0150710437446832,2022-11-03 14:53:29.730697,2022-11-03 14:53:54.921647,0 days 00:00:25.190950,351.0,2.0,2.0,0.0,constant,matern1.5,,0.0052593619650045,102.0,True,,,,PRUNED,0.0150710437446832,,,
44027.0,year,3.0,83.0,0.0175961125642061,2022-11-03 14:53:54.921992,2022-11-03 14:56:10.894338,0 days 00:02:15.972346,830.0,5.0,2.0,0.0,linear,matern1.5,,0.0012774868665534,283.0,False,,,,PRUNED,0.0175961125642061,,,
44027.0,year,3.0,84.0,18981466.0,2022-11-03 14:56:10.894694,2022-11-03 15:00:58.447828,0 days 00:04:47.553134,984.0,4.0,2.0,0.0,constant,spectral,6.0,0.0030230550813483,258.0,True,,,,PRUNED,18981466.0,,,
44027.0,year,3.0,85.0,0.0136955538764595,2022-11-03 15:00:58.448248,2022-11-03 15:09:19.921567,0 days 00:08:21.473319,884.0,4.0,2.0,0.0,constant,rbf,,0.0143876385220719,164.0,True,,,,PRUNED,0.0136955538764595,,,
44027.0,year,3.0,86.0,0.0120751606300473,2022-11-03 15:09:19.921942,2022-11-03 15:09:48.043189,0 days 00:00:28.121247,716.0,2.0,2.0,0.0,linear,matern1.5,,0.0004444268303679,146.0,False,,,,PRUNED,0.0120751606300473,,,
44027.0,year,3.0,87.0,0.0119970189407467,2022-11-03 15:09:48.043531,2022-11-03 15:10:18.024766,0 days 00:00:29.981235,913.0,3.0,2.0,0.0,constant,matern1.5,,0.0001520800929996,71.0,False,,,,PRUNED,0.0120724672451615,0.0119970189407467,,
44027.0,year,3.0,88.0,0.0114052277058362,2022-11-03 15:10:18.025124,2022-11-03 15:10:47.371515,0 days 00:00:29.346391,399.0,3.0,2.0,0.0,constant,rbf,,0.0013872080252798,140.0,True,2.0,"[0.7443990707397461, 0.7443201541900635, 0.7432421445846558, 0.7427878379821777, 0.7423319816589355, 0.741834282875061, 0.7413174510002136]","[0.01203111931681633, 0.011405227705836296, 0.011622115038335323, 0.011693201027810574, 0.011712954379618168, 0.011704808101058006, 0.011656234972178936]",COMPLETE,,,,
44027.0,year,3.0,89.0,0.0150095243006944,2022-11-03 15:10:47.372150,2022-11-03 15:20:43.072057,0 days 00:09:55.699907,873.0,5.0,2.0,0.0,linear,matern0.5,,0.0012919097319674,172.0,True,1.0,"[0.7470095157623291, 0.7463407516479492, 0.7458728551864624, 0.7450368404388428, 0.7443985342979431, 0.7437618970870972]","[0.015009524300694466, 0.015061975456774235, 0.015026077628135681, 0.015343788079917431, 0.015057982876896858, 0.015010267496109009]",COMPLETE,,,,
44027.0,year,3.0,90.0,0.0114680305123329,2022-11-03 15:20:43.072698,2022-11-03 15:21:12.694037,0 days 00:00:29.621339,658.0,2.0,2.0,0.0,linear,rbf,,0.0021588267786186,45.0,True,2.0,"[0.7443373203277588, 0.7437207698822021, 0.7425876259803772, 0.7418698668479919, 0.7410958409309387, 0.740281879901886, 0.73943692445755]","[0.01207023486495018, 0.011468030512332916, 0.011531233787536621, 0.011514575220644474, 0.0139183783903718, 0.019720792770385742, 0.01913863979279995]",COMPLETE,0.0115145752206444,,,
44027.0,year,3.0,91.0,0.0143796931952238,2022-11-03 15:21:12.694673,2022-11-03 15:21:31.957091,0 days 00:00:19.262418,243.0,2.0,2.0,0.0,linear,matern0.5,,0.0006795018949414,26.0,False,1.0,"[0.7465102672576904, 0.7458127737045288, 0.7452594637870789, 0.7448568940162659, 0.7445205450057983, 0.7442171573638916]","[0.014379693195223808, 0.018946975469589233, 0.018886083737015724, 0.020705798640847206, 0.020169932395219803, 0.020246554166078568]",COMPLETE,,,,
44027.0,year,3.0,92.0,0.0121841421350836,2022-11-03 15:21:31.957725,2022-11-03 15:22:00.927644,0 days 00:00:28.969919,519.0,3.0,2.0,0.0,constant,matern1.5,,0.0007535503144613,147.0,False,,,,PRUNED,0.0113452058285474,0.0121841421350836,,
44027.0,year,3.0,93.0,0.7363839745521545,2022-11-03 15:22:00.928031,2022-11-03 15:26:39.519512,0 days 00:04:38.591481,623.0,3.0,2.0,0.0,constant,spectral,2.0,0.0055138107476997,207.0,True,2.0,"[0.5411292314529419, -0.38856223225593567, 1.2514179944992065, 0.4286659061908722, 1.5010312795639038, -0.3596026599407196, 1.583982229232788]","[2857.0712890625, 0.7363839745521545, 32818.453125, 135.77764892578125, 4173.82763671875, 52362.703125, 92.96992492675781]",COMPLETE,,,,
44027.0,year,3.0,94.0,0.0114385290071368,2022-11-03 15:26:39.520147,2022-11-03 15:27:19.542589,0 days 00:00:40.022442,594.0,2.0,2.0,0.0,linear,rbf,,0.002384127306516,78.0,True,5.0,"[0.744096577167511, 0.7440030574798584, 0.7425919771194458, 0.7416505217552185, 0.7408168315887451, 0.7399017214775085, 0.7390425205230713, 0.7381219267845154, 0.7372403740882874, 0.7363318800926208]","[0.012578210793435574, 0.01255269255489111, 0.012095012702047825, 0.012220535427331924, 0.011438529007136822, 0.01161044929176569, 0.011770960874855518, 0.012195617891848087, 0.012459158897399902, 0.01151944138109684]",COMPLETE,0.0122205354273319,,,
44027.0,year,3.0,95.0,0.0235720481723546,2022-11-03 15:27:19.543224,2022-11-03 15:27:43.447516,0 days 00:00:23.904292,618.0,2.0,2.0,0.0,linear,rbf,,0.0013846998577633,85.0,True,,,,PRUNED,0.0235720481723546,,,
44027.0,year,3.0,96.0,0.0116506423801183,2022-11-03 15:27:43.447872,2022-11-03 15:28:17.334179,0 days 00:00:33.886307,500.0,2.0,2.0,0.0,linear,rbf,,0.0031618770495153,106.0,True,2.0,"[0.7444424629211426, 0.7438575029373169, 0.7420400977134705, 0.740993082523346, 0.7399124503135681, 0.7387741208076477, 0.7376173138618469]","[0.012698721140623093, 0.01165064238011837, 0.011798047460615635, 0.011863896623253822, 0.011827945709228516, 0.011766185984015465, 0.011701115407049656]",COMPLETE,0.0118638966232538,,,
44027.0,year,3.0,97.0,0.0136476708576083,2022-11-03 15:28:17.334832,2022-11-03 15:28:36.517101,0 days 00:00:19.182269,1024.0,2.0,2.0,0.0,linear,rbf,,0.007618689115864,15.0,True,,,,PRUNED,0.0136476708576083,,,
44027.0,year,3.0,98.0,0.0150066278874874,2022-11-03 15:28:36.517499,2022-11-03 15:39:21.959808,0 days 00:10:45.442309,964.0,4.0,2.0,0.0,constant,rbf,,0.0142011585626875,273.0,False,2.0,"[0.7462965250015259, 0.7409593462944031, 0.7351771593093872, 0.7295712828636169, 0.7243129014968872, 0.7202427983283997, 0.7140019536018372]","[0.015130437910556793, 0.015006627887487411, 0.015027682296931744, 0.01506483368575573, 0.015039653517305851, 0.015039749443531036, 0.015008124522864819]",COMPLETE,,,,
44027.0,year,3.0,99.0,0.0125744575634598,2022-11-03 15:39:21.960451,2022-11-03 15:45:13.171742,0 days 00:05:51.211291,267.0,2.0,2.0,0.0,linear,rbf,,0.0506285245328689,219.0,True,,,,PRUNED,0.0125744575634598,,,
44027.0,year,4.0,0.0,0.012032370083034,2022-11-03 15:45:40.865032,2022-11-03 15:56:31.483162,0 days 00:10:50.618130,1024.0,4.0,2.0,0.0,constant,rbf,,0.01,300.0,False,5.0,"[0.7465241551399231, 0.7426390647888184, 0.7378520965576172, 0.7344048619270325, 0.7303951978683472, 0.7266462445259094, 0.7229247093200684, 0.7193368673324585, 0.7157103419303894, 0.7120010852813721]","[0.015077363699674606, 0.015063070692121983, 0.015215225517749786, 0.0150766521692276, 0.012032370083034039, 0.015284315682947636, 0.015065418556332588, 0.015093707479536533, 0.01359147671610117, 0.01437705010175705]",COMPLETE,0.0150766521692276,,,"{'n_max': 1024, 'n_layers': 4, 'n_out': 2, 'mean_type': 'constant', 'kernel_type': 'rbf', 'lr': 0.01, 'grid_size': 300, 'initialize_fe': False}"
44027.0,year,4.0,1.0,0.0117951100692152,2022-11-03 15:56:31.483718,2022-11-03 15:57:36.461986,0 days 00:01:04.978268,313.0,3.0,2.0,0.0,linear,matern1.5,,0.0003932459383806,282.0,True,13.0,"[0.7465581297874451, 0.7461715936660767, 0.7457742094993591, 0.7453677654266357, 0.7449535131454468, 0.7445753216743469, 0.7442203760147095, 0.7439079880714417, 0.7436373829841614, 0.7433682084083557, 0.7431679368019104, 0.7429543733596802, 0.742738664150238, 0.7425233125686646, 0.7423219680786133, 0.7421408295631409, 0.741958737373352, 0.7417873740196228]","[0.014605119824409485, 0.014162399806082249, 0.013759516179561615, 0.01334956381469965, 0.013020058162510395, 0.012774685397744179, 0.012577982619404793, 0.01238196063786745, 0.0121600441634655, 0.012043469585478306, 0.011955061927437782, 0.011846487410366535, 0.011795110069215298, 0.012763690203428268, 0.012794113717973232, 0.01218473445624113, 0.012381750158965588, 0.012845833785831928]",COMPLETE,0.0120434695854783,,,
44027.0,year,4.0,2.0,0.011337524279952,2022-11-03 15:57:36.462564,2022-11-03 16:03:30.992628,0 days 00:05:54.530064,760.0,2.0,2.0,0.0,constant,matern1.5,,0.0353859806975583,139.0,False,4.0,"[0.7464857697486877, 0.7325185537338257, 0.7198213934898376, 0.7062610983848572, 0.6930629014968872, 0.6801621317863464, 0.6670392751693726, 0.6537929177284241, 0.6404825448989868]","[0.015064229257404804, 0.015054842457175255, 0.015035257674753666, 0.01133752427995205, 0.027380559593439102, 0.015432940796017647, 0.01137608289718628, 0.01276209857314825, 0.013238785788416862]",COMPLETE,0.011337524279952,,,
44027.0,year,4.0,3.0,0.0123910484835505,2022-11-03 16:03:30.993190,2022-11-03 16:03:56.830790,0 days 00:00:25.837600,374.0,5.0,2.0,0.0,linear,rbf,,0.0002224741118647,243.0,False,,,,PRUNED,0.0123910484835505,,,
44027.0,year,4.0,4.0,0.0149516277015209,2022-11-03 16:03:56.831122,2022-11-03 16:04:09.078531,0 days 00:00:12.247409,844.0,2.0,2.0,0.0,linear,matern0.5,,0.0003636281473454,231.0,False,,,,PRUNED,0.0149516277015209,,,
44027.0,year,4.0,5.0,0.0140683287754654,2022-11-03 16:04:09.078878,2022-11-03 16:08:30.511616,0 days 00:04:21.432738,136.0,5.0,2.0,0.0,linear,rbf,,0.0238680063184757,234.0,False,,,,PRUNED,0.0140683287754654,,,
44027.0,year,4.0,6.0,0.0150684546679258,2022-11-03 16:08:30.511962,2022-11-03 16:09:58.903402,0 days 00:01:28.391440,98.0,5.0,2.0,0.0,constant,rbf,,0.0104729158323093,123.0,False,,,,PRUNED,0.0150684546679258,,,
44027.0,year,4.0,7.0,0.0122769698500633,2022-11-03 16:09:58.903746,2022-11-03 16:20:58.841074,0 days 00:10:59.937328,643.0,3.0,2.0,0.0,constant,rbf,,0.0269332772371767,286.0,False,4.0,"[0.7465639710426331, 0.7363830804824829, 0.7267240285873413, 0.7159714698791504, 0.7059286832809448, 0.6962378621101379, 0.6861625909805298, 0.6762126684188843, 0.6662457585334778]","[0.015126355923712254, 0.0152371721342206, 0.012824217788875103, 0.012276969850063324, 0.015087482519447803, 0.015073152258992195, 0.015001229010522366, 0.014990637078881264, 0.015115039423108101]",COMPLETE,0.0122769698500633,,,
