dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,elevators,1.0,35.0,0.0015239850035868,2022-10-07 11:27:25.688956,2022-10-07 11:31:39.822712,0 days 00:04:14.133756,337.0,5.0,4.0,0.0,constant,rbf,,0.0022132687626422,12.0,1.0,55.0,,,COMPLETE,
216.0,elevators,1.0,36.0,0.0015840016421861,2022-10-07 11:31:39.823301,2022-10-07 11:36:54.153048,0 days 00:05:14.329747,623.0,4.0,4.0,0.0,constant,rbf,,0.013791557059744,10.0,0.0,70.0,,,COMPLETE,
216.0,elevators,1.0,37.0,0.0423589770216494,2022-10-07 11:36:54.153625,2022-10-07 11:37:55.051550,0 days 00:01:00.897925,903.0,4.0,2.0,0.0,linear,spectral,6.0,0.0003166626726272,106.0,1.0,6.0,,,COMPLETE,
216.0,elevators,1.0,38.0,0.0015287998248822,2022-10-07 11:37:55.052135,2022-10-07 11:40:34.297029,0 days 00:02:39.244894,634.0,5.0,4.0,0.0,constant,rbf,,0.0004820851251389,11.0,1.0,33.0,,,COMPLETE,
216.0,elevators,1.0,39.0,0.0022413326951209,2022-10-07 11:40:34.297614,2022-10-07 11:42:27.849831,0 days 00:01:53.552217,521.0,4.0,4.0,0.0,linear,rbf,,0.005041652292004,12.0,0.0,14.0,,,COMPLETE,
216.0,elevators,1.0,40.0,0.014566299971193,2022-10-07 11:42:27.850437,2022-10-07 11:45:53.943277,0 days 00:03:26.092840,376.0,5.0,3.0,0.0,constant,spectral,5.0,0.0001591614736862,19.0,1.0,43.0,,,COMPLETE,
216.0,elevators,1.0,41.0,0.0014255521527957,2022-10-07 11:45:53.943854,2022-10-07 11:51:22.724704,0 days 00:05:28.780850,812.0,3.0,4.0,0.0,constant,rbf,,0.0002862952486669,13.0,1.0,76.0,,,COMPLETE,
216.0,elevators,1.0,42.0,0.0013656155788339,2022-10-07 11:51:22.725277,2022-10-07 11:55:52.742126,0 days 00:04:30.016849,910.0,3.0,4.0,0.0,constant,rbf,,0.0009648672058115,14.0,1.0,52.0,,,COMPLETE,
216.0,elevators,1.0,43.0,0.0014648653159383,2022-10-07 11:55:52.742692,2022-10-07 12:03:06.386308,0 days 00:07:13.643616,275.0,3.0,4.0,0.0,constant,rbf,,0.0004057362192375,13.0,1.0,97.0,,,COMPLETE,
216.0,elevators,1.0,44.0,0.0013078057090751,2022-10-07 12:03:06.386887,2022-10-07 12:12:44.586471,0 days 00:09:38.199584,579.0,4.0,4.0,0.0,constant,rbf,,0.0002511986857804,12.0,1.0,151.0,,,COMPLETE,
216.0,elevators,1.0,45.0,0.0018236879259347,2022-10-07 12:12:44.587048,2022-10-07 12:18:58.691338,0 days 00:06:14.104290,480.0,3.0,4.0,0.0,linear,rbf,,0.0001160229056216,15.0,0.0,54.0,,,COMPLETE,
216.0,elevators,1.0,46.0,0.0012513457913883,2022-10-07 12:18:58.691941,2022-10-07 12:27:16.741208,0 days 00:08:18.049267,846.0,3.0,4.0,0.0,constant,rbf,,0.0003337786405831,14.0,1.0,105.0,,,COMPLETE,
216.0,elevators,1.0,47.0,0.001567857019836,2022-10-07 12:27:16.741761,2022-10-07 12:32:02.913995,0 days 00:04:46.172234,770.0,2.0,4.0,0.0,constant,rbf,,0.0005168441567636,11.0,1.0,67.0,,,COMPLETE,
216.0,elevators,1.0,48.0,0.0220078867860138,2022-10-07 12:32:02.914640,2022-10-07 12:42:07.811071,0 days 00:10:04.896431,130.0,4.0,4.0,0.0,constant,spectral,7.0,0.0001537896709359,13.0,1.0,89.0,,,COMPLETE,
216.0,elevators,1.0,49.0,0.0052556987502612,2022-10-07 12:42:07.811718,2022-10-07 12:43:28.952952,0 days 00:01:21.141234,375.0,5.0,2.0,0.0,constant,rbf,,0.0538481247111629,77.0,1.0,6.0,,,COMPLETE,
216.0,elevators,1.0,50.0,0.0017474366177339,2022-10-07 12:43:28.953509,2022-10-07 12:48:01.788253,0 days 00:04:32.834744,679.0,4.0,4.0,0.0,linear,rbf,,0.0014744599168841,15.0,0.0,45.0,,,COMPLETE,
216.0,elevators,1.0,51.0,0.0012839039554819,2022-10-07 12:48:01.788850,2022-10-07 12:54:17.428417,0 days 00:06:15.639567,875.0,3.0,4.0,0.0,constant,rbf,,0.0003009559816098,14.0,1.0,80.0,,,COMPLETE,
216.0,elevators,1.0,52.0,0.0014486720028799,2022-10-07 12:54:17.428980,2022-10-07 12:59:15.822241,0 days 00:04:58.393261,932.0,3.0,4.0,0.0,constant,rbf,,0.0003594539233035,14.0,1.0,61.0,,,COMPLETE,
216.0,elevators,1.0,53.0,0.0011874572082888,2022-10-07 12:59:15.822824,2022-10-07 13:14:00.917511,0 days 00:14:45.094687,798.0,3.0,4.0,0.0,constant,rbf,,0.0001951551603513,15.0,1.0,208.0,,,COMPLETE,
216.0,elevators,1.0,54.0,0.0012269051512703,2022-10-07 13:14:00.918103,2022-10-07 13:22:28.696616,0 days 00:08:27.778513,752.0,3.0,4.0,0.0,constant,rbf,,0.0002099408971038,15.0,1.0,112.0,,,COMPLETE,
