dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,k2204_BPV,1.0,29.0,0.0003577761708584,2022-10-10 21:50:36.783088,2022-10-10 21:51:51.491140,0 days 00:01:14.708052,1008.0,2.0,2.0,0.0,constant,rbf,,0.009918471428592,84.0,0.0,35.0,,,COMPLETE,
216.0,k2204_BPV,1.0,30.0,0.0003433516358199,2022-10-10 21:51:51.491750,2022-10-10 21:53:45.551326,0 days 00:01:54.059576,710.0,2.0,4.0,0.0,linear,matern1.5,,0.0019964413482434,14.0,1.0,26.0,,,COMPLETE,
216.0,k2204_BPV,1.0,31.0,0.0004400126417749,2022-10-10 21:53:45.551949,2022-10-10 21:54:58.112603,0 days 00:01:12.560654,896.0,2.0,4.0,0.0,linear,matern1.5,,0.0823743111014113,18.0,1.0,10.0,,,COMPLETE,
216.0,k2204_BPV,1.0,32.0,0.0002889206371037,2022-10-10 21:54:58.113151,2022-10-10 21:56:30.872447,0 days 00:01:32.759296,950.0,2.0,4.0,0.0,linear,matern1.5,,0.0416195651379676,18.0,1.0,16.0,,,COMPLETE,
216.0,k2204_BPV,1.0,33.0,5.9744805298578285e-06,2022-10-10 21:56:30.873011,2022-10-10 22:04:14.916207,0 days 00:07:44.043196,788.0,3.0,4.0,0.0,linear,matern1.5,,0.0672723238866745,17.0,1.0,130.0,,,COMPLETE,
216.0,k2204_BPV,1.0,34.0,0.0003788802860071,2022-10-10 22:04:14.916756,2022-10-10 22:05:38.725963,0 days 00:01:23.809207,776.0,3.0,3.0,0.0,linear,matern1.5,,0.0622262735109038,23.0,0.0,30.0,,,COMPLETE,
216.0,k2204_BPV,1.0,35.0,0.0011140225760755,2022-10-10 22:05:38.726550,2022-10-10 22:06:44.227698,0 days 00:01:05.501148,830.0,3.0,4.0,0.0,linear,matern0.5,,0.0345102808910104,15.0,1.0,4.0,,,COMPLETE,
216.0,k2204_BPV,1.0,36.0,0.0015357956435764,2022-10-10 22:06:44.228259,2022-10-10 22:08:53.130788,0 days 00:02:08.902529,681.0,5.0,3.0,0.0,constant,spectral,2.0,0.0622862241079168,30.0,1.0,25.0,,,COMPLETE,
216.0,k2204_BPV,1.0,37.0,0.0008170082146534,2022-10-10 22:08:53.131441,2022-10-10 22:09:53.589859,0 days 00:01:00.458418,611.0,3.0,4.0,0.0,linear,matern1.5,,0.036778314135416,17.0,0.0,7.0,,,COMPLETE,
216.0,k2204_BPV,1.0,38.0,0.0005148035052116,2022-10-10 22:09:53.590444,2022-10-10 22:10:33.685788,0 days 00:00:40.095344,777.0,3.0,3.0,0.0,linear,matern0.5,,0.00032656157991,22.0,1.0,7.0,,,COMPLETE,
