dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params,system_attrs_completed_rung_3
44027.0,r1_08_PPV,3.0,18.0,583677.125,2022-11-07 02:37:30.880474,2022-11-07 02:43:12.195407,0 days 00:05:41.314933,336.0,4.0,2.0,0.0,constant,spectral,2.0,0.0760511388178597,220.0,False,,,,PRUNED,583677.125,,,,
44027.0,r1_08_PPV,3.0,19.0,0.0002339951315661,2022-11-07 02:43:12.195745,2022-11-07 02:43:57.881179,0 days 00:00:45.685434,458.0,3.0,2.0,0.0,constant,matern0.5,,0.003249633659624,294.0,True,3.0,"[0.7368497252464294, 0.7365075349807739, 0.7354542016983032, 0.7338002920150757, 0.7330836653709412, 0.7321029305458069, 0.7306293249130249, 0.7293249368667603]","[0.0009373885113745928, 0.0009456753032281995, 0.00023399513156618923, 0.0008072922355495393, 0.00102222990244627, 0.000593258417211473, 0.00044752293615601957, 0.0007846678490750492]",COMPLETE,0.0008072922355495,,,,
44027.0,r1_08_PPV,3.0,20.0,0.0012240374926477,2022-11-07 02:43:57.882057,2022-11-07 02:44:33.288218,0 days 00:00:35.406161,485.0,2.0,2.0,0.0,linear,matern0.5,,0.0709596948582501,107.0,False,,,,PRUNED,0.0012240374926477,,,,
44027.0,r1_08_PPV,3.0,21.0,0.0004765730700455,2022-11-07 02:44:33.288557,2022-11-07 02:45:26.958440,0 days 00:00:53.669883,270.0,5.0,2.0,0.0,constant,matern0.5,,0.0048096476273709,254.0,True,,,,PRUNED,0.0004765730700455,,,,
44027.0,r1_08_PPV,3.0,22.0,0.0016116496408358,2022-11-07 02:45:26.958816,2022-11-07 02:45:43.151118,0 days 00:00:16.192302,660.0,3.0,2.0,0.0,constant,matern0.5,,0.003915630022006,89.0,False,,,,PRUNED,0.0016116496408358,,,,
44027.0,r1_08_PPV,3.0,23.0,1.3828564078721683e-05,2022-11-07 02:45:43.151507,2022-11-07 02:48:41.639488,0 days 00:02:58.487981,892.0,2.0,2.0,0.0,linear,matern0.5,,0.0708125973484899,172.0,True,44.0,"[0.7737408876419067, 0.7266421914100647, 0.6888970136642456, 0.6625247597694397, 0.633467972278595, 0.6049159169197083, 0.5772789120674133, 0.5495280027389526, 0.520737886428833, 0.4913519024848938, 0.4620879292488098, 0.43266189098358154, 0.4026447832584381, 0.3720123767852783, 0.3413126468658447, 0.3104804754257202, 0.27921605110168457, 0.24742083251476288, 0.21543042361736298, 0.1833605021238327, 0.1508975774049759, 0.11806484311819077, 0.08501449972391129, 0.05176805704832077, 0.01827092096209526, -0.015393055975437164, -0.04927074536681175, -0.08347795158624649, -0.11780460178852081, -0.1522180587053299, -0.18689115345478058, -0.2217952311038971, -0.25671815872192383, -0.2917402684688568, -0.32706642150878906, -0.3624018132686615, -0.39781492948532104, -0.43344956636428833, -0.46901440620422363, -0.5047266483306885, -0.5404849052429199, -0.5763333439826965, -0.6122333407402039, -0.6481658220291138, -0.6841343641281128, -0.7201210260391235, -0.7561291456222534, -0.7921184301376343, -0.8281036615371704]","[0.034506119787693024, 0.004869460128247738, 0.004017695318907499, 0.0015376830706372857, 0.0003681185480672866, 0.0005847702268511057, 0.0009544030181132257, 0.000732887361664325, 0.0003372138016857207, 0.00031513653811998665, 0.0004449731786735356, 0.00043657730566337705, 0.00017713973647914827, 0.00014086844748817384, 0.0002284215297549963, 0.0002428664593026042, 0.00015179795445874333, 0.00012701950618065894, 0.00020533768110908568, 0.00017548154573887587, 0.00010571313760010526, 9.291346941608936e-05, 9.048873471328989e-05, 8.698231249582022e-05, 0.00011514134530443698, 0.00013100514479447156, 0.00010547808051342145, 6.709043373120949e-05, 7.182307308539748e-05, 6.54835530440323e-05, 3.780924089369364e-05, 5.956746099400334e-05, 7.03985569998622e-05, 3.946393553633243e-05, 3.233605093555525e-05, 3.9120979636209086e-05, 2.7951358788413927e-05, 3.1056559237185866e-05, 2.3125823645386845e-05, 2.189003316743765e-05, 2.0955889340257272e-05, 2.0637779016396962e-05, 1.7201697119162418e-05, 1.3828564078721683e-05, 1.5522427929681726e-05, 1.564902595418971e-05, 1.6810421584523283e-05, 1.9631652321550064e-05, 3.44025029335171e-05]",COMPLETE,0.0003151365381199,6.709043373120949e-05,,,
44027.0,r1_08_PPV,3.0,24.0,0.0003081495233345,2022-11-07 02:48:41.640343,2022-11-07 02:49:19.787719,0 days 00:00:38.147376,318.0,4.0,2.0,0.0,constant,matern0.5,,0.0009993441120917,186.0,True,1.0,"[0.7368902564048767, 0.7367633581161499, 0.7365942001342773, 0.7364319562911987, 0.7359689474105835, 0.7355199456214905]","[0.0003081495233345777, 0.0006068292423151433, 0.0008420313824899495, 0.0007057166076265275, 0.0005179530126042664, 0.000381233636289835]",COMPLETE,0.0007057166076265,,,,
44027.0,r1_08_PPV,3.0,25.0,0.0042217061854898,2022-11-07 02:49:19.788555,2022-11-07 02:49:44.328708,0 days 00:00:24.540153,1022.0,2.0,2.0,0.0,linear,rbf,,0.0089121944222575,17.0,True,,,,PRUNED,0.0042217061854898,,,,
44027.0,r1_08_PPV,3.0,26.0,0.0025641017127782,2022-11-07 02:49:44.329050,2022-11-07 02:49:59.978488,0 days 00:00:15.649438,594.0,3.0,2.0,0.0,constant,matern0.5,,0.0004835882449384,170.0,False,,,,PRUNED,0.0025641017127782,,,,
44027.0,r1_08_PPV,3.0,27.0,2.529228186176624e-05,2022-11-07 02:49:59.978843,2022-11-07 02:52:15.885387,0 days 00:02:15.906544,384.0,4.0,2.0,0.0,constant,rbf,,0.0016219858212412,232.0,True,36.0,"[0.7358946204185486, 0.7363305687904358, 0.734741747379303, 0.7342150211334229, 0.733603298664093, 0.7330014109611511, 0.7324005961418152, 0.7318097949028015, 0.7312361001968384, 0.7306229472160339, 0.730013370513916, 0.7294402122497559, 0.7288587689399719, 0.7282565832138062, 0.7276611924171448, 0.7270743250846863, 0.7264846563339233, 0.72589510679245, 0.7253066897392273, 0.7247162461280823, 0.7241230010986328, 0.7235333323478699, 0.7229463458061218, 0.7223605513572693, 0.7217727303504944, 0.7211839556694031, 0.7205948829650879, 0.7200087904930115, 0.7194262146949768, 0.7188433408737183, 0.7182573676109314, 0.717667281627655, 0.7170802354812622, 0.7164945602416992, 0.7159022688865662, 0.7152933478355408, 0.7146833539009094, 0.7140779495239258, 0.7134684920310974, 0.7128551602363586, 0.7122649550437927]","[0.0015410952037200332, 0.00013285939348861575, 0.000208066645427607, 0.00016050356498453766, 0.0001295857655350119, 0.0001054861131706275, 9.742203110363334e-05, 0.00011869588342960924, 8.383978274650872e-05, 5.258698365651071e-05, 7.107454439392313e-05, 7.943384116515517e-05, 6.0611782828345895e-05, 5.108118784846738e-05, 5.2337036322569475e-05, 4.898794577457011e-05, 4.652742063626647e-05, 4.661399725591764e-05, 4.280953362467699e-05, 3.6267036193748936e-05, 3.453669705777429e-05, 3.668845965876244e-05, 3.7887581129325554e-05, 3.648889105534181e-05, 3.407859549042769e-05, 3.2032236049417406e-05, 2.8308599212323315e-05, 3.1016919820103794e-05, 3.321028270875104e-05, 3.0217564926715568e-05, 2.596107697172556e-05, 2.8118991394876502e-05, 3.3284362871199846e-05, 3.470906085567549e-05, 2.6375990273663774e-05, 2.529228186176624e-05, 3.442142769927159e-05, 3.8233305531321093e-05, 3.61317943315953e-05, 5.887935185455717e-05, 4.3953587010037154e-05]",COMPLETE,0.0001605035649845,5.258698365651071e-05,3.1016919820103794e-05,,
44027.0,r1_08_PPV,3.0,28.0,0.0011440793750807,2022-11-07 02:52:15.886225,2022-11-07 02:52:27.370175,0 days 00:00:11.483950,342.0,4.0,2.0,0.0,constant,rbf,,0.0015508371947744,241.0,False,,,,PRUNED,0.0011440793750807,,,,
44027.0,r1_08_PPV,3.0,29.0,0.0016999674262478,2022-11-07 02:52:27.370511,2022-11-07 02:52:40.688235,0 days 00:00:13.317724,236.0,4.0,2.0,0.0,linear,rbf,,0.0055746154966393,297.0,False,,,,PRUNED,0.0016999674262478,,,,
44027.0,r1_08_PPV,3.0,30.0,0.0059172739274799,2022-11-07 02:52:40.688593,2022-11-07 02:54:22.173191,0 days 00:01:41.484598,829.0,4.0,2.0,0.0,constant,rbf,,0.0646971974378657,265.0,True,,,,PRUNED,0.0059172739274799,,,,
44027.0,r1_08_PPV,3.0,31.0,0.0001071965889423,2022-11-07 02:54:22.173595,2022-11-07 02:57:19.607009,0 days 00:02:57.433414,242.0,4.0,2.0,0.0,constant,matern0.5,,0.0059028293401095,194.0,False,45.0,"[0.7757495045661926, 0.7435342073440552, 0.735818088054657, 0.7331492900848389, 0.7334448099136353, 0.7286068797111511, 0.7258784174919128, 0.7239358425140381, 0.7215383052825928, 0.7192054986953735, 0.7172110080718994, 0.7150388956069946, 0.7129312753677368, 0.7103478312492371, 0.7078731060028076, 0.7054486870765686, 0.7032233476638794, 0.7010897397994995, 0.6988520622253418, 0.6965816020965576, 0.6942242980003357, 0.6919388771057129, 0.6896265745162964, 0.6872740387916565, 0.6849928498268127, 0.6828005909919739, 0.6805828213691711, 0.6782951354980469, 0.676042914390564, 0.6737380623817444, 0.6714722514152527, 0.669177770614624, 0.6669059991836548, 0.6646938323974609, 0.6624698638916016, 0.6601804494857788, 0.6578717827796936, 0.6555816531181335, 0.6532837152481079, 0.6510262489318848, 0.6487756371498108, 0.646480143070221, 0.6442041993141174, 0.6419118046760559, 0.6395840048789978, 0.6373059153556824, 0.6350104212760925, 0.6327071189880371, 0.6304332613945007, 0.6281420588493347]","[0.018572673201560974, 0.006299011409282684, 0.002391479443758726, 0.005589975509792566, 0.0023308354429900646, 0.001387062482535839, 0.0015343480044975877, 0.0014036893844604492, 0.0012712916359305382, 0.0015480145812034607, 0.0016792643582448363, 0.0017509192693978548, 0.0013862760970368981, 0.0009457149426452816, 0.0006892427918501198, 0.000589471950661391, 0.0006510113016702235, 0.0007017370662651956, 0.0006460478762164712, 0.0005463773850351572, 0.0004224353178869933, 0.00034759973641484976, 0.00031792730442248285, 0.00030881245038472116, 0.0003292628680355847, 0.00040953222196549177, 0.0004058521590195596, 0.0003302207333035767, 0.0002691686386242509, 0.00023525669530499727, 0.00023327331291511655, 0.00024717426276765764, 0.0002506044111214578, 0.0002503745199646801, 0.00023982646234799176, 0.00020342989591881633, 0.00015766051365062594, 0.0001403358910465613, 0.00013261332060210407, 0.00016075748135335743, 0.00016840586613398045, 0.0001529638102510944, 0.0001352437393506989, 0.00012943246110808104, 0.00010719658894231543, 0.00011387658742023632, 0.0001258640841115266, 0.00013672621571458876, 0.00012186012463644147, 0.00012300732487346977]",COMPLETE,,,,,
44027.0,r1_08_PPV,3.0,32.0,0.0023585555609315,2022-11-07 02:57:19.607853,2022-11-07 02:57:48.645968,0 days 00:00:29.038115,444.0,3.0,2.0,0.0,constant,rbf,,0.0288207630984901,228.0,True,,,,PRUNED,0.0023585555609315,,,,
44027.0,r1_08_PPV,3.0,33.0,0.2565729022026062,2022-11-07 02:57:48.646297,2022-11-07 03:01:06.200652,0 days 00:03:17.554355,561.0,4.0,2.0,0.0,constant,spectral,5.0,0.0002885503041081,206.0,True,,,,PRUNED,0.2565729022026062,,,,
44027.0,r1_08_PPV,3.0,34.0,0.0020155769307166,2022-11-07 03:01:06.201012,2022-11-07 03:01:35.926643,0 days 00:00:29.725631,429.0,2.0,2.0,0.0,constant,matern0.5,,0.0063111905033545,142.0,True,,,,PRUNED,0.0020155769307166,,,,
44027.0,r1_08_PPV,3.0,35.0,0.0003521148464642,2022-11-07 03:01:35.926981,2022-11-07 03:02:06.829598,0 days 00:00:30.902617,662.0,5.0,2.0,0.0,constant,rbf,,0.0002669306452003,151.0,False,,,,PRUNED,0.0003521148464642,,,,
44027.0,r1_08_PPV,3.0,36.0,1.938837522175163e-05,2022-11-07 03:02:06.830024,2022-11-07 03:03:09.404608,0 days 00:01:02.574584,431.0,5.0,2.0,0.0,linear,matern1.5,,0.0005129083039034,171.0,True,9.0,"[0.7358864545822144, 0.7357560992240906, 0.7355260252952576, 0.7353340983390808, 0.7351571321487427, 0.734976589679718, 0.734783411026001, 0.7345952987670898, 0.7344021201133728, 0.7342166900634766, 0.7340352535247803, 0.7338435649871826, 0.7336704730987549, 0.7334843873977661]","[9.151621634373441e-05, 2.915096774813719e-05, 2.172695349145215e-05, 3.172248398186639e-05, 3.219236168661155e-05, 2.9637409170391038e-05, 2.448328996251803e-05, 2.1480771465576254e-05, 1.938837522175163e-05, 1.9862574845319614e-05, 2.3132299247663468e-05, 3.8204369047889486e-05, 8.205381163861603e-05, 3.167486283928156e-05]",COMPLETE,,,,,
