dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,state
216.0,k2204_PPV,1.0,58.0,3.352754116163272e-05,2022-10-01 15:43:59.017709,2022-10-01 15:43:59.357781,0 days 00:00:00.340072,44.0,auto,6.0,4.0,104.0,COMPLETE
216.0,k2204_PPV,1.0,59.0,6.17019708653252e-06,2022-10-01 15:43:59.358782,2022-10-01 15:43:59.617025,0 days 00:00:00.258243,20.0,auto,1.0,2.0,52.0,COMPLETE
216.0,k2204_PPV,1.0,60.0,1.0614998095718191e-05,2022-10-01 15:43:59.618027,2022-10-01 15:43:59.792184,0 days 00:00:00.174157,20.0,auto,2.0,2.0,39.0,COMPLETE
216.0,k2204_PPV,1.0,61.0,6.127732148617958e-06,2022-10-01 15:43:59.793186,2022-10-01 15:44:00.066432,0 days 00:00:00.273246,22.0,auto,1.0,2.0,52.0,COMPLETE
216.0,k2204_PPV,1.0,62.0,6.246389205987422e-06,2022-10-01 15:44:00.068434,2022-10-01 15:44:00.332674,0 days 00:00:00.264240,24.0,auto,1.0,2.0,54.0,COMPLETE
216.0,k2204_PPV,1.0,63.0,6.152515697365936e-06,2022-10-01 15:44:00.333674,2022-10-01 15:44:00.609925,0 days 00:00:00.276251,21.0,auto,1.0,2.0,57.0,COMPLETE
216.0,k2204_PPV,1.0,64.0,1.5286553852214375e-05,2022-10-01 15:44:00.610926,2022-10-01 15:44:00.806104,0 days 00:00:00.195178,28.0,auto,3.0,2.0,55.0,COMPLETE
216.0,k2204_PPV,1.0,65.0,1.022480601598868e-05,2022-10-01 15:44:00.807104,2022-10-01 15:44:00.991272,0 days 00:00:00.184168,22.0,auto,2.0,2.0,43.0,COMPLETE
216.0,k2204_PPV,1.0,66.0,9.883049821744935e-06,2022-10-01 15:44:00.992273,2022-10-01 15:44:01.302554,0 days 00:00:00.310281,33.0,auto,2.0,2.0,75.0,COMPLETE
216.0,k2204_PPV,1.0,67.0,7.0800361584911775e-06,2022-10-01 15:44:01.303555,2022-10-01 15:44:01.565792,0 days 00:00:00.262237,17.0,auto,1.0,3.0,54.0,COMPLETE
216.0,k2204_PPV,1.0,68.0,7.246135088205192e-06,2022-10-01 15:44:01.567795,2022-10-01 15:44:01.813018,0 days 00:00:00.245223,26.0,auto,1.0,3.0,52.0,COMPLETE
216.0,k2204_PPV,1.0,69.0,1.0770650862950031e-05,2022-10-01 15:44:01.814018,2022-10-01 15:44:02.001188,0 days 00:00:00.187170,26.0,auto,2.0,3.0,45.0,COMPLETE
216.0,k2204_PPV,1.0,70.0,1.5186270840473457e-05,2022-10-01 15:44:02.002189,2022-10-01 15:44:02.192360,0 days 00:00:00.190171,31.0,auto,3.0,2.0,51.0,COMPLETE
216.0,k2204_PPV,1.0,71.0,7.040794410161202e-06,2022-10-01 15:44:02.193362,2022-10-01 15:44:02.443589,0 days 00:00:00.250227,22.0,auto,1.0,3.0,55.0,COMPLETE
216.0,k2204_PPV,1.0,72.0,7.461723807891985e-06,2022-10-01 15:44:02.444591,2022-10-01 15:44:02.714835,0 days 00:00:00.270244,22.0,auto,1.0,3.0,58.0,COMPLETE
216.0,k2204_PPV,1.0,73.0,6.3967785804575885e-06,2022-10-01 15:44:02.715836,2022-10-01 15:44:02.904007,0 days 00:00:00.188171,24.0,auto,1.0,2.0,33.0,COMPLETE
216.0,k2204_PPV,1.0,74.0,6.208037568096258e-06,2022-10-01 15:44:02.905008,2022-10-01 15:44:03.057145,0 days 00:00:00.152137,19.0,auto,1.0,2.0,31.0,COMPLETE
216.0,k2204_PPV,1.0,75.0,1.1274949513058653e-05,2022-10-01 15:44:03.058147,2022-10-01 15:44:03.156237,0 days 00:00:00.098090,18.0,auto,2.0,2.0,21.0,COMPLETE
216.0,k2204_PPV,1.0,76.0,8.775206594918713e-06,2022-10-01 15:44:03.157237,2022-10-01 15:44:03.302368,0 days 00:00:00.145131,19.0,sqrt,1.0,2.0,37.0,COMPLETE
216.0,k2204_PPV,1.0,77.0,1.0747980859616656e-05,2022-10-01 15:44:03.303369,2022-10-01 15:44:03.442495,0 days 00:00:00.139126,16.0,auto,2.0,2.0,31.0,COMPLETE
216.0,k2204_PPV,1.0,78.0,2.150387119669349e-05,2022-10-01 15:44:03.443497,2022-10-01 15:44:03.565606,0 days 00:00:00.122109,24.0,auto,4.0,2.0,32.0,COMPLETE
216.0,k2204_PPV,1.0,79.0,8.018890328554425e-06,2022-10-01 15:44:03.567609,2022-10-01 15:44:03.734761,0 days 00:00:00.167152,22.0,auto,1.0,3.0,34.0,COMPLETE
216.0,k2204_PPV,1.0,80.0,1.0555862645622522e-05,2022-10-01 15:44:03.735762,2022-10-01 15:44:03.914925,0 days 00:00:00.179163,19.0,auto,2.0,2.0,43.0,COMPLETE
216.0,k2204_PPV,1.0,81.0,7.857075648304643e-06,2022-10-01 15:44:03.915925,2022-10-01 15:44:04.053049,0 days 00:00:00.137124,27.0,auto,1.0,3.0,26.0,COMPLETE
216.0,k2204_PPV,1.0,82.0,7.393783120166634e-06,2022-10-01 15:44:04.054050,2022-10-01 15:44:04.299273,0 days 00:00:00.245223,21.0,auto,1.0,3.0,53.0,COMPLETE
216.0,k2204_PPV,1.0,83.0,6.317903287644567e-06,2022-10-01 15:44:04.300274,2022-10-01 15:44:04.546496,0 days 00:00:00.246222,24.0,auto,1.0,2.0,48.0,COMPLETE
216.0,k2204_PPV,1.0,84.0,1.0450516545787389e-05,2022-10-01 15:44:04.547497,2022-10-01 15:44:04.740673,0 days 00:00:00.193176,24.0,auto,2.0,2.0,48.0,COMPLETE
216.0,k2204_PPV,1.0,85.0,6.050239059625425e-06,2022-10-01 15:44:04.741674,2022-10-01 15:44:04.951865,0 days 00:00:00.210191,17.0,auto,1.0,2.0,41.0,COMPLETE
216.0,k2204_PPV,1.0,86.0,1.5628280005760542e-05,2022-10-01 15:44:04.952866,2022-10-01 15:44:05.104003,0 days 00:00:00.151137,29.0,auto,3.0,2.0,39.0,COMPLETE
216.0,k2204_PPV,1.0,87.0,9.067512795712106e-05,2022-10-01 15:44:05.105004,2022-10-01 15:44:05.204095,0 days 00:00:00.099091,21.0,auto,14.0,2.0,29.0,COMPLETE
216.0,k2204_PPV,1.0,88.0,1.286332883754894e-05,2022-10-01 15:44:05.205095,2022-10-01 15:44:05.298179,0 days 00:00:00.093084,23.0,sqrt,1.0,2.0,18.0,COMPLETE
216.0,k2204_PPV,1.0,89.0,5.7161136370472833e-05,2022-10-01 15:44:05.299180,2022-10-01 15:44:05.433302,0 days 00:00:00.134122,18.0,auto,9.0,2.0,41.0,COMPLETE
216.0,k2204_PPV,1.0,90.0,1.5450096160930272e-05,2022-10-01 15:44:05.434302,2022-10-01 15:44:05.611462,0 days 00:00:00.177160,20.0,auto,3.0,3.0,46.0,COMPLETE
216.0,k2204_PPV,1.0,91.0,6.9971568529981575e-06,2022-10-01 15:44:05.612464,2022-10-01 15:44:05.878705,0 days 00:00:00.266241,17.0,auto,1.0,3.0,56.0,COMPLETE
216.0,k2204_PPV,1.0,92.0,1.0563435474463534e-05,2022-10-01 15:44:05.881708,2022-10-01 15:44:06.024839,0 days 00:00:00.143131,15.0,auto,2.0,3.0,33.0,COMPLETE
216.0,k2204_PPV,1.0,93.0,6.249709360093056e-06,2022-10-01 15:44:06.025840,2022-10-01 15:44:06.302089,0 days 00:00:00.276249,19.0,auto,1.0,2.0,57.0,COMPLETE
216.0,k2204_PPV,1.0,94.0,6.434520084684466e-06,2022-10-01 15:44:06.303091,2022-10-01 15:44:06.497267,0 days 00:00:00.194176,16.0,auto,1.0,2.0,36.0,COMPLETE
216.0,k2204_PPV,1.0,95.0,1.1015677158361751e-05,2022-10-01 15:44:06.498268,2022-10-01 15:44:06.653408,0 days 00:00:00.155140,16.0,auto,2.0,2.0,35.0,COMPLETE
216.0,k2204_PPV,1.0,96.0,6.27118652596027e-06,2022-10-01 15:44:06.654409,2022-10-01 15:44:06.869604,0 days 00:00:00.215195,18.0,auto,1.0,2.0,41.0,COMPLETE
216.0,k2204_PPV,1.0,97.0,5.451481973938129e-05,2022-10-01 15:44:06.870606,2022-10-01 15:44:06.995719,0 days 00:00:00.125113,7.0,auto,1.0,11.0,42.0,COMPLETE
216.0,k2204_PPV,1.0,98.0,1.0938793527916832e-05,2022-10-01 15:44:06.997720,2022-10-01 15:44:07.116828,0 days 00:00:00.119108,19.0,auto,2.0,2.0,24.0,COMPLETE
216.0,k2204_PPV,1.0,99.0,6.765741333505025e-06,2022-10-01 15:44:07.117829,2022-10-01 15:44:07.267965,0 days 00:00:00.150136,21.0,auto,1.0,2.0,28.0,COMPLETE
216.0,k2204_PPV,2.0,0.0,4.919935656124646e-05,2022-10-01 15:44:07.482160,2022-10-01 15:44:07.517191,0 days 00:00:00.035031,18.0,sqrt,4.0,6.0,12.0,COMPLETE
216.0,k2204_PPV,2.0,1.0,1.9643333123147968e-05,2022-10-01 15:44:07.518192,2022-10-01 15:44:07.568238,0 days 00:00:00.050046,28.0,auto,3.0,4.0,11.0,COMPLETE
216.0,k2204_PPV,2.0,2.0,2.9630166899902145e-05,2022-10-01 15:44:07.569239,2022-10-01 15:44:07.776428,0 days 00:00:00.207189,21.0,auto,2.0,11.0,58.0,COMPLETE
216.0,k2204_PPV,2.0,3.0,0.0006146340351542,2022-10-01 15:44:07.778429,2022-10-01 15:44:07.813460,0 days 00:00:00.035031,6.0,sqrt,12.0,2.0,11.0,COMPLETE
216.0,k2204_PPV,2.0,4.0,0.000125055094619,2022-10-01 15:44:07.814461,2022-10-01 15:44:07.869512,0 days 00:00:00.055051,6.0,auto,5.0,14.0,20.0,COMPLETE
216.0,k2204_PPV,2.0,5.0,3.081269981670117e-05,2022-10-01 15:44:07.871513,2022-10-01 15:44:08.016644,0 days 00:00:00.145131,14.0,sqrt,1.0,10.0,55.0,COMPLETE
216.0,k2204_PPV,2.0,6.0,0.0001333418130282,2022-10-01 15:44:08.017646,2022-10-01 15:44:08.227837,0 days 00:00:00.210191,6.0,auto,13.0,8.0,90.0,COMPLETE
216.0,k2204_PPV,2.0,7.0,0.0001515140824898,2022-10-01 15:44:08.228838,2022-10-01 15:44:08.302904,0 days 00:00:00.074066,8.0,sqrt,12.0,9.0,36.0,COMPLETE
216.0,k2204_PPV,2.0,8.0,0.0010576013521689,2022-10-01 15:44:08.303905,2022-10-01 15:44:08.338938,0 days 00:00:00.035033,5.0,sqrt,13.0,11.0,16.0,COMPLETE
216.0,k2204_PPV,2.0,9.0,0.0001989735660232,2022-10-01 15:44:08.340940,2022-10-01 15:44:08.368965,0 days 00:00:00.028025,11.0,sqrt,12.0,15.0,10.0,COMPLETE
216.0,k2204_PPV,2.0,10.0,4.8616920730107774e-05,2022-10-01 15:44:08.369965,2022-10-01 15:44:08.869419,0 days 00:00:00.499454,43.0,auto,8.0,2.0,175.0,COMPLETE
216.0,k2204_PPV,2.0,11.0,1.311705552009752e-05,2022-10-01 15:44:08.870420,2022-10-01 15:44:09.019556,0 days 00:00:00.149136,28.0,auto,1.0,5.0,35.0,COMPLETE
216.0,k2204_PPV,2.0,12.0,3.093268410528914e-05,2022-10-01 15:44:09.021558,2022-10-01 15:44:09.126651,0 days 00:00:00.105093,34.0,auto,5.0,5.0,27.0,COMPLETE
216.0,k2204_PPV,2.0,13.0,4.978325710099121e-05,2022-10-01 15:44:09.127653,2022-10-01 15:44:09.462956,0 days 00:00:00.335303,27.0,auto,8.0,5.0,107.0,COMPLETE
216.0,k2204_PPV,2.0,14.0,1.6962271614311874e-05,2022-10-01 15:44:09.464959,2022-10-01 15:44:09.576059,0 days 00:00:00.111100,49.0,auto,3.0,4.0,27.0,COMPLETE
216.0,k2204_PPV,2.0,15.0,1.7664230501522487e-05,2022-10-01 15:44:09.577061,2022-10-01 15:44:09.714185,0 days 00:00:00.137124,49.0,auto,1.0,7.0,34.0,COMPLETE
216.0,k2204_PPV,2.0,16.0,3.621939712485338e-05,2022-10-01 15:44:09.716187,2022-10-01 15:44:09.814276,0 days 00:00:00.098089,34.0,auto,6.0,3.0,25.0,COMPLETE
216.0,k2204_PPV,2.0,17.0,1.6420800411238305e-05,2022-10-01 15:44:09.815276,2022-10-01 15:44:10.005449,0 days 00:00:00.190173,41.0,auto,3.0,4.0,50.0,COMPLETE
216.0,k2204_PPV,2.0,18.0,5.210552663818966e-05,2022-10-01 15:44:10.006450,2022-10-01 15:44:10.178607,0 days 00:00:00.172157,23.0,auto,8.0,7.0,53.0,COMPLETE
216.0,k2204_PPV,2.0,19.0,9.881369194617363e-05,2022-10-01 15:44:10.179608,2022-10-01 15:44:10.414820,0 days 00:00:00.235212,35.0,auto,15.0,6.0,90.0,COMPLETE
216.0,k2204_PPV,2.0,20.0,3.558298116747224e-05,2022-10-01 15:44:10.415822,2022-10-01 15:44:10.653037,0 days 00:00:00.237215,15.0,auto,6.0,4.0,71.0,COMPLETE
216.0,k2204_PPV,2.0,21.0,1.7133056594190363e-05,2022-10-01 15:44:10.654038,2022-10-01 15:44:10.809179,0 days 00:00:00.155141,49.0,auto,3.0,4.0,39.0,COMPLETE
216.0,k2204_PPV,2.0,22.0,1.2268355680479173e-05,2022-10-01 15:44:10.810179,2022-10-01 15:44:10.940298,0 days 00:00:00.130119,41.0,auto,2.0,3.0,28.0,COMPLETE
216.0,k2204_PPV,2.0,23.0,7.1648770538303535e-06,2022-10-01 15:44:10.941300,2022-10-01 15:44:11.175511,0 days 00:00:00.234211,39.0,auto,1.0,2.0,45.0,COMPLETE
216.0,k2204_PPV,2.0,24.0,7.91354571435114e-06,2022-10-01 15:44:11.176511,2022-10-01 15:44:11.281606,0 days 00:00:00.105095,29.0,auto,1.0,2.0,19.0,COMPLETE
216.0,k2204_PPV,2.0,25.0,1.2661229099431762e-05,2022-10-01 15:44:11.282607,2022-10-01 15:44:11.367685,0 days 00:00:00.085078,38.0,auto,2.0,2.0,18.0,COMPLETE
216.0,k2204_PPV,2.0,26.0,9.767983961349864e-06,2022-10-01 15:44:11.368686,2022-10-01 15:44:11.444755,0 days 00:00:00.076069,23.0,auto,1.0,3.0,14.0,COMPLETE
