dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,state
216.0,r1_08_BPV,1.0,36.0,0.001114787947005,2022-10-16 10:57:11.726347,2022-10-16 10:57:41.983518,0 days 00:00:30.257171,9.0,sqrt,11.0,13.0,151.0,COMPLETE
216.0,r1_08_BPV,1.0,37.0,0.0017556693241679,2022-10-16 10:57:41.984192,2022-10-16 10:58:12.627497,0 days 00:00:30.643305,6.0,auto,9.0,8.0,97.0,COMPLETE
216.0,r1_08_BPV,1.0,38.0,0.0013056600126056,2022-10-16 10:58:12.628189,2022-10-16 10:58:56.249111,0 days 00:00:43.620922,7.0,auto,10.0,11.0,113.0,COMPLETE
216.0,r1_08_BPV,1.0,39.0,0.0006146057757521,2022-10-16 10:58:56.250110,2022-10-16 10:59:03.209190,0 days 00:00:06.959080,11.0,auto,12.0,10.0,14.0,COMPLETE
216.0,r1_08_BPV,1.0,40.0,0.0006283112975284,2022-10-16 10:59:03.209817,2022-10-16 10:59:36.183789,0 days 00:00:32.973972,14.0,sqrt,11.0,14.0,135.0,COMPLETE
216.0,r1_08_BPV,1.0,41.0,0.0005890493037524,2022-10-16 10:59:36.184747,2022-10-16 11:01:08.980289,0 days 00:01:32.795542,12.0,auto,7.0,12.0,176.0,COMPLETE
216.0,r1_08_BPV,1.0,42.0,0.0006713305628818,2022-10-16 11:01:08.981432,2022-10-16 11:02:26.844212,0 days 00:01:17.862780,10.0,auto,5.0,12.0,165.0,COMPLETE
216.0,r1_08_BPV,1.0,43.0,0.0005908621210847,2022-10-16 11:02:26.845206,2022-10-16 11:04:12.726672,0 days 00:01:45.881466,13.0,auto,7.0,11.0,193.0,COMPLETE
216.0,r1_08_BPV,1.0,44.0,0.0007924246473384,2022-10-16 11:04:12.727631,2022-10-16 11:05:12.709349,0 days 00:00:59.981718,9.0,auto,5.0,13.0,136.0,COMPLETE
216.0,r1_08_BPV,1.0,45.0,0.0005893861167968,2022-10-16 11:05:12.710443,2022-10-16 11:06:07.432450,0 days 00:00:54.722007,12.0,auto,7.0,12.0,105.0,COMPLETE
216.0,r1_08_BPV,1.0,46.0,0.0006005848632752,2022-10-16 11:06:07.433411,2022-10-16 11:07:43.943365,0 days 00:01:36.509954,15.0,auto,9.0,2.0,163.0,COMPLETE
216.0,r1_08_BPV,1.0,47.0,0.0009887901550488,2022-10-16 11:07:43.944397,2022-10-16 11:08:36.155395,0 days 00:00:52.210998,8.0,auto,13.0,9.0,126.0,COMPLETE
216.0,r1_08_BPV,1.0,48.0,0.0005994058184861,2022-10-16 11:08:36.156355,2022-10-16 11:09:12.880138,0 days 00:00:36.723783,48.0,auto,10.0,14.0,62.0,COMPLETE
216.0,r1_08_BPV,1.0,49.0,0.000680761433668,2022-10-16 11:09:12.880873,2022-10-16 11:09:17.498186,0 days 00:00:04.617313,10.0,auto,11.0,4.0,10.0,COMPLETE
216.0,r1_08_BPV,1.0,50.0,0.0005942769068498,2022-10-16 11:09:17.498828,2022-10-16 11:10:49.117104,0 days 00:01:31.618276,16.0,auto,12.0,11.0,156.0,COMPLETE
216.0,r1_08_BPV,1.0,51.0,0.000589045126803,2022-10-16 11:10:49.118115,2022-10-16 11:12:21.595680,0 days 00:01:32.477565,12.0,auto,7.0,12.0,176.0,COMPLETE
216.0,r1_08_BPV,1.0,52.0,0.0005889028916247,2022-10-16 11:12:21.596702,2022-10-16 11:14:05.686613,0 days 00:01:44.089911,12.0,auto,6.0,13.0,198.0,COMPLETE
216.0,r1_08_BPV,1.0,53.0,0.0006019944883052,2022-10-16 11:14:05.687582,2022-10-16 11:15:58.790553,0 days 00:01:53.102971,14.0,auto,5.0,13.0,195.0,COMPLETE
216.0,r1_08_BPV,1.0,54.0,0.0006100086185587,2022-10-16 11:15:58.791539,2022-10-16 11:16:36.863699,0 days 00:00:38.072160,11.0,auto,4.0,13.0,79.0,COMPLETE
216.0,r1_08_BPV,1.0,55.0,0.0006706587840754,2022-10-16 11:16:36.864687,2022-10-16 11:17:46.271217,0 days 00:01:09.406530,10.0,auto,6.0,14.0,143.0,COMPLETE
216.0,r1_08_BPV,1.0,56.0,0.0006069334499767,2022-10-16 11:17:46.272183,2022-10-16 11:18:18.149705,0 days 00:00:31.877522,17.0,sqrt,8.0,10.0,116.0,COMPLETE
216.0,r1_08_BPV,1.0,57.0,0.0006060759299271,2022-10-16 11:18:18.150420,2022-10-16 11:20:13.443732,0 days 00:01:55.293312,14.0,auto,2.0,7.0,198.0,COMPLETE
216.0,r1_08_BPV,1.0,58.0,0.0005896566382178,2022-10-16 11:20:13.444756,2022-10-16 11:21:06.440865,0 days 00:00:52.996109,12.0,auto,4.0,15.0,101.0,COMPLETE
216.0,r1_08_BPV,1.0,59.0,0.0012937080001309,2022-10-16 11:21:06.441913,2022-10-16 11:22:09.850446,0 days 00:01:03.408533,7.0,auto,14.0,14.0,168.0,COMPLETE
216.0,r1_08_BPV,1.0,60.0,0.0005919536039462,2022-10-16 11:22:09.851583,2022-10-16 11:23:25.793205,0 days 00:01:15.941622,20.0,auto,13.0,11.0,133.0,COMPLETE
216.0,r1_08_BPV,1.0,61.0,0.0005885212640537,2022-10-16 11:23:25.794240,2022-10-16 11:24:59.886025,0 days 00:01:34.091785,12.0,auto,7.0,12.0,180.0,COMPLETE
216.0,r1_08_BPV,1.0,62.0,0.0005915478929934,2022-10-16 11:24:59.886994,2022-10-16 11:26:36.154218,0 days 00:01:36.267224,13.0,auto,6.0,13.0,179.0,COMPLETE
216.0,r1_08_BPV,1.0,63.0,0.0006066764246731,2022-10-16 11:26:36.155198,2022-10-16 11:28:07.768160,0 days 00:01:31.612962,15.0,auto,7.0,12.0,154.0,COMPLETE
216.0,r1_08_BPV,1.0,64.0,0.0006753228258939,2022-10-16 11:28:07.769189,2022-10-16 11:28:17.015292,0 days 00:00:09.246103,10.0,auto,9.0,12.0,19.0,COMPLETE
216.0,r1_08_BPV,1.0,65.0,0.0006095777218476,2022-10-16 11:28:17.015990,2022-10-16 11:29:28.627145,0 days 00:01:11.611155,11.0,auto,8.0,13.0,142.0,COMPLETE
216.0,r1_08_BPV,1.0,66.0,0.0007926994102631,2022-10-16 11:29:28.628145,2022-10-16 11:30:41.920430,0 days 00:01:13.292285,9.0,auto,10.0,10.0,164.0,COMPLETE
216.0,r1_08_BPV,1.0,67.0,0.0005919504157908,2022-10-16 11:30:41.921424,2022-10-16 11:31:44.628678,0 days 00:01:02.707254,13.0,auto,6.0,9.0,116.0,COMPLETE
216.0,r1_08_BPV,1.0,68.0,0.0006184404072944,2022-10-16 11:31:44.629684,2022-10-16 11:32:18.167397,0 days 00:00:33.537713,17.0,sqrt,14.0,11.0,125.0,COMPLETE
216.0,r1_08_BPV,1.0,69.0,0.0006024331665287,2022-10-16 11:32:18.168012,2022-10-16 11:33:07.585181,0 days 00:00:49.417169,16.0,auto,9.0,15.0,86.0,COMPLETE
216.0,r1_08_BPV,1.0,70.0,0.0005877582944819,2022-10-16 11:33:07.586164,2022-10-16 11:34:40.030535,0 days 00:01:32.444371,12.0,auto,13.0,12.0,176.0,COMPLETE
216.0,r1_08_BPV,1.0,71.0,0.000587977959162,2022-10-16 11:34:40.031584,2022-10-16 11:36:16.671526,0 days 00:01:36.639942,12.0,auto,13.0,12.0,184.0,COMPLETE
216.0,r1_08_BPV,1.0,72.0,0.0006094721141026,2022-10-16 11:36:16.672557,2022-10-16 11:37:55.006994,0 days 00:01:38.334437,11.0,auto,13.0,12.0,197.0,COMPLETE
216.0,r1_08_BPV,1.0,73.0,0.0005879536351001,2022-10-16 11:37:55.008091,2022-10-16 11:39:35.154998,0 days 00:01:40.146907,13.0,auto,12.0,13.0,182.0,COMPLETE
216.0,r1_08_BPV,1.0,74.0,0.0005921185006845,2022-10-16 11:39:35.156043,2022-10-16 11:41:01.586326,0 days 00:01:26.430283,14.0,auto,12.0,11.0,150.0,COMPLETE
216.0,r1_08_BPV,1.0,75.0,0.0005873152759644,2022-10-16 11:41:01.587398,2022-10-16 11:42:40.315002,0 days 00:01:38.727604,13.0,auto,13.0,14.0,180.0,COMPLETE
216.0,r1_08_BPV,1.0,76.0,0.00058719040854,2022-10-16 11:42:40.316155,2022-10-16 11:44:07.004411,0 days 00:01:26.688256,13.0,auto,13.0,14.0,159.0,COMPLETE
216.0,r1_08_BPV,1.0,77.0,0.0005917783568859,2022-10-16 11:44:07.005488,2022-10-16 11:44:29.774536,0 days 00:00:22.769048,15.0,auto,14.0,14.0,40.0,COMPLETE
216.0,r1_08_BPV,1.0,78.0,0.0006600148523706,2022-10-16 11:44:29.775322,2022-10-16 11:45:07.219349,0 days 00:00:37.444027,13.0,sqrt,13.0,15.0,158.0,COMPLETE
216.0,r1_08_BPV,1.0,79.0,0.0005941630043453,2022-10-16 11:45:07.220041,2022-10-16 11:46:54.569566,0 days 00:01:47.349525,18.0,auto,12.0,14.0,182.0,COMPLETE
216.0,r1_08_BPV,1.0,80.0,0.0005903131251658,2022-10-16 11:46:54.570584,2022-10-16 11:48:13.110361,0 days 00:01:18.539777,14.0,auto,13.0,15.0,139.0,COMPLETE
216.0,r1_08_BPV,1.0,81.0,0.0005882547636123,2022-10-16 11:48:13.111439,2022-10-16 11:49:43.313622,0 days 00:01:30.202183,13.0,auto,12.0,14.0,163.0,COMPLETE
