dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
287.0,k2204_BPV,1.0,37.0,0.0013639752578455,2022-10-23 17:48:46.683054,2022-10-23 17:49:20.832091,0 days 00:00:34.149037,2.0,4.0,256.0,0.023590270790949,74.0,2.0,matern1.5,13.0,COMPLETE,
287.0,k2204_BPV,1.0,38.0,0.0917817503213882,2022-10-23 17:49:20.832619,2022-10-23 17:58:11.862608,0 days 00:08:51.029989,4.0,3.0,512.0,0.0001071648534588,111.0,6.0,matern0.5,300.0,COMPLETE,
287.0,k2204_BPV,1.0,39.0,0.0009131627448368,2022-10-23 17:58:11.863234,2022-10-23 18:00:12.645580,0 days 00:02:00.782346,1.0,1.0,256.0,0.0014861941991499,60.0,15.0,rbf,103.0,COMPLETE,
287.0,k2204_BPV,1.0,40.0,0.0655688755214214,2022-10-23 18:00:12.646129,2022-10-23 18:01:45.558198,0 days 00:01:32.912069,5.0,2.0,512.0,0.0012067534262113,158.0,5.0,matern0.5,39.0,COMPLETE,
287.0,k2204_BPV,1.0,41.0,0.0006295011262409,2022-10-23 18:01:45.558767,2022-10-23 18:04:07.715699,0 days 00:02:22.156932,2.0,2.0,256.0,0.0160822876505006,794.0,7.0,matern0.5,24.0,COMPLETE,
287.0,k2204_BPV,1.0,42.0,0.0006893562967889,2022-10-23 18:04:07.716244,2022-10-23 18:05:22.367287,0 days 00:01:14.651043,2.0,2.0,256.0,0.0264490543824341,514.0,8.0,matern0.5,17.0,COMPLETE,
287.0,k2204_BPV,1.0,43.0,0.0002558088235673,2022-10-23 18:05:22.367811,2022-10-23 18:07:56.463831,0 days 00:02:34.096020,2.0,2.0,256.0,0.009517298047036,417.0,7.0,matern0.5,52.0,COMPLETE,
287.0,k2204_BPV,1.0,44.0,0.065323207527399,2022-10-23 18:07:56.464360,2022-10-23 18:08:16.822710,0 days 00:00:20.358350,3.0,2.0,1024.0,0.0091404252785945,403.0,6.0,matern0.5,7.0,COMPLETE,
287.0,k2204_BPV,1.0,45.0,0.0001967893331311,2022-10-23 18:08:16.823263,2022-10-23 18:12:31.842942,0 days 00:04:15.019679,2.0,3.0,256.0,0.0058313244056263,382.0,9.0,matern0.5,85.0,COMPLETE,
287.0,k2204_BPV,1.0,46.0,0.0005389409780036,2022-10-23 18:12:31.843464,2022-10-23 18:16:24.718619,0 days 00:03:52.875155,2.0,4.0,512.0,0.0060662658733778,365.0,11.0,matern0.5,104.0,COMPLETE,
