dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
216.0,k2204_PPV,1.0,71.0,0.0002411366149317,2022-10-24 20:14:11.026271,2022-10-24 20:16:28.220530,0 days 00:02:17.194259,1.0,2.0,256.0,0.005160975471256,214.0,7.0,matern0.5,90.0,COMPLETE,
216.0,k2204_PPV,1.0,72.0,0.0003156845486955,2022-10-24 20:16:28.221064,2022-10-24 20:18:23.600641,0 days 00:01:55.379577,1.0,2.0,256.0,0.0074618302321065,690.0,6.0,matern0.5,44.0,COMPLETE,
216.0,k2204_PPV,1.0,73.0,0.0001792242037481,2022-10-24 20:18:23.601176,2022-10-24 20:24:06.304375,0 days 00:05:42.703199,1.0,2.0,256.0,0.0039794980122136,875.0,6.0,matern0.5,117.0,COMPLETE,
216.0,k2204_PPV,1.0,74.0,0.0002262993511976,2022-10-24 20:24:06.304936,2022-10-24 20:29:28.120932,0 days 00:05:21.815996,1.0,2.0,256.0,0.0040274363301456,936.0,6.0,matern0.5,102.0,COMPLETE,
216.0,k2204_PPV,1.0,75.0,0.0004145327984588,2022-10-24 20:29:28.121451,2022-10-24 20:35:47.083231,0 days 00:06:18.961780,1.0,2.0,256.0,0.0015591874124449,764.0,6.0,matern0.5,147.0,COMPLETE,
216.0,k2204_PPV,1.0,76.0,0.0004517832421697,2022-10-24 20:35:47.083765,2022-10-24 20:40:23.909102,0 days 00:04:36.825337,1.0,2.0,256.0,0.0026917038482399,864.0,8.0,matern0.5,90.0,COMPLETE,
216.0,k2204_PPV,1.0,77.0,0.0002353974268771,2022-10-24 20:40:23.909685,2022-10-24 20:42:00.284299,0 days 00:01:36.374614,1.0,2.0,256.0,0.0102481993611883,288.0,7.0,matern0.5,59.0,COMPLETE,
216.0,k2204_PPV,1.0,78.0,0.0001526119012851,2022-10-24 20:42:00.284838,2022-10-24 20:44:48.073047,0 days 00:02:47.788209,1.0,2.0,256.0,0.0078665213419943,543.0,5.0,matern0.5,83.0,COMPLETE,
216.0,k2204_PPV,1.0,79.0,0.0002754158340394,2022-10-24 20:44:48.073591,2022-10-24 20:46:35.688307,0 days 00:01:47.614716,1.0,2.0,256.0,0.0078304273168488,640.0,4.0,matern0.5,50.0,COMPLETE,
216.0,k2204_PPV,1.0,80.0,0.0001405573420925,2022-10-24 20:46:35.688836,2022-10-24 20:50:58.871742,0 days 00:04:23.182906,1.0,2.0,256.0,0.0063509133314174,986.0,5.0,matern0.5,84.0,COMPLETE,
