dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,system_attrs_fixed_params
216.0,r1_08_BPV,3.0,4.0,0.0196140743792057,2022-10-28 13:05:12.406525,2022-10-28 13:10:13.538863,0 days 00:05:01.132338,3.0,1.0,1024.0,0.002743096510579,131.0,8.0,matern0.5,3.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,5.0,0.0196145791560411,2022-10-28 13:10:13.539396,2022-10-28 13:11:47.399144,0 days 00:01:33.859748,3.0,2.0,2048.0,0.0001730564094051,67.0,7.0,rbf,,PRUNED,0.0196145791560411,,,,
216.0,r1_08_BPV,3.0,6.0,0.0006397528923116,2022-10-28 13:11:47.399529,2022-10-28 13:13:25.938594,0 days 00:01:38.539065,3.0,2.0,2048.0,0.0526732569489952,102.0,7.0,rbf,,PRUNED,0.0006397528923116,,,,
216.0,r1_08_BPV,3.0,7.0,0.0005851396708749,2022-10-28 13:13:25.939013,2022-10-28 13:22:19.715056,0 days 00:08:53.776043,1.0,2.0,512.0,0.0890243759449943,656.0,12.0,matern0.5,2.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,8.0,0.0005967740435153,2022-10-28 13:22:19.715614,2022-10-28 13:27:34.655839,0 days 00:05:14.940225,4.0,2.0,512.0,0.0124074727613501,50.0,14.0,matern1.5,,PRUNED,0.0005967740435153,,,,
216.0,r1_08_BPV,3.0,9.0,0.0006017766427248,2022-10-28 13:27:34.656376,2022-10-28 13:29:38.052789,0 days 00:02:03.396413,2.0,4.0,1024.0,0.0031132703123814,133.0,4.0,matern0.5,,PRUNED,0.0006017766427248,,,,
216.0,r1_08_BPV,3.0,10.0,0.0171543899923563,2022-10-28 13:29:38.053243,2022-10-28 13:31:28.538898,0 days 00:01:50.485655,2.0,3.0,1024.0,0.0001985297144949,79.0,13.0,rbf,,PRUNED,0.0171543899923563,,,,
216.0,r1_08_BPV,3.0,11.0,0.0006190109415911,2022-10-28 13:31:28.539362,2022-10-28 13:32:39.850742,0 days 00:01:11.311380,2.0,1.0,2048.0,0.0214505329070957,83.0,6.0,matern0.5,,PRUNED,0.0006190109415911,,,,
216.0,r1_08_BPV,3.0,12.0,0.0005621855380013,2022-10-28 13:32:39.851113,2022-10-28 14:00:56.873202,0 days 00:28:17.022089,3.0,1.0,2048.0,0.0061757777368209,670.0,14.0,rbf,15.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,13.0,0.0005572475492954,2022-10-28 14:00:56.873759,2022-10-28 14:26:52.607640,0 days 00:25:55.733881,1.0,2.0,1024.0,0.0002261334465161,62.0,9.0,matern1.5,78.0,COMPLETE,0.0030146376229822,0.0006296636420302,0.0005577415577135,,
216.0,r1_08_BPV,3.0,14.0,0.0007448430405929,2022-10-28 14:26:52.608177,2022-10-28 14:29:16.577727,0 days 00:02:23.969550,1.0,1.0,512.0,0.0008064146127428,397.0,2.0,matern1.5,,PRUNED,0.0007448430405929,,,,
216.0,r1_08_BPV,3.0,15.0,0.000612644595094,2022-10-28 14:29:16.578254,2022-10-28 15:14:20.097715,0 days 00:45:03.519461,2.0,3.0,1024.0,0.0002200673792653,464.0,14.0,matern1.5,21.0,COMPLETE,0.001918506110087,,,,
216.0,r1_08_BPV,3.0,16.0,0.0009361105039715,2022-10-28 15:14:20.098313,2022-10-28 15:15:38.616205,0 days 00:01:18.517892,1.0,1.0,1024.0,0.0008719129862905,219.0,11.0,rbf,,PRUNED,0.0009361105039715,,,,
216.0,r1_08_BPV,3.0,17.0,0.0005696370499208,2022-10-28 15:15:38.616635,2022-10-28 15:20:30.802209,0 days 00:04:52.185574,2.0,1.0,1024.0,0.0088099202455137,152.0,10.0,matern1.5,,PRUNED,0.0005758388433605,0.0005696370499208,,,
216.0,r1_08_BPV,3.0,18.0,0.0005567307816818,2022-10-28 15:20:30.802661,2022-10-28 15:56:56.815605,0 days 00:36:26.012944,2.0,1.0,512.0,0.0008113636608108,260.0,12.0,matern0.5,35.0,COMPLETE,0.0006062514730729,0.0005585877806879,,,
216.0,r1_08_BPV,3.0,19.0,0.0005591546650975,2022-10-28 15:56:56.816160,2022-10-28 16:13:48.062137,0 days 00:16:51.245977,1.0,1.0,1024.0,0.0006794188650598,563.0,5.0,matern1.5,30.0,COMPLETE,0.000563837646041,,,,
216.0,r1_08_BPV,3.0,20.0,0.0007582542602904,2022-10-28 16:13:48.062683,2022-10-28 16:16:54.352646,0 days 00:03:06.289963,3.0,2.0,1024.0,0.0008845846576631,303.0,5.0,rbf,,PRUNED,0.0007582542602904,,,,
216.0,r1_08_BPV,3.0,21.0,0.0005792141892015,2022-10-28 16:16:54.353090,2022-10-28 16:26:10.062014,0 days 00:09:15.708924,1.0,1.0,1024.0,0.0053106079711332,799.0,12.0,matern1.5,,PRUNED,0.0005956269451417,0.0005792141892015,,,
216.0,r1_08_BPV,3.0,22.0,0.0005647746729664,2022-10-28 16:26:10.062475,2022-10-28 16:31:46.493163,0 days 00:05:36.430688,1.0,2.0,512.0,0.0396715215332877,51.0,11.0,rbf,7.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,23.0,0.0005573280504904,2022-10-28 16:31:46.493741,2022-10-28 16:39:43.796492,0 days 00:07:57.302751,2.0,3.0,512.0,0.0016771021398202,142.0,9.0,rbf,,PRUNED,0.0005884079728275,0.0005573280504904,,,
216.0,r1_08_BPV,3.0,24.0,0.0196126066148281,2022-10-28 16:39:43.797014,2022-10-28 16:42:57.783083,0 days 00:03:13.986069,4.0,1.0,1024.0,0.0003790629752993,288.0,3.0,matern1.5,,PRUNED,0.0196126066148281,,,,
216.0,r1_08_BPV,3.0,25.0,0.0005787829286418,2022-10-28 16:42:57.783602,2022-10-28 17:28:29.437410,0 days 00:45:31.653808,3.0,1.0,512.0,0.0001479185617859,84.0,15.0,matern1.5,40.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,26.0,0.0197547003626823,2022-10-28 17:28:29.437969,2022-10-28 17:32:55.955455,0 days 00:04:26.517486,3.0,3.0,1024.0,0.0001001365022484,179.0,15.0,matern1.5,,PRUNED,0.0197547003626823,,,,
216.0,r1_08_BPV,3.0,27.0,0.0005702512571588,2022-10-28 17:32:55.955914,2022-10-28 17:38:01.819583,0 days 00:05:05.863669,2.0,2.0,512.0,0.0219852917966236,127.0,5.0,rbf,2.0,COMPLETE,0.0005848841392435,,,,
216.0,r1_08_BPV,3.0,28.0,0.00289046484977,2022-10-28 17:38:01.820133,2022-10-28 17:39:07.290056,0 days 00:01:05.469923,1.0,1.0,2048.0,0.0015640856225798,265.0,9.0,matern0.5,,PRUNED,0.00289046484977,,,,
216.0,r1_08_BPV,3.0,29.0,0.0006111343391239,2022-10-28 17:39:07.290456,2022-10-28 17:51:48.097390,0 days 00:12:40.806934,2.0,1.0,1024.0,0.0003405073587635,209.0,2.0,matern1.5,,PRUNED,0.0006111343391239,,,,
216.0,r1_08_BPV,3.0,30.0,0.00057469739113,2022-10-28 17:51:48.097816,2022-10-28 18:09:01.430165,0 days 00:17:13.332349,4.0,2.0,1024.0,0.0059057370290043,421.0,7.0,matern1.5,,PRUNED,0.0005892589688301,0.00057469739113,,,
216.0,r1_08_BPV,3.0,31.0,0.0005673305713571,2022-10-28 18:09:01.430639,2022-10-28 18:54:15.863983,0 days 00:45:14.433344,1.0,1.0,2048.0,0.0002244320713568,574.0,6.0,matern0.5,125.0,COMPLETE,0.0006421709549613,,,,
216.0,r1_08_BPV,3.0,32.0,0.0010902369394898,2022-10-28 18:54:15.864524,2022-10-28 19:39:32.955467,0 days 00:45:17.090943,2.0,1.0,2048.0,0.0001765998788078,602.0,6.0,matern1.5,71.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,33.0,0.0005975766107439,2022-10-28 19:39:32.956012,2022-10-28 19:42:30.040455,0 days 00:02:57.084443,2.0,2.0,512.0,0.0247444448831966,129.0,5.0,rbf,,PRUNED,0.0005975766107439,,,,
216.0,r1_08_BPV,3.0,34.0,0.000580349122174,2022-10-28 19:42:30.040980,2022-10-28 19:48:54.411989,0 days 00:06:24.371009,2.0,2.0,512.0,0.094898798551627,106.0,5.0,rbf,4.0,COMPLETE,0.000580349122174,,,,
216.0,r1_08_BPV,3.0,35.0,0.0007255646050907,2022-10-28 19:48:54.412553,2022-10-28 19:53:37.627593,0 days 00:04:43.215040,3.0,3.0,512.0,0.0180089712655525,179.0,8.0,rbf,,PRUNED,0.0007255646050907,,,,
216.0,r1_08_BPV,3.0,36.0,0.0005650482489727,2022-10-28 19:53:37.628106,2022-10-28 19:58:43.962326,0 days 00:05:06.334220,1.0,4.0,512.0,0.0737946508996817,184.0,3.0,matern0.5,4.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,37.0,0.00056583044352,2022-10-28 19:58:43.962895,2022-10-28 20:04:04.620312,0 days 00:05:20.657417,1.0,1.0,2048.0,0.0028194605700494,50.0,2.0,matern0.5,,PRUNED,0.00056583044352,,,,
216.0,r1_08_BPV,3.0,38.0,0.0006056469283066,2022-10-28 20:04:04.620712,2022-10-28 20:06:45.273817,0 days 00:02:40.653105,2.0,1.0,512.0,0.0049944369325051,107.0,3.0,rbf,,PRUNED,0.0006056469283066,,,,
216.0,r1_08_BPV,3.0,39.0,0.0005643815384246,2022-10-28 20:06:45.274350,2022-10-28 20:11:55.372635,0 days 00:05:10.098285,1.0,1.0,1024.0,0.0532077565122222,293.0,11.0,matern1.5,8.0,COMPLETE,0.0005698284367099,,,,
216.0,r1_08_BPV,3.0,40.0,0.0005599244614131,2022-10-28 20:11:55.373181,2022-10-28 20:43:21.762432,0 days 00:31:26.389251,4.0,1.0,512.0,0.0178458914390298,323.0,8.0,rbf,14.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,41.0,0.000759809219744,2022-10-28 20:43:21.762992,2022-10-28 20:47:44.747240,0 days 00:04:22.984248,3.0,3.0,512.0,0.035036351249356,173.0,6.0,rbf,,PRUNED,0.000759809219744,,,,
216.0,r1_08_BPV,3.0,42.0,0.0005601590382866,2022-10-28 20:47:44.747848,2022-10-28 20:52:39.946111,0 days 00:04:55.198263,1.0,1.0,1024.0,0.0034937354264937,432.0,6.0,rbf,8.0,COMPLETE,0.0005602872115559,,,,
216.0,r1_08_BPV,3.0,43.0,0.0006049997755326,2022-10-28 20:52:39.946657,2022-10-28 20:55:33.048851,0 days 00:02:53.102194,2.0,4.0,1024.0,0.0101377433138153,223.0,11.0,rbf,,PRUNED,0.0006049997755326,,,,
216.0,r1_08_BPV,3.0,44.0,0.0042358436621725,2022-10-28 20:55:33.049294,2022-10-28 20:56:24.805127,0 days 00:00:51.755833,1.0,2.0,2048.0,0.0014962487749641,85.0,4.0,matern0.5,,PRUNED,0.0042358436621725,,,,
216.0,r1_08_BPV,3.0,45.0,0.0005595899419859,2022-10-28 20:56:24.805538,2022-10-28 21:21:36.746172,0 days 00:25:11.940634,1.0,1.0,1024.0,0.0002008301911395,132.0,7.0,matern1.5,73.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,46.0,0.0005806266563013,2022-10-28 21:21:36.746737,2022-10-28 21:23:54.612039,0 days 00:02:17.865302,1.0,4.0,2048.0,0.0019011430478173,147.0,7.0,rbf,,PRUNED,0.0005806266563013,,,,
216.0,r1_08_BPV,3.0,47.0,0.002954521914944,2022-10-28 21:23:54.612400,2022-10-28 21:27:23.094229,0 days 00:03:28.481829,3.0,1.0,512.0,0.000501988281328,117.0,2.0,rbf,,PRUNED,0.002954521914944,,,,
216.0,r1_08_BPV,3.0,48.0,0.0005977696855552,2022-10-28 21:27:23.094769,2022-10-28 21:29:43.386246,0 days 00:02:20.291477,1.0,1.0,2048.0,0.0252918106896103,215.0,10.0,rbf,,PRUNED,0.0005977696855552,,,,
216.0,r1_08_BPV,3.0,49.0,0.0005667931400239,2022-10-28 21:29:43.386669,2022-10-28 21:36:10.855587,0 days 00:06:27.468918,1.0,1.0,1024.0,0.0028236184822334,657.0,8.0,matern1.5,,PRUNED,0.0005918045644648,0.0005667931400239,,,
216.0,r1_08_BPV,3.0,50.0,0.0005967068136669,2022-10-28 21:36:10.856047,2022-10-28 22:13:09.620181,0 days 00:36:58.764134,4.0,2.0,512.0,0.0271731196419342,532.0,15.0,matern0.5,3.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,51.0,0.0005576336989179,2022-10-28 22:13:09.620743,2022-10-28 22:20:06.239665,0 days 00:06:56.618922,2.0,2.0,1024.0,0.0047338443935892,349.0,6.0,matern0.5,,PRUNED,0.0005745579837821,0.0005576336989179,,,
216.0,r1_08_BPV,3.0,52.0,0.0005845781997777,2022-10-28 22:20:06.240129,2022-10-28 22:26:35.913051,0 days 00:06:29.672922,2.0,2.0,512.0,0.0982028931485765,103.0,4.0,rbf,4.0,COMPLETE,0.0005845781997777,,,,
216.0,r1_08_BPV,3.0,53.0,0.0007408133242279,2022-10-28 22:26:35.913625,2022-10-28 22:29:45.441226,0 days 00:03:09.527601,2.0,3.0,512.0,0.0799011370155232,164.0,5.0,rbf,,PRUNED,0.0007408133242279,,,,
216.0,r1_08_BPV,3.0,54.0,0.0005598931456916,2022-10-28 22:29:45.441761,2022-10-28 22:33:02.277202,0 days 00:03:16.835441,2.0,1.0,2048.0,0.0336353056273927,86.0,6.0,matern0.5,6.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,55.0,0.0005787680274806,2022-10-28 22:33:02.277775,2022-10-28 22:40:05.067915,0 days 00:07:02.790140,2.0,1.0,512.0,0.0012670209608097,94.0,2.0,matern0.5,,PRUNED,0.0005787680274806,,,,
216.0,r1_08_BPV,3.0,56.0,0.0005971768405288,2022-10-28 22:40:05.068419,2022-10-28 22:42:52.455137,0 days 00:02:47.386718,2.0,2.0,512.0,0.0443512293817627,65.0,7.0,rbf,,PRUNED,0.0005971768405288,,,,
216.0,r1_08_BPV,3.0,57.0,0.0195621903985738,2022-10-28 22:42:52.455688,2022-10-28 22:47:44.523174,0 days 00:04:52.067486,2.0,2.0,1024.0,0.0001000078292637,70.0,8.0,matern1.5,,PRUNED,0.0195621903985738,,,,
216.0,r1_08_BPV,3.0,58.0,0.0196144059300422,2022-10-28 22:47:44.523653,2022-10-28 22:51:21.165442,0 days 00:03:36.641789,3.0,1.0,2048.0,0.0022397334885038,256.0,3.0,rbf,5.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,59.0,0.0008704253123141,2022-10-28 22:51:21.166008,2022-10-28 22:55:53.434414,0 days 00:04:32.268406,3.0,2.0,512.0,0.0302107023794372,207.0,10.0,rbf,,PRUNED,0.0008704253123141,,,,
216.0,r1_08_BPV,3.0,60.0,0.000677857955452,2022-10-28 22:55:53.434922,2022-10-28 22:59:42.669575,0 days 00:03:49.234653,3.0,4.0,512.0,0.0561738238749171,66.0,6.0,rbf,,PRUNED,0.000677857955452,,,,
216.0,r1_08_BPV,3.0,61.0,0.0005575405666604,2022-10-28 22:59:42.670204,2022-10-28 23:11:56.314012,0 days 00:12:13.643808,2.0,1.0,2048.0,0.0013430850751396,177.0,10.0,rbf,33.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,62.0,0.0196120738983154,2022-10-28 23:11:56.314594,2022-10-28 23:18:11.668219,0 days 00:06:15.353625,3.0,2.0,512.0,0.0004557010448663,59.0,12.0,matern1.5,1.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,63.0,0.0005564559833146,2022-10-28 23:18:11.668766,2022-10-28 23:25:16.824626,0 days 00:07:05.155860,2.0,1.0,2048.0,0.008140640148816,96.0,2.0,rbf,24.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,64.0,0.0005561638972721,2022-10-28 23:25:16.825176,2022-10-28 23:31:47.048096,0 days 00:06:30.222920,2.0,2.0,2048.0,0.017031137268272,93.0,3.0,matern1.5,15.0,COMPLETE,0.0005826385458931,0.0005571317160502,,,
216.0,r1_08_BPV,3.0,65.0,0.000746963371057,2022-10-28 23:31:47.048663,2022-10-28 23:39:26.139972,0 days 00:07:39.091309,3.0,3.0,1024.0,0.0005811735386506,114.0,9.0,matern1.5,,PRUNED,0.000746963371057,,,,
216.0,r1_08_BPV,3.0,66.0,0.0005828243447467,2022-10-28 23:39:26.140420,2022-10-29 00:24:40.874357,0 days 00:45:14.733937,2.0,4.0,2048.0,0.000360532103404,367.0,8.0,matern1.5,39.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,67.0,0.0006693059112876,2022-10-29 00:24:40.874930,2022-10-29 00:27:07.984041,0 days 00:02:27.109111,4.0,3.0,2048.0,0.0144268138120854,89.0,3.0,matern1.5,,PRUNED,0.0006693059112876,,,,
216.0,r1_08_BPV,3.0,68.0,0.0005684019415639,2022-10-29 00:27:07.984426,2022-10-29 00:29:19.435144,0 days 00:02:11.450718,1.0,2.0,2048.0,0.0101388046544689,56.0,4.0,matern1.5,,PRUNED,0.0005865176208317,0.0005684019415639,,,
216.0,r1_08_BPV,3.0,69.0,0.0005601177108474,2022-10-29 00:29:19.435545,2022-10-29 00:32:11.298371,0 days 00:02:51.862826,2.0,1.0,2048.0,0.008151323762767,129.0,2.0,matern1.5,,PRUNED,0.000583675224334,0.0005601177108474,,,
216.0,r1_08_BPV,3.0,70.0,0.0005606111953966,2022-10-29 00:32:11.298789,2022-10-29 00:39:29.209760,0 days 00:07:17.910971,2.0,3.0,2048.0,0.0081628790301486,313.0,5.0,matern0.5,8.0,COMPLETE,0.0005643658805638,,,,
216.0,r1_08_BPV,3.0,71.0,0.0005997000262141,2022-10-29 00:39:29.210332,2022-10-29 00:42:37.044102,0 days 00:03:07.833770,3.0,4.0,2048.0,0.0160236811852542,120.0,8.0,matern1.5,,PRUNED,0.0005997000262141,,,,
216.0,r1_08_BPV,3.0,72.0,0.0006080722669139,2022-10-29 00:42:37.044560,2022-10-29 00:43:45.492479,0 days 00:01:08.447919,2.0,2.0,2048.0,0.0678631843119822,90.0,5.0,rbf,,PRUNED,0.0006080722669139,,,,
216.0,r1_08_BPV,3.0,73.0,0.0006119878380559,2022-10-29 00:43:45.492883,2022-10-29 00:45:44.854508,0 days 00:01:59.361625,2.0,2.0,1024.0,0.0020363012962564,155.0,4.0,matern1.5,,PRUNED,0.0006119878380559,,,,
216.0,r1_08_BPV,3.0,74.0,0.000575931975618,2022-10-29 00:45:44.854961,2022-10-29 00:48:55.879492,0 days 00:03:11.024531,1.0,1.0,1024.0,0.0600667134703427,389.0,15.0,matern0.5,1.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,75.0,0.0005776171456091,2022-10-29 00:48:55.880044,2022-10-29 00:50:53.756012,0 days 00:01:57.875968,1.0,2.0,1024.0,0.0804217273165954,90.0,8.0,matern1.5,1.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,76.0,0.0196198038756847,2022-10-29 00:50:53.756574,2022-10-29 01:00:40.098756,0 days 00:09:46.342182,3.0,1.0,512.0,0.0004827498404977,93.0,13.0,matern0.5,,PRUNED,0.0196198038756847,,,,
216.0,r1_08_BPV,3.0,77.0,0.0196109507232904,2022-10-29 01:00:40.099307,2022-10-29 01:13:55.961464,0 days 00:13:15.862157,4.0,2.0,1024.0,0.0001318269457232,274.0,10.0,matern1.5,,PRUNED,0.0196109507232904,,,,
216.0,r1_08_BPV,3.0,78.0,0.0006027452182024,2022-10-29 01:13:55.961984,2022-10-29 01:15:36.406121,0 days 00:01:40.444137,2.0,2.0,1024.0,0.0363379560895252,74.0,7.0,rbf,,PRUNED,0.0006027452182024,,,,
216.0,r1_08_BPV,3.0,79.0,0.0196176469326019,2022-10-29 01:15:36.406583,2022-10-29 01:16:51.385493,0 days 00:01:14.978910,2.0,2.0,2048.0,0.0034472596276607,103.0,3.0,matern0.5,,PRUNED,0.0196176469326019,,,,
216.0,r1_08_BPV,3.0,80.0,0.0005555306561291,2022-10-29 01:16:51.385892,2022-10-29 01:46:39.567456,0 days 00:29:48.181564,2.0,1.0,1024.0,0.0015358182622716,454.0,7.0,matern0.5,37.0,COMPLETE,0.0005570031353272,,,,
216.0,r1_08_BPV,3.0,81.0,0.0005624340265057,2022-10-29 01:46:39.568091,2022-10-29 01:57:41.819690,0 days 00:11:02.251599,2.0,3.0,512.0,0.0074700686295657,241.0,11.0,matern1.5,,PRUNED,0.0005776103935204,0.0005624340265057,,,
216.0,r1_08_BPV,3.0,82.0,0.0005610856460407,2022-10-29 01:57:41.820241,2022-10-29 02:01:18.689576,0 days 00:03:36.869335,2.0,2.0,1024.0,0.0204144946878203,138.0,6.0,rbf,3.0,COMPLETE,0.000577665225137,,,,
216.0,r1_08_BPV,3.0,83.0,0.0005608810461126,2022-10-29 02:01:18.690142,2022-10-29 02:19:40.871942,0 days 00:18:22.181800,2.0,3.0,512.0,0.0009411832197489,140.0,8.0,matern0.5,16.0,COMPLETE,0.0005731908022426,,,,
216.0,r1_08_BPV,3.0,84.0,0.019574798643589,2022-10-29 02:19:40.872525,2022-10-29 02:24:35.571952,0 days 00:04:54.699427,3.0,2.0,1024.0,0.0002516459983348,50.0,15.0,matern1.5,2.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,85.0,0.0005633989349007,2022-10-29 02:24:35.572504,2022-10-29 02:41:39.937473,0 days 00:17:04.364969,4.0,1.0,512.0,0.0078251141206943,51.0,12.0,rbf,11.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,86.0,0.0005611896631307,2022-10-29 02:41:39.938109,2022-10-29 02:46:59.525364,0 days 00:05:19.587255,2.0,1.0,2048.0,0.0053899383507267,214.0,5.0,rbf,13.0,COMPLETE,0.000568437972106,,,,
216.0,r1_08_BPV,3.0,87.0,0.0196028351783752,2022-10-29 02:46:59.525969,2022-10-29 03:07:09.494781,0 days 00:20:09.968812,4.0,4.0,512.0,0.0002470882425441,368.0,10.0,matern1.5,1.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,88.0,0.0005635833367705,2022-10-29 03:07:09.495367,2022-10-29 03:12:17.218357,0 days 00:05:07.722990,2.0,3.0,1024.0,0.0230084891864185,141.0,13.0,matern1.5,3.0,COMPLETE,0.0005758780753239,,,,
216.0,r1_08_BPV,3.0,89.0,0.0005902885459363,2022-10-29 03:12:17.218912,2022-10-29 03:25:34.053630,0 days 00:13:16.834718,3.0,4.0,1024.0,0.0123307498283137,198.0,13.0,matern1.5,,PRUNED,0.0005682683549821,0.0005902885459363,,,
216.0,r1_08_BPV,3.0,90.0,0.0005594762042164,2022-10-29 03:25:34.054151,2022-10-29 03:30:58.830609,0 days 00:05:24.776458,1.0,1.0,1024.0,0.003673964555489,422.0,6.0,rbf,9.0,COMPLETE,0.0005612529930658,,,,
216.0,r1_08_BPV,3.0,91.0,0.0005558871198445,2022-10-29 03:30:58.831160,2022-10-29 03:41:18.822465,0 days 00:10:19.991305,1.0,1.0,1024.0,0.0102308057868569,634.0,6.0,rbf,16.0,COMPLETE,0.0005652130348607,,,,
216.0,r1_08_BPV,3.0,92.0,0.0196128133684396,2022-10-29 03:41:18.823020,2022-10-29 03:45:01.032480,0 days 00:03:42.209460,3.0,3.0,1024.0,0.000312149122165,142.0,13.0,matern1.5,,PRUNED,0.0196128133684396,,,,
216.0,r1_08_BPV,3.0,93.0,0.0005584188038483,2022-10-29 03:45:01.032935,2022-10-29 03:48:46.894315,0 days 00:03:45.861380,1.0,4.0,1024.0,0.0039131307542713,142.0,15.0,matern1.5,,PRUNED,0.0005750401178374,0.0005584188038483,,,
216.0,r1_08_BPV,3.0,94.0,0.0005741309723816,2022-10-29 03:48:46.894747,2022-10-29 03:54:39.781499,0 days 00:05:52.886752,2.0,3.0,1024.0,0.0224056493039388,119.0,12.0,matern1.5,,PRUNED,0.0005718743195757,0.0005741309723816,,,
216.0,r1_08_BPV,3.0,95.0,0.000562232977245,2022-10-29 03:54:39.781992,2022-10-29 04:29:24.983669,0 days 00:34:45.201677,2.0,1.0,512.0,0.0003358710741625,92.0,7.0,rbf,45.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,96.0,0.0005578447016887,2022-10-29 04:29:24.984226,2022-10-29 04:35:20.988876,0 days 00:05:56.004650,1.0,1.0,1024.0,0.0107571429537102,702.0,4.0,rbf,7.0,COMPLETE,0.0005683187046088,,,,
216.0,r1_08_BPV,3.0,97.0,0.0005530354683287,2022-10-29 04:35:20.989450,2022-10-29 05:10:49.342924,0 days 00:35:28.353474,2.0,2.0,1024.0,0.0017471416590008,769.0,7.0,rbf,19.0,COMPLETE,0.0005592451780103,,,,
216.0,r1_08_BPV,3.0,98.0,0.0005890424363315,2022-10-29 05:10:49.343507,2022-10-29 05:25:22.009114,0 days 00:14:32.665607,3.0,1.0,1024.0,0.0020983359908132,765.0,7.0,rbf,,PRUNED,0.0005890424363315,,,,
216.0,r1_08_BPV,3.0,99.0,0.0005983996088616,2022-10-29 05:25:22.009650,2022-10-29 05:30:51.975227,0 days 00:05:29.965577,2.0,1.0,1024.0,0.0237043547403983,190.0,14.0,matern1.5,,PRUNED,0.0005736942985095,0.0005983996088616,,,
216.0,r1_08_BPV,4.0,0.0,0.0005625273333862,2022-10-29 08:29:17.307540,2022-10-29 08:45:43.330794,0 days 00:16:26.023254,2.0,1.0,1024.0,0.001,200.0,10.0,rbf,31.0,COMPLETE,0.0199186354875564,0.0006045053014531,0.0005693935672752,,"{'n_gp_layers': 2, 'n_gp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_samples': 10, 'kernel_type': 'rbf'}"
216.0,r1_08_BPV,4.0,1.0,0.0005788691341876,2022-10-29 08:45:43.331381,2022-10-29 09:11:19.108809,0 days 00:25:35.777428,4.0,3.0,512.0,0.0094989374921336,364.0,10.0,matern0.5,4.0,COMPLETE,0.0005788691341876,,,,
216.0,r1_08_BPV,4.0,2.0,0.0005611997912637,2022-10-29 09:11:19.109354,2022-10-29 09:15:12.363010,0 days 00:03:53.253656,1.0,4.0,1024.0,0.0078452289647845,210.0,11.0,rbf,6.0,COMPLETE,,,,,
216.0,r1_08_BPV,4.0,3.0,0.0199165809899568,2022-10-29 09:15:12.363525,2022-10-29 09:19:35.560179,0 days 00:04:23.196654,4.0,1.0,1024.0,0.0058493981802698,103.0,11.0,matern0.5,1.0,COMPLETE,,,,,
216.0,r1_08_BPV,4.0,4.0,0.0006580633926205,2022-10-29 09:19:35.560745,2022-10-29 09:21:15.382763,0 days 00:01:39.822018,2.0,1.0,1024.0,0.0035114414361574,110.0,8.0,rbf,,PRUNED,0.0006580633926205,,,,
216.0,r1_08_BPV,4.0,5.0,0.0005643760086968,2022-10-29 09:21:15.383196,2022-10-29 09:32:16.360237,0 days 00:11:00.977041,1.0,4.0,512.0,0.005722463278466,404.0,2.0,rbf,12.0,COMPLETE,,,,,
216.0,r1_08_BPV,4.0,6.0,0.0006683326791971,2022-10-29 09:32:16.360763,2022-10-29 09:34:27.299524,0 days 00:02:10.938761,1.0,2.0,512.0,0.0271100103418305,95.0,8.0,matern1.5,,PRUNED,0.0006683326791971,,,,
216.0,r1_08_BPV,4.0,7.0,0.0006022801971994,2022-10-29 09:34:27.300049,2022-10-29 09:37:24.803033,0 days 00:02:57.502984,1.0,3.0,1024.0,0.0033223566656953,595.0,11.0,matern0.5,,PRUNED,0.0006022801971994,,,,
216.0,r1_08_BPV,4.0,8.0,0.0005694877472706,2022-10-29 09:37:24.803460,2022-10-29 09:54:18.175289,0 days 00:16:53.371829,3.0,1.0,512.0,0.002024118530726,99.0,10.0,rbf,14.0,COMPLETE,,,,,
