dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params,system_attrs_completed_rung_3
44027.0,year,3.0,49.0,0.0116765582934021,2022-11-05 23:16:49.637966,2022-11-05 23:23:54.330739,0 days 00:07:04.692773,2.0,2.0,512.0,0.0044050507785128,134.0,5.0,matern1.5,,PRUNED,0.0116765582934021,,,,
44027.0,year,3.0,50.0,0.0150091238319873,2022-11-05 23:23:54.331334,2022-11-05 23:28:35.443568,0 days 00:04:41.112234,1.0,3.0,512.0,0.0046692555005943,136.0,2.0,matern1.5,,PRUNED,0.0150091238319873,,,,
44027.0,year,3.0,51.0,0.011331146582961,2022-11-05 23:28:35.444126,2022-11-05 23:37:36.094467,0 days 00:09:00.650341,3.0,3.0,512.0,0.0253894430402381,111.0,12.0,rbf,,PRUNED,0.011348720639944,0.011331146582961,,,
44027.0,year,3.0,52.0,0.0121004516258835,2022-11-05 23:37:36.095007,2022-11-05 23:41:42.007408,0 days 00:04:05.912401,2.0,3.0,1024.0,0.0035448900102364,59.0,5.0,matern1.5,,PRUNED,0.0121004516258835,,,,
44027.0,year,3.0,53.0,0.0118326023221015,2022-11-05 23:41:42.007829,2022-11-05 23:51:31.836955,0 days 00:09:49.829126,2.0,4.0,512.0,0.0148396132928622,276.0,8.0,rbf,,PRUNED,0.0113775860518217,0.0118326023221015,,,
44027.0,year,3.0,54.0,0.0150490188971161,2022-11-05 23:51:31.837449,2022-11-05 23:54:27.785077,0 days 00:02:55.947628,2.0,3.0,512.0,0.007471879875984,172.0,10.0,rbf,,PRUNED,0.0150490188971161,,,,
44027.0,year,3.0,55.0,0.0109192347154021,2022-11-05 23:54:27.785560,2022-11-06 00:26:05.822268,0 days 00:31:38.036708,3.0,4.0,512.0,0.0275716803200119,436.0,9.0,rbf,7.0,COMPLETE,0.0121913542971014,0.0109192347154021,,,
44027.0,year,3.0,56.0,0.0150450617074966,2022-11-06 00:26:05.822867,2022-11-06 00:36:06.048042,0 days 00:10:00.225175,4.0,4.0,512.0,0.010838592753226,381.0,6.0,matern1.5,,PRUNED,0.0150450617074966,,,,
44027.0,year,3.0,57.0,0.0112649239599704,2022-11-06 00:36:06.048662,2022-11-06 01:07:21.466916,0 days 00:31:15.418254,3.0,4.0,512.0,0.0179178730282058,474.0,9.0,rbf,,PRUNED,0.0113655924797058,0.0112649239599704,,,
44027.0,year,3.0,58.0,0.0108783142641186,2022-11-06 01:07:21.467461,2022-11-06 01:37:30.651234,0 days 00:30:09.183773,3.0,2.0,512.0,0.0086589127911601,360.0,8.0,matern1.5,16.0,COMPLETE,0.011117729358375,,,,
44027.0,year,3.0,59.0,0.010965215973556,2022-11-06 01:37:30.651802,2022-11-06 02:07:53.879647,0 days 00:30:23.227845,3.0,3.0,512.0,0.0104003619995012,432.0,8.0,matern1.5,10.0,COMPLETE,0.0111742448061704,,,,
44027.0,year,4.0,0.0,0.0112849669530987,2022-11-06 02:32:17.666038,2022-11-06 03:02:29.951530,0 days 00:30:12.285492,2.0,1.0,1024.0,0.001,200.0,10.0,rbf,72.0,COMPLETE,0.0151052670553326,0.0150717310607433,0.0123862819746136,"{'n_gp_layers': 2, 'n_gp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_samples': 10, 'kernel_type': 'rbf'}",
44027.0,year,4.0,1.0,0.0109844151884317,2022-11-06 03:02:29.952153,2022-11-06 03:32:56.760743,0 days 00:30:26.808590,1.0,4.0,2048.0,0.0056074530030229,698.0,11.0,rbf,50.0,COMPLETE,0.0119970738887786,0.0112185226753354,,,
44027.0,year,4.0,2.0,0.0109007945284247,2022-11-06 03:32:56.761339,2022-11-06 03:52:04.876617,0 days 00:19:08.115278,2.0,1.0,2048.0,0.0131293042818947,297.0,12.0,rbf,44.0,COMPLETE,0.0135768949985504,0.011801560409367,0.0112121710553765,,
44027.0,year,4.0,3.0,0.012834339402616,2022-11-06 03:52:04.877187,2022-11-06 03:57:54.656715,0 days 00:05:49.779528,1.0,3.0,512.0,0.0420450000435462,399.0,2.0,matern1.5,,PRUNED,0.0114143257960677,0.012834339402616,,,
44027.0,year,4.0,4.0,0.0114485900849103,2022-11-06 03:57:54.657278,2022-11-06 04:00:59.541653,0 days 00:03:04.884375,1.0,3.0,512.0,0.0404352558896539,489.0,8.0,matern0.5,,PRUNED,0.0114485900849103,,,,
44027.0,year,4.0,5.0,0.0150824496522545,2022-11-06 04:00:59.542129,2022-11-06 04:07:24.137457,0 days 00:06:24.595328,2.0,3.0,1024.0,0.003128513170946,555.0,15.0,matern0.5,,PRUNED,0.0150824496522545,,,,
44027.0,year,4.0,6.0,0.0217521842569112,2022-11-06 04:07:24.137858,2022-11-06 04:09:38.201017,0 days 00:02:14.063159,1.0,1.0,512.0,0.0001188652114716,313.0,13.0,matern0.5,,PRUNED,0.0217521842569112,,,,
44027.0,year,4.0,7.0,0.0140969511121511,2022-11-06 04:09:38.201579,2022-11-06 04:39:51.709558,0 days 00:30:13.507979,1.0,1.0,1024.0,0.0001251529770092,365.0,12.0,rbf,76.0,COMPLETE,,,,,
44027.0,year,4.0,8.0,0.0150617584586143,2022-11-06 04:39:51.710129,2022-11-06 04:46:08.395348,0 days 00:06:16.685219,4.0,1.0,512.0,0.0021688220018464,54.0,12.0,matern1.5,1.0,COMPLETE,,,,,
44027.0,year,4.0,9.0,0.0150904459878802,2022-11-06 04:46:08.395960,2022-11-06 04:47:31.194619,0 days 00:01:22.798659,3.0,4.0,2048.0,0.0031214459777132,66.0,3.0,rbf,,PRUNED,0.0150904459878802,,,,
44027.0,year,4.0,10.0,0.0150621766224503,2022-11-06 04:47:31.195067,2022-11-06 04:52:45.435160,0 days 00:05:14.240093,1.0,1.0,512.0,0.0006717938074193,279.0,6.0,matern0.5,,PRUNED,0.0150621766224503,,,,
44027.0,year,4.0,11.0,0.0109588466584682,2022-11-06 04:52:45.435704,2022-11-06 05:22:55.990414,0 days 00:30:10.554710,1.0,4.0,2048.0,0.0012859055625317,52.0,2.0,matern0.5,158.0,COMPLETE,0.0121560776606202,0.0111757880076766,,,
44027.0,year,4.0,12.0,0.0150654632598161,2022-11-06 05:22:55.991014,2022-11-06 05:25:04.588101,0 days 00:02:08.597087,3.0,3.0,1024.0,0.0263186395811678,78.0,11.0,rbf,,PRUNED,0.0150654632598161,,,,
44027.0,year,4.0,13.0,0.0250530671328306,2022-11-06 05:25:04.588527,2022-11-06 05:27:38.530047,0 days 00:02:33.941520,1.0,1.0,1024.0,0.0001153353427177,168.0,6.0,rbf,,PRUNED,0.0250530671328306,,,,
44027.0,year,4.0,14.0,0.0151593117043375,2022-11-06 05:27:38.530529,2022-11-06 05:33:00.357717,0 days 00:05:21.827188,3.0,1.0,1024.0,0.0004246597576908,650.0,9.0,rbf,,PRUNED,0.0151593117043375,,,,
44027.0,year,4.0,15.0,0.0150806587189435,2022-11-06 05:33:00.358137,2022-11-06 05:37:19.700128,0 days 00:04:19.341991,2.0,2.0,1024.0,0.0004457003820154,53.0,12.0,matern1.5,,PRUNED,0.0150806587189435,,,,
44027.0,year,4.0,16.0,0.0150651847943663,2022-11-06 05:37:19.700554,2022-11-06 06:08:23.524382,0 days 00:31:03.823828,2.0,1.0,1024.0,0.0001119091329357,762.0,14.0,rbf,18.0,COMPLETE,,,,,
44027.0,year,4.0,17.0,0.0109696565195918,2022-11-06 06:08:23.524982,2022-11-06 06:33:46.286519,0 days 00:25:22.761537,1.0,2.0,512.0,0.0049057538784442,616.0,13.0,matern1.5,19.0,COMPLETE,0.0118098696693778,0.011192575097084,,,
44027.0,year,4.0,18.0,0.0150422006845474,2022-11-06 06:33:46.287112,2022-11-06 06:42:58.975817,0 days 00:09:12.688705,1.0,1.0,2048.0,0.0002924380049248,420.0,11.0,matern0.5,,PRUNED,0.0150422006845474,,,,
44027.0,year,4.0,19.0,0.0150622557848691,2022-11-06 06:42:58.976152,2022-11-06 06:44:47.205038,0 days 00:01:48.228886,4.0,2.0,2048.0,0.0125903581917149,125.0,6.0,rbf,,PRUNED,0.0150622557848691,,,,
44027.0,year,4.0,20.0,0.0147630162537097,2022-11-06 06:44:47.205464,2022-11-06 06:46:59.182016,0 days 00:02:11.976552,2.0,2.0,2048.0,0.0097576796725349,235.0,13.0,matern1.5,,PRUNED,0.0147630162537097,,,,
44027.0,year,4.0,21.0,0.0150109212845563,2022-11-06 06:46:59.182412,2022-11-06 06:49:44.352826,0 days 00:02:45.170414,1.0,2.0,2048.0,0.0073216000118766,764.0,15.0,matern1.5,,PRUNED,0.0150109212845563,,,,
44027.0,year,4.0,22.0,0.0150732090696692,2022-11-06 06:49:44.353201,2022-11-06 06:53:20.502344,0 days 00:03:36.149143,2.0,1.0,512.0,0.0856090468947352,325.0,12.0,matern1.5,,PRUNED,0.0150732090696692,,,,
44027.0,year,4.0,23.0,0.0110142249614,2022-11-06 06:53:20.502860,2022-11-06 07:24:24.541028,0 days 00:31:04.038168,2.0,1.0,512.0,0.0154936990677237,793.0,15.0,matern0.5,8.0,COMPLETE,0.0114944661036133,,,,
44027.0,year,4.0,24.0,0.0109946709126234,2022-11-06 07:24:24.541597,2022-11-06 07:31:56.914750,0 days 00:07:32.373153,2.0,2.0,1024.0,0.0237457247766351,54.0,13.0,matern0.5,13.0,COMPLETE,0.011095461435616,,,,
44027.0,year,4.0,25.0,0.0153178861364722,2022-11-06 07:31:56.915333,2022-11-06 07:32:46.581971,0 days 00:00:49.666638,1.0,2.0,2048.0,0.0009850081956519,116.0,6.0,matern1.5,,PRUNED,0.0153178861364722,,,,
44027.0,year,4.0,26.0,0.0109763704240322,2022-11-06 07:32:46.582343,2022-11-06 07:38:28.116185,0 days 00:05:41.533842,1.0,1.0,2048.0,0.017167291126595,176.0,10.0,rbf,25.0,COMPLETE,0.0117395287379622,,,,
44027.0,year,4.0,27.0,0.0150645179674029,2022-11-06 07:38:28.116776,2022-11-06 07:40:57.965638,0 days 00:02:29.848862,2.0,1.0,512.0,0.0048733537881665,146.0,13.0,rbf,,PRUNED,0.0150645179674029,,,,
44027.0,year,4.0,28.0,0.0150724677368998,2022-11-06 07:40:57.966150,2022-11-06 07:45:50.720704,0 days 00:04:52.754554,4.0,2.0,2048.0,0.0015196980147131,309.0,11.0,matern1.5,,PRUNED,0.0150724677368998,,,,
44027.0,year,4.0,29.0,0.0151192378252744,2022-11-06 07:45:50.721110,2022-11-06 07:55:14.103713,0 days 00:09:23.382603,3.0,2.0,512.0,0.0175211662418009,444.0,15.0,rbf,,PRUNED,0.0151192378252744,,,,
44027.0,year,4.0,30.0,0.0109378919005393,2022-11-06 07:55:14.104243,2022-11-06 08:07:35.569933,0 days 00:12:21.465690,1.0,3.0,1024.0,0.0130346082107224,474.0,11.0,matern0.5,18.0,COMPLETE,0.011491666547954,,,,
44027.0,year,4.0,31.0,0.0110449763014912,2022-11-06 08:07:35.570540,2022-11-06 08:37:40.389320,0 days 00:30:04.818780,1.0,1.0,1024.0,0.0008593395230027,52.0,4.0,matern1.5,115.0,COMPLETE,0.0112157287076115,,,,
44027.0,year,4.0,32.0,0.0464891605079174,2022-11-06 08:37:40.389906,2022-11-06 08:40:04.258493,0 days 00:02:23.868587,2.0,4.0,2048.0,0.0003012851460168,248.0,8.0,matern1.5,,PRUNED,0.0464891605079174,,,,
44027.0,year,4.0,33.0,0.0116133736446499,2022-11-06 08:40:04.258901,2022-11-06 08:51:05.324415,0 days 00:11:01.065514,1.0,1.0,512.0,0.0054592546269138,675.0,13.0,matern0.5,,PRUNED,0.0119782742112874,0.0116133736446499,,,
44027.0,year,4.0,34.0,,2022-11-06 08:51:05.324931,2022-11-06 08:51:05.809784,0 days 00:00:00.484853,4.0,4.0,2048.0,0.0192301969076473,154.0,11.0,matern1.5,,FAIL,,,,,
44027.0,year,5.0,0.0,0.011195150204002857,2022-11-06 09:11:40.734441,2022-11-06 09:41:43.799715,0 days 00:30:03.065274,2.0,1.0,1024.0,0.001,200.0,10.0,rbf,71.0,COMPLETE,0.014451300725340843,0.011711019091308117,,"{'n_gp_layers': 2, 'n_gp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_samples': 10, 'kernel_type': 'rbf'}",
44027.0,year,5.0,1.0,0.02142712101340294,2022-11-06 09:41:43.800336,2022-11-06 09:49:58.154074,0 days 00:08:14.353738,2.0,3.0,2048.0,0.0001880690686162914,575.0,8.0,rbf,,PRUNED,0.02142712101340294,,,,
44027.0,year,5.0,2.0,0.010947457514703274,2022-11-06 09:49:58.154558,2022-11-06 10:09:53.031072,0 days 00:19:54.876514,1.0,1.0,2048.0,0.002674746289452711,172.0,2.0,rbf,115.0,COMPLETE,0.01504112221300602,0.015007713809609413,0.011614663526415825,,0.01103469729423523
44027.0,year,5.0,3.0,0.015283523127436638,2022-11-06 10:09:53.031799,2022-11-06 10:21:47.232653,0 days 00:11:54.200854,4.0,3.0,1024.0,0.06193678613562071,195.0,13.0,matern0.5,,PRUNED,0.015283523127436638,,,,
44027.0,year,5.0,4.0,0.01108250580728054,2022-11-06 10:21:47.233074,2022-11-06 10:51:57.061275,0 days 00:30:09.828201,2.0,1.0,512.0,0.0035556512872803783,614.0,5.0,matern1.5,21.0,COMPLETE,0.011928482912480831,,,,
44027.0,year,5.0,5.0,0.015053950250148773,2022-11-06 10:51:57.061948,2022-11-06 10:54:31.690461,0 days 00:02:34.628513,4.0,1.0,1024.0,0.01982199223549585,116.0,6.0,matern1.5,,PRUNED,0.015053950250148773,,,,
44027.0,year,5.0,6.0,0.011134439148008823,2022-11-06 10:54:31.690872,2022-11-06 11:02:56.567499,0 days 00:08:24.876627,1.0,1.0,2048.0,0.026466743681020262,662.0,10.0,matern1.5,13.0,COMPLETE,,,,,
44027.0,year,5.0,7.0,0.015049563720822334,2022-11-06 11:02:56.568196,2022-11-06 11:05:06.602638,0 days 00:02:10.034442,3.0,2.0,1024.0,0.0013451608169753261,73.0,9.0,matern0.5,,PRUNED,0.015049563720822334,,,,
44027.0,year,5.0,8.0,0.015030681155622005,2022-11-06 11:05:06.603092,2022-11-06 11:14:19.010568,0 days 00:09:12.407476,2.0,1.0,1024.0,0.0010693969951405314,772.0,6.0,matern0.5,,PRUNED,0.015039550140500069,0.015030681155622005,,,
44027.0,year,5.0,9.0,0.011082000099122524,2022-11-06 11:14:19.011017,2022-11-06 11:44:20.398629,0 days 00:30:01.387612,2.0,1.0,2048.0,0.008376382534266154,467.0,15.0,matern1.5,32.0,COMPLETE,,,,,
44027.0,year,5.0,10.0,0.14753606915473938,2022-11-06 11:44:20.399346,2022-11-06 11:45:30.124653,0 days 00:01:09.725307,1.0,3.0,1024.0,0.0001199663276029387,87.0,8.0,matern1.5,,PRUNED,0.14753606915473938,,,,
44027.0,year,5.0,11.0,0.010952426120638847,2022-11-06 11:45:30.125076,2022-11-06 12:11:37.139918,0 days 00:26:07.014842,2.0,2.0,512.0,0.003187797898540476,91.0,4.0,rbf,37.0,COMPLETE,0.011555593460798264,0.01107868179678917,,,
44027.0,year,5.0,12.0,0.011218241415917873,2022-11-06 12:11:37.140599,2022-11-06 12:41:38.200433,0 days 00:30:01.059834,1.0,2.0,1024.0,0.0021395702158778724,603.0,15.0,matern1.5,37.0,COMPLETE,0.011395777575671673,,,,
44027.0,year,5.0,13.0,0.015041165053844452,2022-11-06 12:41:38.201104,2022-11-06 12:44:40.941090,0 days 00:03:02.739986,4.0,1.0,1024.0,0.006849471205277384,155.0,14.0,matern1.5,,PRUNED,0.015041165053844452,,,,
44027.0,year,5.0,14.0,0.010960203595459461,2022-11-06 12:44:40.941518,2022-11-06 12:57:27.723090,0 days 00:12:46.781572,2.0,2.0,1024.0,0.02315921088547173,164.0,11.0,matern0.5,22.0,COMPLETE,0.011731863021850586,0.01116223819553852,,,
44027.0,year,5.0,15.0,0.015031374990940094,2022-11-06 12:57:27.723784,2022-11-06 13:02:34.804112,0 days 00:05:07.080328,2.0,2.0,512.0,0.0762053382118752,51.0,7.0,matern0.5,3.0,COMPLETE,,,,,
44027.0,year,5.0,16.0,0.011518094688653946,2022-11-06 13:02:34.804800,2022-11-06 13:32:46.449750,0 days 00:30:11.644950,1.0,3.0,512.0,0.00033834645026076753,56.0,4.0,matern0.5,65.0,COMPLETE,,,,,
44027.0,year,5.0,17.0,0.014282763004302979,2022-11-06 13:32:46.450437,2022-11-06 13:41:44.555038,0 days 00:08:58.104601,2.0,1.0,1024.0,0.0015633076579662048,785.0,6.0,rbf,,PRUNED,0.015033022500574589,0.014282763004302979,,,
44027.0,year,5.0,18.0,0.010957255028188229,2022-11-06 13:41:44.555510,2022-11-06 13:47:40.871890,0 days 00:05:56.316380,1.0,1.0,1024.0,0.020264363204814572,136.0,7.0,matern1.5,16.0,COMPLETE,,,,,
44027.0,year,5.0,19.0,0.016964545473456383,2022-11-06 13:47:40.872586,2022-11-06 13:51:23.750586,0 days 00:03:42.878000,2.0,1.0,1024.0,0.00016046950523369548,51.0,11.0,matern0.5,,PRUNED,0.016964545473456383,,,,
44027.0,year,5.0,20.0,0.023370465263724327,2022-11-06 13:51:23.750981,2022-11-06 13:53:22.629488,0 days 00:01:58.878507,1.0,2.0,1024.0,0.00019159969933622907,430.0,12.0,matern1.5,,PRUNED,0.023370465263724327,,,,
44027.0,year,5.0,21.0,0.0108853904530406,2022-11-06 13:53:22.629930,2022-11-06 14:18:16.052250,0 days 00:24:53.422320,1.0,3.0,1024.0,0.00836379984537054,380.0,15.0,matern1.5,45.0,COMPLETE,,,,,
44027.0,year,5.0,22.0,0.011424494907259941,2022-11-06 14:18:16.052821,2022-11-06 14:48:43.407780,0 days 00:30:27.354959,3.0,2.0,1024.0,0.001119671377653301,193.0,11.0,rbf,42.0,COMPLETE,,,,,
44027.0,year,5.0,23.0,0.0111849932000041,2022-11-06 14:48:43.408353,2022-11-06 14:56:09.462386,0 days 00:07:26.054033,1.0,3.0,512.0,0.026459501796854332,468.0,13.0,matern1.5,4.0,COMPLETE,0.0111849932000041,,,,
44027.0,year,5.0,24.0,0.013471594080328941,2022-11-06 14:56:09.462967,2022-11-06 15:10:02.436445,0 days 00:13:52.973478,4.0,2.0,512.0,0.0005498177608755749,258.0,10.0,rbf,,PRUNED,0.013471594080328941,,,,
44027.0,year,5.0,25.0,0.015031879767775536,2022-11-06 15:10:02.437011,2022-11-06 15:11:55.068500,0 days 00:01:52.631489,1.0,4.0,2048.0,0.0950047767260042,279.0,2.0,rbf,4.0,COMPLETE,0.015031879767775536,,,,
44027.0,year,5.0,26.0,0.015035400167107582,2022-11-06 15:11:55.069080,2022-11-06 15:13:36.251541,0 days 00:01:41.182461,2.0,2.0,2048.0,0.005781647255850574,209.0,10.0,matern0.5,,PRUNED,0.015035400167107582,,,,
44027.0,year,5.0,27.0,0.010972792282700539,2022-11-06 15:13:36.251981,2022-11-06 15:37:42.003411,0 days 00:24:05.751430,2.0,4.0,1024.0,0.02355256621598215,500.0,4.0,matern0.5,20.0,COMPLETE,0.011303115636110306,,,,
44027.0,year,5.0,28.0,0.015071653760969639,2022-11-06 15:37:42.003993,2022-11-06 15:38:36.037398,0 days 00:00:54.033405,2.0,2.0,2048.0,0.02135718932296937,55.0,2.0,rbf,,PRUNED,0.015071653760969639,,,,
44027.0,year,5.0,29.0,0.011097939684987068,2022-11-06 15:38:36.037775,2022-11-06 15:46:30.273711,0 days 00:07:54.235936,1.0,1.0,512.0,0.008864750209426456,293.0,5.0,matern1.5,10.0,COMPLETE,0.011097939684987068,,,,
44027.0,year,5.0,30.0,0.015095711685717106,2022-11-06 15:46:30.274306,2022-11-06 15:50:33.058281,0 days 00:04:02.783975,3.0,3.0,512.0,0.08499981303758442,162.0,11.0,rbf,,PRUNED,0.015095711685717106,,,,
44027.0,year,5.0,31.0,0.015038901008665562,2022-11-06 15:50:33.058842,2022-11-06 15:52:58.169280,0 days 00:02:25.110438,3.0,1.0,2048.0,0.0034671041993757485,262.0,15.0,matern0.5,,PRUNED,0.015038901008665562,,,,
44027.0,year,5.0,32.0,0.015096941031515598,2022-11-06 15:52:58.169685,2022-11-06 16:00:39.639244,0 days 00:07:41.469559,3.0,2.0,1024.0,0.00023960819845436946,212.0,12.0,matern0.5,,PRUNED,0.015096941031515598,,,,
44027.0,year,5.0,33.0,0.0696679875254631,2022-11-06 16:00:39.639695,2022-11-06 16:01:21.923153,0 days 00:00:42.283458,1.0,2.0,2048.0,0.0004129113182638412,124.0,4.0,rbf,,PRUNED,0.0696679875254631,,,,
44027.0,year,5.0,34.0,0.011226496659219265,2022-11-06 16:01:21.923563,2022-11-06 16:13:40.105655,0 days 00:12:18.182092,2.0,4.0,512.0,0.011154889078097899,331.0,8.0,matern0.5,,PRUNED,0.011714888736605644,0.011226496659219265,,,
44027.0,year,5.0,35.0,0.011442471295595169,2022-11-06 16:13:40.106151,2022-11-06 16:18:07.065797,0 days 00:04:26.959646,3.0,3.0,2048.0,0.03679947388060959,197.0,4.0,rbf,,PRUNED,0.01503391657024622,0.011442471295595169,,,
44027.0,year,5.0,36.0,0.01614959165453911,2022-11-06 16:18:07.066265,2022-11-06 16:19:33.809044,0 days 00:01:26.742779,2.0,2.0,2048.0,0.0005968793386025735,100.0,12.0,matern0.5,,PRUNED,0.01614959165453911,,,,
44027.0,year,5.0,37.0,0.015035572461783886,2022-11-06 16:19:33.809425,2022-11-06 16:21:13.537509,0 days 00:01:39.728084,1.0,2.0,2048.0,0.0025938281086037313,78.0,2.0,rbf,,PRUNED,0.015035572461783886,,,,
44027.0,year,5.0,38.0,0.015031377784907818,2022-11-06 16:21:13.537913,2022-11-06 16:28:34.062138,0 days 00:07:20.524225,1.0,2.0,1024.0,0.04391383667960454,467.0,13.0,rbf,9.0,COMPLETE,,,,,
44027.0,year,5.0,39.0,0.011179774068295956,2022-11-06 16:28:34.062740,2022-11-06 16:33:24.699902,0 days 00:04:50.637162,1.0,4.0,1024.0,0.041889371850268815,55.0,14.0,rbf,14.0,COMPLETE,,,,,
44027.0,year,5.0,40.0,0.015031680464744568,2022-11-06 16:33:24.700474,2022-11-06 16:37:57.718993,0 days 00:04:33.018519,1.0,4.0,512.0,0.02654497225144864,102.0,2.0,matern0.5,5.0,COMPLETE,,,,,
44027.0,year,5.0,41.0,0.012273160740733147,2022-11-06 16:37:57.719608,2022-11-06 16:42:28.104109,0 days 00:04:30.384501,1.0,1.0,2048.0,0.0013480770756590138,58.0,5.0,rbf,,PRUNED,0.012273160740733147,,,,
44027.0,year,5.0,42.0,0.012094610370695591,2022-11-06 16:42:28.104451,2022-11-06 16:46:58.704646,0 days 00:04:30.600195,1.0,1.0,512.0,0.002939986356070842,150.0,10.0,matern0.5,,PRUNED,0.01502771582454443,0.012094610370695591,,,
44027.0,year,5.0,43.0,0.011000119149684906,2022-11-06 16:46:58.705182,2022-11-06 17:03:30.626744,0 days 00:16:31.921562,3.0,4.0,1024.0,0.014151740863236253,122.0,6.0,matern0.5,21.0,COMPLETE,0.011496453545987606,,,,
44027.0,year,5.0,44.0,0.015031499788165092,2022-11-06 17:03:30.627339,2022-11-06 17:08:50.614973,0 days 00:05:19.987634,4.0,4.0,2048.0,0.010066749840267461,64.0,7.0,rbf,5.0,COMPLETE,0.015031984075903893,,,,
44027.0,year,5.0,45.0,0.01532785501331091,2022-11-06 17:08:50.615571,2022-11-06 17:12:17.139796,0 days 00:03:26.524225,1.0,3.0,512.0,0.03920629760438366,485.0,13.0,matern1.5,,PRUNED,0.01532785501331091,,,,
44027.0,year,5.0,46.0,0.011519908905029297,2022-11-06 17:12:17.140302,2022-11-06 17:20:04.098903,0 days 00:07:46.958601,1.0,3.0,512.0,0.04539656982569491,440.0,13.0,matern1.5,,PRUNED,0.011988774873316288,0.011519908905029297,,,
44027.0,year,5.0,47.0,0.015035916119813919,2022-11-06 17:20:04.099417,2022-11-06 17:41:08.312868,0 days 00:21:04.213451,2.0,3.0,2048.0,0.00015967441092712493,86.0,3.0,matern0.5,69.0,COMPLETE,,,,,
44027.0,year,5.0,48.0,0.011002781800925732,2022-11-06 17:41:08.313452,2022-11-06 17:49:18.414822,0 days 00:08:10.101370,1.0,3.0,512.0,0.020036478137611297,223.0,11.0,matern1.5,10.0,COMPLETE,0.011522158980369568,0.011002781800925732,,,
44027.0,year,5.0,49.0,0.011856341734528542,2022-11-06 17:49:18.415450,2022-11-06 17:56:57.137920,0 days 00:07:38.722470,2.0,2.0,512.0,0.003045836327115351,187.0,10.0,matern0.5,,PRUNED,0.015021239407360554,0.011856341734528542,,,
44027.0,year,5.0,50.0,0.015161138027906418,2022-11-06 17:56:57.138485,2022-11-06 17:58:24.061288,0 days 00:01:26.922803,1.0,4.0,1024.0,0.013625431176401335,244.0,11.0,matern1.5,,PRUNED,0.015161138027906418,,,,
44027.0,year,5.0,51.0,0.015033000148832798,2022-11-06 17:58:24.061694,2022-11-06 18:03:12.764273,0 days 00:04:48.702579,3.0,3.0,512.0,0.005021189011720427,323.0,4.0,rbf,,PRUNED,0.015033000148832798,,,,
44027.0,year,5.0,52.0,0.011777134612202644,2022-11-06 18:03:12.764791,2022-11-06 18:10:18.862110,0 days 00:07:06.097319,2.0,2.0,512.0,0.002046263163422533,125.0,9.0,matern1.5,,PRUNED,0.014361417852342129,0.011777134612202644,,,
44027.0,year,5.0,53.0,0.013277373276650906,2022-11-06 18:10:18.862649,2022-11-06 18:12:57.261702,0 days 00:02:38.399053,1.0,4.0,2048.0,0.054495990768190214,206.0,11.0,matern0.5,,PRUNED,0.013091988861560822,0.013277373276650906,,,
44027.0,year,5.0,54.0,0.015048561617732048,2022-11-06 18:12:57.262144,2022-11-06 18:34:34.847606,0 days 00:21:37.585462,3.0,3.0,512.0,0.08770451124328857,408.0,15.0,rbf,4.0,COMPLETE,,,,,
44027.0,year,5.0,55.0,0.015033306553959846,2022-11-06 18:34:34.848216,2022-11-06 18:36:01.639069,0 days 00:01:26.790853,2.0,1.0,1024.0,0.01833166107240125,96.0,15.0,rbf,,PRUNED,0.015033306553959846,,,,
44027.0,year,5.0,56.0,0.011059220880270004,2022-11-06 18:36:01.639534,2022-11-06 18:42:18.306062,0 days 00:06:16.666528,1.0,3.0,512.0,0.01479288714156329,77.0,10.0,rbf,10.0,COMPLETE,,,,,
44027.0,year,5.0,57.0,0.015037941746413708,2022-11-06 18:42:18.306681,2022-11-06 18:45:43.330361,0 days 00:03:25.023680,4.0,3.0,1024.0,0.007974973541147103,137.0,7.0,matern1.5,,PRUNED,0.015037941746413708,,,,
44027.0,year,5.0,58.0,0.015032817609608173,2022-11-06 18:45:43.330836,2022-11-06 18:48:31.619423,0 days 00:02:48.288587,2.0,2.0,2048.0,0.0039007638195629707,129.0,4.0,matern1.5,4.0,COMPLETE,,,,,
44027.0,year,5.0,59.0,0.011007468216121197,2022-11-06 18:48:31.620014,2022-11-06 19:06:36.201201,0 days 00:18:04.581187,1.0,3.0,512.0,0.017102279866515822,577.0,13.0,matern1.5,12.0,COMPLETE,0.011989647522568703,0.011174006387591362,,,
