dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
287.0,wine_quality,1.0,66.0,0.0155369732528924,2022-10-25 19:19:04.232068,2022-10-25 19:20:05.009615,0 days 00:01:00.777547,1.0,3.0,256.0,0.0089699177390689,552.0,12.0,rbf,21.0,COMPLETE,
287.0,wine_quality,1.0,67.0,0.0198693852871656,2022-10-25 19:20:05.010177,2022-10-25 19:20:25.475691,0 days 00:00:20.465514,1.0,4.0,256.0,0.0036382108912084,147.0,10.0,matern0.5,9.0,COMPLETE,
287.0,wine_quality,1.0,68.0,0.0153298582881689,2022-10-25 19:20:25.476206,2022-10-25 19:21:40.452861,0 days 00:01:14.976655,1.0,3.0,256.0,0.004554046818031,103.0,11.0,rbf,53.0,COMPLETE,
287.0,wine_quality,1.0,69.0,0.0152162467129528,2022-10-25 19:21:40.453386,2022-10-25 19:22:50.411602,0 days 00:01:09.958216,1.0,4.0,512.0,0.0188539590444812,658.0,8.0,matern1.5,31.0,COMPLETE,
287.0,wine_quality,1.0,70.0,0.0152580379508435,2022-10-25 19:22:50.412160,2022-10-25 19:23:35.531554,0 days 00:00:45.119394,1.0,3.0,1024.0,0.0136250047630757,232.0,14.0,rbf,65.0,COMPLETE,
287.0,wine_quality,1.0,71.0,0.0147190503776073,2022-10-25 19:23:35.532103,2022-10-25 19:25:33.854892,0 days 00:01:58.322789,1.0,3.0,256.0,0.0060824488379326,329.0,10.0,rbf,68.0,COMPLETE,
287.0,wine_quality,1.0,72.0,0.0150641365908086,2022-10-25 19:25:33.855462,2022-10-25 19:26:50.249261,0 days 00:01:16.393799,1.0,3.0,256.0,0.0059804075932014,322.0,9.0,rbf,43.0,COMPLETE,
287.0,wine_quality,1.0,73.0,0.0150423366576433,2022-10-25 19:26:50.249819,2022-10-25 19:28:16.207550,0 days 00:01:25.957731,1.0,3.0,256.0,0.0061508749363476,320.0,9.0,rbf,50.0,COMPLETE,
287.0,wine_quality,1.0,74.0,0.0151182217523455,2022-10-25 19:28:16.208075,2022-10-25 19:29:13.261220,0 days 00:00:57.053145,1.0,3.0,256.0,0.0104406327587644,334.0,9.0,rbf,30.0,COMPLETE,
287.0,wine_quality,1.0,75.0,0.0152760678902268,2022-10-25 19:29:13.261788,2022-10-25 19:30:23.276661,0 days 00:01:10.014873,1.0,2.0,256.0,0.0081360956902654,271.0,8.0,rbf,39.0,COMPLETE,
287.0,wine_quality,1.0,76.0,0.0147849372588098,2022-10-25 19:30:23.277193,2022-10-25 19:32:32.933379,0 days 00:02:09.656186,1.0,3.0,256.0,0.0063627501117959,430.0,9.0,rbf,65.0,COMPLETE,
287.0,wine_quality,1.0,77.0,0.0153791736811399,2022-10-25 19:32:32.933949,2022-10-25 19:33:43.909604,0 days 00:01:10.975655,1.0,3.0,256.0,0.0063939571957664,466.0,9.0,rbf,31.0,COMPLETE,
287.0,wine_quality,1.0,78.0,0.0153797580860555,2022-10-25 19:33:43.910153,2022-10-25 19:34:35.071114,0 days 00:00:51.160961,1.0,3.0,256.0,0.0120272293526012,384.0,10.0,rbf,25.0,COMPLETE,
287.0,wine_quality,1.0,79.0,0.0151399308815598,2022-10-25 19:34:35.071662,2022-10-25 19:35:59.917140,0 days 00:01:24.845478,1.0,3.0,256.0,0.0094507517907182,520.0,8.0,rbf,34.0,COMPLETE,
287.0,wine_quality,1.0,80.0,0.0209388621151447,2022-10-25 19:35:59.917693,2022-10-25 19:37:27.146720,0 days 00:01:27.229027,5.0,3.0,256.0,0.0069513937855978,417.0,10.0,rbf,6.0,COMPLETE,
287.0,wine_quality,1.0,81.0,0.0150650045834481,2022-10-25 19:37:27.147316,2022-10-25 19:39:27.385770,0 days 00:02:00.238454,1.0,3.0,256.0,0.0060248486605163,366.0,9.0,rbf,66.0,COMPLETE,
287.0,wine_quality,1.0,82.0,0.0153804859146475,2022-10-25 19:39:27.386325,2022-10-25 19:42:04.266840,0 days 00:02:36.880515,1.0,3.0,256.0,0.0032671392509024,423.0,9.0,rbf,80.0,COMPLETE,
287.0,wine_quality,1.0,83.0,0.0148665076121687,2022-10-25 19:42:04.267407,2022-10-25 19:43:34.641143,0 days 00:01:30.373736,1.0,3.0,256.0,0.0084629192999463,328.0,8.0,rbf,48.0,COMPLETE,
287.0,wine_quality,1.0,84.0,0.0150357061065733,2022-10-25 19:43:34.641704,2022-10-25 19:45:24.678268,0 days 00:01:50.036564,1.0,3.0,256.0,0.0084826473775359,584.0,8.0,rbf,42.0,COMPLETE,
287.0,wine_quality,1.0,85.0,0.0153338126838207,2022-10-25 19:45:24.678866,2022-10-25 19:46:51.772593,0 days 00:01:27.093727,1.0,3.0,256.0,0.008356251219228,558.0,7.0,matern1.5,32.0,COMPLETE,
287.0,wine_quality,1.0,86.0,0.0150918224826455,2022-10-25 19:46:51.773149,2022-10-25 19:47:48.808958,0 days 00:00:57.035809,1.0,3.0,512.0,0.0158115777901069,599.0,8.0,rbf,32.0,COMPLETE,
