dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params
44027.0,r1_08_PPV,2.0,14.0,0.0600914880633354,2022-11-05 14:11:51.385276,2022-11-05 14:14:22.328944,0 days 00:02:30.943668,2.0,1.0,1024.0,0.0005107251660261,278.0,13.0,matern0.5,,PRUNED,0.0600914880633354,,,
44027.0,r1_08_PPV,2.0,15.0,4.120687663089484e-06,2022-11-05 14:14:22.329344,2022-11-05 14:49:28.416533,0 days 00:35:06.087189,4.0,2.0,512.0,0.0054580390791826,794.0,10.0,matern1.5,1.0,COMPLETE,1.2908212738693692e-05,,,
44027.0,r1_08_PPV,2.0,16.0,0.0002061507839243,2022-11-05 14:49:28.417130,2022-11-05 14:51:47.276848,0 days 00:02:18.859718,1.0,4.0,1024.0,0.0008536475732603,478.0,10.0,rbf,,PRUNED,0.0002061507839243,,,
44027.0,r1_08_PPV,2.0,17.0,0.0001396392908645,2022-11-05 14:51:47.277291,2022-11-05 14:54:07.551109,0 days 00:02:20.273818,1.0,4.0,2048.0,0.0013183238002493,137.0,2.0,matern1.5,,PRUNED,0.0001396392908645,,,
44027.0,r1_08_PPV,2.0,18.0,2.0648210465878947e-06,2022-11-05 14:54:07.551545,2022-11-05 15:14:27.930213,0 days 00:20:20.378668,1.0,2.0,512.0,0.002597345782821,373.0,9.0,matern1.5,,PRUNED,6.568734988832148e-06,2.554286766098812e-06,2.0648210465878947e-06,
44027.0,r1_08_PPV,2.0,19.0,0.0037632242310792,2022-11-05 15:14:27.930604,2022-11-05 15:15:56.504341,0 days 00:01:28.573737,1.0,4.0,1024.0,0.0004612000213397,180.0,6.0,matern1.5,,PRUNED,0.0037632242310792,,,
44027.0,r1_08_PPV,2.0,20.0,8.343238846464374e-07,2022-11-05 15:15:56.504771,2022-11-05 15:37:54.686543,0 days 00:21:58.181772,1.0,2.0,1024.0,0.0039184743257488,704.0,11.0,rbf,23.0,COMPLETE,4.593345693137962e-06,4.327716851548757e-06,,
44027.0,r1_08_PPV,2.0,21.0,1.3885942280467134e-06,2022-11-05 15:37:54.687145,2022-11-05 16:08:59.071131,0 days 00:31:04.383986,2.0,2.0,512.0,0.0077387642971761,699.0,12.0,rbf,7.0,COMPLETE,7.215860932774376e-06,1.3885942280467134e-06,,
44027.0,r1_08_PPV,2.0,22.0,0.0597753897309303,2022-11-05 16:08:59.071687,2022-11-05 16:15:44.700454,0 days 00:06:45.628767,3.0,4.0,1024.0,0.0001318879306594,100.0,10.0,rbf,,PRUNED,0.0597753897309303,,,
44027.0,r1_08_PPV,2.0,23.0,9.421024515177123e-06,2022-11-05 16:15:44.700940,2022-11-05 16:33:12.084707,0 days 00:17:27.383767,2.0,1.0,1024.0,0.0037300420085982,295.0,15.0,rbf,,PRUNED,9.421024515177123e-06,,,
44027.0,r1_08_PPV,2.0,24.0,5.303088983055204e-06,2022-11-05 16:33:12.085040,2022-11-05 16:50:56.063265,0 days 00:17:43.978225,3.0,3.0,512.0,0.0024145256909387,284.0,11.0,matern1.5,,PRUNED,1.2974076526006684e-05,5.303088983055204e-06,,
44027.0,r1_08_PPV,2.0,25.0,6.827877314208308e-06,2022-11-05 16:50:56.063778,2022-11-05 16:59:38.472712,0 days 00:08:42.408934,2.0,2.0,1024.0,0.0120661032194717,388.0,8.0,matern1.5,,PRUNED,4.397065367811592e-06,6.827877314208308e-06,,
44027.0,r1_08_PPV,2.0,26.0,7.96583935880335e-06,2022-11-05 16:59:38.473143,2022-11-05 17:01:42.256828,0 days 00:02:03.783685,1.0,2.0,2048.0,0.0034061195921859,101.0,6.0,rbf,,PRUNED,7.96583935880335e-06,,,
44027.0,r1_08_PPV,2.0,27.0,1.5111759239516689e-06,2022-11-05 17:01:42.257214,2022-11-05 17:15:34.838855,0 days 00:13:52.581641,1.0,4.0,512.0,0.0346002848161838,680.0,15.0,rbf,4.0,COMPLETE,1.5111759239516689e-06,,,
44027.0,r1_08_PPV,2.0,28.0,0.000689469219651,2022-11-05 17:15:34.839432,2022-11-05 17:20:10.771681,0 days 00:04:35.932249,2.0,3.0,1024.0,0.0014704779164532,369.0,11.0,matern0.5,,PRUNED,0.000689469219651,,,
44027.0,r1_08_PPV,2.0,29.0,2.4708819182706065e-05,2022-11-05 17:20:10.772139,2022-11-05 17:24:34.853337,0 days 00:04:24.081198,4.0,2.0,1024.0,0.0044059664415907,219.0,9.0,matern1.5,,PRUNED,2.4708819182706065e-05,,,
44027.0,r1_08_PPV,2.0,30.0,1.8014534362009729e-06,2022-11-05 17:24:34.853829,2022-11-05 17:55:35.141041,0 days 00:31:00.287212,2.0,2.0,512.0,0.0108550544213929,600.0,12.0,rbf,10.0,COMPLETE,3.240945488869329e-06,3.343991465953877e-06,,
44027.0,r1_08_PPV,2.0,31.0,5.702537600882352e-05,2022-11-05 17:55:35.141604,2022-11-05 18:17:55.769063,0 days 00:22:20.627459,3.0,3.0,512.0,0.0072600374257839,749.0,12.0,rbf,,PRUNED,5.702537600882352e-05,,,
44027.0,r1_08_PPV,2.0,32.0,6.34579555480741e-06,2022-11-05 18:17:55.769609,2022-11-05 18:33:04.151144,0 days 00:15:08.381535,2.0,2.0,512.0,0.0031645790807072,445.0,11.0,rbf,,PRUNED,5.206923560763244e-06,6.34579555480741e-06,,
44027.0,r1_08_PPV,2.0,33.0,1.488801785853866e-06,2022-11-05 18:33:04.151632,2022-11-05 18:45:12.636610,0 days 00:12:08.484978,1.0,4.0,512.0,0.0304043070201865,626.0,15.0,rbf,4.0,COMPLETE,1.488801785853866e-06,,,
44027.0,r1_08_PPV,2.0,34.0,1.0589430530671962e-05,2022-11-05 18:45:12.637169,2022-11-05 19:01:38.628215,0 days 00:16:25.991046,3.0,3.0,512.0,0.0019741310056248,587.0,13.0,rbf,,PRUNED,1.0589430530671962e-05,,,
44027.0,r1_08_PPV,2.0,35.0,0.0031478959135711,2022-11-05 19:01:38.628747,2022-11-05 19:03:48.730354,0 days 00:02:10.101607,1.0,2.0,2048.0,0.0004191881036267,111.0,2.0,matern1.5,,PRUNED,0.0031478959135711,,,
44027.0,r1_08_PPV,2.0,36.0,7.187999926827615e-06,2022-11-05 19:03:48.730748,2022-11-05 19:25:51.870233,0 days 00:22:03.139485,4.0,1.0,512.0,0.0220259693946964,318.0,7.0,matern1.5,8.0,COMPLETE,,,,
44027.0,r1_08_PPV,2.0,37.0,0.0017980324337258,2022-11-05 19:25:51.870799,2022-11-05 19:47:20.696125,0 days 00:21:28.825326,4.0,2.0,512.0,0.0002742671084689,775.0,10.0,rbf,,PRUNED,0.0017980324337258,,,
44027.0,r1_08_PPV,2.0,38.0,3.1392915843753144e-05,2022-11-05 19:47:20.696687,2022-11-05 19:52:17.555177,0 days 00:04:56.858490,2.0,3.0,2048.0,0.0079751841969712,422.0,12.0,matern0.5,,PRUNED,3.1392915843753144e-05,,,
44027.0,r1_08_PPV,2.0,39.0,1.3244645060694893e-06,2022-11-05 19:52:17.555608,2022-11-05 20:03:27.925037,0 days 00:11:10.369429,1.0,2.0,512.0,0.0037696730471175,329.0,8.0,rbf,12.0,COMPLETE,2.927623654613853e-06,3.893364919349551e-06,,
44027.0,r1_08_PPV,2.0,40.0,5.875020178791601e-06,2022-11-05 20:03:27.925598,2022-11-05 20:33:42.933193,0 days 00:30:15.007595,4.0,1.0,512.0,0.0036589686618146,119.0,14.0,matern0.5,19.0,COMPLETE,,,,
44027.0,r1_08_PPV,2.0,41.0,1.9268385585746728e-05,2022-11-05 20:33:42.933758,2022-11-05 21:09:22.828137,0 days 00:35:39.894379,4.0,4.0,1024.0,0.0042992446729623,767.0,10.0,matern0.5,1.0,COMPLETE,,,,
44027.0,r1_08_PPV,2.0,42.0,0.0007482386427,2022-11-05 21:09:22.828723,2022-11-05 21:11:13.929348,0 days 00:01:51.100625,1.0,4.0,1024.0,0.0007645125460556,321.0,8.0,matern1.5,,PRUNED,0.0007482386427,,,
44027.0,r1_08_PPV,2.0,43.0,5.734686510550091e-06,2022-11-05 21:11:13.929806,2022-11-05 21:16:21.897267,0 days 00:05:07.967461,1.0,1.0,512.0,0.0190407324041531,81.0,6.0,rbf,6.0,COMPLETE,,,,
44027.0,r1_08_PPV,2.0,44.0,4.565793915389804e-06,2022-11-05 21:16:21.897862,2022-11-05 21:20:44.414573,0 days 00:04:22.516711,1.0,1.0,1024.0,0.0826545839004574,158.0,4.0,matern1.5,9.0,COMPLETE,,,,
44027.0,r1_08_PPV,2.0,45.0,1.3245084119262174e-05,2022-11-05 21:20:44.415155,2022-11-05 21:41:00.440865,0 days 00:20:16.025710,2.0,1.0,512.0,0.0009375991955907,685.0,10.0,matern1.5,,PRUNED,1.3245084119262174e-05,,,
44027.0,r1_08_PPV,2.0,46.0,0.0029103555716574,2022-11-05 21:41:00.441451,2022-11-05 21:42:19.299727,0 days 00:01:18.858276,1.0,3.0,1024.0,0.0003147519935453,202.0,5.0,rbf,,PRUNED,0.0029103555716574,,,
44027.0,r1_08_PPV,2.0,47.0,1.502847680967534e-06,2022-11-05 21:42:19.300177,2022-11-05 21:53:35.392269,0 days 00:11:16.092092,1.0,2.0,512.0,0.0041584838690249,524.0,8.0,rbf,8.0,COMPLETE,2.739219098657486e-06,2.2950584934733342e-06,,
44027.0,r1_08_PPV,2.0,48.0,0.0012698223581537,2022-11-05 21:53:35.392855,2022-11-05 22:00:23.488688,0 days 00:06:48.095833,1.0,4.0,1024.0,0.0001734821162438,555.0,10.0,rbf,,PRUNED,0.0012698223581537,,,
44027.0,r1_08_PPV,2.0,49.0,9.996653034249905e-07,2022-11-05 22:00:23.489120,2022-11-05 22:17:03.105723,0 days 00:16:39.616603,1.0,2.0,512.0,0.0015908663572849,320.0,9.0,rbf,22.0,COMPLETE,8.5932515503373e-06,2.0580293949024053e-06,,
44027.0,r1_08_PPV,2.0,50.0,1.4633512364525814e-05,2022-11-05 22:17:03.106289,2022-11-05 22:19:34.595864,0 days 00:02:31.489575,1.0,2.0,512.0,0.0016367856224215,319.0,7.0,rbf,,PRUNED,1.4633512364525814e-05,,,
44027.0,r1_08_PPV,2.0,51.0,2.7864170988323167e-05,2022-11-05 22:19:34.596394,2022-11-05 22:21:38.677241,0 days 00:02:04.080847,1.0,3.0,512.0,0.0011662250324193,155.0,9.0,rbf,,PRUNED,2.7864170988323167e-05,,,
44027.0,r1_08_PPV,2.0,52.0,0.0003042232419829,2022-11-05 22:21:38.677780,2022-11-05 22:36:17.152303,0 days 00:14:38.474523,2.0,3.0,2048.0,0.0002985030519316,322.0,3.0,matern1.5,,PRUNED,0.0003042232419829,,,
44027.0,r1_08_PPV,2.0,53.0,0.0001216560121974,2022-11-05 22:36:17.152619,2022-11-05 22:38:35.541443,0 days 00:02:18.388824,1.0,3.0,512.0,0.0007294267485465,236.0,10.0,rbf,,PRUNED,0.0001216560121974,,,
44027.0,r1_08_PPV,2.0,54.0,6.843392475275323e-05,2022-11-05 22:38:35.542006,2022-11-05 22:39:36.980256,0 days 00:01:01.438250,1.0,2.0,2048.0,0.003638916777951,250.0,9.0,rbf,,PRUNED,6.843392475275323e-05,,,
44027.0,r1_08_PPV,2.0,55.0,0.0005938276881352,2022-11-05 22:39:36.980659,2022-11-05 22:42:11.190623,0 days 00:02:34.209964,1.0,1.0,512.0,0.0011652207504856,337.0,6.0,matern0.5,,PRUNED,0.0005938276881352,,,
44027.0,r1_08_PPV,2.0,56.0,0.0080827176570892,2022-11-05 22:42:11.191132,2022-11-05 22:44:29.010203,0 days 00:02:17.819071,1.0,3.0,1024.0,0.0002790881598686,521.0,7.0,matern1.5,,PRUNED,0.0080827176570892,,,
44027.0,r1_08_PPV,2.0,57.0,0.0002646675275173,2022-11-05 22:44:29.010720,2022-11-05 22:45:31.929280,0 days 00:01:02.918560,1.0,2.0,2048.0,0.0020074063997564,443.0,2.0,rbf,,PRUNED,0.0002646675275173,,,
44027.0,r1_08_PPV,2.0,58.0,,2022-11-05 22:45:31.929690,2022-11-05 22:45:32.310415,0 days 00:00:00.380725,4.0,3.0,2048.0,0.0281020957451421,463.0,10.0,matern1.5,,FAIL,,,,
44027.0,r1_08_PPV,3.0,0.0,1.62265450853738e-06,2022-11-06 00:25:08.716901,2022-11-06 00:55:23.754794,0 days 00:30:15.037893,2.0,1.0,1024.0,0.001,200.0,10.0,rbf,61.0,COMPLETE,0.0006368604372255,8.36312974570319e-05,5.417980901256669e-06,"{'n_gp_layers': 2, 'n_gp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_samples': 10, 'kernel_type': 'rbf'}"
44027.0,r1_08_PPV,3.0,1.0,0.0118657955899834,2022-11-06 00:55:23.755409,2022-11-06 00:57:23.124748,0 days 00:01:59.369339,1.0,1.0,512.0,0.0001631876351297,176.0,6.0,rbf,,PRUNED,0.0118657955899834,,,
44027.0,r1_08_PPV,3.0,2.0,2.7450889774627285e-06,2022-11-06 00:57:23.125221,2022-11-06 01:27:42.570182,0 days 00:30:19.444961,2.0,4.0,512.0,0.0003912710710305,159.0,7.0,rbf,30.0,COMPLETE,0.0003789262846112,3.250315421610139e-05,3.1309482437791303e-06,
44027.0,r1_08_PPV,3.0,3.0,1.0635400030878372e-05,2022-11-06 01:27:42.570844,2022-11-06 01:51:06.005063,0 days 00:23:23.434219,3.0,1.0,1024.0,0.0073807484545066,446.0,4.0,matern1.5,,PRUNED,2.8119917260482907e-05,2.124543971149251e-05,1.0635400030878372e-05,
44027.0,r1_08_PPV,3.0,4.0,2.230016889370745e-06,2022-11-06 01:51:06.005374,2022-11-06 02:21:14.929178,0 days 00:30:08.923804,1.0,1.0,1024.0,0.0007436910354964,322.0,6.0,matern1.5,74.0,COMPLETE,6.931685675226618e-06,,,
44027.0,r1_08_PPV,3.0,5.0,5.779708226327784e-05,2022-11-06 02:21:14.929807,2022-11-06 02:22:40.603520,0 days 00:01:25.673713,2.0,1.0,2048.0,0.0188548291833755,210.0,11.0,rbf,,PRUNED,5.779708226327784e-05,,,
44027.0,r1_08_PPV,3.0,6.0,0.0058044120669364,2022-11-06 02:22:40.603867,2022-11-06 02:24:01.673597,0 days 00:01:21.069730,2.0,2.0,2048.0,0.0015898557608569,58.0,7.0,matern0.5,,PRUNED,0.0058044120669364,,,
44027.0,r1_08_PPV,3.0,7.0,0.0003945352509617,2022-11-06 02:24:01.673971,2022-11-06 02:26:06.244777,0 days 00:02:04.570806,2.0,1.0,1024.0,0.0008625642873637,459.0,2.0,rbf,,PRUNED,0.0003945352509617,,,
44027.0,r1_08_PPV,3.0,8.0,2.012468394241296e-05,2022-11-06 02:26:06.245195,2022-11-06 02:35:33.014832,0 days 00:09:26.769637,4.0,1.0,2048.0,0.0574710114274413,162.0,11.0,matern1.5,9.0,COMPLETE,,,,
44027.0,r1_08_PPV,3.0,9.0,6.957021105336025e-05,2022-11-06 02:35:33.015468,2022-11-06 02:40:10.082175,0 days 00:04:37.066707,2.0,3.0,1024.0,0.0355806126091269,70.0,13.0,rbf,,PRUNED,2.285538357682526e-05,6.957021105336025e-05,,
44027.0,r1_08_PPV,3.0,10.0,1.7820925677369814e-06,2022-11-06 02:40:10.082583,2022-11-06 02:51:39.380673,0 days 00:11:29.298090,2.0,1.0,1024.0,0.0155722714952983,458.0,5.0,rbf,14.0,COMPLETE,1.05761118902592e-05,,,
44027.0,r1_08_PPV,3.0,11.0,0.0607387498021125,2022-11-06 02:51:39.381289,2022-11-06 02:53:11.027865,0 days 00:01:31.646576,2.0,2.0,2048.0,0.0002827438834657,121.0,6.0,matern1.5,,PRUNED,0.0607387498021125,,,
44027.0,r1_08_PPV,3.0,12.0,7.539091711805668e-06,2022-11-06 02:53:11.028270,2022-11-06 03:02:56.885528,0 days 00:09:45.857258,3.0,3.0,1024.0,0.0154509096879477,70.0,14.0,matern0.5,8.0,COMPLETE,1.1794329111580735e-05,8.426527529081795e-06,,
44027.0,r1_08_PPV,3.0,13.0,1.128378698922461e-06,2022-11-06 03:02:56.886164,2022-11-06 03:33:25.654123,0 days 00:30:28.767959,1.0,2.0,1024.0,0.0033697626556153,745.0,10.0,matern0.5,30.0,COMPLETE,2.7702802981366403e-05,2.883921069951612e-06,1.3870716202291078e-06,
44027.0,r1_08_PPV,3.0,14.0,1.5794264982105233e-05,2022-11-06 03:33:25.654701,2022-11-06 03:37:19.051038,0 days 00:03:53.396337,2.0,1.0,512.0,0.0884053443713271,64.0,4.0,rbf,1.0,COMPLETE,,,,
44027.0,r1_08_PPV,3.0,15.0,1.735021101012535e-06,2022-11-06 03:37:19.051621,2022-11-06 04:01:46.235568,0 days 00:24:27.183947,1.0,2.0,1024.0,0.0039111999198318,749.0,10.0,matern0.5,,PRUNED,2.461077383486554e-05,2.5038400508492487e-06,1.735021101012535e-06,
44027.0,r1_08_PPV,3.0,16.0,2.2237078155740164e-05,2022-11-06 04:01:46.235887,2022-11-06 04:06:04.223509,0 days 00:04:17.987622,1.0,2.0,1024.0,0.095775691275431,321.0,10.0,matern0.5,,PRUNED,6.7401520027488e-06,2.2237078155740164e-05,,
44027.0,r1_08_PPV,3.0,17.0,0.0601377338171005,2022-11-06 04:06:04.223926,2022-11-06 04:26:44.516562,0 days 00:20:40.292636,4.0,3.0,1024.0,0.0032503382837736,726.0,12.0,matern0.5,,PRUNED,0.0601377338171005,,,
44027.0,r1_08_PPV,3.0,18.0,0.0009738024091348,2022-11-06 04:26:44.517006,2022-11-06 04:28:15.772217,0 days 00:01:31.255211,1.0,1.0,1024.0,0.0009362918127323,285.0,9.0,matern1.5,,PRUNED,0.0009738024091348,,,
44027.0,r1_08_PPV,3.0,19.0,2.950481757579837e-05,2022-11-06 04:28:15.772688,2022-11-06 04:31:07.319112,0 days 00:02:51.546424,1.0,1.0,2048.0,0.0022437720274549,185.0,13.0,matern1.5,,PRUNED,2.950481757579837e-05,,,
44027.0,r1_08_PPV,3.0,20.0,3.1590873277309584e-06,2022-11-06 04:31:07.319513,2022-11-06 04:36:07.949297,0 days 00:05:00.629784,1.0,2.0,2048.0,0.0466979238279277,66.0,14.0,rbf,18.0,COMPLETE,4.100063051737379e-06,,,
44027.0,r1_08_PPV,3.0,21.0,0.0600853823125362,2022-11-06 04:36:07.949879,2022-11-06 04:38:43.259081,0 days 00:02:35.309202,3.0,1.0,2048.0,0.0008331758978503,87.0,3.0,matern1.5,2.0,COMPLETE,,,,
44027.0,r1_08_PPV,3.0,22.0,1.7379077235091245e-06,2022-11-06 04:38:43.259651,2022-11-06 05:06:37.380262,0 days 00:27:54.120611,3.0,2.0,512.0,0.001360228151017,104.0,15.0,rbf,,PRUNED,1.8544764316175133e-05,5.085715201857965e-06,1.7379077235091245e-06,
44027.0,r1_08_PPV,3.0,23.0,0.0680396109819412,2022-11-06 05:06:37.380617,2022-11-06 05:22:02.788267,0 days 00:15:25.407650,4.0,4.0,1024.0,0.000105451088938,502.0,8.0,matern0.5,,PRUNED,0.0680396109819412,,,
44027.0,r1_08_PPV,3.0,24.0,0.0008646153728477,2022-11-06 05:22:02.788738,2022-11-06 05:23:38.621150,0 days 00:01:35.832412,1.0,3.0,1024.0,0.0004554429084766,275.0,12.0,rbf,,PRUNED,0.0008646153728477,,,
44027.0,r1_08_PPV,3.0,25.0,7.145884592318907e-05,2022-11-06 05:23:38.621577,2022-11-06 05:25:44.826055,0 days 00:02:06.204478,3.0,2.0,2048.0,0.0066851174283569,112.0,9.0,matern0.5,,PRUNED,7.145884592318907e-05,,,
44027.0,r1_08_PPV,3.0,26.0,1.285902385461668e-06,2022-11-06 05:25:44.826495,2022-11-06 05:56:18.910256,0 days 00:30:34.083761,1.0,1.0,512.0,0.0019553881156694,566.0,12.0,matern1.5,24.0,COMPLETE,8.99189126357669e-06,3.436167389736511e-06,1.285902385461668e-06,
44027.0,r1_08_PPV,3.0,27.0,2.560830807851744e-06,2022-11-06 05:56:18.910844,2022-11-06 06:13:34.590544,0 days 00:17:15.679700,2.0,1.0,512.0,0.0044483400495689,115.0,14.0,matern1.5,17.0,COMPLETE,4.0362815525440965e-06,,,
44027.0,r1_08_PPV,3.0,28.0,9.411075438947593e-07,2022-11-06 06:13:34.591145,2022-11-06 06:44:39.920133,0 days 00:31:05.328988,1.0,4.0,512.0,0.0026333048900766,533.0,15.0,matern1.5,20.0,COMPLETE,6.500802101072623e-06,1.649779619583569e-06,,
44027.0,r1_08_PPV,3.0,29.0,1.1040768868042503e-06,2022-11-06 06:44:39.920685,2022-11-06 07:15:51.740897,0 days 00:31:11.820212,1.0,4.0,512.0,0.0021634699391552,566.0,15.0,matern1.5,19.0,COMPLETE,9.534696800983513e-06,1.840825234467048e-06,,
44027.0,r1_08_PPV,3.0,30.0,3.209584974683821e-06,2022-11-06 07:15:51.741475,2022-11-06 07:24:07.780392,0 days 00:08:16.038917,1.0,4.0,512.0,0.0054111684519291,368.0,15.0,matern1.5,,PRUNED,7.2059742706187535e-06,3.209584974683821e-06,,
44027.0,r1_08_PPV,3.0,31.0,0.0600930675864219,2022-11-06 07:24:07.780887,2022-11-06 07:28:24.313440,0 days 00:04:16.532553,4.0,1.0,1024.0,0.0145159364554146,69.0,11.0,matern0.5,1.0,COMPLETE,,,,
44027.0,r1_08_PPV,3.0,32.0,1.2414054708642652e-06,2022-11-06 07:28:24.314007,2022-11-06 07:59:16.739866,0 days 00:30:52.425859,1.0,4.0,512.0,0.0024311320729682,625.0,14.0,matern1.5,17.0,COMPLETE,1.8014039596891962e-05,1.986604047488072e-06,,
44027.0,r1_08_PPV,3.0,33.0,4.842982889385894e-06,2022-11-06 07:59:16.740431,2022-11-06 08:05:13.315836,0 days 00:05:56.575405,2.0,1.0,1024.0,0.0121152264393015,109.0,5.0,rbf,10.0,COMPLETE,,,,
44027.0,r1_08_PPV,3.0,34.0,4.104320851183729e-06,2022-11-06 08:05:13.316397,2022-11-06 08:15:25.034159,0 days 00:10:11.717762,1.0,1.0,512.0,0.0044097785581508,198.0,3.0,matern1.5,14.0,COMPLETE,,,,
44027.0,r1_08_PPV,3.0,35.0,2.9114250992279267e-06,2022-11-06 08:15:25.034755,2022-11-06 08:23:51.939095,0 days 00:08:26.904340,1.0,3.0,512.0,0.0112445407574784,391.0,14.0,matern1.5,,PRUNED,1.6936932297539897e-05,2.9114250992279267e-06,,
44027.0,r1_08_PPV,3.0,36.0,3.000920969498111e-06,2022-11-06 08:23:51.939582,2022-11-06 08:43:02.544421,0 days 00:19:10.604839,1.0,4.0,512.0,0.0035913862391461,796.0,15.0,matern1.5,,PRUNED,8.243706361099612e-06,3.000920969498111e-06,,
44027.0,r1_08_PPV,3.0,37.0,1.0825618119270077e-05,2022-11-06 08:43:02.544986,2022-11-06 08:56:29.172057,0 days 00:13:26.627071,4.0,3.0,512.0,0.0108767082644154,115.0,5.0,matern0.5,,PRUNED,1.0825618119270077e-05,,,
44027.0,r1_08_PPV,3.0,38.0,0.0001699099520919,2022-11-06 08:56:29.172616,2022-11-06 09:01:27.157601,0 days 00:04:57.984985,1.0,3.0,512.0,0.0006217904924687,588.0,13.0,matern1.5,,PRUNED,0.0001699099520919,,,
44027.0,r1_08_PPV,3.0,39.0,2.915356844823691e-06,2022-11-06 09:01:27.158132,2022-11-06 09:12:29.706030,0 days 00:11:02.547898,1.0,4.0,512.0,0.0295375162774771,639.0,13.0,matern1.5,3.0,COMPLETE,6.596571438421961e-06,,,
44027.0,r1_08_PPV,3.0,40.0,1.943373945323401e-06,2022-11-06 09:12:29.706587,2022-11-06 09:42:53.300469,0 days 00:30:23.593882,1.0,4.0,512.0,0.0005455149779443,764.0,5.0,matern0.5,20.0,COMPLETE,,,,
44027.0,r1_08_PPV,3.0,41.0,1.48258379795152e-06,2022-11-06 09:42:53.301014,2022-11-06 10:01:59.930130,0 days 00:19:06.629116,1.0,3.0,512.0,0.0024133539597855,513.0,11.0,matern1.5,13.0,COMPLETE,6.2951889958640095e-06,1.8531364958107588e-06,,
44027.0,r1_08_PPV,3.0,42.0,1.618097667233087e-05,2022-11-06 10:01:59.930723,2022-11-06 10:05:22.679758,0 days 00:03:22.749035,1.0,1.0,1024.0,0.0167982602649362,284.0,9.0,rbf,,PRUNED,1.618097667233087e-05,,,
44027.0,r1_08_PPV,3.0,43.0,0.0019801862072199,2022-11-06 10:05:22.680190,2022-11-06 10:07:44.291116,0 days 00:02:21.610926,1.0,1.0,2048.0,0.0005141250401939,162.0,14.0,rbf,,PRUNED,0.0019801862072199,,,
44027.0,r1_08_PPV,3.0,44.0,7.532301242463291e-05,2022-11-06 10:07:44.291517,2022-11-06 10:10:36.040251,0 days 00:02:51.748734,1.0,4.0,512.0,0.0012547689300325,385.0,4.0,matern0.5,,PRUNED,7.532301242463291e-05,,,
44027.0,r1_08_PPV,3.0,45.0,6.356293852149975e-06,2022-11-06 10:10:36.040752,2022-11-06 10:40:51.859293,0 days 00:30:15.818541,1.0,2.0,1024.0,0.0001328948605414,330.0,12.0,rbf,66.0,COMPLETE,,,,
44027.0,r1_08_PPV,3.0,46.0,3.039613375221961e-06,2022-11-06 10:40:51.859857,2022-11-06 10:50:04.129174,0 days 00:09:12.269317,1.0,3.0,2048.0,0.0101517498726193,247.0,11.0,matern1.5,,PRUNED,1.4364209164341446e-05,2.2967160475673154e-06,3.039613375221961e-06,
44027.0,r1_08_PPV,3.0,47.0,0.0012612615246325,2022-11-06 10:50:04.129479,2022-11-06 11:04:25.399999,0 days 00:14:21.270520,2.0,2.0,1024.0,0.0001657047703297,767.0,7.0,rbf,,PRUNED,0.0012612615246325,,,
44027.0,r1_08_PPV,3.0,48.0,1.858534233178944e-06,2022-11-06 11:04:25.400446,2022-11-06 11:35:33.742234,0 days 00:31:08.341788,2.0,2.0,512.0,0.0040782375164655,432.0,7.0,matern1.5,19.0,COMPLETE,2.4985156414913945e-06,,,
44027.0,r1_08_PPV,3.0,49.0,1.3631993169838097e-06,2022-11-06 11:35:33.742804,2022-11-06 11:59:44.825263,0 days 00:24:11.082459,1.0,4.0,512.0,0.0026439321429799,695.0,14.0,matern1.5,10.0,COMPLETE,5.898775270907208e-06,1.3631993169838097e-06,,
44027.0,r1_08_PPV,3.0,50.0,3.647973244369496e-06,2022-11-06 11:59:44.825865,2022-11-06 12:12:27.082256,0 days 00:12:42.256391,1.0,4.0,512.0,0.004421815854324,546.0,15.0,matern1.5,,PRUNED,6.574131930392468e-06,3.647973244369496e-06,,
44027.0,r1_08_PPV,3.0,51.0,1.178196725959424e-06,2022-11-06 12:12:27.082772,2022-11-06 12:43:09.899848,0 days 00:30:42.817076,1.0,4.0,512.0,0.0020129667771642,650.0,14.0,matern1.5,15.0,COMPLETE,1.0201315490121488e-05,2.046507916020346e-06,,
44027.0,r1_08_PPV,3.0,52.0,0.0001674576633377,2022-11-06 12:43:09.900435,2022-11-06 12:46:52.205563,0 days 00:03:42.305128,1.0,3.0,512.0,0.0007073173672565,452.0,13.0,matern1.5,,PRUNED,0.0001674576633377,,,
44027.0,r1_08_PPV,3.0,53.0,2.130932807631325e-05,2022-11-06 12:46:52.206057,2022-11-06 12:54:33.357736,0 days 00:07:41.151679,1.0,4.0,512.0,0.0014456020722714,791.0,15.0,matern1.5,,PRUNED,2.130932807631325e-05,,,
44027.0,r1_08_PPV,3.0,54.0,4.794051164935809e-06,2022-11-06 12:54:33.358254,2022-11-06 13:06:40.863419,0 days 00:12:07.505165,2.0,4.0,1024.0,0.0034935918843135,412.0,7.0,matern1.5,,PRUNED,4.794051164935809e-06,,,
