dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
42225.0,diamonds,1.0,52.0,0.0009769960015546,2022-10-31 20:50:47.467925,2022-10-31 21:02:09.310541,0 days 00:11:21.842616,1.0,3.0,256.0,0.0046955676256304,795.0,4.0,matern1.5,28.0,COMPLETE,
42225.0,diamonds,1.0,53.0,0.0010077705373987,2022-10-31 21:02:09.311121,2022-10-31 21:10:26.478288,0 days 00:08:17.167167,1.0,4.0,256.0,0.0078377153668752,614.0,2.0,matern1.5,26.0,COMPLETE,
42225.0,diamonds,1.0,54.0,0.0011610189685598,2022-10-31 21:10:26.478872,2022-10-31 21:13:56.214098,0 days 00:03:29.735226,1.0,3.0,256.0,0.0225386757256726,723.0,4.0,matern1.5,6.0,COMPLETE,
42225.0,diamonds,1.0,55.0,0.0010309852659702,2022-10-31 21:13:56.214655,2022-10-31 21:19:31.012848,0 days 00:05:34.798193,1.0,4.0,256.0,0.0104771112517025,521.0,3.0,matern1.5,17.0,COMPLETE,
42225.0,diamonds,1.0,56.0,0.000957217416726,2022-10-31 21:19:31.013408,2022-10-31 21:30:01.994486,0 days 00:10:30.981078,1.0,2.0,1024.0,0.0054297560013085,866.0,5.0,matern1.5,74.0,COMPLETE,
42225.0,diamonds,1.0,57.0,0.0463633853942155,2022-10-31 21:30:01.995023,2022-10-31 21:38:40.540509,0 days 00:08:38.545486,3.0,3.0,256.0,0.0023587698893175,988.0,7.0,matern1.5,1.0,COMPLETE,
42225.0,diamonds,1.0,58.0,0.0464516337960958,2022-10-31 21:38:40.541071,2022-10-31 21:47:21.962204,0 days 00:08:41.421133,5.0,3.0,512.0,0.0038589023634378,681.0,4.0,matern0.5,5.0,COMPLETE,
42225.0,diamonds,1.0,59.0,0.0011516571394167,2022-10-31 21:47:21.962780,2022-10-31 21:50:34.520530,0 days 00:03:12.557750,1.0,4.0,256.0,0.0120191451896878,113.0,5.0,matern1.5,14.0,COMPLETE,
42225.0,diamonds,1.0,60.0,0.0009886613697744,2022-10-31 21:50:34.521057,2022-10-31 22:05:24.666326,0 days 00:14:50.145269,1.0,2.0,1024.0,0.0031793870377272,811.0,3.0,rbf,131.0,COMPLETE,
42225.0,diamonds,1.0,61.0,0.0009663328237365,2022-10-31 22:05:24.666864,2022-10-31 22:12:30.919025,0 days 00:07:06.252161,1.0,2.0,256.0,0.005573666387081,708.0,3.0,matern1.5,20.0,COMPLETE,
42225.0,diamonds,1.0,62.0,0.0009677906346041,2022-10-31 22:12:30.919553,2022-10-31 22:21:41.519165,0 days 00:09:10.599612,1.0,2.0,256.0,0.0069584234838672,601.0,2.0,matern1.5,33.0,COMPLETE,
