dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_lr,params_batch_size,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params,system_attrs_completed_rung_3
44027.0,r1_08_PPV,1.0,32.0,65.29074096679688,2022-11-06 08:42:26.742216,2022-11-06 08:43:41.593949,0 days 00:01:14.851733,819.0,4.0,1.8342587591620005e-05,2048.0,PRUNED,65.29074096679688,,,,
44027.0,r1_08_PPV,1.0,33.0,50.43526840209961,2022-11-06 08:43:41.594294,2022-11-06 08:44:49.743612,0 days 00:01:08.149318,428.0,2.0,0.0005773131935633,4096.0,PRUNED,50.43526840209961,,,,
44027.0,r1_08_PPV,1.0,34.0,0.7904812693595886,2022-11-06 08:44:49.743972,2022-11-06 08:48:20.457917,0 days 00:03:30.713945,604.0,6.0,0.0040278682609967,1024.0,PRUNED,0.5928415656089783,0.7904812693595886,,,
44027.0,r1_08_PPV,1.0,35.0,0.0002872676122933,2022-11-06 08:48:20.458270,2022-11-06 08:52:33.728707,0 days 00:04:13.270437,80.0,6.0,0.0003643190660435,512.0,PRUNED,0.003379875794053,0.0002872676122933,,,
44027.0,r1_08_PPV,1.0,36.0,369.3908386230469,2022-11-06 08:52:33.729062,2022-11-06 08:55:19.265672,0 days 00:02:45.536610,82.0,2.0,1.0500998647556342e-05,1024.0,PRUNED,369.3908386230469,,,,
44027.0,r1_08_PPV,1.0,37.0,30.70465087890625,2022-11-06 08:55:19.266026,2022-11-06 08:57:06.015336,0 days 00:01:46.749310,360.0,6.0,0.0010115384736201,512.0,PRUNED,30.70465087890625,,,,
44027.0,r1_08_PPV,1.0,38.0,0.0003563043137546,2022-11-06 08:57:06.015662,2022-11-06 09:01:05.560002,0 days 00:03:59.544340,178.0,5.0,0.0002838935393537,512.0,PRUNED,0.0036538378335535,0.0003563043137546,,,
44027.0,r1_08_PPV,1.0,39.0,0.4710739552974701,2022-11-06 09:01:05.560369,2022-11-06 09:02:31.943115,0 days 00:01:26.382746,855.0,3.0,0.002145765702225,512.0,PRUNED,0.4710739552974701,,,,
44027.0,r1_08_PPV,1.0,40.0,2.0867506464128383e-05,2022-11-06 09:02:31.943461,2022-11-06 09:23:53.122373,0 days 00:21:21.178912,40.0,5.0,0.0001929332536096,512.0,COMPLETE,0.0014202467864379,3.777044184971601e-05,,,
44027.0,r1_08_PPV,1.0,41.0,340.5445861816406,2022-11-06 09:23:53.123059,2022-11-06 09:25:03.662832,0 days 00:01:10.539773,141.0,4.0,0.0001221013784403,8124.0,PRUNED,340.5445861816406,,,,
44027.0,r1_08_PPV,1.0,42.0,0.0689382255077362,2022-11-06 09:25:03.663233,2022-11-06 09:27:18.449662,0 days 00:02:14.786429,1016.0,2.0,0.0088397698934867,512.0,COMPLETE,0.1096173152327537,,,,
44027.0,r1_08_PPV,1.0,43.0,0.0001657239772612,2022-11-06 09:27:18.450359,2022-11-06 09:53:14.896487,0 days 00:25:56.446128,485.0,3.0,0.0002067703813055,4096.0,COMPLETE,0.7786140441894531,0.0001812067639548,,,
44027.0,r1_08_PPV,1.0,44.0,0.0013593749608844,2022-11-06 09:53:14.897135,2022-11-06 09:57:41.487934,0 days 00:04:26.590799,478.0,6.0,0.0005330169649138,512.0,PRUNED,0.0118386605754494,0.0013593749608844,,,
44027.0,r1_08_PPV,1.0,45.0,2.76949429512024,2022-11-06 09:57:41.488387,2022-11-06 09:59:03.196891,0 days 00:01:21.708504,25.0,3.0,0.0009961955214426,512.0,PRUNED,2.76949429512024,,,,
44027.0,r1_08_PPV,1.0,46.0,5.7307000160217285,2022-11-06 09:59:03.197294,2022-11-06 10:00:14.089762,0 days 00:01:10.892468,332.0,3.0,0.003664640522374,8124.0,PRUNED,5.7307000160217285,,,,
44027.0,r1_08_PPV,1.0,47.0,29.90657997131348,2022-11-06 10:00:14.090158,2022-11-06 10:01:35.063175,0 days 00:01:20.973017,613.0,5.0,1.0148911089588488e-05,1024.0,PRUNED,29.90657997131348,,,,
44027.0,r1_08_PPV,1.0,48.0,0.3681473433971405,2022-11-06 10:01:35.063573,2022-11-06 10:03:04.062649,0 days 00:01:28.999076,155.0,4.0,0.0086200224093783,512.0,PRUNED,0.3681473433971405,,,,
44027.0,r1_08_PPV,1.0,49.0,8.649045776110142e-05,2022-11-06 10:03:04.063013,2022-11-06 10:14:13.652981,0 days 00:11:09.589968,138.0,5.0,0.0001561561015285,512.0,PRUNED,0.0007960884249769,8.649045776110142e-05,,,
44027.0,r1_08_PPV,1.0,50.0,0.0407233983278274,2022-11-06 10:14:13.653364,2022-11-06 10:17:56.085815,0 days 00:03:42.432451,94.0,4.0,0.0086622522602294,512.0,PRUNED,0.1224773749709129,0.0407233983278274,,,
44027.0,r1_08_PPV,1.0,51.0,4.294556617736816,2022-11-06 10:17:56.086198,2022-11-06 10:19:06.379252,0 days 00:01:10.293054,269.0,3.0,0.0170869402436116,8124.0,PRUNED,4.294556617736816,,,,
44027.0,r1_08_PPV,1.0,52.0,3.276998281478882,2022-11-06 10:19:06.379642,2022-11-06 10:20:16.805708,0 days 00:01:10.426066,37.0,5.0,0.0030460221767912,4096.0,PRUNED,3.276998281478882,,,,
44027.0,r1_08_PPV,1.0,53.0,5.184962355997413e-05,2022-11-06 10:20:16.806117,2022-11-06 10:30:08.856089,0 days 00:09:52.049972,133.0,2.0,0.0007695057763221,1024.0,COMPLETE,,,,,
44027.0,r1_08_PPV,1.0,54.0,0.020390473306179,2022-11-06 10:30:08.856799,2022-11-06 10:33:17.313264,0 days 00:03:08.456465,205.0,2.0,0.00603876606102,512.0,COMPLETE,0.0619293823838233,,,,
44027.0,r1_08_PPV,1.0,55.0,0.5184754729270935,2022-11-06 10:33:17.313938,2022-11-06 10:34:33.053644,0 days 00:01:15.739706,305.0,2.0,0.0250996548307133,512.0,PRUNED,0.5184754729270935,,,,
44027.0,r1_08_PPV,1.0,56.0,322.60845947265625,2022-11-06 10:34:33.054023,2022-11-06 10:35:40.775553,0 days 00:01:07.721530,200.0,2.0,6.667759903108008e-05,2048.0,PRUNED,322.60845947265625,,,,
44027.0,r1_08_PPV,1.0,57.0,5.732213497161865,2022-11-06 10:35:40.775930,2022-11-06 10:36:49.169848,0 days 00:01:08.393918,377.0,2.0,0.0017190409631153,4096.0,PRUNED,5.732213497161865,,,,
44027.0,r1_08_PPV,1.0,58.0,0.502577006816864,2022-11-06 10:36:49.170239,2022-11-06 10:38:13.180214,0 days 00:01:24.009975,498.0,3.0,0.000174140824019,512.0,PRUNED,0.502577006816864,,,,
44027.0,r1_08_PPV,1.0,59.0,0.4100620448589325,2022-11-06 10:38:13.180605,2022-11-06 10:39:29.544436,0 days 00:01:16.363831,573.0,2.0,0.0058480181296446,512.0,PRUNED,0.4100620448589325,,,,
44027.0,r1_08_PPV,2.0,0.0,7.682157593080774e-05,2022-11-06 13:29:35.828204,2022-11-06 13:38:43.714872,0 days 00:09:07.886668,200.0,4.0,0.001,512.0,COMPLETE,0.0003684426483232,,,"{'n_max': 200, 'n_layers': 4, 'lr': 0.001, 'batch_size': 512}",
44027.0,r1_08_PPV,2.0,1.0,4.6338114771060646e-05,2022-11-06 13:38:43.715546,2022-11-06 14:08:54.505594,0 days 00:30:10.790048,923.0,2.0,0.0002902184402782,4096.0,COMPLETE,0.0001000365591607,,,,
44027.0,r1_08_PPV,2.0,2.0,1.3411418199539185,2022-11-06 14:08:54.506248,2022-11-06 14:11:50.567443,0 days 00:02:56.061195,75.0,6.0,0.0781831870931163,8124.0,COMPLETE,10.830341339111328,,,,
44027.0,r1_08_PPV,2.0,3.0,0.0090207979083061,2022-11-06 14:11:50.568169,2022-11-06 14:14:59.168545,0 days 00:03:08.600376,668.0,4.0,4.134322224508839e-05,1024.0,PRUNED,0.0090207979083061,,,,
44027.0,r1_08_PPV,2.0,4.0,322.6322326660156,2022-11-06 14:14:59.168929,2022-11-06 14:16:09.667057,0 days 00:01:10.498128,345.0,4.0,2.696994675189487e-05,4096.0,PRUNED,322.6322326660156,,,,
44027.0,r1_08_PPV,2.0,5.0,0.120125263929367,2022-11-06 14:16:09.667450,2022-11-06 14:19:27.477783,0 days 00:03:17.810333,192.0,4.0,0.0304912408659434,512.0,COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,6.0,0.2420105189085006,2022-11-06 14:19:27.478554,2022-11-06 14:22:37.981698,0 days 00:03:10.503144,452.0,6.0,0.0084775757740877,2048.0,PRUNED,0.2420105189085006,,,,
44027.0,r1_08_PPV,2.0,7.0,40.251461029052734,2022-11-06 14:22:37.982063,2022-11-06 14:24:11.062787,0 days 00:01:33.080724,696.0,4.0,0.0207169168277348,512.0,PRUNED,40.251461029052734,,,,
44027.0,r1_08_PPV,2.0,8.0,266.72674560546875,2022-11-06 14:24:11.063164,2022-11-06 14:25:16.954433,0 days 00:01:05.891269,928.0,2.0,1.7175703484247232e-05,1024.0,PRUNED,266.72674560546875,,,,
44027.0,r1_08_PPV,2.0,9.0,0.0240718722343444,2022-11-06 14:25:16.954772,2022-11-06 14:28:41.891210,0 days 00:03:24.936438,912.0,6.0,0.0001658699601642,2048.0,COMPLETE,0.5152713656425476,,,,
44027.0,r1_08_PPV,2.0,10.0,0.0001535983465146,2022-11-06 14:28:41.891956,2022-11-06 14:58:41.961971,0 days 00:30:00.070015,567.0,4.0,4.182095822308767e-05,1024.0,COMPLETE,7.467841625213623,0.3828914761543274,0.0008490548934787,,0.0001905777608044
44027.0,r1_08_PPV,2.0,11.0,397.5260314941406,2022-11-06 14:58:41.962657,2022-11-06 15:03:05.880219,0 days 00:04:23.917562,927.0,5.0,0.0008447977747831,512.0,PRUNED,397.5260314941406,,,,
44027.0,r1_08_PPV,2.0,12.0,0.0002793382445815,2022-11-06 15:03:05.880590,2022-11-06 15:15:49.377351,0 days 00:12:43.496761,160.0,5.0,0.0002846869214477,2048.0,COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,13.0,0.0013309970963746,2022-11-06 15:15:49.378048,2022-11-06 15:20:34.670642,0 days 00:04:45.292594,53.0,2.0,0.0080604295135587,2048.0,COMPLETE,2.282911777496338,0.0020995419472455,,,
44027.0,r1_08_PPV,2.0,14.0,0.0986072942614555,2022-11-06 15:20:34.671371,2022-11-06 15:23:36.558831,0 days 00:03:01.887460,214.0,4.0,0.011286025018299,1024.0,PRUNED,0.2549338936805725,0.0986072942614555,,,
44027.0,r1_08_PPV,2.0,15.0,0.4478233158588409,2022-11-06 15:23:36.559198,2022-11-06 15:26:33.433934,0 days 00:02:56.874736,86.0,4.0,0.0463017212329437,2048.0,COMPLETE,,,,,
