dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_lr,params_batch_size,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params,system_attrs_completed_rung_3
44027.0,year,2.0,25.0,460216.03125,2022-11-04 17:14:35.640934,2022-11-04 17:35:52.167295,0 days 00:21:16.526361,521.0,4.0,5.2766116852741936e-05,4096.0,COMPLETE,,,,,
44027.0,year,2.0,26.0,137271.34375,2022-11-04 17:35:52.167966,2022-11-04 17:47:21.157794,0 days 00:11:28.989828,726.0,3.0,0.0107606999682703,4096.0,PRUNED,220735.703125,137271.34375,,,
44027.0,year,2.0,27.0,19690.435546875,2022-11-04 17:47:21.158141,2022-11-04 17:52:07.847120,0 days 00:04:46.688979,460.0,3.0,0.0034859480612434,512.0,PRUNED,169280.046875,19690.435546875,,,
44027.0,year,2.0,28.0,2517839.75,2022-11-04 17:52:07.847464,2022-11-04 18:04:27.784762,0 days 00:12:19.937298,236.0,6.0,1.4922039972661324e-05,2048.0,PRUNED,2517839.75,,,,
44027.0,year,2.0,29.0,165.75209045410156,2022-11-04 18:04:27.785098,2022-11-04 18:16:05.157873,0 days 00:11:37.372775,513.0,5.0,0.0117291611231139,1024.0,COMPLETE,,,,,
44027.0,year,2.0,30.0,3101190.75,2022-11-04 18:16:05.158567,2022-11-04 18:17:37.758840,0 days 00:01:32.600273,823.0,3.0,0.0001022584297906,1024.0,PRUNED,3101190.75,,,,
44027.0,year,2.0,31.0,437525.90625,2022-11-04 18:17:37.759167,2022-11-04 18:21:30.299141,0 days 00:03:52.539974,684.0,2.0,0.0062358123805063,4096.0,PRUNED,437525.90625,,,,
44027.0,year,2.0,32.0,97.63255310058594,2022-11-04 18:21:30.299457,2022-11-04 18:30:10.233231,0 days 00:08:39.933774,656.0,3.0,0.0114295735778045,1024.0,COMPLETE,,,,,
44027.0,year,2.0,33.0,430500.34375,2022-11-04 18:30:10.233889,2022-11-04 18:31:42.859694,0 days 00:01:32.625805,631.0,4.0,0.0016171443137256,8124.0,PRUNED,430500.34375,,,,
44027.0,year,2.0,34.0,193382.390625,2022-11-04 18:31:42.860035,2022-11-04 18:33:59.890806,0 days 00:02:17.030771,475.0,6.0,0.0124539841196149,512.0,PRUNED,193382.390625,,,,
44027.0,year,2.0,35.0,113.62033081054688,2022-11-04 18:33:59.891192,2022-11-04 19:14:17.304041,0 days 00:40:17.412849,233.0,6.0,4.860212241332596e-05,512.0,COMPLETE,45375.890625,,,,
44027.0,year,2.0,36.0,555.025634765625,2022-11-04 19:14:17.304655,2022-11-04 19:20:19.830131,0 days 00:06:02.525476,908.0,5.0,0.0850512484225823,512.0,COMPLETE,1774.052001953125,,,,
44027.0,year,2.0,37.0,12762.1298828125,2022-11-04 19:20:19.830828,2022-11-04 19:25:23.990755,0 days 00:05:04.159927,205.0,4.0,0.0060338133519289,512.0,PRUNED,151148.34375,12762.1298828125,,,
44027.0,year,2.0,38.0,2208241.25,2022-11-04 19:25:23.991121,2022-11-04 19:29:27.785176,0 days 00:04:03.794055,957.0,3.0,0.0002372210536418,4096.0,PRUNED,2208241.25,,,,
44027.0,year,2.0,39.0,445046.25,2022-11-04 19:29:27.785520,2022-11-04 19:33:17.089491,0 days 00:03:49.303971,530.0,4.0,0.0012603202704518,8124.0,COMPLETE,,,,,
44027.0,year,2.0,40.0,162.9993438720703,2022-11-04 19:33:17.090181,2022-11-04 19:40:18.835694,0 days 00:07:01.745513,201.0,5.0,0.0662038913985885,2048.0,COMPLETE,,,,,
44027.0,year,2.0,41.0,1629391.125,2022-11-04 19:40:18.836384,2022-11-04 19:41:49.037799,0 days 00:01:30.201415,666.0,3.0,0.0010389440893955,4096.0,PRUNED,1629391.125,,,,
44027.0,year,2.0,42.0,3945345.5,2022-11-04 19:41:49.038162,2022-11-04 19:43:20.311803,0 days 00:01:31.273641,397.0,4.0,0.0001389196436251,8124.0,PRUNED,3945345.5,,,,
44027.0,year,2.0,43.0,510239.65625,2022-11-04 19:43:20.312189,2022-11-04 19:44:52.079826,0 days 00:01:31.767637,249.0,4.0,0.0013140601977155,2048.0,PRUNED,510239.65625,,,,
44027.0,year,2.0,44.0,96.1077117919922,2022-11-04 19:44:52.080165,2022-11-04 20:04:13.713405,0 days 00:19:21.633240,496.0,3.0,0.024370368852008,4096.0,COMPLETE,689.9335327148438,,,,
44027.0,year,2.0,45.0,2231120.25,2022-11-04 20:04:13.714041,2022-11-04 20:05:48.520916,0 days 00:01:34.806875,292.0,5.0,0.0001898784759887,2048.0,PRUNED,2231120.25,,,,
44027.0,year,2.0,46.0,442805.90625,2022-11-04 20:05:48.521228,2022-11-04 20:07:22.987218,0 days 00:01:34.465990,523.0,4.0,0.0007499349947464,2048.0,PRUNED,442805.90625,,,,
44027.0,year,2.0,47.0,127.457763671875,2022-11-04 20:07:22.987565,2022-11-04 20:39:01.917965,0 days 00:31:38.930400,693.0,6.0,7.307720766325509e-05,512.0,COMPLETE,277640.15625,275.298828125,,,
44027.0,year,2.0,48.0,101.91571807861328,2022-11-04 20:39:01.918669,2022-11-04 20:46:26.693174,0 days 00:07:24.774505,176.0,3.0,0.0362060884223888,1024.0,COMPLETE,183675.140625,2107.473388671875,,,
44027.0,year,2.0,49.0,2402.53955078125,2022-11-04 20:46:26.693813,2022-11-04 20:50:23.948645,0 days 00:03:57.254832,159.0,3.0,0.0357038233079055,1024.0,PRUNED,177916.09375,2402.53955078125,,,
44027.0,year,2.0,50.0,99.55445098876952,2022-11-04 20:50:23.949007,2022-11-04 20:55:31.562452,0 days 00:05:07.613445,361.0,2.0,0.0583164029662928,512.0,COMPLETE,114.56471252441406,,,,
44027.0,year,2.0,51.0,108.56885528564452,2022-11-04 20:55:31.563074,2022-11-04 21:00:06.806179,0 days 00:04:35.243105,406.0,2.0,0.0878846920374537,512.0,COMPLETE,111.6243896484375,,,,
44027.0,year,2.0,52.0,28882.302734375,2022-11-04 21:00:06.806877,2022-11-04 21:04:13.857085,0 days 00:04:07.050208,782.0,3.0,0.0084512265218596,1024.0,PRUNED,179606.25,28882.302734375,,,
44027.0,year,2.0,53.0,426517.3125,2022-11-04 21:04:13.857452,2022-11-04 21:15:26.656302,0 days 00:11:12.798850,958.0,2.0,0.0005459284960696,2048.0,PRUNED,426517.3125,,,,
44027.0,year,2.0,54.0,100.4223861694336,2022-11-04 21:15:26.656612,2022-11-04 21:25:05.685842,0 days 00:09:39.029230,424.0,3.0,0.0984090877889739,4096.0,COMPLETE,,,,,
44027.0,year,2.0,55.0,142952.21875,2022-11-04 21:25:05.686487,2022-11-04 21:36:54.371052,0 days 00:11:48.684565,832.0,3.0,0.0013490229746352,2048.0,PRUNED,142952.21875,,,,
44027.0,year,2.0,56.0,97.639892578125,2022-11-04 21:36:54.371414,2022-11-04 21:43:06.779062,0 days 00:06:12.407648,392.0,2.0,0.0335231321745364,512.0,COMPLETE,110.48458862304688,,,,
44027.0,year,2.0,57.0,91.8974838256836,2022-11-04 21:43:06.779766,2022-11-04 21:51:36.552981,0 days 00:08:29.773215,394.0,2.0,0.0539920113861835,1024.0,COMPLETE,122.22979736328124,,,,
44027.0,year,2.0,58.0,342740.40625,2022-11-04 21:51:36.553670,2022-11-04 21:53:07.609626,0 days 00:01:31.055956,438.0,3.0,0.0021932147157545,1024.0,PRUNED,342740.40625,,,,
44027.0,year,2.0,59.0,87.4111328125,2022-11-04 21:53:07.609977,2022-11-04 22:05:40.621468,0 days 00:12:33.011491,374.0,3.0,0.0038960521921824,512.0,COMPLETE,,,,,
44027.0,year,2.0,60.0,101.5754165649414,2022-11-04 22:05:40.622113,2022-11-04 22:10:28.685305,0 days 00:04:48.063192,515.0,3.0,0.0373968264969873,1024.0,COMPLETE,110.86893463134766,,,,
44027.0,year,2.0,61.0,118.44373321533205,2022-11-04 22:10:28.685923,2022-11-04 22:14:26.370971,0 days 00:03:57.685048,703.0,3.0,0.0511300517658641,512.0,COMPLETE,123.28911590576172,,,,
44027.0,year,2.0,62.0,525436.75,2022-11-04 22:14:26.371647,2022-11-04 22:16:08.871426,0 days 00:01:42.499779,562.0,5.0,0.0320981026638171,1024.0,PRUNED,525436.75,,,,
44027.0,year,2.0,63.0,87.77436828613281,2022-11-04 22:16:08.871793,2022-11-04 22:31:06.621266,0 days 00:14:57.749473,831.0,2.0,0.0074228092807252,1024.0,COMPLETE,,,,,
44027.0,year,2.0,64.0,87.5011978149414,2022-11-04 22:31:06.621911,2022-11-04 23:03:48.869603,0 days 00:32:42.247692,894.0,3.0,0.0007440945917624,512.0,COMPLETE,,,,,
44027.0,year,2.0,65.0,142.250732421875,2022-11-04 23:03:48.870243,2022-11-04 23:09:56.024624,0 days 00:06:07.154381,859.0,4.0,0.0267108346237451,512.0,COMPLETE,8645.2861328125,337.3958435058594,,,
44027.0,year,2.0,66.0,122.61197662353516,2022-11-04 23:09:56.025260,2022-11-04 23:14:12.654072,0 days 00:04:16.628812,708.0,3.0,0.0486678792427309,512.0,COMPLETE,223.22415161132807,,,,
44027.0,year,2.0,67.0,109.27588653564452,2022-11-04 23:14:12.654749,2022-11-04 23:21:50.890176,0 days 00:07:38.235427,634.0,4.0,0.0107950411912982,512.0,COMPLETE,41017.1171875,154.98025512695312,,,
44027.0,year,2.0,68.0,128381.2421875,2022-11-04 23:21:50.890891,2022-11-04 23:26:05.810948,0 days 00:04:14.920057,383.0,4.0,0.0038710873610196,1024.0,PRUNED,128381.2421875,,,,
44027.0,year,2.0,69.0,108.67889404296876,2022-11-04 23:26:05.811300,2022-11-04 23:35:08.336404,0 days 00:09:02.525104,648.0,4.0,0.0090288771404435,512.0,COMPLETE,103542.515625,472.2135925292969,,,
44027.0,year,2.0,70.0,311894.4375,2022-11-04 23:35:08.337033,2022-11-04 23:36:40.671016,0 days 00:01:32.333983,537.0,4.0,0.0047409623999778,4096.0,PRUNED,311894.4375,,,,
44027.0,year,2.0,71.0,82.96646118164062,2022-11-04 23:36:40.671359,2022-11-04 23:55:17.117489,0 days 00:18:36.446130,335.0,2.0,0.0027279200860981,512.0,COMPLETE,92.64728546142578,,,,
44027.0,year,2.0,72.0,33550.21484375,2022-11-04 23:55:17.118209,2022-11-04 23:59:04.011550,0 days 00:03:46.893341,529.0,2.0,0.0220369871289714,1024.0,PRUNED,33550.21484375,,,,
44027.0,year,2.0,73.0,280498.5,2022-11-04 23:59:04.011896,2022-11-05 00:00:42.700171,0 days 00:01:38.688275,762.0,4.0,0.0180296089304149,1024.0,PRUNED,280498.5,,,,
44027.0,year,2.0,74.0,447398.125,2022-11-05 00:00:42.700509,2022-11-05 00:02:18.875217,0 days 00:01:36.174708,43.0,2.0,0.0076037915461043,512.0,PRUNED,447398.125,,,,
44027.0,year,2.0,75.0,194487.71875,2022-11-05 00:02:18.875557,2022-11-05 00:14:36.181793,0 days 00:12:17.306236,39.0,2.0,0.000404670208546,512.0,PRUNED,194487.71875,,,,
44027.0,year,2.0,76.0,2194846.5,2022-11-05 00:14:36.182188,2022-11-05 00:16:10.218036,0 days 00:01:34.035848,607.0,5.0,0.0004365340726139,8124.0,PRUNED,2194846.5,,,,
44027.0,year,2.0,77.0,436810.78125,2022-11-05 00:16:10.218380,2022-11-05 00:17:40.678258,0 days 00:01:30.459878,318.0,4.0,0.003101648619031,4096.0,PRUNED,436810.78125,,,,
44027.0,year,2.0,78.0,316830.53125,2022-11-05 00:17:40.678639,2022-11-05 00:21:39.796180,0 days 00:03:59.117541,262.0,3.0,0.0026985424608924,2048.0,PRUNED,316830.53125,,,,
44027.0,year,2.0,79.0,776645.9375,2022-11-05 00:21:39.796531,2022-11-05 00:23:15.748270,0 days 00:01:35.951739,128.0,2.0,0.0017079318920335,512.0,PRUNED,776645.9375,,,,
44027.0,year,2.0,80.0,101.62867736816406,2022-11-05 00:23:15.748621,2022-11-05 00:28:53.892702,0 days 00:05:38.144081,731.0,3.0,0.0216897748343721,1024.0,COMPLETE,109423.7421875,107.4070281982422,,,
44027.0,year,2.0,81.0,102.61985778808594,2022-11-05 00:28:53.893368,2022-11-05 00:34:33.642228,0 days 00:05:39.748860,749.0,3.0,0.0217164678185161,1024.0,COMPLETE,56333.609375,106.07923889160156,,,
44027.0,year,2.0,82.0,7572.57666015625,2022-11-05 00:34:33.642901,2022-11-05 00:38:40.245401,0 days 00:04:06.602500,737.0,3.0,0.0189072313778961,1024.0,PRUNED,167434.0625,7572.57666015625,,,
44027.0,year,2.0,83.0,115.27517700195312,2022-11-05 00:38:40.245780,2022-11-05 00:43:30.970563,0 days 00:04:50.724783,511.0,4.0,0.0779061531248149,1024.0,COMPLETE,2817.429931640625,,,,
44027.0,year,2.0,84.0,91.74659729003906,2022-11-05 00:43:30.971280,2022-11-05 00:50:25.074112,0 days 00:06:54.102832,841.0,2.0,0.0621688704047664,1024.0,COMPLETE,62476.4453125,105.95833587646484,,,
44027.0,year,2.0,85.0,94.09628295898438,2022-11-05 00:50:25.074820,2022-11-05 00:57:59.446913,0 days 00:07:34.372093,296.0,2.0,0.0262310341925949,512.0,COMPLETE,112.14000701904295,,,,
44027.0,year,2.0,86.0,88.790771484375,2022-11-05 00:57:59.447617,2022-11-05 01:05:37.316176,0 days 00:07:37.868559,956.0,2.0,0.0591948734585508,1024.0,COMPLETE,65697.7734375,99.67042541503906,,,
44027.0,year,2.0,87.0,153601.796875,2022-11-05 01:05:37.316850,2022-11-05 01:09:50.809679,0 days 00:04:13.492829,278.0,4.0,0.0027089758948422,1024.0,PRUNED,153601.796875,,,,
44027.0,year,2.0,88.0,95.14328002929688,2022-11-05 01:09:50.810023,2022-11-05 01:17:09.204743,0 days 00:07:18.394720,443.0,2.0,0.0286120604900173,512.0,COMPLETE,103.43234252929688,,,,
44027.0,year,2.0,89.0,90010.8828125,2022-11-05 01:17:09.205443,2022-11-05 01:29:32.851358,0 days 00:12:23.645915,326.0,2.0,0.0001910460918058,512.0,PRUNED,90010.8828125,,,,
44027.0,year,2.0,90.0,88.78280639648438,2022-11-05 01:29:32.851707,2022-11-05 01:39:34.161601,0 days 00:10:01.309894,546.0,2.0,0.0172789649017227,512.0,COMPLETE,119.42271423339844,,,,
44027.0,year,2.0,91.0,117.65869140625,2022-11-05 01:39:34.162250,2022-11-05 01:44:10.402181,0 days 00:04:36.239931,796.0,3.0,0.0136089268319972,512.0,COMPLETE,,,,,
44027.0,year,2.0,92.0,96.90650177001952,2022-11-05 01:44:10.402940,2022-11-05 01:49:38.320068,0 days 00:05:27.917128,991.0,2.0,0.099316719111089,1024.0,COMPLETE,12852.8896484375,107.30867767333984,,,
44027.0,year,2.0,93.0,89.16966247558594,2022-11-05 01:49:38.320744,2022-11-05 02:02:37.895188,0 days 00:12:59.574444,646.0,2.0,0.0037729232981855,512.0,COMPLETE,89.65978240966797,,,,
44027.0,year,2.0,94.0,90.28406524658205,2022-11-05 02:02:37.895846,2022-11-05 02:09:47.145676,0 days 00:07:09.249830,1012.0,2.0,0.072122905632138,1024.0,COMPLETE,43764.7890625,97.3237533569336,,,
44027.0,year,2.0,95.0,93.97792053222656,2022-11-05 02:09:47.146370,2022-11-05 02:15:32.168248,0 days 00:05:45.021878,1015.0,2.0,0.0623397459476279,1024.0,COMPLETE,59310.83984375,95.88382720947266,,,
44027.0,year,2.0,96.0,110.966064453125,2022-11-05 02:15:32.168923,2022-11-05 02:19:21.703896,0 days 00:03:49.534973,1024.0,2.0,0.0990937503581969,1024.0,PRUNED,2256.423828125,110.966064453125,,,
44027.0,year,2.0,97.0,91.85598754882812,2022-11-05 02:19:21.704238,2022-11-05 02:25:20.008939,0 days 00:05:58.304701,971.0,2.0,0.0525148368576394,1024.0,COMPLETE,106740.8828125,99.35499572753906,,,
44027.0,year,2.0,98.0,108.64836120605467,2022-11-05 02:25:20.009656,2022-11-05 02:29:08.478939,0 days 00:03:48.469283,622.0,2.0,0.0942145934303568,512.0,COMPLETE,,,,,
44027.0,year,2.0,99.0,90.40746307373048,2022-11-05 02:29:08.479625,2022-11-05 02:36:18.765339,0 days 00:07:10.285714,938.0,2.0,0.0576453993097087,1024.0,COMPLETE,97543.875,99.87562561035156,,,
44027.0,year,3.0,0.0,85.73482513427734,2022-11-05 03:02:17.544495,2022-11-05 03:28:07.296014,0 days 00:25:49.751519,64.0,2.0,0.001,512.0,COMPLETE,2403244.5,520552.5,681.8812866210938,"{'n_max': 64, 'n_layers': 2, 'lr': 0.001, 'batch_size': 512}",
44027.0,year,3.0,1.0,158116.390625,2022-11-05 03:28:07.296711,2022-11-05 03:40:52.788831,0 days 00:12:45.492120,777.0,5.0,0.0033374595832049,2048.0,PRUNED,280265.84375,225399.9375,158116.390625,,
44027.0,year,3.0,2.0,364256.84375,2022-11-05 03:40:52.789161,2022-11-05 03:42:40.627153,0 days 00:01:47.837992,977.0,6.0,0.0037872421181569,2048.0,PRUNED,364256.84375,,,,
44027.0,year,3.0,3.0,3782193.75,2022-11-05 03:42:40.627502,2022-11-05 03:44:11.875609,0 days 00:01:31.248107,589.0,3.0,5.111295844519127e-05,1024.0,PRUNED,3782193.75,,,,
44027.0,year,3.0,4.0,1487666.0,2022-11-05 03:44:11.875927,2022-11-05 03:45:45.484472,0 days 00:01:33.608545,501.0,6.0,0.0364992570070838,8124.0,PRUNED,1487666.0,,,,
44027.0,year,3.0,5.0,95.80551147460938,2022-11-05 03:45:45.484800,2022-11-05 03:59:06.179931,0 days 00:13:20.695131,117.0,3.0,0.0010207660111011,512.0,COMPLETE,205788.1875,,,,
44027.0,year,3.0,6.0,441066.03125,2022-11-05 03:59:06.180627,2022-11-05 04:00:38.504998,0 days 00:01:32.324371,942.0,3.0,0.0077640659205924,8124.0,PRUNED,441066.03125,,,,
44027.0,year,3.0,7.0,2725062.0,2022-11-05 04:00:38.505336,2022-11-05 04:02:12.515819,0 days 00:01:34.010483,967.0,3.0,0.0001151944574334,1024.0,PRUNED,2725062.0,,,,
44027.0,year,3.0,8.0,1590132.75,2022-11-05 04:02:12.516165,2022-11-05 04:03:51.310969,0 days 00:01:38.794804,771.0,4.0,8.988504888500181e-05,1024.0,PRUNED,1590132.75,,,,
44027.0,year,3.0,9.0,484766.875,2022-11-05 04:03:51.311294,2022-11-05 04:05:29.759743,0 days 00:01:38.448449,706.0,2.0,0.0014899914678726,512.0,PRUNED,484766.875,,,,
44027.0,year,3.0,10.0,114.20270538330078,2022-11-05 04:05:29.760070,2022-11-05 04:18:54.334314,0 days 00:13:24.574244,1004.0,5.0,0.0013067691215037,512.0,COMPLETE,189831.921875,40667.671875,,,
44027.0,year,3.0,11.0,31947.689453125,2022-11-05 04:18:54.335056,2022-11-05 04:28:58.876821,0 days 00:10:04.541765,834.0,5.0,0.0038215523932614,1024.0,COMPLETE,,,,,
44027.0,year,3.0,12.0,173.63645935058594,2022-11-05 04:28:58.877543,2022-11-05 04:35:32.709619,0 days 00:06:33.832076,540.0,4.0,0.0858712041648851,2048.0,COMPLETE,403.1918029785156,,,,
44027.0,year,3.0,13.0,157945.109375,2022-11-05 04:35:32.710359,2022-11-05 04:39:36.477309,0 days 00:04:03.766950,846.0,3.0,0.0254941087895378,4096.0,PRUNED,157945.109375,,,,
44027.0,year,3.0,14.0,3670603.75,2022-11-05 04:39:36.477627,2022-11-05 04:43:34.015033,0 days 00:03:57.537406,155.0,4.0,0.0001291254329048,4096.0,PRUNED,3670603.75,,,,
44027.0,year,3.0,15.0,3985979.0,2022-11-05 04:43:34.015353,2022-11-05 04:45:00.553097,0 days 00:01:26.537744,24.0,2.0,0.0002865944020161,4096.0,PRUNED,3985979.0,,,,
44027.0,year,3.0,16.0,296752.84375,2022-11-05 04:45:00.553414,2022-11-05 04:48:59.523594,0 days 00:03:58.970180,540.0,3.0,0.0034100484273625,4096.0,PRUNED,296752.84375,,,,
44027.0,year,3.0,17.0,189328.84375,2022-11-05 04:48:59.523900,2022-11-05 04:54:26.231473,0 days 00:05:26.707573,190.0,5.0,0.000455663131189,512.0,PRUNED,343368.375,189328.84375,,,
44027.0,year,3.0,18.0,202.70025634765625,2022-11-05 04:54:26.231833,2022-11-05 05:01:50.123962,0 days 00:07:23.892129,347.0,5.0,0.0210776789955548,512.0,COMPLETE,125401.046875,202.70025634765625,,,
44027.0,year,3.0,19.0,89.4751968383789,2022-11-05 05:01:50.124686,2022-11-05 05:34:38.748258,0 days 00:32:48.623572,346.0,3.0,0.0002338282333144,512.0,COMPLETE,192.95594787597656,,,,
44027.0,year,3.0,20.0,123058.3515625,2022-11-05 05:34:38.748939,2022-11-05 05:39:48.393742,0 days 00:05:09.644803,328.0,4.0,0.0008803203087559,512.0,PRUNED,240142.1875,123058.3515625,,,
44027.0,year,3.0,21.0,3992070.0,2022-11-05 05:39:48.394066,2022-11-05 05:43:38.295503,0 days 00:03:49.901437,173.0,2.0,1.0444646360176596e-05,4096.0,PRUNED,3992070.0,,,,
44027.0,year,3.0,22.0,110.20582580566406,2022-11-05 05:43:38.295835,2022-11-05 05:53:33.381270,0 days 00:09:55.085435,846.0,5.0,0.0070425045414645,512.0,COMPLETE,316.8960876464844,,,,
44027.0,year,3.0,23.0,3990123.75,2022-11-05 05:53:33.382012,2022-11-05 05:55:34.636998,0 days 00:02:01.254986,41.0,5.0,1.1662481004638446e-05,512.0,PRUNED,3990123.75,,,,
44027.0,year,3.0,24.0,426394.71875,2022-11-05 05:55:34.637327,2022-11-05 06:00:41.757974,0 days 00:05:07.120647,409.0,5.0,0.000249727886133,4096.0,COMPLETE,,,,,
44027.0,year,3.0,25.0,345382.09375,2022-11-05 06:00:41.758750,2022-11-05 06:02:08.425870,0 days 00:01:26.667120,424.0,2.0,0.0830204204132349,4096.0,PRUNED,345382.09375,,,,
44027.0,year,3.0,26.0,3644746.25,2022-11-05 06:02:08.426220,2022-11-05 06:06:08.172263,0 days 00:03:59.746043,316.0,4.0,8.07519798476403e-05,4096.0,PRUNED,3644746.25,,,,
44027.0,year,3.0,27.0,120922.4921875,2022-11-05 06:06:08.172615,2022-11-05 06:11:10.277038,0 days 00:05:02.104423,146.0,4.0,0.0014698024766648,512.0,PRUNED,265205.96875,120922.4921875,,,
44027.0,year,3.0,28.0,404598.125,2022-11-05 06:11:10.277370,2022-11-05 06:31:04.069761,0 days 00:19:53.792391,949.0,4.0,4.181487926974456e-05,4096.0,COMPLETE,,,,,
44027.0,year,3.0,29.0,98.20838165283205,2022-11-05 06:31:04.070504,2022-11-05 06:39:51.337081,0 days 00:08:47.266577,632.0,3.0,0.0085715766361839,512.0,COMPLETE,116932.890625,192.50018310546875,,,
44027.0,year,3.0,30.0,109.89318084716795,2022-11-05 06:39:51.337808,2022-11-05 06:48:59.561605,0 days 00:09:08.223797,673.0,3.0,0.0112311116485493,512.0,COMPLETE,63309.26171875,120.83683013916016,,,
44027.0,year,3.0,31.0,1786598.875,2022-11-05 06:48:59.562358,2022-11-05 06:53:03.960007,0 days 00:04:04.397649,868.0,3.0,0.000299262222241,4096.0,PRUNED,1786598.875,,,,
44027.0,year,3.0,32.0,980863.25,2022-11-05 06:53:03.960342,2022-11-05 06:54:30.656567,0 days 00:01:26.696225,224.0,2.0,0.0047310010787991,2048.0,PRUNED,980863.25,,,,
44027.0,year,3.0,33.0,411851.875,2022-11-05 06:54:30.656895,2022-11-05 07:09:52.024692,0 days 00:15:21.367797,649.0,5.0,9.39006080965818e-05,8124.0,COMPLETE,,,,,
44027.0,year,3.0,34.0,1033188.875,2022-11-05 07:09:52.025406,2022-11-05 07:14:10.297826,0 days 00:04:18.272420,850.0,4.0,7.054915226786767e-05,2048.0,PRUNED,1033188.875,,,,
44027.0,year,3.0,35.0,522070.6875,2022-11-05 07:14:10.298151,2022-11-05 07:15:40.048589,0 days 00:01:29.750438,552.0,3.0,0.023116854647531,4096.0,PRUNED,522070.6875,,,,
44027.0,year,3.0,36.0,643500.8125,2022-11-05 07:15:40.048944,2022-11-05 07:19:41.401651,0 days 00:04:01.352707,40.0,6.0,0.0016521638564638,8124.0,PRUNED,643500.8125,,,,
44027.0,year,3.0,37.0,116.6665267944336,2022-11-05 07:19:41.402016,2022-11-05 07:25:24.317525,0 days 00:05:42.915509,922.0,3.0,0.0654859919164896,1024.0,COMPLETE,,,,,
44027.0,year,3.0,38.0,128.8139190673828,2022-11-05 07:25:24.318277,2022-11-05 07:38:37.854381,0 days 00:13:13.536104,675.0,4.0,0.0219696883231832,2048.0,COMPLETE,,,,,
44027.0,year,3.0,39.0,277.89752197265625,2022-11-05 07:38:37.855106,2022-11-05 07:49:48.233375,0 days 00:11:10.378269,51.0,3.0,0.0891580403528085,4096.0,PRUNED,277.89752197265625,,,,
44027.0,year,3.0,40.0,119.0666961669922,2022-11-05 07:49:48.233712,2022-11-05 08:07:52.363945,0 days 00:18:04.130233,1003.0,4.0,0.0002059196215422,512.0,COMPLETE,122.17806243896484,,,,
44027.0,year,3.0,41.0,271.8429870605469,2022-11-05 08:07:52.364690,2022-11-05 08:25:25.979406,0 days 00:17:33.614716,1023.0,5.0,8.149882182693971e-05,512.0,PRUNED,271.8429870605469,,,,
44027.0,year,3.0,42.0,67460.0078125,2022-11-05 08:25:25.979791,2022-11-05 08:38:20.260731,0 days 00:12:54.280940,947.0,6.0,0.0566607684639786,8124.0,PRUNED,67460.0078125,,,,
44027.0,year,3.0,43.0,104.1366195678711,2022-11-05 08:38:20.261059,2022-11-05 08:46:37.630456,0 days 00:08:17.369397,696.0,3.0,0.0099195819413821,512.0,COMPLETE,110580.8515625,136.05894470214844,,,
44027.0,year,3.0,44.0,327.16363525390625,2022-11-05 08:46:37.631206,2022-11-05 08:56:08.585559,0 days 00:09:30.954353,1009.0,6.0,0.0084789910568218,512.0,COMPLETE,1330.438232421875,,,,
44027.0,year,3.0,45.0,113.69503021240234,2022-11-05 08:56:08.586291,2022-11-05 08:59:42.482754,0 days 00:03:33.896463,812.0,2.0,0.078422252840199,512.0,COMPLETE,162.3606719970703,,,,
44027.0,year,3.0,46.0,121.10002136230467,2022-11-05 08:59:42.483521,2022-11-05 09:05:12.615940,0 days 00:05:30.132419,656.0,3.0,0.0104571081258275,512.0,COMPLETE,103589.5859375,146.77362060546875,,,
44027.0,year,3.0,47.0,5652.7333984375,2022-11-05 09:05:12.616658,2022-11-05 09:10:09.246190,0 days 00:04:56.629532,853.0,3.0,0.0027027958131534,512.0,PRUNED,161361.015625,5652.7333984375,,,
44027.0,year,3.0,48.0,3937525.0,2022-11-05 09:10:09.246585,2022-11-05 09:11:38.062268,0 days 00:01:28.815683,458.0,2.0,0.0004870966714141,8124.0,PRUNED,3937525.0,,,,
44027.0,year,3.0,49.0,264161.40625,2022-11-05 09:11:38.062635,2022-11-05 09:23:48.607220,0 days 00:12:10.544585,613.0,6.0,0.003504328052836,8124.0,PRUNED,264161.40625,,,,
44027.0,year,3.0,50.0,448131.03125,2022-11-05 09:23:48.607571,2022-11-05 09:28:02.999463,0 days 00:04:14.391892,640.0,6.0,8.320032070141489e-05,2048.0,COMPLETE,,,,,
44027.0,year,3.0,51.0,207.39170837402344,2022-11-05 09:28:03.000186,2022-11-05 09:33:20.334674,0 days 00:05:17.334488,612.0,4.0,0.0287477874145759,512.0,PRUNED,12624.7509765625,207.39170837402344,,,
44027.0,year,3.0,52.0,165336.015625,2022-11-05 09:33:20.335006,2022-11-05 09:39:12.204589,0 days 00:05:51.869583,667.0,5.0,0.0006659162391524,512.0,PRUNED,165336.015625,,,,
44027.0,year,3.0,53.0,215682.796875,2022-11-05 09:39:12.204960,2022-11-05 09:40:50.342283,0 days 00:01:38.137323,889.0,2.0,0.005934009990896,512.0,PRUNED,215682.796875,,,,
