dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_lr,params_batch_size,state,system_attrs_fixed_params
42225.0,diamonds,1.0,41.0,686106.8125,2022-10-24 14:56:08.176124,2022-10-24 15:15:27.527939,0 days 00:19:19.351815,131.0,4.0,0.0028038667661211,512.0,COMPLETE,
42225.0,diamonds,1.0,42.0,670704.5,2022-10-24 15:15:27.528429,2022-10-24 15:37:28.514770,0 days 00:22:00.986341,174.0,4.0,0.0012217844871171,512.0,COMPLETE,
42225.0,diamonds,1.0,43.0,697301.5,2022-10-24 15:37:28.515279,2022-10-24 15:58:01.636681,0 days 00:20:33.121402,193.0,5.0,0.0007736761671702,512.0,COMPLETE,
42225.0,diamonds,1.0,44.0,8393182.0,2022-10-24 15:58:01.637174,2022-10-24 16:20:43.928898,0 days 00:22:42.291724,166.0,4.0,0.0012146544175128,8124.0,COMPLETE,
42225.0,diamonds,1.0,45.0,1109679.25,2022-10-24 16:20:43.929388,2022-10-24 16:46:10.311330,0 days 00:25:26.381942,83.0,3.0,0.0002107468801281,512.0,COMPLETE,
42225.0,diamonds,1.0,46.0,706991.75,2022-10-24 16:46:10.311857,2022-10-24 17:14:22.263110,0 days 00:28:11.951253,941.0,6.0,9.532108641316133e-05,512.0,COMPLETE,
42225.0,diamonds,1.0,47.0,1149321.25,2022-10-24 17:14:22.263606,2022-10-24 17:25:18.593826,0 days 00:10:56.330220,250.0,4.0,0.0168590214068596,2048.0,COMPLETE,
42225.0,diamonds,1.0,48.0,665988.875,2022-10-24 17:25:18.594308,2022-10-24 17:48:41.127485,0 days 00:23:22.533177,694.0,2.0,0.0034206635442517,512.0,COMPLETE,
42225.0,diamonds,1.0,49.0,690028.25,2022-10-24 17:48:41.127950,2022-10-24 18:12:53.821733,0 days 00:24:12.693783,796.0,2.0,0.0014366278272219,512.0,COMPLETE,
42225.0,diamonds,1.0,50.0,790384.875,2022-10-24 18:12:53.822264,2022-10-24 18:37:35.147633,0 days 00:24:41.325369,685.0,2.0,0.0007001030664324,512.0,COMPLETE,
42225.0,diamonds,1.0,51.0,655745.1875,2022-10-24 18:37:35.148181,2022-10-24 19:00:57.819548,0 days 00:23:22.671367,622.0,2.0,0.003385987642635,512.0,COMPLETE,
42225.0,diamonds,1.0,52.0,662931.625,2022-10-24 19:00:57.820040,2022-10-24 19:24:10.389880,0 days 00:23:12.569840,618.0,2.0,0.0032773807411572,512.0,COMPLETE,
42225.0,diamonds,1.0,53.0,661912.9375,2022-10-24 19:24:10.390412,2022-10-24 19:47:10.932894,0 days 00:23:00.542482,624.0,2.0,0.0034560070594139,512.0,COMPLETE,
42225.0,diamonds,1.0,54.0,655210.0625,2022-10-24 19:47:10.933381,2022-10-24 20:10:39.343626,0 days 00:23:28.410245,608.0,2.0,0.0036971169098101,512.0,COMPLETE,
42225.0,diamonds,1.0,55.0,30873282.0,2022-10-24 20:10:39.344095,2022-10-24 20:34:46.570650,0 days 00:24:07.226555,629.0,2.0,1.078960035525158e-05,512.0,COMPLETE,
42225.0,diamonds,1.0,56.0,643028.875,2022-10-24 20:34:46.571185,2022-10-24 20:57:33.202471,0 days 00:22:46.631286,574.0,2.0,0.0054489301937268,512.0,COMPLETE,
42225.0,diamonds,1.0,57.0,658817.6875,2022-10-24 20:57:33.202946,2022-10-24 21:20:18.774638,0 days 00:22:45.571692,587.0,2.0,0.0041092201576614,512.0,COMPLETE,
42225.0,diamonds,1.0,58.0,647604.375,2022-10-24 21:20:18.775120,2022-10-24 21:42:37.880739,0 days 00:22:19.105619,559.0,2.0,0.0055810443209546,512.0,COMPLETE,
42225.0,diamonds,1.0,59.0,644810.375,2022-10-24 21:42:37.881227,2022-10-24 22:05:12.956587,0 days 00:22:35.075360,567.0,2.0,0.0049590347067356,512.0,COMPLETE,
42225.0,diamonds,1.0,60.0,14372731.0,2022-10-24 22:05:12.957076,2022-10-24 22:30:07.434397,0 days 00:24:54.477321,558.0,2.0,0.0056527187428166,8124.0,COMPLETE,
42225.0,diamonds,1.0,61.0,635485.75,2022-10-24 22:30:07.434896,2022-10-24 22:50:23.492693,0 days 00:20:16.057797,572.0,2.0,0.01035771797708,512.0,COMPLETE,
42225.0,diamonds,1.0,62.0,640421.125,2022-10-24 22:50:23.493171,2022-10-24 23:10:16.433598,0 days 00:19:52.940427,564.0,2.0,0.0107447572051347,512.0,COMPLETE,
42225.0,diamonds,1.0,63.0,644904.25,2022-10-24 23:10:16.434085,2022-10-24 23:31:03.464973,0 days 00:20:47.030888,484.0,2.0,0.0079336054348733,512.0,COMPLETE,
42225.0,diamonds,1.0,64.0,1825693.25,2022-10-24 23:31:03.465436,2022-10-24 23:55:35.829780,0 days 00:24:32.364344,473.0,2.0,0.0106701899241787,4096.0,COMPLETE,
42225.0,diamonds,1.0,65.0,636118.0,2022-10-24 23:55:35.830283,2022-10-25 00:16:36.183846,0 days 00:21:00.353563,549.0,2.0,0.0102884494223371,512.0,COMPLETE,
42225.0,diamonds,1.0,66.0,640115.1875,2022-10-25 00:16:36.184348,2022-10-25 00:37:20.339874,0 days 00:20:44.155526,550.0,2.0,0.0088264608121964,512.0,COMPLETE,
42225.0,diamonds,1.0,67.0,773596.75,2022-10-25 00:37:20.340378,2022-10-25 01:01:20.757567,0 days 00:24:00.417189,416.0,2.0,0.0329128472306602,2048.0,COMPLETE,
42225.0,diamonds,1.0,68.0,636951.125,2022-10-25 01:01:20.758079,2022-10-25 01:22:13.169574,0 days 00:20:52.411495,523.0,2.0,0.0095044495344759,512.0,COMPLETE,
42225.0,diamonds,1.0,69.0,637589.6875,2022-10-25 01:22:13.170068,2022-10-25 01:41:31.270180,0 days 00:19:18.100112,652.0,2.0,0.0122146013844523,512.0,COMPLETE,
42225.0,diamonds,1.0,70.0,634212.1875,2022-10-25 01:41:31.270703,2022-10-25 02:01:44.416058,0 days 00:20:13.145355,660.0,2.0,0.0100729427844343,512.0,COMPLETE,
42225.0,diamonds,1.0,71.0,626113.5625,2022-10-25 02:01:44.416523,2022-10-25 02:21:29.219843,0 days 00:19:44.803320,650.0,2.0,0.0132667847217329,512.0,COMPLETE,
42225.0,diamonds,1.0,72.0,631785.25,2022-10-25 02:21:29.220322,2022-10-25 02:41:40.357093,0 days 00:20:11.136771,722.0,2.0,0.0108227496784245,512.0,COMPLETE,
42225.0,diamonds,1.0,73.0,632657.0,2022-10-25 02:41:40.357588,2022-10-25 02:58:47.317255,0 days 00:17:06.959667,723.0,2.0,0.0236685401368397,512.0,COMPLETE,
42225.0,diamonds,1.0,74.0,630921.9375,2022-10-25 02:58:47.317717,2022-10-25 03:14:55.986146,0 days 00:16:08.668429,743.0,2.0,0.0245347044160515,512.0,COMPLETE,
42225.0,diamonds,1.0,75.0,645431.0625,2022-10-25 03:14:55.986636,2022-10-25 03:25:54.489114,0 days 00:10:58.502478,734.0,2.0,0.0548132639479901,512.0,COMPLETE,
