dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_lr,params_batch_size,state,system_attrs_fixed_params
287.0,k2204_PPV,1.0,69.0,0.3735581040382385,2022-10-22 09:20:34.563202,2022-10-22 09:23:38.311850,0 days 00:03:03.748648,237.0,4.0,0.0004181005093699,512.0,COMPLETE,
287.0,k2204_PPV,1.0,70.0,0.0330975502729415,2022-10-22 09:23:38.312452,2022-10-22 09:27:31.834858,0 days 00:03:53.522406,239.0,4.0,0.0003776620856316,512.0,COMPLETE,
287.0,k2204_PPV,1.0,71.0,6.592845916748047,2022-10-22 09:27:31.835459,2022-10-22 09:31:57.046046,0 days 00:04:25.210587,182.0,4.0,0.0003802393363095,512.0,COMPLETE,
287.0,k2204_PPV,1.0,72.0,14.30299186706543,2022-10-22 09:31:57.046668,2022-10-22 09:37:48.608350,0 days 00:05:51.561682,227.0,4.0,0.0001020786211212,512.0,COMPLETE,
287.0,k2204_PPV,1.0,73.0,132.60873413085938,2022-10-22 09:37:48.608884,2022-10-22 09:42:15.600919,0 days 00:04:26.992035,118.0,4.0,0.0001817489721828,512.0,COMPLETE,
287.0,k2204_PPV,1.0,74.0,141.3172149658203,2022-10-22 09:42:15.601478,2022-10-22 09:46:28.065202,0 days 00:04:12.463724,152.0,4.0,0.0003202223538018,4096.0,COMPLETE,
287.0,k2204_PPV,1.0,75.0,0.169252336025238,2022-10-22 09:46:28.065728,2022-10-22 09:48:06.582202,0 days 00:01:38.516474,244.0,4.0,0.0009832316461799,512.0,COMPLETE,
287.0,k2204_PPV,1.0,76.0,0.9544948935508728,2022-10-22 09:48:06.582817,2022-10-22 09:49:48.709537,0 days 00:01:42.126720,260.0,5.0,0.0006548031108523,512.0,COMPLETE,
287.0,k2204_PPV,1.0,77.0,577.9199829101562,2022-10-22 09:49:48.710139,2022-10-22 09:53:49.098640,0 days 00:04:00.388501,168.0,4.0,5.127798362413271e-05,8124.0,COMPLETE,
287.0,k2204_PPV,1.0,78.0,0.1165741458535194,2022-10-22 09:53:49.099149,2022-10-22 09:56:27.552529,0 days 00:02:38.453380,109.0,4.0,0.0013176162697418,512.0,COMPLETE,
287.0,k2204_PPV,1.0,79.0,1.7190124988555908,2022-10-22 09:56:27.553098,2022-10-22 09:57:53.989838,0 days 00:01:26.436740,301.0,4.0,0.0011148343153196,512.0,COMPLETE,
287.0,k2204_PPV,1.0,80.0,2.469090700149536,2022-10-22 09:57:53.990451,2022-10-22 09:58:48.850022,0 days 00:00:54.859571,919.0,4.0,0.0008438527954261,512.0,COMPLETE,
287.0,k2204_PPV,1.0,81.0,6.927107810974121,2022-10-22 09:58:48.850532,2022-10-22 10:03:25.383922,0 days 00:04:36.533390,97.0,4.0,0.0005363667640446,512.0,COMPLETE,
287.0,k2204_PPV,1.0,82.0,12.044203758239746,2022-10-22 10:03:25.384496,2022-10-22 10:04:39.635620,0 days 00:01:14.251124,139.0,6.0,0.0015623133658334,512.0,COMPLETE,
287.0,k2204_PPV,1.0,83.0,0.439733624458313,2022-10-22 10:04:39.636229,2022-10-22 10:05:57.483343,0 days 00:01:17.847114,111.0,4.0,0.0032202835843779,512.0,COMPLETE,
287.0,k2204_PPV,1.0,84.0,13.197365760803224,2022-10-22 10:05:57.483954,2022-10-22 10:10:23.537337,0 days 00:04:26.053383,42.0,4.0,0.0009643298236774,512.0,COMPLETE,
287.0,k2204_PPV,1.0,85.0,1.0159856081008911,2022-10-22 10:10:23.537909,2022-10-22 10:11:42.131207,0 days 00:01:18.593298,192.0,5.0,0.0013001424462139,512.0,COMPLETE,
287.0,k2204_PPV,1.0,86.0,2911.9833984375,2022-10-22 10:11:42.131754,2022-10-22 10:11:59.082829,0 days 00:00:16.951075,160.0,4.0,0.0689942854604564,512.0,COMPLETE,
287.0,k2204_PPV,1.0,87.0,2023.0863037109373,2022-10-22 10:11:59.083429,2022-10-22 10:12:07.342979,0 days 00:00:08.259550,131.0,4.0,0.0225208983874484,4096.0,COMPLETE,
287.0,k2204_PPV,1.0,88.0,6.69248104095459,2022-10-22 10:12:07.343554,2022-10-22 10:16:00.906200,0 days 00:03:53.562646,95.0,5.0,0.000510467181606,512.0,COMPLETE,
287.0,k2204_PPV,1.0,89.0,8.459891319274902,2022-10-22 10:16:00.906743,2022-10-22 10:16:39.881504,0 days 00:00:38.974761,740.0,4.0,0.0017988772590159,512.0,COMPLETE,
287.0,k2204_PPV,1.0,90.0,860.1987915039062,2022-10-22 10:16:39.882049,2022-10-22 10:16:45.924473,0 days 00:00:06.042424,250.0,3.0,0.0364149049758158,8124.0,COMPLETE,
287.0,k2204_PPV,1.0,91.0,0.07044717669487,2022-10-22 10:16:45.925056,2022-10-22 10:18:57.834872,0 days 00:02:11.909816,234.0,4.0,0.0007516581945337,512.0,COMPLETE,
287.0,k2204_PPV,1.0,92.0,0.1989765167236328,2022-10-22 10:18:57.835370,2022-10-22 10:21:15.537099,0 days 00:02:17.701729,213.0,4.0,0.0007669320832589,512.0,COMPLETE,
287.0,k2204_PPV,1.0,93.0,0.0845181122422218,2022-10-22 10:21:15.537689,2022-10-22 10:23:16.565373,0 days 00:02:01.027684,215.0,4.0,0.0009139772527367,512.0,COMPLETE,
287.0,k2204_PPV,1.0,94.0,0.119117759168148,2022-10-22 10:23:16.565987,2022-10-22 10:25:20.512107,0 days 00:02:03.946120,283.0,4.0,0.0006986435885731,512.0,COMPLETE,
287.0,k2204_PPV,1.0,95.0,0.152457058429718,2022-10-22 10:25:20.512691,2022-10-22 10:27:14.689759,0 days 00:01:54.177068,298.0,4.0,0.0007408054762736,512.0,COMPLETE,
287.0,k2204_PPV,1.0,96.0,0.0908079594373703,2022-10-22 10:27:14.690367,2022-10-22 10:30:29.709617,0 days 00:03:15.019250,282.0,4.0,0.0003913372299324,512.0,COMPLETE,
