dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_batch_size,params_num_inducing,params_initialize_fe,params_minit,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_Losses,state,system_attrs_fixed_params
287.0,wine_quality,1.0,75.0,0.0125689329579472,2022-10-23 06:59:09.490362,2022-10-23 07:04:42.245233,0 days 00:05:32.754871,860.0,4.0,16.0,constant,rbf,,0.0005384357759852,512.0,1254.0,True,kmeans,160.0,,,COMPLETE,
287.0,wine_quality,1.0,76.0,0.0127248037606477,2022-10-23 07:04:42.245876,2022-10-23 07:11:28.328112,0 days 00:06:46.082236,705.0,3.0,18.0,constant,rbf,,0.0006633965824798,512.0,1511.0,True,kmeans,177.0,,,COMPLETE,
287.0,wine_quality,1.0,77.0,0.01267403177917,2022-10-23 07:11:28.328714,2022-10-23 07:18:52.624644,0 days 00:07:24.295930,458.0,4.0,11.0,constant,rbf,,0.0010000844645729,512.0,1867.0,True,kmeans,161.0,,,COMPLETE,
287.0,wine_quality,1.0,78.0,0.0152787314727902,2022-10-23 07:18:52.625260,2022-10-23 07:23:51.019562,0 days 00:04:58.394302,816.0,4.0,17.0,constant,rbf,,0.0004234871971605,2048.0,979.0,False,kmeans,253.0,,,COMPLETE,
287.0,wine_quality,1.0,79.0,0.0142497103661298,2022-10-23 07:23:51.020170,2022-10-23 07:32:35.730682,0 days 00:08:44.710512,68.0,4.0,19.0,constant,rbf,,0.0001647133298624,512.0,572.0,True,kmeans,400.0,,,COMPLETE,
287.0,wine_quality,1.0,80.0,0.0129991378635168,2022-10-23 07:32:35.731319,2022-10-23 07:34:59.889906,0 days 00:02:24.158587,623.0,3.0,16.0,constant,matern0.5,,0.0030896385937229,512.0,1102.0,True,kmeans,69.0,,,COMPLETE,
287.0,wine_quality,1.0,81.0,0.0124781355261802,2022-10-23 07:34:59.890516,2022-10-23 07:39:55.609034,0 days 00:04:55.718518,749.0,4.0,19.0,constant,rbf,,0.0007311073823949,512.0,721.0,True,kmeans,186.0,,,COMPLETE,
287.0,wine_quality,1.0,82.0,0.0125635806471109,2022-10-23 07:39:55.609632,2022-10-23 07:44:12.014074,0 days 00:04:16.404442,736.0,4.0,20.0,constant,rbf,,0.0007800602213812,512.0,886.0,True,kmeans,148.0,,,COMPLETE,
287.0,wine_quality,1.0,83.0,0.0124842338263988,2022-10-23 07:44:12.014698,2022-10-23 07:50:28.500457,0 days 00:06:16.485759,656.0,4.0,18.0,constant,rbf,,0.0005605858758378,512.0,1211.0,True,kmeans,189.0,,,COMPLETE,
287.0,wine_quality,1.0,84.0,0.0128443585708737,2022-10-23 07:50:28.501067,2022-10-23 07:54:20.594914,0 days 00:03:52.093847,663.0,4.0,18.0,constant,rbf,,0.0005886521395422,512.0,744.0,True,kmeans,143.0,,,COMPLETE,
287.0,wine_quality,1.0,85.0,0.0164344031363725,2022-10-23 07:54:20.595566,2022-10-23 07:56:00.911727,0 days 00:01:40.316161,771.0,4.0,17.0,linear,rbf,,0.0013991619749079,512.0,1206.0,True,kmeans,41.0,,,COMPLETE,
287.0,wine_quality,1.0,86.0,0.0129324700683355,2022-10-23 07:56:00.912344,2022-10-23 07:59:59.887317,0 days 00:03:58.974973,755.0,4.0,14.0,constant,rbf,,0.0009254981282491,1024.0,839.0,True,kmeans,182.0,,,COMPLETE,
287.0,wine_quality,1.0,87.0,0.0127093270421028,2022-10-23 07:59:59.887915,2022-10-23 08:06:20.498105,0 days 00:06:20.610190,720.0,4.0,18.0,constant,rbf,,0.0003341480297605,512.0,661.0,True,kmeans,251.0,,,COMPLETE,
287.0,wine_quality,1.0,88.0,0.0127878598868846,2022-10-23 08:06:20.498770,2022-10-23 08:13:55.035302,0 days 00:07:34.536532,794.0,4.0,17.0,constant,rbf,,0.0004934401067202,512.0,1635.0,True,kmeans,180.0,,,COMPLETE,
287.0,wine_quality,1.0,89.0,0.0127702364698052,2022-10-23 08:13:55.035916,2022-10-23 08:17:41.411889,0 days 00:03:46.375973,673.0,4.0,16.0,constant,rbf,,0.0011700053396829,512.0,943.0,True,kmeans,127.0,,,COMPLETE,
