dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_batch_size,params_num_inducing,params_initialize_fe,params_minit,user_attrs_MAX_EPOCHS,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_fixed_params,system_attrs_completed_rung_2,system_attrs_completed_rung_3
44027.0,year,1.0,94.0,0.0101434867829084,2022-11-02 23:05:15.786315,2022-11-02 23:09:29.599244,0 days 00:04:13.812929,836.0,4.0,10.0,constant,matern1.5,,0.0006895483433762,2048.0,649.0,0.0,random,28.0,COMPLETE,,,,,
44027.0,year,1.0,95.0,0.0102919749915599,2022-11-02 23:09:29.599983,2022-11-02 23:14:17.945800,0 days 00:04:48.345817,993.0,3.0,3.0,constant,matern0.5,,0.0016266882626833,8192.0,1981.0,0.0,random,,PRUNED,0.0107339341193437,0.0102919749915599,,,
44027.0,year,1.0,96.0,0.0116831799969077,2022-11-02 23:14:17.946170,2022-11-02 23:15:36.012667,0 days 00:01:18.066497,754.0,2.0,8.0,linear,rbf,,0.0031789915854946,2048.0,722.0,0.0,random,,PRUNED,0.0116831799969077,,,,
44027.0,year,1.0,97.0,0.0103829568251967,2022-11-02 23:15:36.013003,2022-11-02 23:18:32.074243,0 days 00:02:56.061240,958.0,3.0,5.0,linear,matern0.5,,0.0008519075840758,2048.0,803.0,1.0,random,16.0,COMPLETE,0.0103996349498629,,,,
44027.0,year,1.0,98.0,0.014614482410252,2022-11-02 23:18:32.075009,2022-11-02 23:20:00.242163,0 days 00:01:28.167154,855.0,2.0,2.0,linear,matern0.5,,5.553129919772983e-05,2048.0,990.0,0.0,random,,PRUNED,0.014614482410252,,,,
44027.0,year,1.0,99.0,0.0103131914511322,2022-11-02 23:20:00.242541,2022-11-02 23:24:29.579781,0 days 00:04:29.337240,777.0,5.0,7.0,linear,matern0.5,,0.0001434857587279,1024.0,160.0,0.0,random,,PRUNED,0.0105336122214794,0.0103131914511322,,,
44027.0,year,2.0,0.0,0.010971619747579,2022-11-03 00:22:51.305030,2022-11-03 00:28:58.302861,0 days 00:06:06.997831,1024.0,4.0,2.0,constant,rbf,,0.01,1024.0,1000.0,False,random,28.0,COMPLETE,0.0113789113238453,0.01138102915138,"{'n_max': 1024, 'n_layers': 4, 'n_out': 2, 'mean_type': 'constant', 'kernel_type': 'rbf', 'lr': 0.01, 'num_inducing': 1000, 'initialize_fe': False, 'params_minit': 'random'}",,
44027.0,year,2.0,1.0,0.0119196092709898,2022-11-03 00:28:58.303520,2022-11-03 00:35:35.304971,0 days 00:06:37.001451,251.0,5.0,10.0,linear,matern0.5,,0.0006848267545947,8192.0,268.0,True,random,69.0,COMPLETE,0.0126416590064764,,,,
44027.0,year,2.0,2.0,0.0104023572057485,2022-11-03 00:35:35.305619,2022-11-03 00:43:39.360674,0 days 00:08:04.055055,916.0,2.0,5.0,constant,matern1.5,,0.0013360599641258,1024.0,904.0,False,random,40.0,COMPLETE,0.01058482658118,0.0104686580598354,,,
44027.0,year,2.0,3.0,0.3112355768680572,2022-11-03 00:43:39.361315,2022-11-03 00:45:03.309198,0 days 00:01:23.947883,225.0,5.0,18.0,constant,matern0.5,,2.341804400484964e-05,2048.0,116.0,True,kmeans,,PRUNED,0.3112355768680572,,,,
44027.0,year,2.0,4.0,0.0113167921081185,2022-11-03 00:45:03.309528,2022-11-03 00:47:21.180401,0 days 00:02:17.870873,767.0,4.0,15.0,constant,matern0.5,,0.0440593898483989,1024.0,50.0,True,random,10.0,COMPLETE,,,,,
44027.0,year,2.0,5.0,0.0152245927602052,2022-11-03 00:47:21.181049,2022-11-03 00:49:09.662314,0 days 00:01:48.481265,232.0,4.0,15.0,linear,rbf,,6.529487091292472e-06,1024.0,393.0,True,random,,PRUNED,0.0152245927602052,,,,
44027.0,year,2.0,6.0,0.0153751969337463,2022-11-03 00:49:09.662631,2022-11-03 00:50:17.076891,0 days 00:01:07.414260,368.0,5.0,4.0,constant,rbf,,0.0028201842285638,8192.0,197.0,True,random,,PRUNED,0.0153751969337463,,,,
44027.0,year,2.0,7.0,0.0103802671656012,2022-11-03 00:50:17.077202,2022-11-03 01:06:31.578031,0 days 00:16:14.500829,503.0,3.0,11.0,constant,matern1.5,,0.0002979027427833,8192.0,633.0,True,random,161.0,COMPLETE,0.0122037148103117,0.0108084734529256,,,
44027.0,year,2.0,8.0,0.0112163359299302,2022-11-03 01:06:31.578860,2022-11-03 01:10:46.471523,0 days 00:04:14.892663,344.0,5.0,8.0,constant,matern1.5,,0.0006160646109799,8192.0,758.0,False,random,37.0,COMPLETE,,,,,
44027.0,year,2.0,9.0,0.0124218119308352,2022-11-03 01:10:46.472351,2022-11-03 01:13:44.901943,0 days 00:02:58.429592,702.0,5.0,18.0,linear,matern0.5,,2.269335647268299e-06,8192.0,160.0,True,kmeans,,PRUNED,0.0124218119308352,,,,
44027.0,year,2.0,10.0,0.0107201337814331,2022-11-03 01:13:44.902271,2022-11-03 01:19:10.254867,0 days 00:05:25.352596,792.0,5.0,2.0,constant,rbf,,0.0015032529844762,1024.0,274.0,True,kmeans,31.0,COMPLETE,,,,,
44027.0,year,2.0,11.0,0.0107431672513484,2022-11-03 01:19:10.255711,2022-11-03 01:44:47.816464,0 days 00:25:37.560753,623.0,5.0,11.0,constant,matern0.5,,5.953928332039704e-06,2048.0,367.0,False,kmeans,223.0,COMPLETE,,,,,
44027.0,year,2.0,12.0,0.6646913886070251,2022-11-03 01:44:47.817354,2022-11-03 01:45:41.881026,0 days 00:00:54.063672,899.0,4.0,15.0,constant,rbf,,1.485358397543802e-05,8192.0,167.0,False,random,,PRUNED,0.6646913886070251,,,,
44027.0,year,2.0,13.0,0.0155136175453662,2022-11-03 01:45:41.881375,2022-11-03 01:47:11.074437,0 days 00:01:29.193062,129.0,5.0,18.0,linear,matern0.5,,0.0788658450620499,1024.0,511.0,False,kmeans,4.0,COMPLETE,,,,,
44027.0,year,2.0,14.0,0.4380660355091095,2022-11-03 01:47:11.075323,2022-11-03 01:48:55.413548,0 days 00:01:44.338225,435.0,4.0,9.0,constant,matern1.5,,7.779541064035677e-06,1024.0,55.0,True,random,,PRUNED,0.4380660355091095,,,,
44027.0,year,2.0,15.0,0.6613321304321289,2022-11-03 01:48:55.413893,2022-11-03 01:52:24.125383,0 days 00:03:28.711490,803.0,5.0,3.0,constant,matern0.5,,2.949415282895066e-06,8192.0,1009.0,False,kmeans,,PRUNED,0.6613321304321289,,,,
44027.0,year,2.0,16.0,0.0120524819940328,2022-11-03 01:52:24.125714,2022-11-03 01:54:56.769673,0 days 00:02:32.643959,224.0,4.0,14.0,constant,rbf,,0.0214267847789508,1024.0,1467.0,False,random,,PRUNED,0.0120524819940328,,,,
44027.0,year,2.0,17.0,0.0276820659637451,2022-11-03 01:54:56.770002,2022-11-03 01:56:42.682752,0 days 00:01:45.912750,869.0,4.0,19.0,constant,matern1.5,,6.069397674358534e-05,2048.0,680.0,True,kmeans,,PRUNED,0.0276820659637451,,,,
44027.0,year,2.0,18.0,0.1330031454563141,2022-11-03 01:56:42.683071,2022-11-03 02:01:32.042501,0 days 00:04:49.359430,570.0,5.0,9.0,constant,matern1.5,,4.808928553170947e-06,2048.0,1064.0,True,random,,PRUNED,0.1330031454563141,,,,
44027.0,year,2.0,19.0,0.0105169136077165,2022-11-03 02:01:32.042836,2022-11-03 02:08:11.640262,0 days 00:06:39.597426,670.0,2.0,7.0,linear,matern1.5,,0.0006485381193972,2048.0,1977.0,False,random,,PRUNED,0.0109977005049586,0.0105169136077165,,,
44027.0,year,2.0,20.0,0.010856601409614,2022-11-03 02:08:11.640589,2022-11-03 02:11:42.112472,0 days 00:03:30.471883,1016.0,2.0,2.0,constant,matern1.5,,0.0051827910110825,1024.0,963.0,False,random,14.0,COMPLETE,0.0110699143260717,,,,
44027.0,year,2.0,21.0,0.0104700429365038,2022-11-03 02:11:42.113293,2022-11-03 02:17:17.662262,0 days 00:05:35.548969,725.0,2.0,5.0,constant,matern1.5,,0.0004227100396833,1024.0,911.0,False,random,,PRUNED,0.0109946373850107,0.0104700429365038,,,
44027.0,year,2.0,22.0,0.0122304866090416,2022-11-03 02:17:17.662683,2022-11-03 02:18:50.479553,0 days 00:01:32.816870,796.0,5.0,11.0,linear,rbf,,0.0523071262133057,8192.0,95.0,False,random,14.0,COMPLETE,,,,,
44027.0,year,2.0,23.0,0.0196922197937965,2022-11-03 02:18:50.480370,2022-11-03 02:21:05.175040,0 days 00:02:14.694670,868.0,4.0,9.0,linear,matern1.5,,3.84702278708317e-06,2048.0,1345.0,False,kmeans,7.0,COMPLETE,,,,,
44027.0,year,2.0,24.0,0.0126202162355184,2022-11-03 02:21:05.176080,2022-11-03 02:26:00.051342,0 days 00:04:54.875262,95.0,5.0,13.0,constant,rbf,,6.133733728713507e-05,1024.0,505.0,True,kmeans,,PRUNED,0.0126202162355184,,,,
44027.0,year,2.0,25.0,0.0106649529188871,2022-11-03 02:26:00.051719,2022-11-03 02:31:11.903681,0 days 00:05:11.851962,965.0,2.0,3.0,constant,matern1.5,,0.0027261619267266,1024.0,1429.0,False,random,17.0,COMPLETE,0.010740022175014,,,,
44027.0,year,2.0,26.0,0.0103816268965601,2022-11-03 02:31:11.904506,2022-11-03 02:41:28.938535,0 days 00:10:17.034029,720.0,3.0,9.0,constant,matern1.5,,0.0013294401254965,1024.0,1973.0,False,kmeans,28.0,COMPLETE,0.0105983661487698,0.0104208532720804,,,
44027.0,year,2.0,27.0,0.0133609371259808,2022-11-03 02:41:28.939398,2022-11-03 02:44:01.858602,0 days 00:02:32.919204,387.0,3.0,13.0,linear,matern0.5,,0.000449925985246,8192.0,67.0,False,random,,PRUNED,0.0133609371259808,,,,
44027.0,year,2.0,28.0,0.0156999789178371,2022-11-03 02:44:01.858980,2022-11-03 02:45:11.216125,0 days 00:01:09.357145,728.0,3.0,11.0,linear,matern1.5,,7.350958018680691e-05,8192.0,1839.0,False,kmeans,1.0,COMPLETE,,,,,
44027.0,year,2.0,29.0,0.675446093082428,2022-11-03 02:45:11.216939,2022-11-03 02:47:02.162356,0 days 00:01:50.945417,581.0,3.0,7.0,constant,matern1.5,,1.3676498184151945e-06,1024.0,573.0,False,kmeans,,PRUNED,0.675446093082428,,,,
44027.0,year,2.0,30.0,0.0105524593964219,2022-11-03 02:47:02.162751,2022-11-03 02:51:27.587373,0 days 00:04:25.424622,831.0,3.0,10.0,constant,matern0.5,,0.0009677968804368,1024.0,294.0,False,kmeans,,PRUNED,0.0107771214097738,0.0105524593964219,,,
44027.0,year,2.0,31.0,0.0152083411812782,2022-11-03 02:51:27.587702,2022-11-03 02:55:31.748744,0 days 00:04:04.161042,342.0,3.0,8.0,constant,matern0.5,,2.8197955893349377e-05,1024.0,77.0,False,random,,PRUNED,0.0152083411812782,,,,
44027.0,year,2.0,32.0,0.0106383999809622,2022-11-03 02:55:31.749068,2022-11-03 02:59:03.401347,0 days 00:03:31.652279,990.0,2.0,4.0,constant,matern1.5,,0.0063433475298453,8192.0,509.0,True,random,31.0,COMPLETE,0.0106383999809622,,,,
44027.0,year,2.0,33.0,0.0108748404309153,2022-11-03 02:59:03.402157,2022-11-03 03:01:31.063580,0 days 00:02:27.661423,1017.0,2.0,3.0,constant,matern1.5,,0.0147178866537374,8192.0,514.0,True,random,19.0,COMPLETE,,,,,
44027.0,year,2.0,34.0,0.012661974877119,2022-11-03 03:01:31.064417,2022-11-03 03:03:50.919189,0 days 00:02:19.854772,612.0,2.0,16.0,constant,matern0.5,,0.0925180876092731,2048.0,1600.0,False,kmeans,7.0,COMPLETE,,,,,
44027.0,year,2.0,35.0,0.0159764997661113,2022-11-03 03:03:50.920063,2022-11-03 03:04:47.906146,0 days 00:00:56.986083,522.0,3.0,6.0,linear,matern1.5,,0.0001049594586945,8192.0,1152.0,False,kmeans,2.0,COMPLETE,,,,,
44027.0,year,2.0,36.0,0.0111426832154393,2022-11-03 03:04:47.906978,2022-11-03 03:06:16.111933,0 days 00:01:28.204955,763.0,2.0,13.0,constant,matern1.5,,0.0290517374532236,2048.0,713.0,False,kmeans,,PRUNED,0.0111426832154393,,,,
44027.0,year,2.0,37.0,0.0114243943244218,2022-11-03 03:06:16.112294,2022-11-03 03:07:40.854810,0 days 00:01:24.742516,549.0,2.0,6.0,constant,matern1.5,,0.0035663742454611,8192.0,496.0,True,random,8.0,COMPLETE,,,,,
44027.0,year,2.0,38.0,0.012562109157443,2022-11-03 03:07:40.855647,2022-11-03 03:09:16.681722,0 days 00:01:35.826075,616.0,3.0,8.0,constant,matern0.5,,0.0001874353231607,1024.0,310.0,False,kmeans,,PRUNED,0.012562109157443,,,,
44027.0,year,2.0,39.0,0.0108726304024457,2022-11-03 03:09:16.682077,2022-11-03 03:39:32.376412,0 days 00:30:15.694335,561.0,2.0,2.0,linear,matern1.5,,0.0001413359364771,8192.0,141.0,True,kmeans,345.0,COMPLETE,0.0112575301900506,,,,
44027.0,year,2.0,40.0,0.0104473521932959,2022-11-03 03:39:32.377215,2022-11-03 03:47:28.943937,0 days 00:07:56.566722,993.0,2.0,20.0,constant,matern1.5,,0.002972485818792,8192.0,248.0,True,random,83.0,COMPLETE,0.0108502069488167,,,,
44027.0,year,2.0,41.0,0.0115572903305292,2022-11-03 03:47:28.944755,2022-11-03 03:49:27.662328,0 days 00:01:58.717573,630.0,3.0,20.0,constant,rbf,,0.0018487531608763,8192.0,217.0,True,random,17.0,COMPLETE,,,,,
44027.0,year,2.0,42.0,0.010394305922091,2022-11-03 03:49:27.663172,2022-11-03 04:09:33.901737,0 days 00:20:06.238565,464.0,2.0,16.0,constant,matern1.5,,9.425818344828696e-05,2048.0,132.0,True,random,192.0,COMPLETE,0.0118645438924431,0.0107158022001385,,,
44027.0,year,2.0,43.0,0.0122460993006825,2022-11-03 04:09:33.902603,2022-11-03 04:10:57.606540,0 days 00:01:23.703937,887.0,5.0,15.0,constant,matern0.5,,0.0378435273536155,2048.0,628.0,False,random,6.0,COMPLETE,,,,,
44027.0,year,2.0,44.0,0.0104063469916582,2022-11-03 04:10:57.607453,2022-11-03 04:18:00.264007,0 days 00:07:02.656554,993.0,3.0,10.0,linear,matern0.5,,0.0010568272196809,2048.0,1075.0,True,kmeans,41.0,COMPLETE,,,,,
44027.0,year,2.0,45.0,0.0105217033997178,2022-11-03 04:18:00.264870,2022-11-03 04:23:09.723547,0 days 00:05:09.458677,928.0,2.0,4.0,constant,matern1.5,,0.001437461535336,1024.0,1423.0,False,random,17.0,COMPLETE,0.0106687610968947,,,,
44027.0,year,2.0,46.0,0.0104863550513982,2022-11-03 04:23:09.724368,2022-11-03 04:28:51.132004,0 days 00:05:41.407636,810.0,2.0,5.0,constant,matern1.5,,0.001824611794353,1024.0,1386.0,False,random,20.0,COMPLETE,0.01061871368438,,,,
44027.0,year,2.0,47.0,0.0113060427829623,2022-11-03 04:28:51.132833,2022-11-03 04:32:09.884162,0 days 00:03:18.751329,829.0,2.0,6.0,constant,matern1.5,,0.0003399584524586,1024.0,1996.0,False,random,,PRUNED,0.0113060427829623,,,,
44027.0,year,2.0,48.0,0.0122590847313404,2022-11-03 04:32:09.884495,2022-11-03 04:35:32.758645,0 days 00:03:22.874150,432.0,3.0,16.0,constant,matern1.5,,7.123555587102264e-05,2048.0,125.0,True,random,,PRUNED,0.0122590847313404,,,,
44027.0,year,2.0,49.0,0.0112187610939145,2022-11-03 04:35:32.758980,2022-11-03 04:37:54.942391,0 days 00:02:22.183411,813.0,3.0,10.0,constant,matern1.5,,0.0073433162369661,1024.0,1270.0,False,random,,PRUNED,0.0112187610939145,,,,
44027.0,year,2.0,50.0,0.0103980749845504,2022-11-03 04:37:54.942733,2022-11-03 04:41:47.424934,0 days 00:03:52.482201,688.0,2.0,12.0,constant,matern1.5,,0.0016545126423282,1024.0,798.0,False,random,18.0,COMPLETE,0.0105196563526988,,,,
44027.0,year,2.0,51.0,0.0105112278833985,2022-11-03 04:41:47.425775,2022-11-03 04:51:04.569718,0 days 00:09:17.143943,465.0,4.0,12.0,constant,rbf,,0.0001532978230872,2048.0,118.0,True,random,87.0,COMPLETE,0.0116433268412947,0.0105216866359114,,,
44027.0,year,2.0,52.0,0.010741583071649,2022-11-03 04:51:04.570581,2022-11-03 04:54:55.136155,0 days 00:03:50.565574,365.0,4.0,6.0,constant,matern1.5,,0.002249236033913,1024.0,209.0,True,kmeans,20.0,COMPLETE,,,,,
44027.0,year,2.0,53.0,0.0105054983869194,2022-11-03 04:54:55.136988,2022-11-03 05:00:25.143398,0 days 00:05:30.006410,506.0,3.0,12.0,constant,matern1.5,,0.0007650883749556,1024.0,763.0,False,kmeans,,PRUNED,0.0106688002124428,0.0105054983869194,,,
44027.0,year,2.0,54.0,0.0192685965448617,2022-11-03 05:00:25.143738,2022-11-03 05:07:15.241019,0 days 00:06:50.097281,248.0,2.0,15.0,linear,matern1.5,,1.982606546493438e-05,2048.0,1954.0,False,kmeans,,PRUNED,0.0192685965448617,,,,
44027.0,year,2.0,55.0,0.0117700835689902,2022-11-03 05:07:15.241336,2022-11-03 05:09:06.950347,0 days 00:01:51.709011,784.0,3.0,11.0,constant,matern1.5,,0.0408818793554788,2048.0,203.0,True,kmeans,10.0,COMPLETE,,,,,
44027.0,year,2.0,56.0,0.0119891911745071,2022-11-03 05:09:06.951215,2022-11-03 05:10:33.582902,0 days 00:01:26.631687,675.0,2.0,12.0,linear,matern1.5,,0.0001881784661762,2048.0,459.0,True,random,,PRUNED,0.0119891911745071,,,,
44027.0,year,2.0,57.0,0.0104328133165836,2022-11-03 05:10:33.583273,2022-11-03 05:20:21.047805,0 days 00:09:47.464532,276.0,3.0,17.0,constant,matern1.5,,0.0002109281345107,2048.0,357.0,True,random,83.0,COMPLETE,0.0110693369060754,,,,
44027.0,year,2.0,58.0,0.0114640286192297,2022-11-03 05:20:21.048640,2022-11-03 05:22:25.984912,0 days 00:02:04.936272,438.0,3.0,9.0,constant,matern0.5,,0.0148896672345404,1024.0,883.0,False,kmeans,,PRUNED,0.0114640286192297,,,,
44027.0,year,2.0,59.0,0.011340495198965,2022-11-03 05:22:25.985242,2022-11-03 05:23:25.481230,0 days 00:00:59.495988,646.0,2.0,8.0,constant,matern1.5,,0.0052462388031789,8192.0,402.0,False,random,,PRUNED,0.011340495198965,,,,
44027.0,year,2.0,60.0,0.012125720269978,2022-11-03 05:23:25.481570,2022-11-03 05:24:58.756637,0 days 00:01:33.275067,959.0,3.0,16.0,constant,rbf,,0.0491668156125059,1024.0,1098.0,False,random,3.0,COMPLETE,,,,,
44027.0,year,2.0,61.0,0.0108110886067152,2022-11-03 05:24:58.757458,2022-11-03 05:30:34.728279,0 days 00:05:35.970821,772.0,2.0,2.0,constant,matern1.5,,0.0018164540840039,1024.0,1596.0,False,random,17.0,COMPLETE,0.010893490165472,,,,
44027.0,year,2.0,62.0,0.0106058940291404,2022-11-03 05:30:34.729104,2022-11-03 05:34:09.387963,0 days 00:03:34.658859,712.0,2.0,5.0,constant,matern1.5,,0.0031270044339242,1024.0,1109.0,False,random,13.0,COMPLETE,0.0107092326506972,,,,
44027.0,year,2.0,63.0,0.0107700154185295,2022-11-03 05:34:09.388822,2022-11-03 05:36:23.193155,0 days 00:02:13.804333,875.0,2.0,4.0,constant,matern1.5,,0.010261366771564,1024.0,605.0,False,random,9.0,COMPLETE,0.0108220223337411,,,,
44027.0,year,2.0,64.0,0.0105921644717454,2022-11-03 05:36:23.193989,2022-11-03 05:43:49.781363,0 days 00:07:26.587374,300.0,5.0,16.0,constant,rbf,,0.0002018315263788,1024.0,51.0,True,kmeans,50.0,COMPLETE,,,,,
44027.0,year,2.0,65.0,0.010451016947627,2022-11-03 05:43:49.782187,2022-11-03 05:47:56.237468,0 days 00:04:06.455281,773.0,2.0,7.0,constant,matern1.5,,0.0015453725508297,1024.0,831.0,True,random,17.0,COMPLETE,0.0105491643771529,,,,
44027.0,year,2.0,66.0,0.0112952291965484,2022-11-03 05:47:56.238350,2022-11-03 05:49:35.136386,0 days 00:01:38.898036,592.0,2.0,11.0,constant,rbf,,0.000569091833434,1024.0,261.0,True,random,,PRUNED,0.0112952291965484,,,,
44027.0,year,2.0,67.0,0.0107800774276256,2022-11-03 05:49:35.136775,2022-11-03 05:54:20.910570,0 days 00:04:45.773795,1014.0,5.0,9.0,linear,matern0.5,,0.0009377694205352,1024.0,100.0,True,random,,PRUNED,0.0108083467930555,0.0107800774276256,,,
44027.0,year,2.0,68.0,0.0226431358605623,2022-11-03 05:54:20.910918,2022-11-03 05:58:24.784074,0 days 00:04:03.873156,67.0,2.0,6.0,constant,matern1.5,,1.2052779954882917e-05,2048.0,762.0,True,random,,PRUNED,0.0226431358605623,,,,
44027.0,year,2.0,69.0,0.0268873497843742,2022-11-03 05:58:24.784469,2022-11-03 05:59:53.687209,0 days 00:01:28.902740,772.0,3.0,7.0,constant,matern1.5,,0.0001714955083858,8192.0,803.0,True,kmeans,,PRUNED,0.0268873497843742,,,,
44027.0,year,2.0,70.0,0.0110876848921179,2022-11-03 05:59:53.687539,2022-11-03 06:01:10.980756,0 days 00:01:17.293217,909.0,2.0,8.0,constant,rbf,,0.0035729048650225,2048.0,227.0,True,random,,PRUNED,0.0110876848921179,,,,
44027.0,year,2.0,71.0,0.0153626799583435,2022-11-03 06:01:10.981091,2022-11-03 06:03:06.301774,0 days 00:01:55.320683,691.0,4.0,15.0,constant,matern1.5,,2.548821076261502e-05,1024.0,401.0,True,random,,PRUNED,0.0153626799583435,,,,
44027.0,year,2.0,72.0,0.0110381310805678,2022-11-03 06:03:06.302126,2022-11-03 06:09:52.033088,0 days 00:06:45.730962,345.0,5.0,8.0,linear,rbf,,4.457216309838491e-05,2048.0,155.0,True,random,60.0,COMPLETE,,,,,
44027.0,year,2.0,73.0,0.0106029976159334,2022-11-03 06:09:52.033962,2022-11-03 06:13:00.434349,0 days 00:03:08.400387,625.0,2.0,13.0,linear,matern1.5,,0.0015613265835485,1024.0,500.0,True,kmeans,14.0,COMPLETE,0.0107033923268318,,,,
44027.0,year,2.0,74.0,0.010483244433999,2022-11-03 06:13:00.435203,2022-11-03 06:20:25.902912,0 days 00:07:25.467709,815.0,2.0,5.0,constant,matern1.5,,0.0019710507234885,1024.0,1708.0,False,random,22.0,COMPLETE,0.0107478061690926,,,,
44027.0,year,2.0,75.0,0.010765734128654,2022-11-03 06:20:25.903802,2022-11-03 06:24:14.003802,0 days 00:03:48.100000,857.0,2.0,6.0,constant,matern1.5,,0.0078600216868536,1024.0,1706.0,True,random,8.0,COMPLETE,0.0107830297201871,,,,
44027.0,year,2.0,76.0,0.0104169826954603,2022-11-03 06:24:14.004668,2022-11-03 06:33:29.761560,0 days 00:09:15.756892,275.0,3.0,17.0,constant,matern1.5,,0.000201250914957,2048.0,361.0,True,random,78.0,COMPLETE,0.0109628662467002,,,,
44027.0,year,2.0,77.0,0.0102904988452792,2022-11-03 06:33:29.762411,2022-11-03 06:41:16.369834,0 days 00:07:46.607423,765.0,2.0,10.0,constant,matern1.5,,0.0010741019776506,1024.0,1194.0,False,random,33.0,COMPLETE,0.0105714341625571,0.0104119963943958,,,
44027.0,year,2.0,78.0,0.0109492912888526,2022-11-03 06:41:16.370503,2022-11-03 06:43:15.800336,0 days 00:01:59.429833,739.0,2.0,10.0,constant,matern1.5,,0.00037257756624,1024.0,958.0,False,random,,PRUNED,0.0109492912888526,,,,
44027.0,year,2.0,79.0,0.0105487443506717,2022-11-03 06:43:15.800688,2022-11-03 06:48:35.417390,0 days 00:05:19.616702,565.0,5.0,11.0,constant,matern1.5,,0.0011457184645199,1024.0,1252.0,True,random,18.0,COMPLETE,0.0107618048787117,,,,
44027.0,year,2.0,80.0,0.0110977217555046,2022-11-03 06:48:35.418057,2022-11-03 06:51:15.638212,0 days 00:02:40.220155,348.0,2.0,18.0,constant,rbf,,0.0151639229901974,1024.0,66.0,True,random,15.0,COMPLETE,,,,,
44027.0,year,2.0,81.0,0.0126249622553586,2022-11-03 06:51:15.638889,2022-11-03 06:52:31.296460,0 days 00:01:15.657571,84.0,2.0,9.0,constant,rbf,,0.000525414594116,2048.0,664.0,False,random,,PRUNED,0.0126249622553586,,,,
44027.0,year,2.0,82.0,0.0104874139651656,2022-11-03 06:52:31.296789,2022-11-03 06:57:35.913070,0 days 00:05:04.616281,170.0,3.0,18.0,constant,matern1.5,,0.0009278544161419,2048.0,326.0,True,random,40.0,COMPLETE,0.0106083992868661,,,,
44027.0,year,2.0,83.0,0.0109848631545901,2022-11-03 06:57:35.913745,2022-11-03 06:59:35.233761,0 days 00:01:59.320016,667.0,3.0,12.0,constant,matern1.5,,0.004147434276795,1024.0,882.0,False,random,,PRUNED,0.0109848631545901,,,,
44027.0,year,2.0,84.0,0.0112555082887411,2022-11-03 06:59:35.234118,2022-11-03 07:01:11.498519,0 days 00:01:36.264401,387.0,2.0,13.0,constant,matern0.5,,0.0283232530998033,2048.0,154.0,False,random,11.0,COMPLETE,,,,,
44027.0,year,2.0,85.0,0.0105859069153666,2022-11-03 07:01:11.499229,2022-11-03 07:11:05.413300,0 days 00:09:53.914071,477.0,4.0,13.0,constant,matern1.5,,0.0001167701328877,2048.0,178.0,True,random,,PRUNED,0.0112447412684559,0.0105859069153666,,,
44027.0,year,2.0,86.0,0.0676359161734581,2022-11-03 07:11:05.413649,2022-11-03 07:11:59.470772,0 days 00:00:54.057123,471.0,2.0,16.0,constant,matern0.5,,0.0002591013957326,8192.0,53.0,False,random,,PRUNED,0.0676359161734581,,,,
44027.0,year,2.0,87.0,0.011027161963284,2022-11-03 07:11:59.471125,2022-11-03 07:13:47.145112,0 days 00:01:47.673987,333.0,4.0,3.0,linear,matern1.5,,0.0029074248348096,1024.0,127.0,True,kmeans,,PRUNED,0.011027161963284,,,,
44027.0,year,2.0,88.0,0.0143711464479565,2022-11-03 07:13:47.145471,2022-11-03 07:15:03.987770,0 days 00:01:16.842299,617.0,5.0,8.0,linear,matern0.5,,8.338879152800361e-06,1024.0,105.0,False,random,4.0,COMPLETE,,,,,
44027.0,year,2.0,89.0,0.0107217859476804,2022-11-03 07:15:03.988432,2022-11-03 07:28:59.006236,0 days 00:13:55.017804,747.0,2.0,13.0,constant,matern0.5,,2.673521177692396e-05,1024.0,109.0,True,random,100.0,COMPLETE,,,,,
44027.0,year,2.0,90.0,0.0108945788815617,2022-11-03 07:28:59.006967,2022-11-03 07:30:43.178273,0 days 00:01:44.171306,949.0,2.0,8.0,constant,matern1.5,,0.0124940025881368,1024.0,571.0,False,random,,PRUNED,0.0108945788815617,,,,
44027.0,year,2.0,91.0,0.0105008287355303,2022-11-03 07:30:43.178650,2022-11-03 07:36:01.156016,0 days 00:05:17.977366,777.0,2.0,7.0,constant,matern1.5,,0.0022265659347283,1024.0,1639.0,False,random,15.0,COMPLETE,0.0107159707695245,,,,
44027.0,year,2.0,92.0,0.0103681897744536,2022-11-03 07:36:01.156683,2022-11-03 07:45:41.481373,0 days 00:09:40.324690,852.0,2.0,6.0,constant,matern1.5,,0.0008412617585511,1024.0,1051.0,False,random,45.0,COMPLETE,0.0107592726126313,0.0104144839569926,,,
44027.0,year,2.0,93.0,0.0104949073866009,2022-11-03 07:45:41.482037,2022-11-03 07:51:43.409381,0 days 00:06:01.927344,891.0,2.0,6.0,constant,matern1.5,,0.0009069145342071,1024.0,1120.0,False,random,,PRUNED,0.0106278685852885,0.0104949073866009,,,
44027.0,year,2.0,94.0,0.0212733913213014,2022-11-03 07:51:43.409712,2022-11-03 07:53:18.809312,0 days 00:01:35.399600,944.0,4.0,2.0,linear,matern0.5,,3.588676617699827e-06,1024.0,565.0,True,random,3.0,COMPLETE,,,,,
