dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_batch_size,params_num_inducing,params_initialize_fe,params_minit,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
42225.0,diamonds,3.0,43.0,0.0010389977833256,2022-10-28 20:08:12.892076,2022-10-28 20:09:17.984692,0 days 00:01:05.092616,801.0,4.0,13.0,constant,matern0.5,,0.0025795191105694,1024.0,526.0,False,random,31.0,COMPLETE,
42225.0,diamonds,3.0,44.0,0.0011832271702587,2022-10-28 20:09:17.985305,2022-10-28 20:15:02.812086,0 days 00:05:44.826781,443.0,5.0,3.0,constant,matern0.5,,0.0003610471636225,2048.0,1114.0,True,kmeans,115.0,COMPLETE,
42225.0,diamonds,3.0,45.0,0.0010184624698013,2022-10-28 20:15:02.812664,2022-10-28 20:17:02.489992,0 days 00:01:59.677328,962.0,4.0,8.0,constant,matern0.5,,0.0010160272792135,512.0,431.0,False,random,39.0,COMPLETE,
42225.0,diamonds,3.0,46.0,0.0011226088972762,2022-10-28 20:17:02.490579,2022-10-28 20:17:54.003173,0 days 00:00:51.512594,365.0,3.0,11.0,constant,rbf,,0.0117885236214441,1024.0,51.0,False,random,31.0,COMPLETE,
42225.0,diamonds,3.0,47.0,0.0011493922211229,2022-10-28 20:17:54.003779,2022-10-28 20:18:36.934604,0 days 00:00:42.930825,552.0,5.0,9.0,constant,matern0.5,,0.0051793620980769,512.0,297.0,True,random,10.0,COMPLETE,
42225.0,diamonds,3.0,48.0,0.0010909873526543,2022-10-28 20:18:36.935181,2022-10-28 20:21:14.095229,0 days 00:02:37.160048,839.0,5.0,2.0,linear,matern1.5,,0.0020478983495001,1024.0,770.0,False,kmeans,49.0,COMPLETE,
42225.0,diamonds,3.0,49.0,0.0010106279514729,2022-10-28 20:21:14.095799,2022-10-28 20:26:40.991897,0 days 00:05:26.896098,692.0,4.0,14.0,constant,rbf,,0.0005605408584583,512.0,1594.0,False,random,71.0,COMPLETE,
42225.0,diamonds,3.0,50.0,0.0010388721711933,2022-10-28 20:26:40.992467,2022-10-28 20:32:56.447166,0 days 00:06:15.454699,685.0,3.0,16.0,constant,rbf,,0.0004594430695607,512.0,1638.0,False,random,81.0,COMPLETE,
42225.0,diamonds,3.0,51.0,0.0010107802227139,2022-10-28 20:32:56.447745,2022-10-28 20:37:40.802995,0 days 00:04:44.355250,608.0,5.0,14.0,constant,rbf,,0.0006437171929578,512.0,1349.0,False,random,67.0,COMPLETE,
42225.0,diamonds,3.0,52.0,0.0010307854972779,2022-10-28 20:37:40.803557,2022-10-28 20:43:00.778588,0 days 00:05:19.975031,752.0,4.0,14.0,constant,rbf,,0.0002569820808808,512.0,1458.0,False,random,74.0,COMPLETE,
42225.0,diamonds,3.0,53.0,0.001006141770631,2022-10-28 20:43:00.779188,2022-10-28 20:48:43.489398,0 days 00:05:42.710210,600.0,5.0,15.0,constant,rbf,,0.0006991172676269,512.0,1915.0,False,random,63.0,COMPLETE,
42225.0,diamonds,3.0,54.0,0.0010056004393845,2022-10-28 20:48:43.489977,2022-10-28 20:54:10.286880,0 days 00:05:26.796903,656.0,5.0,15.0,constant,rbf,,0.0008037096139052,512.0,1998.0,False,random,61.0,COMPLETE,
42225.0,diamonds,3.0,55.0,0.0015400922857224,2022-10-28 20:54:10.287450,2022-10-28 20:55:26.540907,0 days 00:01:16.253457,640.0,5.0,17.0,constant,rbf,,0.0994336350028507,512.0,1934.0,False,random,11.0,COMPLETE,
42225.0,diamonds,3.0,56.0,0.0010638914536684,2022-10-28 20:55:26.541498,2022-10-28 20:58:15.884699,0 days 00:02:49.343201,526.0,5.0,18.0,constant,rbf,,0.0014469992251646,512.0,1806.0,False,random,30.0,COMPLETE,
42225.0,diamonds,3.0,57.0,0.0010127874556928,2022-10-28 20:58:15.885315,2022-10-28 21:01:51.390147,0 days 00:03:35.504832,814.0,5.0,15.0,constant,rbf,,0.0011865087934617,512.0,1131.0,False,random,55.0,COMPLETE,
42225.0,diamonds,3.0,58.0,0.0010723320301622,2022-10-28 21:01:51.390746,2022-10-28 21:05:35.492752,0 days 00:03:44.102006,889.0,5.0,18.0,constant,rbf,,0.0007723094488676,512.0,1732.0,True,kmeans,29.0,COMPLETE,
42225.0,diamonds,3.0,59.0,0.0010072496952489,2022-10-28 21:05:35.493370,2022-10-28 21:08:46.446935,0 days 00:03:10.953565,660.0,5.0,12.0,constant,rbf,,0.0009895270078288,512.0,972.0,False,random,54.0,COMPLETE,
42225.0,diamonds,3.0,60.0,0.0010342374444007,2022-10-28 21:08:46.447516,2022-10-28 21:13:52.399374,0 days 00:05:05.951858,717.0,5.0,10.0,linear,rbf,,0.0002546662370687,512.0,1965.0,False,random,57.0,COMPLETE,
42225.0,diamonds,3.0,61.0,0.0009848456829786,2022-10-28 21:13:52.399965,2022-10-28 21:16:49.104404,0 days 00:02:56.704439,603.0,5.0,13.0,constant,rbf,,0.0010371044768248,512.0,1007.0,False,random,50.0,COMPLETE,
42225.0,diamonds,3.0,62.0,0.0011088708415627,2022-10-28 21:16:49.104995,2022-10-28 21:18:52.980737,0 days 00:02:03.875742,610.0,5.0,15.0,constant,rbf,,0.0018617524616969,512.0,1246.0,False,random,29.0,COMPLETE,
42225.0,diamonds,3.0,63.0,0.0010011142585426,2022-10-28 21:18:52.981368,2022-10-28 21:24:47.344370,0 days 00:05:54.363002,785.0,5.0,13.0,constant,rbf,,0.0004493153480635,512.0,1394.0,False,random,83.0,COMPLETE,
42225.0,diamonds,3.0,64.0,0.0010075971949845,2022-10-28 21:24:47.344964,2022-10-28 21:29:15.295831,0 days 00:04:27.950867,780.0,5.0,13.0,constant,rbf,,0.0003196041688949,512.0,882.0,False,random,81.0,COMPLETE,
42225.0,diamonds,3.0,65.0,0.0009989956161007,2022-10-28 21:29:15.296424,2022-10-28 21:32:59.693441,0 days 00:03:44.397017,927.0,5.0,13.0,constant,rbf,,0.0004014105495992,512.0,1057.0,False,random,59.0,COMPLETE,
42225.0,diamonds,3.0,66.0,0.0012908647768199,2022-10-28 21:32:59.694015,2022-10-28 21:37:52.210874,0 days 00:04:52.516859,926.0,5.0,11.0,constant,rbf,,0.0001353294689463,2048.0,1109.0,False,random,163.0,COMPLETE,
42225.0,diamonds,3.0,67.0,0.0010507961269468,2022-10-28 21:37:52.211445,2022-10-28 21:40:48.054311,0 days 00:02:55.842866,882.0,5.0,7.0,constant,rbf,,0.0004032090232054,512.0,560.0,False,random,59.0,COMPLETE,
42225.0,diamonds,3.0,68.0,0.0010532533051446,2022-10-28 21:40:48.054893,2022-10-28 21:42:40.192377,0 days 00:01:52.137484,859.0,5.0,13.0,constant,matern1.5,,0.0005713093552311,512.0,826.0,False,random,29.0,COMPLETE,
42225.0,diamonds,3.0,69.0,0.0010231777559965,2022-10-28 21:42:40.192966,2022-10-28 21:45:19.433666,0 days 00:02:39.240700,831.0,5.0,12.0,constant,rbf,,0.0028445339899478,512.0,1061.0,False,random,41.0,COMPLETE,
42225.0,diamonds,3.0,70.0,0.0011031243484467,2022-10-28 21:45:19.434237,2022-10-28 21:53:02.105772,0 days 00:07:42.671535,960.0,2.0,8.0,constant,rbf,,0.0002968930655825,512.0,971.0,True,random,149.0,COMPLETE,
42225.0,diamonds,3.0,71.0,0.0010276110842823,2022-10-28 21:53:02.106407,2022-10-28 21:57:34.236478,0 days 00:04:32.130071,757.0,5.0,16.0,constant,rbf,,0.0004353518264257,512.0,1429.0,False,random,61.0,COMPLETE,
42225.0,diamonds,3.0,72.0,0.0009879297576844,2022-10-28 21:57:34.237111,2022-10-28 22:01:36.605699,0 days 00:04:02.368588,709.0,5.0,10.0,constant,rbf,,0.0008295316479292,512.0,1291.0,False,random,57.0,COMPLETE,
42225.0,diamonds,3.0,73.0,0.0010208813473582,2022-10-28 22:01:36.606301,2022-10-28 22:04:15.937411,0 days 00:02:39.331110,984.0,5.0,10.0,constant,rbf,,0.0012071993290488,512.0,1218.0,False,random,37.0,COMPLETE,
42225.0,diamonds,3.0,74.0,0.0010068092960864,2022-10-28 22:04:15.938001,2022-10-28 22:07:17.617287,0 days 00:03:01.679286,720.0,5.0,11.0,constant,rbf,,0.0008904143907836,512.0,693.0,False,random,57.0,COMPLETE,
42225.0,diamonds,3.0,75.0,0.0010118416976183,2022-10-28 22:07:17.617869,2022-10-28 22:14:11.507546,0 days 00:06:53.889677,920.0,5.0,9.0,constant,rbf,,0.0001979358344978,512.0,1339.0,False,random,98.0,COMPLETE,
42225.0,diamonds,3.0,76.0,0.0010165682760998,2022-10-28 22:14:11.508154,2022-10-28 22:16:00.486899,0 days 00:01:48.978745,811.0,5.0,12.0,constant,rbf,,0.0014518176741143,512.0,436.0,False,random,37.0,COMPLETE,
42225.0,diamonds,3.0,77.0,0.0015839957632124,2022-10-28 22:16:00.487479,2022-10-28 22:20:12.586883,0 days 00:04:12.099404,850.0,5.0,8.0,linear,matern0.5,,0.0005975599981936,2048.0,1555.0,False,kmeans,63.0,COMPLETE,
42225.0,diamonds,3.0,78.0,0.0010330314980819,2022-10-28 22:20:12.587460,2022-10-28 22:22:20.091387,0 days 00:02:07.503927,749.0,5.0,7.0,constant,rbf,,0.0022332528256913,512.0,1211.0,True,random,29.0,COMPLETE,
42225.0,diamonds,3.0,79.0,0.0010490730637684,2022-10-28 22:22:20.091981,2022-10-28 22:23:36.224957,0 days 00:01:16.132976,871.0,4.0,9.0,constant,matern1.5,,0.0009988477214679,512.0,247.0,False,random,25.0,COMPLETE,
42225.0,diamonds,3.0,80.0,0.0010348630603402,2022-10-28 22:23:36.225540,2022-10-28 22:25:05.150422,0 days 00:01:28.924882,802.0,4.0,10.0,constant,matern0.5,,0.0016744650546572,512.0,1025.0,False,random,21.0,COMPLETE,
42225.0,diamonds,3.0,81.0,0.001042268006131,2022-10-28 22:25:05.151012,2022-10-28 22:27:52.990610,0 days 00:02:47.839598,667.0,5.0,14.0,constant,rbf,,0.0008502252995037,512.0,1659.0,False,random,32.0,COMPLETE,
42225.0,diamonds,3.0,82.0,0.0010014716535806,2022-10-28 22:27:52.991198,2022-10-28 22:32:43.437279,0 days 00:04:50.446081,783.0,5.0,11.0,constant,rbf,,0.0004795425348661,512.0,1367.0,False,random,67.0,COMPLETE,
42225.0,diamonds,3.0,83.0,0.0010277610272169,2022-10-28 22:32:43.437858,2022-10-28 22:36:21.567918,0 days 00:03:38.130060,705.0,5.0,11.0,constant,rbf,,0.0004207028127477,512.0,820.0,False,random,67.0,COMPLETE,
42225.0,diamonds,3.0,84.0,0.0011084633879363,2022-10-28 22:36:21.568502,2022-10-28 22:38:51.301014,0 days 00:02:29.732512,772.0,3.0,6.0,constant,rbf,,0.0003204644027755,512.0,322.0,False,random,58.0,COMPLETE,
42225.0,diamonds,3.0,85.0,0.0010204697027802,2022-10-28 22:38:51.301605,2022-10-28 22:42:48.303695,0 days 00:03:57.002090,828.0,5.0,13.0,constant,rbf,,0.0004960880472208,512.0,1354.0,False,random,54.0,COMPLETE,
42225.0,diamonds,3.0,86.0,0.0010278307599946,2022-10-28 22:42:48.304326,2022-10-28 22:45:32.347340,0 days 00:02:44.043014,739.0,5.0,11.0,constant,matern0.5,,0.0006638128186387,512.0,901.0,True,random,43.0,COMPLETE,
42225.0,diamonds,3.0,87.0,0.0010096150217577,2022-10-28 22:45:32.347930,2022-10-28 22:49:02.398722,0 days 00:03:30.050792,788.0,5.0,9.0,constant,rbf,,0.0010713461172179,512.0,1171.0,False,random,52.0,COMPLETE,
42225.0,diamonds,3.0,88.0,0.0011445088312029,2022-10-28 22:49:02.399311,2022-10-28 22:52:08.142671,0 days 00:03:05.743360,899.0,5.0,12.0,linear,rbf,,0.0005238613168431,512.0,1459.0,False,random,38.0,COMPLETE,
42225.0,diamonds,3.0,89.0,0.0012280521914362,2022-10-28 22:52:08.143270,2022-10-28 22:55:00.423158,0 days 00:02:52.279888,936.0,2.0,10.0,constant,matern0.5,,0.0002186353673155,2048.0,480.0,False,random,127.0,COMPLETE,
42225.0,diamonds,3.0,90.0,0.0009948081569746,2022-10-28 22:55:00.423754,2022-10-28 22:58:13.319874,0 days 00:03:12.896120,847.0,5.0,13.0,constant,rbf,,0.0007443470914078,512.0,399.0,False,kmeans,59.0,COMPLETE,
42225.0,diamonds,3.0,91.0,0.0009801650885492,2022-10-28 22:58:13.320491,2022-10-28 23:01:45.054099,0 days 00:03:31.733608,856.0,5.0,14.0,constant,rbf,,0.000744841514944,512.0,392.0,False,kmeans,65.0,COMPLETE,
42225.0,diamonds,3.0,92.0,0.0009886051993817,2022-10-28 23:01:45.054708,2022-10-28 23:04:48.688578,0 days 00:03:03.633870,863.0,5.0,14.0,constant,rbf,,0.0007381846917957,512.0,396.0,False,kmeans,56.0,COMPLETE,
42225.0,diamonds,3.0,93.0,0.0010685240849852,2022-10-28 23:04:48.689217,2022-10-28 23:06:37.112727,0 days 00:01:48.423510,866.0,5.0,13.0,constant,rbf,,0.0014128153712331,512.0,395.0,False,kmeans,31.0,COMPLETE,
42225.0,diamonds,3.0,94.0,0.0010066486429423,2022-10-28 23:06:37.113354,2022-10-28 23:09:38.259025,0 days 00:03:01.145671,981.0,5.0,14.0,constant,rbf,,0.0007827281190623,512.0,312.0,False,kmeans,58.0,COMPLETE,
42225.0,diamonds,3.0,95.0,0.0009984140051528,2022-10-28 23:09:38.259616,2022-10-28 23:11:57.717071,0 days 00:02:19.457455,844.0,5.0,14.0,constant,rbf,,0.00118668706944,512.0,351.0,False,kmeans,43.0,COMPLETE,
42225.0,diamonds,3.0,96.0,0.0009844307787716,2022-10-28 23:11:57.717645,2022-10-28 23:14:50.984885,0 days 00:02:53.267240,913.0,5.0,14.0,constant,rbf,,0.0011469738718143,512.0,398.0,True,kmeans,51.0,COMPLETE,
42225.0,diamonds,3.0,97.0,0.0010588126024231,2022-10-28 23:14:50.985482,2022-10-28 23:16:37.936986,0 days 00:01:46.951504,906.0,5.0,14.0,constant,rbf,,0.0012677261646788,512.0,341.0,True,kmeans,30.0,COMPLETE,
42225.0,diamonds,3.0,98.0,0.0010910959681496,2022-10-28 23:16:37.937577,2022-10-28 23:18:00.075026,0 days 00:01:22.137449,834.0,5.0,15.0,constant,matern1.5,,0.0018093377282711,1024.0,395.0,True,kmeans,31.0,COMPLETE,
42225.0,diamonds,3.0,99.0,0.0010227046441286,2022-10-28 23:18:00.075624,2022-10-28 23:20:00.603592,0 days 00:02:00.527968,876.0,5.0,16.0,constant,matern0.5,,0.0010697503328738,512.0,266.0,True,kmeans,35.0,COMPLETE,
42225.0,diamonds,4.0,0.0,0.0010579647496342,2022-10-28 23:25:11.671250,2022-10-28 23:26:39.681260,0 days 00:01:28.010010,1024.0,4.0,2.0,constant,rbf,,0.01,512.0,1000.0,False,random,22.0,COMPLETE,"{'n_max': 1024, 'n_layers': 4, 'n_out': 2, 'mean_type': 'constant', 'kernel_type': 'rbf', 'lr': 0.01, 'num_inducing': 1000, 'initialize_fe': False, 'params_minit': 'random'}"
42225.0,diamonds,4.0,1.0,0.0013189349556341,2022-10-28 23:26:39.681838,2022-10-28 23:30:49.907330,0 days 00:04:10.225492,869.0,2.0,10.0,linear,matern1.5,,0.0001091234749893,512.0,589.0,False,random,86.0,COMPLETE,
42225.0,diamonds,4.0,2.0,0.003136878600344,2022-10-28 23:30:49.907900,2022-10-28 23:33:11.438286,0 days 00:02:21.530386,241.0,4.0,2.0,linear,rbf,,0.0003840957160365,2048.0,183.0,True,kmeans,94.0,COMPLETE,
42225.0,diamonds,4.0,3.0,0.0011345444945618,2022-10-28 23:33:11.438885,2022-10-28 23:34:22.519425,0 days 00:01:11.080540,84.0,5.0,15.0,constant,rbf,,0.0032618917732854,1024.0,53.0,False,kmeans,41.0,COMPLETE,
42225.0,diamonds,4.0,4.0,0.0011169809149578,2022-10-28 23:34:22.520069,2022-10-28 23:35:42.408217,0 days 00:01:19.888148,848.0,2.0,5.0,constant,matern0.5,,0.0287859753800635,512.0,1085.0,False,random,19.0,COMPLETE,
42225.0,diamonds,4.0,5.0,0.0011177619453519,2022-10-28 23:35:42.408826,2022-10-28 23:38:00.951730,0 days 00:02:18.542904,927.0,2.0,8.0,linear,matern1.5,,0.0019132215979505,512.0,1366.0,False,random,30.0,COMPLETE,
42225.0,diamonds,4.0,6.0,0.0011748822871595,2022-10-28 23:38:00.952327,2022-10-28 23:39:01.881300,0 days 00:01:00.928973,510.0,5.0,6.0,linear,matern0.5,,0.0056726369378277,1024.0,191.0,False,random,32.0,COMPLETE,
42225.0,diamonds,4.0,7.0,0.0030587194487452,2022-10-28 23:39:01.881893,2022-10-28 23:39:34.070099,0 days 00:00:32.188206,829.0,3.0,13.0,linear,matern1.5,,0.0189081198969538,2048.0,561.0,True,kmeans,9.0,COMPLETE,
42225.0,diamonds,4.0,8.0,0.0011670673266053,2022-10-28 23:39:34.070704,2022-10-28 23:40:15.632491,0 days 00:00:41.561787,250.0,3.0,4.0,constant,rbf,,0.0211456630107376,1024.0,91.0,False,random,24.0,COMPLETE,
42225.0,diamonds,4.0,9.0,0.0010965986875817,2022-10-28 23:40:15.633093,2022-10-28 23:45:02.167151,0 days 00:04:46.534058,272.0,5.0,12.0,constant,matern0.5,,0.000154781978072,1024.0,108.0,False,kmeans,165.0,COMPLETE,
42225.0,diamonds,4.0,10.0,0.0010595023632049,2022-10-28 23:45:02.167751,2022-10-28 23:47:22.971298,0 days 00:02:20.803547,643.0,4.0,20.0,constant,rbf,,0.0008712029497153,512.0,583.0,True,random,45.0,COMPLETE,
42225.0,diamonds,4.0,11.0,0.001091927406378,2022-10-28 23:47:22.971877,2022-10-28 23:49:09.978450,0 days 00:01:47.006573,585.0,4.0,20.0,constant,rbf,,0.0009869867260407,512.0,522.0,True,random,34.0,COMPLETE,
42225.0,diamonds,4.0,12.0,0.0019407658837735,2022-10-28 23:49:09.979052,2022-10-28 23:49:58.026744,0 days 00:00:48.047692,604.0,4.0,20.0,constant,rbf,,0.0780172050148537,512.0,1988.0,True,random,4.0,COMPLETE,
42225.0,diamonds,4.0,13.0,0.0011314896401017,2022-10-28 23:49:58.027314,2022-10-28 23:52:12.177207,0 days 00:02:14.149893,714.0,4.0,16.0,constant,rbf,,0.0007289428644215,512.0,914.0,True,random,37.0,COMPLETE,
42225.0,diamonds,4.0,14.0,0.0010554569307714,2022-10-28 23:52:12.177783,2022-10-28 23:53:27.160480,0 days 00:01:14.982697,1016.0,3.0,16.0,constant,rbf,,0.0091629589034305,512.0,300.0,True,random,25.0,COMPLETE,
42225.0,diamonds,4.0,15.0,0.0010974260512739,2022-10-28 23:53:27.161111,2022-10-28 23:54:13.885911,0 days 00:00:46.724800,1022.0,3.0,16.0,constant,rbf,,0.007790727377884,512.0,317.0,True,random,13.0,COMPLETE,
42225.0,diamonds,4.0,16.0,0.0012501470046117,2022-10-28 23:54:13.886467,2022-10-28 23:54:56.452238,0 days 00:00:42.565771,998.0,3.0,9.0,constant,rbf,,0.00933414087999,2048.0,299.0,False,random,29.0,COMPLETE,
42225.0,diamonds,4.0,17.0,0.0013791383244097,2022-10-28 23:54:56.452821,2022-10-28 23:55:28.417730,0 days 00:00:31.964909,744.0,3.0,14.0,constant,rbf,,0.0463649665122048,512.0,336.0,True,random,7.0,COMPLETE,
42225.0,diamonds,4.0,18.0,0.0010560003574937,2022-10-28 23:55:28.418301,2022-10-28 23:57:09.745009,0 days 00:01:41.326708,476.0,3.0,18.0,constant,matern1.5,,0.0034187222571349,512.0,181.0,False,kmeans,34.0,COMPLETE,
42225.0,diamonds,4.0,19.0,0.001173133496195,2022-10-28 23:57:09.745588,2022-10-28 23:58:21.729923,0 days 00:01:11.984335,450.0,2.0,18.0,constant,matern1.5,,0.0027474365175692,2048.0,185.0,True,kmeans,43.0,COMPLETE,
42225.0,diamonds,4.0,20.0,0.0010210985783487,2022-10-28 23:58:21.730506,2022-10-29 00:00:07.638511,0 days 00:01:45.908005,415.0,3.0,18.0,constant,matern1.5,,0.0041589421012304,512.0,121.0,True,kmeans,36.0,COMPLETE,
42225.0,diamonds,4.0,21.0,0.0010997673962265,2022-10-29 00:00:07.639082,2022-10-29 00:01:05.859190,0 days 00:00:58.220108,409.0,3.0,18.0,constant,matern1.5,,0.004504289533471,512.0,114.0,True,kmeans,17.0,COMPLETE,
42225.0,diamonds,4.0,22.0,0.0010448489338159,2022-10-29 00:01:05.859749,2022-10-29 00:02:44.519729,0 days 00:01:38.659980,355.0,3.0,18.0,constant,matern1.5,,0.0023709645413196,512.0,64.0,True,kmeans,35.0,COMPLETE,
42225.0,diamonds,4.0,23.0,0.0010980768129229,2022-10-29 00:02:44.520324,2022-10-29 00:03:40.579117,0 days 00:00:56.058793,356.0,3.0,17.0,constant,matern1.5,,0.0018367582933447,512.0,52.0,True,kmeans,17.0,COMPLETE,
42225.0,diamonds,4.0,24.0,0.0010979076614603,2022-10-29 00:03:40.579719,2022-10-29 00:04:52.884826,0 days 00:01:12.305107,148.0,2.0,14.0,constant,matern1.5,,0.0150520040676844,512.0,75.0,True,kmeans,24.0,COMPLETE,
42225.0,diamonds,4.0,25.0,0.0010378166334703,2022-10-29 00:04:52.885395,2022-10-29 00:07:17.582413,0 days 00:02:24.697018,386.0,3.0,18.0,constant,matern1.5,,0.001530795322583,512.0,72.0,True,kmeans,53.0,COMPLETE,
42225.0,diamonds,4.0,26.0,0.0010745769832283,2022-10-29 00:07:17.583006,2022-10-29 00:11:06.579611,0 days 00:03:48.996605,356.0,3.0,19.0,constant,matern1.5,,0.0003934881951116,512.0,71.0,True,kmeans,89.0,COMPLETE,
42225.0,diamonds,4.0,27.0,0.0012297495268285,2022-10-29 00:11:06.580188,2022-10-29 00:12:41.943924,0 days 00:01:35.363736,334.0,2.0,11.0,linear,matern1.5,,0.0016320547474696,1024.0,133.0,True,kmeans,50.0,COMPLETE,
42225.0,diamonds,4.0,28.0,0.0010647125309333,2022-10-29 00:12:41.944495,2022-10-29 00:15:28.444797,0 days 00:02:46.500302,428.0,3.0,17.0,constant,matern1.5,,0.0003593024161973,512.0,69.0,True,kmeans,62.0,COMPLETE,
42225.0,diamonds,4.0,29.0,0.0011354445014148,2022-10-29 00:15:28.445425,2022-10-29 00:17:05.369909,0 days 00:01:36.924484,176.0,4.0,14.0,constant,matern1.5,,0.0012658480851802,2048.0,88.0,True,kmeans,64.0,COMPLETE,
42225.0,diamonds,4.0,30.0,0.0011058924719691,2022-10-29 00:17:05.370489,2022-10-29 00:21:30.383884,0 days 00:04:25.013395,308.0,2.0,19.0,constant,matern1.5,,0.000598592860915,512.0,138.0,True,kmeans,101.0,COMPLETE,
42225.0,diamonds,4.0,31.0,0.0010644572321325,2022-10-29 00:21:30.384453,2022-10-29 00:22:43.209882,0 days 00:01:12.825429,555.0,3.0,17.0,constant,matern0.5,,0.0055296056208482,512.0,60.0,True,kmeans,24.0,COMPLETE,
42225.0,diamonds,4.0,32.0,0.0010374214034527,2022-10-29 00:22:43.210464,2022-10-29 00:24:21.526296,0 days 00:01:38.315832,400.0,3.0,16.0,constant,matern1.5,,0.0132139297528498,512.0,245.0,True,kmeans,30.0,COMPLETE,
42225.0,diamonds,4.0,33.0,0.0011603347957134,2022-10-29 00:24:21.526892,2022-10-29 00:25:10.477559,0 days 00:00:48.950667,401.0,3.0,19.0,constant,matern1.5,,0.0131119398137994,512.0,223.0,True,kmeans,12.0,COMPLETE,
42225.0,diamonds,4.0,34.0,0.0010586543940007,2022-10-29 00:25:10.478109,2022-10-29 00:26:43.473999,0 days 00:01:32.995890,509.0,3.0,15.0,linear,matern1.5,,0.0023850795091843,512.0,95.0,True,kmeans,31.0,COMPLETE,
42225.0,diamonds,4.0,35.0,0.0010609235614538,2022-10-29 00:26:43.474620,2022-10-29 00:27:51.027874,0 days 00:01:07.553254,195.0,4.0,15.0,constant,matern1.5,,0.0047831993873347,512.0,144.0,True,kmeans,20.0,COMPLETE,
42225.0,diamonds,4.0,36.0,0.0011836647754535,2022-10-29 00:27:51.028434,2022-10-29 00:29:20.800170,0 days 00:01:29.771736,369.0,2.0,18.0,constant,matern1.5,,0.0400538075909281,512.0,235.0,True,kmeans,28.0,COMPLETE,
42225.0,diamonds,4.0,37.0,0.0010605857241898,2022-10-29 00:29:20.800733,2022-10-29 00:32:34.802384,0 days 00:03:14.001651,291.0,3.0,17.0,linear,matern1.5,,0.0032418645346362,512.0,445.0,True,kmeans,58.0,COMPLETE,
42225.0,diamonds,4.0,38.0,0.0011015468044206,2022-10-29 00:32:34.802964,2022-10-29 00:35:59.671555,0 days 00:03:24.868591,64.0,2.0,12.0,constant,matern1.5,,0.0012462064731474,1024.0,80.0,True,kmeans,123.0,COMPLETE,
42225.0,diamonds,4.0,39.0,0.0016072302823886,2022-10-29 00:35:59.672141,2022-10-29 00:36:34.808031,0 days 00:00:35.135890,497.0,3.0,19.0,linear,matern0.5,,0.0064333542783126,2048.0,59.0,True,kmeans,19.0,COMPLETE,
42225.0,diamonds,4.0,40.0,0.0011864106636494,2022-10-29 00:36:34.808631,2022-10-29 00:37:27.559962,0 days 00:00:52.751331,208.0,4.0,16.0,constant,matern1.5,,0.0263443032090383,512.0,110.0,False,kmeans,16.0,COMPLETE,
42225.0,diamonds,4.0,41.0,0.0010722377337515,2022-10-29 00:37:27.560533,2022-10-29 00:38:46.411421,0 days 00:01:18.850888,445.0,3.0,16.0,constant,matern1.5,,0.0116866742965605,512.0,376.0,True,kmeans,21.0,COMPLETE,
42225.0,diamonds,4.0,42.0,0.0010853358544409,2022-10-29 00:38:46.411989,2022-10-29 00:39:40.919997,0 days 00:00:54.508008,385.0,3.0,13.0,constant,matern0.5,,0.0090194280066544,512.0,253.0,True,random,16.0,COMPLETE,
42225.0,diamonds,4.0,43.0,0.0010766081977635,2022-10-29 00:39:40.920580,2022-10-29 00:40:38.988576,0 days 00:00:58.067996,906.0,3.0,15.0,constant,matern1.5,,0.004248301265556,512.0,150.0,True,kmeans,16.0,COMPLETE,
42225.0,diamonds,4.0,44.0,0.0010393589036539,2022-10-29 00:40:38.989180,2022-10-29 00:43:16.994138,0 days 00:02:38.004958,661.0,3.0,20.0,constant,rbf,,0.0022205941721761,512.0,751.0,True,random,49.0,COMPLETE,
42225.0,diamonds,4.0,45.0,0.0010482817888259,2022-10-29 00:43:16.994746,2022-10-29 00:45:13.037540,0 days 00:01:56.042794,668.0,3.0,20.0,constant,matern1.5,,0.0023320519114444,1024.0,705.0,True,kmeans,38.0,COMPLETE,
42225.0,diamonds,4.0,46.0,0.0010904821101576,2022-10-29 00:45:13.038097,2022-10-29 00:46:50.933856,0 days 00:01:37.895759,789.0,3.0,20.0,constant,rbf,,0.0014264358541146,512.0,767.0,True,random,28.0,COMPLETE,
42225.0,diamonds,4.0,47.0,0.0010274441447108,2022-10-29 00:46:50.934441,2022-10-29 00:51:41.917201,0 days 00:04:50.982760,546.0,5.0,19.0,linear,matern0.5,,0.0005213540966571,512.0,1537.0,False,kmeans,44.0,COMPLETE,
42225.0,diamonds,4.0,48.0,0.0011075164657086,2022-10-29 00:51:41.917765,2022-10-29 00:57:06.618175,0 days 00:05:24.700410,542.0,5.0,19.0,linear,matern0.5,,0.0002061380641448,512.0,1417.0,False,random,71.0,COMPLETE,
42225.0,diamonds,4.0,49.0,0.0014238849980756,2022-10-29 00:57:06.618784,2022-10-29 01:00:09.755856,0 days 00:03:03.137072,682.0,5.0,7.0,linear,matern0.5,,0.0006608131991967,2048.0,1671.0,False,kmeans,41.0,COMPLETE,
