dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_batch_size,params_num_inducing,params_initialize_fe,params_minit,user_attrs_MAX_EPOCHS,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_fixed_params,system_attrs_completed_rung_2,system_attrs_completed_rung_3
216.0,r1_08_PPV,1.0,56.0,2.4274622774100862e-05,2022-11-06 23:17:46.460413,2022-11-06 23:18:46.498076,0 days 00:01:00.037663,870.0,3.0,7.0,constant,matern1.5,,0.000932530087899,1024.0,197.0,0.0,kmeans,,PRUNED,2.4274622774100862e-05,,,,
216.0,r1_08_PPV,1.0,57.0,1.469883414983997e-07,2022-11-06 23:18:46.498450,2022-11-06 23:21:01.554809,0 days 00:02:15.056359,999.0,3.0,4.0,constant,rbf,,0.0065762755898146,1024.0,158.0,1.0,kmeans,8.0,COMPLETE,3.786475417655311e-06,,,,
216.0,r1_08_PPV,1.0,58.0,3.2378643481933977e-06,2022-11-06 23:21:01.555478,2022-11-06 23:23:07.624860,0 days 00:02:06.069382,587.0,3.0,14.0,constant,rbf,,0.0089222113732816,8192.0,1010.0,1.0,random,,PRUNED,3.2378643481933977e-06,,,,
216.0,r1_08_PPV,1.0,59.0,1.5376862450011688e-07,2022-11-06 23:23:07.625215,2022-11-06 23:29:52.257032,0 days 00:06:44.631817,139.0,2.0,10.0,constant,matern1.5,,0.0020533220055361,1024.0,406.0,1.0,random,34.0,COMPLETE,,,,,
216.0,r1_08_PPV,2.0,0.0,6.234404281713068e-08,2022-11-06 23:37:14.733561,2022-11-06 23:40:40.063083,0 days 00:03:25.329522,1024.0,4.0,8.0,constant,rbf,,0.01,1024.0,1000.0,False,random,11.0,COMPLETE,4.635794084606459e-06,,"{'n_max': 1024, 'n_layers': 4, 'n_out': 8, 'mean_type': 'constant', 'kernel_type': 'rbf', 'lr': 0.01, 'num_inducing': 1000, 'initialize_fe': False, 'params_minit': 'random'}",,
216.0,r1_08_PPV,2.0,1.0,8.909255484468304e-06,2022-11-06 23:40:40.063716,2022-11-07 00:11:03.321253,0 days 00:30:23.257537,120.0,2.0,5.0,linear,matern1.5,,8.365581828501123e-06,2048.0,266.0,True,kmeans,244.0,COMPLETE,0.0167407020926475,0.0001787895889719,,,
216.0,r1_08_PPV,2.0,2.0,6.620930435019545e-06,2022-11-07 00:11:03.321870,2022-11-07 00:12:19.369406,0 days 00:01:16.047536,635.0,4.0,11.0,constant,matern1.5,,0.0482732092920912,1024.0,124.0,True,kmeans,,PRUNED,6.620930435019545e-06,,,,
216.0,r1_08_PPV,2.0,3.0,0.003206999739632,2022-11-07 00:12:19.369733,2022-11-07 00:21:27.924702,0 days 00:09:08.554969,416.0,3.0,20.0,linear,matern0.5,,8.33691953154884e-06,8192.0,69.0,False,kmeans,90.0,COMPLETE,0.0079992115497589,,,,
216.0,r1_08_PPV,2.0,4.0,0.0700029656291008,2022-11-07 00:21:27.925338,2022-11-07 00:22:41.505782,0 days 00:01:13.580444,348.0,5.0,16.0,linear,matern0.5,,1.3578060656733637e-06,1024.0,608.0,False,kmeans,,PRUNED,0.0700029656291008,,,,
216.0,r1_08_PPV,2.0,5.0,3.88614625990158e-06,2022-11-07 00:22:41.506105,2022-11-07 00:25:04.533640,0 days 00:02:23.027535,708.0,5.0,17.0,constant,matern1.5,,0.0111060370697247,8192.0,863.0,True,kmeans,11.0,COMPLETE,,,,,
216.0,r1_08_PPV,2.0,6.0,0.0046963198110461,2022-11-07 00:25:04.534274,2022-11-07 00:31:48.984216,0 days 00:06:44.449942,416.0,2.0,6.0,linear,matern0.5,,1.263853283292129e-06,2048.0,134.0,False,random,53.0,COMPLETE,0.0052815456874668,,,,
216.0,r1_08_PPV,2.0,7.0,2.1155598517452745e-07,2022-11-07 00:31:48.984834,2022-11-07 00:34:26.086561,0 days 00:02:37.101727,549.0,5.0,19.0,constant,matern1.5,,0.0063120006418896,2048.0,490.0,True,random,12.0,COMPLETE,,,,,
216.0,r1_08_PPV,2.0,8.0,0.0579491145908832,2022-11-07 00:34:26.087222,2022-11-07 00:35:22.767116,0 days 00:00:56.679894,729.0,3.0,2.0,constant,rbf,,7.621896588443288e-05,2048.0,111.0,True,random,,PRUNED,0.0579491145908832,,,,
216.0,r1_08_PPV,2.0,9.0,0.2449935525655746,2022-11-07 00:35:22.767482,2022-11-07 00:35:58.982115,0 days 00:00:36.214633,963.0,2.0,9.0,constant,matern1.5,,1.0844941590403092e-05,8192.0,151.0,False,random,,PRUNED,0.2449935525655746,,,,
