dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_batch_size,params_num_inducing,params_initialize_fe,params_minit,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_Losses,state,system_attrs_fixed_params
4549.0,k2204_PPV,1.0,82.0,0.0002214325650129,2022-10-19 18:38:47.395133,2022-10-19 18:39:28.690779,0 days 00:00:41.295646,958.0,2.0,9.0,constant,matern1.5,,0.0024446771175194,512.0,228.0,1.0,kmeans,30.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,83.0,0.0001207326786243,2022-10-19 18:39:28.691378,2022-10-19 18:40:40.574200,0 days 00:01:11.882822,883.0,2.0,8.0,constant,matern1.5,,0.0047638152489302,512.0,274.0,1.0,kmeans,60.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,84.0,0.0001333077671006,2022-10-19 18:40:40.574839,2022-10-19 18:41:41.522735,0 days 00:01:00.947896,839.0,2.0,8.0,constant,matern1.5,,0.0057113522041659,512.0,268.0,1.0,kmeans,49.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,85.0,0.0001042700387188,2022-10-19 18:41:41.523336,2022-10-19 18:43:15.135597,0 days 00:01:33.612261,888.0,2.0,10.0,constant,matern1.5,,0.0048236565926048,512.0,194.0,1.0,kmeans,86.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,86.0,0.0002740330237429,2022-10-19 18:43:15.136185,2022-10-19 18:44:17.952473,0 days 00:01:02.816288,891.0,3.0,9.0,constant,matern0.5,,0.0034627534165111,512.0,129.0,1.0,kmeans,52.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,87.0,0.0001703468733467,2022-10-19 18:44:17.953073,2022-10-19 18:44:59.599689,0 days 00:00:41.646616,804.0,2.0,8.0,constant,matern1.5,,0.00484063655786,512.0,211.0,1.0,kmeans,31.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,88.0,0.0001312488893745,2022-10-19 18:44:59.600319,2022-10-19 18:46:01.924232,0 days 00:01:02.323913,884.0,2.0,7.0,constant,matern1.5,,0.0065160822988915,512.0,164.0,1.0,kmeans,55.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,89.0,0.0001401334593538,2022-10-19 18:46:01.924815,2022-10-19 18:46:59.324168,0 days 00:00:57.399353,829.0,2.0,9.0,constant,matern1.5,,0.0054556015545194,512.0,240.0,1.0,kmeans,47.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,90.0,0.0006584076327271,2022-10-19 18:46:59.324753,2022-10-19 18:48:13.164652,0 days 00:01:13.839899,920.0,3.0,10.0,constant,matern1.5,,0.0026497420933693,2048.0,107.0,1.0,kmeans,103.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,91.0,0.0001579438685439,2022-10-19 18:48:13.165254,2022-10-19 18:49:24.384302,0 days 00:01:11.219048,943.0,2.0,10.0,constant,matern1.5,,0.004557617418516,512.0,186.0,1.0,kmeans,63.0,,,COMPLETE,
