dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_dspp_layers,params_n_dspp_out,params_batch_size,params_lr,params_num_inducing,params_num_quadrature_sites,params_beta,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,elevators,1.0,82.0,0.0011566105531528,2022-10-27 09:20:20.076497,2022-10-27 09:32:03.090549,0 days 00:11:43.014052,1.0,2.0,256.0,0.0018302009678955,738.0,7.0,1.0,113.0,,,COMPLETE,
216.0,elevators,1.0,83.0,0.0012983733322471,2022-10-27 09:32:03.091221,2022-10-27 09:41:50.380970,0 days 00:09:47.289749,1.0,2.0,256.0,0.0016773730438267,737.0,7.0,1.0,93.0,,,COMPLETE,
216.0,elevators,1.0,84.0,0.0011448140139691,2022-10-27 09:41:50.381528,2022-10-27 09:56:53.350842,0 days 00:15:02.969314,1.0,2.0,256.0,0.0013389855373195,652.0,7.0,1.0,156.0,,,COMPLETE,
216.0,elevators,1.0,85.0,0.0017283601919189,2022-10-27 09:56:53.351463,2022-10-27 10:01:04.068083,0 days 00:04:10.716620,1.0,2.0,1024.0,0.002162470115528,550.0,7.0,1.0,141.0,,,COMPLETE,
216.0,elevators,1.0,86.0,0.0012006942997686,2022-10-27 10:01:04.068609,2022-10-27 10:14:12.609853,0 days 00:13:08.541244,1.0,2.0,256.0,0.0011644236555141,644.0,9.0,1.0,140.0,,,COMPLETE,
216.0,elevators,1.0,87.0,0.0012439679703675,2022-10-27 10:14:12.610436,2022-10-27 10:25:38.362414,0 days 00:11:25.751978,1.0,2.0,256.0,0.0014446397924189,646.0,9.0,1.0,121.0,,,COMPLETE,
216.0,elevators,1.0,88.0,0.0011621789890341,2022-10-27 10:25:38.362947,2022-10-27 10:40:42.817614,0 days 00:15:04.454667,1.0,2.0,256.0,0.0010685273017297,597.0,9.0,1.0,179.0,,,COMPLETE,
216.0,elevators,1.0,89.0,0.0057244556955993,2022-10-27 10:40:42.818185,2022-10-27 10:41:17.076254,0 days 00:00:34.258069,1.0,2.0,256.0,0.0740803546547465,596.0,9.0,1.0,2.0,,,COMPLETE,
216.0,elevators,1.0,90.0,0.0015036045224405,2022-10-27 10:41:17.076827,2022-10-27 10:46:44.353375,0 days 00:05:27.276548,1.0,2.0,256.0,0.002466297238851,701.0,9.0,1.0,53.0,,,COMPLETE,
216.0,elevators,1.0,91.0,0.0011092001805081,2022-10-27 10:46:44.353919,2022-10-27 10:59:53.887052,0 days 00:13:09.533133,1.0,2.0,256.0,0.0013835468683494,650.0,9.0,1.0,139.0,,,COMPLETE,
216.0,elevators,1.0,92.0,0.0012612150749191,2022-10-27 10:59:53.887700,2022-10-27 11:06:12.443364,0 days 00:06:18.555664,1.0,2.0,256.0,0.0013403440725955,72.0,9.0,1.0,122.0,,,COMPLETE,
216.0,elevators,1.0,93.0,0.0014938919921405,2022-10-27 11:06:12.443978,2022-10-27 11:13:27.847060,0 days 00:07:15.403082,1.0,2.0,256.0,0.001894324241322,787.0,9.0,1.0,65.0,,,COMPLETE,
216.0,elevators,1.0,94.0,0.0014662407920695,2022-10-27 11:13:27.847692,2022-10-27 11:24:45.103563,0 days 00:11:17.255871,1.0,2.0,256.0,0.0010925263651556,711.0,7.0,1.0,109.0,,,COMPLETE,
216.0,elevators,1.0,95.0,0.0011168275377713,2022-10-27 11:24:45.104124,2022-10-27 11:33:01.505175,0 days 00:08:16.401051,1.0,2.0,256.0,0.0026960508100246,531.0,8.0,1.0,97.0,,,COMPLETE,
216.0,elevators,1.0,96.0,0.001304876001086,2022-10-27 11:33:01.505716,2022-10-27 11:38:22.660097,0 days 00:05:21.154381,1.0,2.0,256.0,0.0029175167026813,544.0,8.0,1.0,63.0,,,COMPLETE,
216.0,elevators,1.0,97.0,0.0015615858137607,2022-10-27 11:38:22.660656,2022-10-27 11:42:52.580665,0 days 00:04:29.920009,1.0,2.0,512.0,0.0021765857871365,607.0,7.0,1.0,91.0,,,COMPLETE,
216.0,elevators,1.0,98.0,0.001236043870449,2022-10-27 11:42:52.581239,2022-10-27 11:48:12.449264,0 days 00:05:19.868025,1.0,2.0,256.0,0.0027365824338556,578.0,7.0,1.0,60.0,,,COMPLETE,
216.0,elevators,1.0,99.0,0.0012775070499628,2022-10-27 11:48:12.449797,2022-10-27 11:53:05.623554,0 days 00:04:53.173757,1.0,2.0,256.0,0.0016375002287718,101.0,8.0,1.0,87.0,,,COMPLETE,
216.0,elevators,2.0,0.0,0.0015866682515479,2022-10-27 12:06:58.984314,2022-10-27 12:18:29.719942,0 days 00:11:30.735628,3.0,1.0,1024.0,0.001,200.0,8.0,0.05,287.0,,,COMPLETE,"{'n_dspp_layers': 3, 'n_dspp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_quadrature_sites': 8, 'beta': 0.05}"
216.0,elevators,2.0,1.0,0.0031339912675321,2022-10-27 12:18:29.720496,2022-10-27 12:20:42.893894,0 days 00:02:13.173398,3.0,2.0,1024.0,0.0085125465406013,85.0,6.0,0.05,58.0,,,COMPLETE,
216.0,elevators,2.0,2.0,0.0017334861331619,2022-10-27 12:20:42.894453,2022-10-27 12:24:20.875522,0 days 00:03:37.981069,1.0,3.0,512.0,0.0013794097732709,178.0,5.0,0.2,112.0,,,COMPLETE,
216.0,elevators,2.0,3.0,0.0015434162924066,2022-10-27 12:24:20.876081,2022-10-27 12:31:04.033762,0 days 00:06:43.157681,2.0,2.0,512.0,0.0016753453356231,468.0,8.0,0.05,90.0,,,COMPLETE,
216.0,elevators,2.0,4.0,0.0016507186810486,2022-10-27 12:31:04.034278,2022-10-27 12:33:08.320586,0 days 00:02:04.286308,1.0,1.0,1024.0,0.0044186606232015,469.0,5.0,1.0,85.0,,,COMPLETE,
216.0,elevators,2.0,5.0,0.0019409518572501,2022-10-27 12:33:08.321116,2022-10-27 12:34:39.982720,0 days 00:01:31.661604,1.0,1.0,256.0,0.0219795385436897,316.0,6.0,1.0,21.0,,,COMPLETE,
216.0,elevators,2.0,6.0,0.0017419595387764,2022-10-27 12:34:39.983277,2022-10-27 12:43:13.596749,0 days 00:08:33.613472,1.0,4.0,512.0,0.000582413058143,618.0,6.0,1.0,170.0,,,COMPLETE,
216.0,elevators,2.0,7.0,0.004904088564217,2022-10-27 12:43:13.597285,2022-10-27 12:44:23.856004,0 days 00:01:10.258719,1.0,2.0,256.0,0.0819904235423757,261.0,5.0,0.2,15.0,,,COMPLETE,
216.0,elevators,2.0,8.0,0.0014284012140706,2022-10-27 12:44:23.856540,2022-10-27 12:59:25.509474,0 days 00:15:01.652934,1.0,2.0,256.0,0.0002732861876881,61.0,6.0,0.01,299.0,,,COMPLETE,
216.0,elevators,2.0,9.0,0.0068731317296624,2022-10-27 12:59:25.510018,2022-10-27 12:59:58.604458,0 days 00:00:33.094440,2.0,1.0,1024.0,0.0485315665423321,238.0,9.0,0.05,13.0,,,COMPLETE,
