dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_dspp_layers,params_n_dspp_out,params_batch_size,params_lr,params_num_inducing,params_num_quadrature_sites,params_beta,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params
44027.0,r1_08_PPV,3.0,55.0,5.620424417429604e-05,2022-11-06 10:22:50.854270,2022-11-06 10:24:04.420726,0 days 00:01:13.566456,1.0,2.0,1024.0,0.0055895443225257,63.0,7.0,0.2,,,,PRUNED,5.620424417429604e-05,,,
44027.0,r1_08_PPV,3.0,56.0,0.0002917075180448,2022-11-06 10:24:04.421097,2022-11-06 10:34:29.710766,0 days 00:10:25.289669,1.0,1.0,2048.0,0.0001568811376229,635.0,8.0,0.05,,,,PRUNED,0.0002917075180448,,,
44027.0,r1_08_PPV,3.0,57.0,2.230046629847493e-05,2022-11-06 10:34:29.711135,2022-11-06 10:44:52.574450,0 days 00:10:22.863315,2.0,3.0,512.0,0.0158640936580924,271.0,7.0,0.2,,,,PRUNED,2.230046629847493e-05,,,
44027.0,r1_08_PPV,3.0,58.0,7.38738090149127e-05,2022-11-06 10:44:52.574824,2022-11-06 10:45:45.062004,0 days 00:00:52.487180,1.0,1.0,2048.0,0.0177203247595089,50.0,6.0,0.01,,,,PRUNED,7.38738090149127e-05,,,
44027.0,r1_08_PPV,3.0,59.0,2.991739529534243e-05,2022-11-06 10:45:45.062387,2022-11-06 11:05:12.155035,0 days 00:19:27.092648,1.0,1.0,2048.0,0.0006080523702747,60.0,9.0,0.2,,,,PRUNED,2.991739529534243e-05,,,
44027.0,r1_08_PPV,4.0,0.0,2.7128917281515896e-05,2022-11-06 11:13:32.505946,2022-11-06 11:26:40.394772,0 days 00:13:07.888826,3.0,1.0,1024.0,0.001,200.0,8.0,0.05,14.0,,,COMPLETE,8.64537651068531e-05,,,"{'n_dspp_layers': 3, 'n_dspp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_quadrature_sites': 8, 'beta': 0.05}"
44027.0,r1_08_PPV,4.0,1.0,3.8318057704600506e-06,2022-11-06 11:26:40.395309,2022-11-06 11:43:51.056513,0 days 00:17:10.661204,3.0,2.0,2048.0,0.0023680454068927,73.0,7.0,0.05,27.0,,,COMPLETE,5.356583642424084e-05,2.146229235222563e-05,,
44027.0,r1_08_PPV,4.0,2.0,2.849121983672376e-06,2022-11-06 11:43:51.057076,2022-11-06 11:55:30.630081,0 days 00:11:39.573005,2.0,1.0,1024.0,0.0152436818410169,83.0,7.0,0.2,21.0,,,COMPLETE,4.867862571700243e-06,,,
44027.0,r1_08_PPV,4.0,3.0,4.704145794676151e-06,2022-11-06 11:55:30.630638,2022-11-06 12:26:46.808662,0 days 00:31:16.178024,2.0,2.0,512.0,0.0004901820817511,488.0,8.0,0.05,17.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,4.0,4.0,6.47670049147564e-06,2022-11-06 12:26:46.809189,2022-11-06 12:51:58.076892,0 days 00:25:11.267703,2.0,2.0,2048.0,0.0002657069892076,65.0,6.0,0.01,64.0,,,COMPLETE,0.0570036210119724,0.0010896672029048,4.9305828724754974e-05,
44027.0,r1_08_PPV,4.0,5.0,8.417219942202792e-05,2022-11-06 12:51:58.077444,2022-11-06 12:55:12.417255,0 days 00:03:14.339811,1.0,1.0,1024.0,0.0021492497185013,158.0,9.0,1.0,,,,PRUNED,8.417219942202792e-05,,,
44027.0,r1_08_PPV,4.0,6.0,4.717448518931633e-06,2022-11-06 12:55:12.417607,2022-11-06 12:59:05.075036,0 days 00:03:52.657429,1.0,1.0,1024.0,0.0094661353657333,66.0,6.0,1.0,8.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,4.0,7.0,8.584770512243267e-06,2022-11-06 12:59:05.075571,2022-11-06 13:04:30.080447,0 days 00:05:25.004876,1.0,1.0,2048.0,0.0047461123764467,74.0,10.0,0.2,17.0,,,COMPLETE,2.611468153190799e-05,1.7419091818737797e-05,,
44027.0,r1_08_PPV,4.0,8.0,0.0023906351998448,2022-11-06 13:04:30.080986,2022-11-06 13:06:00.889471,0 days 00:01:30.808485,1.0,2.0,1024.0,0.0002625877007329,353.0,5.0,0.01,,,,PRUNED,0.0023906351998448,,,
44027.0,r1_08_PPV,4.0,9.0,0.0001637250679777,2022-11-06 13:06:00.889840,2022-11-06 13:08:37.843521,0 days 00:02:36.953681,3.0,3.0,2048.0,0.0019368126093443,91.0,7.0,0.05,,,,PRUNED,0.0001637250679777,,,
44027.0,r1_08_PPV,4.0,10.0,3.1904583011055365e-06,2022-11-06 13:08:37.843849,2022-11-06 13:11:41.199467,0 days 00:03:03.355618,1.0,1.0,1024.0,0.0518477731362828,89.0,6.0,0.05,5.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,4.0,11.0,0.0001162954722531,2022-11-06 13:11:41.200054,2022-11-06 13:14:39.511203,0 days 00:02:58.311149,2.0,2.0,2048.0,0.0033942128855866,381.0,9.0,0.01,,,,PRUNED,0.0001162954722531,,,
44027.0,r1_08_PPV,4.0,12.0,2.595020851003937e-05,2022-11-06 13:14:39.511566,2022-11-06 13:17:57.851611,0 days 00:03:18.340045,1.0,4.0,2048.0,0.0023279582187185,248.0,10.0,0.01,,,,PRUNED,8.029889431782067e-05,2.595020851003937e-05,,
44027.0,r1_08_PPV,4.0,13.0,0.0020447999704629,2022-11-06 13:17:57.852044,2022-11-06 13:19:41.205338,0 days 00:01:43.353294,1.0,1.0,1024.0,0.0003077632474855,435.0,8.0,0.2,,,,PRUNED,0.0020447999704629,,,
44027.0,r1_08_PPV,4.0,14.0,5.9895673985010944e-06,2022-11-06 13:19:41.205705,2022-11-06 13:27:08.576790,0 days 00:07:27.371085,1.0,2.0,2048.0,0.003834368233775,199.0,7.0,1.0,23.0,,,COMPLETE,3.520411701174453e-05,9.867592780210543e-06,,
44027.0,r1_08_PPV,4.0,15.0,5.589271495409776e-06,2022-11-06 13:27:08.577318,2022-11-06 13:43:07.368525,0 days 00:15:58.791207,2.0,3.0,512.0,0.0016998762643125,202.0,9.0,0.01,12.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,4.0,16.0,1.851053639256861e-06,2022-11-06 13:43:07.369077,2022-11-06 14:02:42.423972,0 days 00:19:35.054895,3.0,3.0,2048.0,0.005590663472371,87.0,8.0,0.2,23.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,4.0,17.0,2.207825491495896e-05,2022-11-06 14:02:42.424558,2022-11-06 14:12:42.216594,0 days 00:09:59.792036,3.0,1.0,512.0,0.0795423133493123,190.0,7.0,0.2,4.0,,,COMPLETE,2.207825491495896e-05,,,
44027.0,r1_08_PPV,4.0,18.0,3.034554902114905e-05,2022-11-06 14:12:42.217135,2022-11-06 14:25:16.555039,0 days 00:12:34.337904,3.0,3.0,512.0,0.0007814576797628,238.0,6.0,0.2,,,,PRUNED,3.034554902114905e-05,,,
44027.0,r1_08_PPV,4.0,19.0,0.0015611388953402,2022-11-06 14:25:16.555414,2022-11-06 14:26:55.459137,0 days 00:01:38.903723,1.0,1.0,1024.0,0.0003725244262843,365.0,9.0,1.0,,,,PRUNED,0.0015611388953402,,,
44027.0,r1_08_PPV,4.0,20.0,9.346786100650206e-05,2022-11-06 14:26:55.459499,2022-11-06 14:32:01.527262,0 days 00:05:06.067763,1.0,1.0,1024.0,0.030491731331207,469.0,10.0,0.2,,,,PRUNED,9.346786100650206e-05,,,
44027.0,r1_08_PPV,4.0,21.0,0.0001327329373452,2022-11-06 14:32:01.527677,2022-11-06 14:39:52.523599,0 days 00:07:50.995922,2.0,3.0,512.0,0.0277709510838111,716.0,5.0,1.0,,,,PRUNED,0.0001327329373452,,,
44027.0,r1_08_PPV,4.0,22.0,0.096903271973133,2022-11-06 14:39:52.523985,2022-11-06 14:41:24.907301,0 days 00:01:32.383316,2.0,2.0,2048.0,0.0001048460208552,125.0,6.0,1.0,,,,PRUNED,0.096903271973133,,,
44027.0,r1_08_PPV,4.0,23.0,1.1533505812622025e-06,2022-11-06 14:41:24.907708,2022-11-06 15:12:45.634653,0 days 00:31:20.726945,3.0,4.0,512.0,0.009819817404793,460.0,7.0,0.2,6.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,4.0,24.0,1.0367142749601044e-05,2022-11-06 15:12:45.635161,2022-11-06 15:37:46.749263,0 days 00:25:01.114102,1.0,4.0,2048.0,0.0004259702725305,439.0,7.0,0.01,65.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,4.0,25.0,2.390468944213353e-05,2022-11-06 15:37:46.749815,2022-11-06 15:40:03.449249,0 days 00:02:16.699434,1.0,4.0,1024.0,0.0939198482025181,65.0,7.0,0.2,2.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,4.0,26.0,3.3744836400728677e-06,2022-11-06 15:40:03.449803,2022-11-06 15:47:37.449378,0 days 00:07:33.999575,1.0,2.0,2048.0,0.002955738389781,138.0,7.0,1.0,25.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,4.0,27.0,3.27739653585013e-05,2022-11-06 15:47:37.449943,2022-11-06 15:51:12.834421,0 days 00:03:35.384478,2.0,2.0,2048.0,0.0072698583329634,51.0,6.0,0.05,,,,PRUNED,1.612959567864891e-05,3.27739653585013e-05,,
44027.0,r1_08_PPV,4.0,28.0,3.020076974280528e-06,2022-11-06 15:51:12.834757,2022-11-06 16:21:56.224083,0 days 00:30:43.389326,1.0,4.0,512.0,0.0016551095751383,735.0,8.0,0.01,19.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,4.0,29.0,1.5513682001255802e-06,2022-11-06 16:21:56.224614,2022-11-06 16:31:27.165197,0 days 00:09:30.940583,1.0,1.0,2048.0,0.024044374679996,62.0,10.0,0.05,34.0,,,COMPLETE,4.083354724571109e-06,4.005955815955531e-06,,
44027.0,r1_08_PPV,4.0,30.0,3.7768229958601296e-05,2022-11-06 16:31:27.165778,2022-11-06 16:35:53.366737,0 days 00:04:26.200959,1.0,1.0,1024.0,0.0018909371977627,387.0,10.0,1.0,,,,PRUNED,3.7768229958601296e-05,,,
44027.0,r1_08_PPV,4.0,31.0,0.0002481682167854,2022-11-06 16:35:53.367098,2022-11-06 16:37:42.223669,0 days 00:01:48.856571,2.0,3.0,2048.0,0.0009410885420178,160.0,6.0,1.0,,,,PRUNED,0.0002481682167854,,,
44027.0,r1_08_PPV,4.0,32.0,1.2499680224209442e-06,2022-11-06 16:37:42.224088,2022-11-06 16:54:52.512149,0 days 00:17:10.288061,3.0,4.0,2048.0,0.0131038639002243,53.0,8.0,0.01,17.0,,,COMPLETE,1.5728597645647824e-05,6.567446234839736e-06,,
44027.0,r1_08_PPV,4.0,33.0,2.3488322767661884e-05,2022-11-06 16:54:52.512699,2022-11-06 17:06:28.184737,0 days 00:11:35.672038,3.0,4.0,512.0,0.0150464389282868,106.0,8.0,0.01,,,,PRUNED,4.758001523441635e-06,2.3488322767661884e-05,,
44027.0,r1_08_PPV,4.0,34.0,0.0188660286366939,2022-11-06 17:06:28.185133,2022-11-06 17:10:05.536309,0 days 00:03:37.351176,2.0,2.0,2048.0,0.0001039258340805,129.0,5.0,0.01,,,,PRUNED,0.0188660286366939,,,
44027.0,r1_08_PPV,4.0,35.0,7.904483027232345e-06,2022-11-06 17:10:05.536691,2022-11-06 17:23:13.669748,0 days 00:13:08.133057,1.0,3.0,2048.0,0.0011606551053236,59.0,10.0,1.0,45.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,4.0,36.0,0.0003049781371373,2022-11-06 17:23:13.670286,2022-11-06 17:41:36.423368,0 days 00:18:22.753082,3.0,3.0,2048.0,0.014120323330805,689.0,8.0,1.0,,,,PRUNED,4.331931449996773e-06,0.0003049781371373,,
44027.0,r1_08_PPV,4.0,37.0,0.0001559497031848,2022-11-06 17:41:36.423764,2022-11-06 17:42:51.986938,0 days 00:01:15.563174,1.0,4.0,2048.0,0.0571815445195643,240.0,9.0,0.05,,,,PRUNED,0.0001559497031848,,,
44027.0,r1_08_PPV,4.0,38.0,3.7829993289051353e-06,2022-11-06 17:42:51.987289,2022-11-06 17:49:32.609373,0 days 00:06:40.622084,1.0,3.0,1024.0,0.0025797850292523,103.0,5.0,1.0,16.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,4.0,39.0,2.956803427878185e-06,2022-11-06 17:49:32.609937,2022-11-06 18:05:23.321092,0 days 00:15:50.711155,1.0,4.0,1024.0,0.0011270375086402,355.0,8.0,0.2,30.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,4.0,40.0,7.289331279025646e-06,2022-11-06 18:05:23.321609,2022-11-06 18:13:09.692691,0 days 00:07:46.371082,1.0,1.0,2048.0,0.00322211554489,119.0,8.0,1.0,27.0,,,COMPLETE,1.6552481611142866e-05,,,
44027.0,r1_08_PPV,4.0,41.0,4.592607365339063e-05,2022-11-06 18:13:09.693250,2022-11-06 18:16:11.105198,0 days 00:03:01.411948,3.0,3.0,1024.0,0.001042562230623,142.0,7.0,0.01,,,,PRUNED,4.592607365339063e-05,,,
44027.0,r1_08_PPV,4.0,42.0,3.974902028858196e-06,2022-11-06 18:16:11.105670,2022-11-06 18:21:22.166076,0 days 00:05:11.060406,2.0,2.0,2048.0,0.0126050222950449,54.0,8.0,0.01,8.0,,,COMPLETE,1.1284038009762298e-05,,,
44027.0,r1_08_PPV,4.0,43.0,1.541347046440933e-06,2022-11-06 18:21:22.166616,2022-11-06 18:34:32.981409,0 days 00:13:10.814793,2.0,4.0,512.0,0.0092288405945801,53.0,8.0,1.0,12.0,,,COMPLETE,1.0696030585677365e-05,3.824181476375088e-06,,
44027.0,r1_08_PPV,4.0,44.0,8.655171768623404e-06,2022-11-06 18:34:32.981954,2022-11-06 18:39:39.612395,0 days 00:05:06.630441,2.0,1.0,512.0,0.0105838940393972,104.0,9.0,0.2,2.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,4.0,45.0,6.222538104339037e-06,2022-11-06 18:39:39.612930,2022-11-06 18:45:09.515039,0 days 00:05:29.902109,2.0,4.0,512.0,0.0348290630173889,54.0,9.0,1.0,2.0,,,COMPLETE,1.8302802345715463e-05,,,
44027.0,r1_08_PPV,4.0,46.0,2.3287882413569605e-06,2022-11-06 18:45:09.515551,2022-11-06 18:59:06.544323,0 days 00:13:57.028772,2.0,1.0,1024.0,0.0189677374876017,102.0,8.0,0.01,25.0,,,COMPLETE,2.346059773117304e-06,,,
44027.0,r1_08_PPV,4.0,47.0,5.130750287207775e-05,2022-11-06 18:59:06.544880,2022-11-06 19:03:31.316282,0 days 00:04:24.771402,3.0,4.0,512.0,0.0110696435672562,80.0,8.0,1.0,,,,PRUNED,5.130750287207775e-05,,,
44027.0,r1_08_PPV,4.0,48.0,2.0644387404900044e-05,2022-11-06 19:03:31.316654,2022-11-06 19:13:51.414418,0 days 00:10:20.097764,2.0,2.0,2048.0,0.0098084753530501,697.0,9.0,0.05,,,,PRUNED,2.0644387404900044e-05,,,
44027.0,r1_08_PPV,4.0,49.0,0.0001329499064013,2022-11-06 19:13:51.414757,2022-11-06 19:17:54.612890,0 days 00:04:03.198133,2.0,3.0,2048.0,0.0230120673354254,55.0,6.0,0.2,,,,PRUNED,0.0001329499064013,,,
44027.0,r1_08_PPV,4.0,50.0,1.8793118670146212e-06,2022-11-06 19:17:54.613260,2022-11-06 19:24:41.425439,0 days 00:06:46.812179,2.0,3.0,512.0,0.0067581854703682,61.0,7.0,1.0,4.0,,,COMPLETE,1.8793118670146212e-06,,,
44027.0,r1_08_PPV,4.0,51.0,4.240326961735264e-05,2022-11-06 19:24:41.426039,2022-11-06 19:27:43.471665,0 days 00:03:02.045626,2.0,3.0,512.0,0.0258723493720708,62.0,8.0,1.0,,,,PRUNED,4.240326961735264e-05,,,
44027.0,r1_08_PPV,4.0,52.0,5.747779141529463e-05,2022-11-06 19:27:43.472005,2022-11-06 19:32:10.179068,0 days 00:04:26.707063,3.0,4.0,512.0,0.0070357792552932,93.0,7.0,1.0,,,,PRUNED,5.747779141529463e-05,,,
44027.0,r1_08_PPV,4.0,53.0,7.511802095905296e-07,2022-11-06 19:32:10.179436,2022-11-06 19:43:15.197542,0 days 00:11:05.018106,2.0,3.0,512.0,0.010715226218005,66.0,8.0,0.01,9.0,,,COMPLETE,1.1909897921213997e-06,1.8451263485985687e-06,,
44027.0,r1_08_PPV,4.0,54.0,8.810978761175647e-05,2022-11-06 19:43:15.198124,2022-11-06 19:54:21.200612,0 days 00:11:06.002488,3.0,4.0,512.0,0.0180838264994195,76.0,9.0,0.01,,,,PRUNED,1.8514548401071809e-06,8.810978761175647e-05,,
44027.0,r1_08_PPV,4.0,55.0,9.221843356499448e-05,2022-11-06 19:54:21.201062,2022-11-06 20:01:57.085867,0 days 00:07:35.884805,2.0,3.0,512.0,0.0095282283497996,50.0,8.0,0.01,,,,PRUNED,2.2202934815140907e-06,9.221843356499448e-05,,
44027.0,r1_08_PPV,4.0,56.0,5.672184670402203e-06,2022-11-06 20:01:57.086250,2022-11-06 20:12:32.592956,0 days 00:10:35.506706,3.0,4.0,512.0,0.0482431910387652,109.0,9.0,0.01,4.0,,,COMPLETE,5.672184670402203e-06,,,
44027.0,r1_08_PPV,4.0,57.0,1.9921353668905795e-05,2022-11-06 20:12:32.593499,2022-11-06 20:15:42.396198,0 days 00:03:09.802699,2.0,3.0,512.0,0.0190023517917719,67.0,8.0,0.01,,,,PRUNED,1.9921353668905795e-05,,,
44027.0,r1_08_PPV,4.0,58.0,6.661436054855585e-05,2022-11-06 20:15:42.396622,2022-11-06 20:17:40.876287,0 days 00:01:58.479665,2.0,2.0,1024.0,0.0017004793662102,61.0,10.0,0.01,,,,PRUNED,6.661436054855585e-05,,,
44027.0,r1_08_PPV,4.0,59.0,2.949751888081664e-06,2022-11-06 20:17:40.876633,2022-11-06 20:36:19.127426,0 days 00:18:38.250793,2.0,1.0,512.0,0.0058210205713447,97.0,8.0,0.05,19.0,,,COMPLETE,1.1198511856491676e-05,,,
44027.0,r1_08_PPV,5.0,0.0,9.094546840060502e-06,2022-11-06 20:53:40.177960,2022-11-06 21:17:50.879580,0 days 00:24:10.701620,3.0,1.0,1024.0,0.001,200.0,8.0,0.05,30.0,,,COMPLETE,8.05902891443111e-05,2.8737636966980062e-05,9.924724508891813e-06,"{'n_dspp_layers': 3, 'n_dspp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_quadrature_sites': 8, 'beta': 0.05}"
44027.0,r1_08_PPV,5.0,1.0,6.020093678671401e-06,2022-11-06 21:17:50.880151,2022-11-06 21:34:04.463214,0 days 00:16:13.583063,2.0,3.0,512.0,0.030469197098831675,198.0,10.0,0.01,12.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,5.0,2.0,1.4170919939715532e-06,2022-11-06 21:34:04.463744,2022-11-06 21:38:17.871102,0 days 00:04:13.407358,1.0,4.0,1024.0,0.015471724030332718,156.0,6.0,1.0,7.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,5.0,3.0,0.06017007678747177,2022-11-06 21:38:17.871622,2022-11-06 21:40:35.074835,0 days 00:02:17.203213,2.0,1.0,1024.0,0.0002461512302325669,436.0,5.0,1.0,,,,PRUNED,0.06017007678747177,,,
44027.0,r1_08_PPV,5.0,4.0,0.00013850757386535406,2022-11-06 21:40:35.075196,2022-11-06 21:46:10.539406,0 days 00:05:35.464210,2.0,1.0,1024.0,0.0020714653346988734,262.0,8.0,0.2,,,,PRUNED,3.7170113500906155e-05,0.00013850757386535406,,
44027.0,r1_08_PPV,5.0,5.0,0.005537412595003843,2022-11-06 21:46:10.539748,2022-11-06 21:47:55.707222,0 days 00:01:45.167474,2.0,2.0,2048.0,0.0004699755412152714,58.0,10.0,0.05,,,,PRUNED,0.005537412595003843,,,
44027.0,r1_08_PPV,5.0,6.0,1.4068516065890435e-05,2022-11-06 21:47:55.707570,2022-11-06 22:18:18.994579,0 days 00:30:23.287009,2.0,1.0,512.0,0.00019254577630860236,410.0,8.0,0.01,22.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,5.0,7.0,7.267732144100592e-05,2022-11-06 22:18:18.995215,2022-11-06 22:20:49.794761,0 days 00:02:30.799546,1.0,1.0,512.0,0.08961990898701402,347.0,6.0,1.0,,,,PRUNED,7.267732144100592e-05,,,
44027.0,r1_08_PPV,5.0,8.0,1.3720520655624568e-05,2022-11-06 22:20:49.795154,2022-11-06 22:30:23.807488,0 days 00:09:34.012334,1.0,2.0,512.0,0.0015997092498134895,182.0,10.0,0.05,12.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,5.0,9.0,0.00019254465587437153,2022-11-06 22:30:23.808013,2022-11-06 22:32:06.943873,0 days 00:01:43.135860,2.0,2.0,2048.0,0.001068612833127068,166.0,7.0,0.05,,,,PRUNED,0.00019254465587437153,,,
44027.0,r1_08_PPV,5.0,10.0,2.1928956357442075e-06,2022-11-06 22:32:06.944226,2022-11-06 22:50:30.130719,0 days 00:18:23.186493,1.0,1.0,512.0,0.004134044157804756,689.0,7.0,0.01,14.0,,,COMPLETE,8.838307621772401e-06,7.668229045521002e-06,,
44027.0,r1_08_PPV,5.0,11.0,7.697734690736979e-05,2022-11-06 22:50:30.131245,2022-11-06 22:53:58.605881,0 days 00:03:28.474636,2.0,4.0,512.0,0.03453343446687919,128.0,8.0,0.05,,,,PRUNED,7.697734690736979e-05,,,
44027.0,r1_08_PPV,5.0,12.0,7.977850327733904e-05,2022-11-06 22:53:58.606299,2022-11-06 22:56:02.510108,0 days 00:02:03.903809,2.0,3.0,1024.0,0.0006807710835863009,158.0,5.0,0.2,,,,PRUNED,7.977850327733904e-05,,,
44027.0,r1_08_PPV,5.0,13.0,2.363893372603343e-06,2022-11-06 22:56:02.510468,2022-11-06 23:06:55.421902,0 days 00:10:52.911434,2.0,1.0,512.0,0.009235948333684244,222.0,8.0,1.0,7.0,,,COMPLETE,2.5337292754556984e-05,5.4044262469687965e-06,,
44027.0,r1_08_PPV,5.0,14.0,1.5511341189267114e-05,2022-11-06 23:06:55.422459,2022-11-06 23:19:22.817472,0 days 00:12:27.395013,1.0,2.0,512.0,0.006081006817572814,800.0,10.0,0.01,,,,PRUNED,1.733580393192824e-05,1.5511341189267114e-05,,
44027.0,r1_08_PPV,5.0,15.0,2.1555576950049726e-06,2022-11-06 23:19:22.817894,2022-11-06 23:27:58.671893,0 days 00:08:35.853999,1.0,1.0,512.0,0.009048010891980344,700.0,7.0,0.01,4.0,,,COMPLETE,2.1555576950049726e-06,,,
44027.0,r1_08_PPV,5.0,16.0,4.9024576583178714e-05,2022-11-06 23:27:58.672443,2022-11-06 23:31:48.431653,0 days 00:03:49.759210,1.0,1.0,512.0,0.01332297156127815,752.0,7.0,0.01,,,,PRUNED,4.9024576583178714e-05,,,
44027.0,r1_08_PPV,5.0,17.0,0.0002469882310833782,2022-11-06 23:31:48.432012,2022-11-07 00:02:13.543179,0 days 00:30:25.111167,2.0,1.0,2048.0,0.0001448765835562315,649.0,8.0,0.2,42.0,,,COMPLETE,0.050504639744758606,0.001976816216483712,,
44027.0,r1_08_PPV,5.0,18.0,2.6038336727651767e-05,2022-11-07 00:02:13.543716,2022-11-07 00:05:25.249901,0 days 00:03:11.706185,1.0,2.0,512.0,0.003131316918401972,517.0,6.0,0.01,,,,PRUNED,2.6038336727651767e-05,,,
44027.0,r1_08_PPV,5.0,19.0,1.5017639043435338e-06,2022-11-07 00:05:25.250323,2022-11-07 00:17:13.689272,0 days 00:11:48.438949,3.0,2.0,2048.0,0.006657382555627553,138.0,10.0,0.01,12.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,5.0,20.0,1.3229556316218805e-05,2022-11-07 00:17:13.689796,2022-11-07 00:25:22.609447,0 days 00:08:08.919651,1.0,2.0,2048.0,0.002590745542603018,135.0,9.0,0.01,26.0,,,COMPLETE,3.5798111639451236e-05,,,
44027.0,r1_08_PPV,5.0,21.0,4.553427515929798e-06,2022-11-07 00:25:22.610003,2022-11-07 00:54:11.071953,0 days 00:28:48.461950,1.0,3.0,512.0,0.0004449212202737254,296.0,10.0,0.05,39.0,,,COMPLETE,3.513778210617602e-05,9.175827472063247e-06,,
44027.0,r1_08_PPV,5.0,22.0,1.791766067071876e-06,2022-11-07 00:54:11.072498,2022-11-07 01:07:55.823683,0 days 00:13:44.751185,1.0,3.0,512.0,0.02458075009690095,542.0,9.0,0.01,10.0,,,COMPLETE,1.622845411475282e-05,1.791766067071876e-06,,
44027.0,r1_08_PPV,5.0,23.0,5.3605388529831544e-05,2022-11-07 01:07:55.824194,2022-11-07 01:21:03.931497,0 days 00:13:08.107303,3.0,3.0,512.0,0.02618657757832654,491.0,9.0,0.01,,,,PRUNED,5.3605388529831544e-05,,,
44027.0,r1_08_PPV,5.0,24.0,0.0012896740809082985,2022-11-07 01:21:03.931864,2022-11-07 01:24:42.736956,0 days 00:03:38.805092,1.0,4.0,2048.0,0.08546398646272695,337.0,9.0,0.01,,,,PRUNED,1.7810640201787464e-05,0.0012896740809082985,,
44027.0,r1_08_PPV,5.0,25.0,1.234354840562446e-06,2022-11-07 01:24:42.737306,2022-11-07 01:45:32.713048,0 days 00:20:49.975742,2.0,2.0,2048.0,0.005864714713379791,396.0,10.0,1.0,21.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,5.0,26.0,1.3424107692117104e-06,2022-11-07 01:45:32.713598,2022-11-07 01:54:40.575773,0 days 00:09:07.862175,1.0,4.0,512.0,0.022034417665579974,51.0,9.0,0.01,13.0,,,COMPLETE,1.6119367501232773e-05,1.5723118167443317e-06,,
44027.0,r1_08_PPV,5.0,27.0,0.0002834905171766877,2022-11-07 01:54:40.576324,2022-11-07 01:59:42.016992,0 days 00:05:01.440668,1.0,3.0,512.0,0.030400557858053158,51.0,9.0,0.01,,,,PRUNED,3.205347638868261e-06,0.0002834905171766877,,
44027.0,r1_08_PPV,5.0,28.0,4.2802195821423084e-05,2022-11-07 01:59:42.017376,2022-11-07 02:03:25.336036,0 days 00:03:43.318660,3.0,4.0,2048.0,0.022134769974539115,86.0,10.0,0.2,,,,PRUNED,4.2802195821423084e-05,,,
44027.0,r1_08_PPV,5.0,29.0,0.009012220427393913,2022-11-07 02:03:25.336421,2022-11-07 02:11:56.270441,0 days 00:08:30.934020,3.0,2.0,2048.0,0.00011839247632343771,276.0,9.0,0.2,,,,PRUNED,0.009012220427393913,,,
44027.0,r1_08_PPV,5.0,30.0,2.311739763172227e-06,2022-11-07 02:11:56.270810,2022-11-07 02:18:36.938544,0 days 00:06:40.667734,2.0,2.0,2048.0,0.026548297597330493,412.0,5.0,1.0,8.0,,,COMPLETE,1.0217050657956861e-05,,,
44027.0,r1_08_PPV,5.0,31.0,5.2705265261465684e-05,2022-11-07 02:18:36.939104,2022-11-07 02:25:46.450582,0 days 00:07:09.511478,1.0,2.0,512.0,0.0005962031603873015,444.0,6.0,1.0,,,,PRUNED,5.2705265261465684e-05,,,
44027.0,r1_08_PPV,5.0,32.0,2.8040637971571414e-06,2022-11-07 02:25:46.450932,2022-11-07 02:30:54.656851,0 days 00:05:08.205919,1.0,1.0,1024.0,0.042809841255496583,388.0,5.0,1.0,9.0,,,COMPLETE,3.2243767691397807e-06,,,
44027.0,r1_08_PPV,5.0,33.0,7.269981870194897e-05,2022-11-07 02:30:54.657412,2022-11-07 03:01:06.187041,0 days 00:30:11.529629,3.0,1.0,1024.0,0.00010838050894487766,208.0,7.0,1.0,41.0,,,COMPLETE,,,,
