dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_dspp_layers,params_n_dspp_out,params_batch_size,params_lr,params_num_inducing,params_num_quadrature_sites,params_beta,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params,system_attrs_completed_rung_3
44027.0,year,3.0,6.0,0.0108177624642848,2022-11-05 22:03:24.265919,2022-11-05 22:19:53.315650,0 days 00:16:29.049731,1.0,3.0,2048.0,0.0037926785738576,108.0,7.0,0.2,70.0,,,COMPLETE,0.0126351965591311,0.0115076471120119,0.0111131276935338,,
44027.0,year,3.0,7.0,0.0110344812273979,2022-11-05 22:19:53.316252,2022-11-05 22:30:39.148547,0 days 00:10:45.832295,3.0,1.0,1024.0,0.0232333233474722,72.0,5.0,1.0,18.0,,,COMPLETE,0.0111334258690476,,,,
44027.0,year,3.0,8.0,0.0128175150603055,2022-11-05 22:30:39.149186,2022-11-05 22:34:29.038884,0 days 00:03:49.889698,2.0,1.0,1024.0,0.0010799862413057,140.0,5.0,0.2,,,,PRUNED,0.0128175150603055,,,,
44027.0,year,3.0,9.0,0.0174658149480819,2022-11-05 22:34:29.039266,2022-11-05 22:36:06.350199,0 days 00:01:37.310933,1.0,4.0,2048.0,0.0018089644254231,460.0,10.0,0.2,,,,PRUNED,0.0174658149480819,,,,
44027.0,year,3.0,10.0,0.0150089720264077,2022-11-05 22:36:06.350617,2022-11-05 22:44:50.506646,0 days 00:08:44.156029,2.0,4.0,1024.0,0.0005593130206076,85.0,8.0,1.0,13.0,,,COMPLETE,,,,,
44027.0,year,3.0,11.0,0.0111415442079305,2022-11-05 22:44:50.507250,2022-11-05 22:50:15.930101,0 days 00:05:25.422851,1.0,2.0,512.0,0.019632918477994,68.0,8.0,0.2,7.0,,,COMPLETE,0.0114233884960412,0.0112021202221512,,,
44027.0,year,3.0,12.0,0.0109869828447699,2022-11-05 22:50:15.930721,2022-11-05 23:02:07.639011,0 days 00:11:51.708290,1.0,1.0,2048.0,0.0100940503448709,91.0,6.0,0.01,56.0,,,COMPLETE,,,,,
44027.0,year,3.0,13.0,0.0162867438048124,2022-11-05 23:02:07.639646,2022-11-05 23:03:46.356775,0 days 00:01:38.717129,1.0,4.0,1024.0,0.0002596690186956,388.0,8.0,0.01,,,,PRUNED,0.0162867438048124,,,,
44027.0,year,3.0,14.0,0.013819052837789,2022-11-05 23:03:46.357177,2022-11-05 23:09:24.526436,0 days 00:05:38.169259,1.0,2.0,2048.0,0.0002550564164765,138.0,5.0,0.05,,,,PRUNED,0.013819052837789,,,,
44027.0,year,3.0,15.0,0.0112295355647802,2022-11-05 23:09:24.526805,2022-11-05 23:14:02.385919,0 days 00:04:37.859114,1.0,1.0,2048.0,0.0510444387146339,251.0,8.0,0.05,15.0,,,COMPLETE,,,,,
44027.0,year,3.0,16.0,0.0109231257811188,2022-11-05 23:14:02.386516,2022-11-05 23:24:55.064562,0 days 00:10:52.678046,1.0,2.0,512.0,0.0057470696549299,61.0,10.0,0.01,20.0,,,COMPLETE,0.0110762966796755,,,,
44027.0,year,3.0,17.0,,2022-11-05 23:24:55.065175,2022-11-05 23:24:55.563693,0 days 00:00:00.498518,3.0,4.0,2048.0,0.0328188580585541,774.0,10.0,0.01,,,,FAIL,,,,,
44027.0,year,4.0,0.0,0.0114001641049981,2022-11-05 23:53:33.290728,2022-11-06 00:23:53.599727,0 days 00:30:20.308999,3.0,1.0,1024.0,0.001,200.0,8.0,0.05,46.0,,,COMPLETE,0.0117982365190982,,,"{'n_dspp_layers': 3, 'n_dspp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_quadrature_sites': 8, 'beta': 0.05}",
44027.0,year,4.0,1.0,0.01506133005023,2022-11-06 00:23:53.600282,2022-11-06 00:32:47.883759,0 days 00:08:54.283477,2.0,4.0,1024.0,0.0682959864204327,458.0,7.0,0.01,3.0,,,COMPLETE,0.0150761567056179,,,,
44027.0,year,4.0,2.0,0.0150613877922296,2022-11-06 00:32:47.884344,2022-11-06 00:42:41.072128,0 days 00:09:53.187784,3.0,4.0,512.0,0.0008651010512367,154.0,8.0,0.05,4.0,,,COMPLETE,0.0150613877922296,,,,
44027.0,year,4.0,3.0,0.0111227007582783,2022-11-06 00:42:41.072696,2022-11-06 00:54:47.370572,0 days 00:12:06.297876,2.0,1.0,2048.0,0.0133181995074036,101.0,9.0,0.05,34.0,,,COMPLETE,0.0111864916980266,,,,
44027.0,year,4.0,4.0,0.0111693777143955,2022-11-06 00:54:47.371107,2022-11-06 01:03:07.699941,0 days 00:08:20.328834,1.0,1.0,2048.0,0.01282637110859,516.0,7.0,0.2,25.0,,,COMPLETE,0.0127758616581559,0.0116823958232998,0.0114811901003122,,
44027.0,year,4.0,5.0,0.0116287246346473,2022-11-06 01:03:07.700494,2022-11-06 01:09:26.611948,0 days 00:06:18.911454,1.0,1.0,512.0,0.0401101635632943,55.0,10.0,0.01,10.0,,,COMPLETE,,,,,
44027.0,year,4.0,6.0,0.012037462554872,2022-11-06 01:09:26.612487,2022-11-06 01:13:47.929422,0 days 00:04:21.316935,1.0,1.0,512.0,0.056661045715337,93.0,6.0,0.2,,,,PRUNED,0.0114632444456219,0.012037462554872,,,
44027.0,year,4.0,7.0,0.0110087562352418,2022-11-06 01:13:47.929812,2022-11-06 01:36:41.053169,0 days 00:22:53.123357,3.0,1.0,1024.0,0.008216294555376,73.0,9.0,0.05,41.0,,,COMPLETE,0.0115595962852239,0.0111484369263052,,,
44027.0,year,4.0,8.0,0.0127272652462124,2022-11-06 01:36:41.053723,2022-11-06 01:38:23.756938,0 days 00:01:42.703215,2.0,1.0,1024.0,0.0070839078722556,180.0,8.0,0.2,,,,PRUNED,0.0127272652462124,,,,
44027.0,year,4.0,9.0,0.0152303138747811,2022-11-06 01:38:23.757337,2022-11-06 01:42:33.436547,0 days 00:04:09.679210,1.0,1.0,512.0,0.0001867132345531,63.0,6.0,0.01,,,,PRUNED,0.0152303138747811,,,,
44027.0,year,4.0,10.0,0.0111315604299306,2022-11-06 01:42:33.436939,2022-11-06 01:49:18.089023,0 days 00:06:44.652084,2.0,1.0,2048.0,0.0353826441318835,162.0,6.0,0.01,18.0,,,COMPLETE,,,,,
44027.0,year,4.0,11.0,0.0243630111217498,2022-11-06 01:49:18.089578,2022-11-06 01:51:32.766916,0 days 00:02:14.677338,1.0,1.0,512.0,0.0001136377668035,354.0,7.0,0.05,,,,PRUNED,0.0243630111217498,,,,
44027.0,year,4.0,12.0,0.010885220952332,2022-11-06 01:51:32.767316,2022-11-06 01:58:22.784894,0 days 00:06:50.017578,1.0,4.0,2048.0,0.0120602620922198,101.0,7.0,1.0,25.0,,,COMPLETE,0.0112143708392977,0.0109075279906392,,,
44027.0,year,4.0,13.0,0.014473014511168,2022-11-06 01:58:22.785444,2022-11-06 01:59:31.722661,0 days 00:01:08.937217,1.0,1.0,1024.0,0.0010590441326806,170.0,10.0,0.2,,,,PRUNED,0.014473014511168,,,,
44027.0,year,4.0,14.0,0.015069281682372,2022-11-06 01:59:31.723037,2022-11-06 02:00:42.712330,0 days 00:01:10.989293,2.0,2.0,2048.0,0.0118120910085411,71.0,5.0,0.2,,,,PRUNED,0.015069281682372,,,,
44027.0,year,4.0,15.0,0.0116251455619931,2022-11-06 02:00:42.712709,2022-11-06 02:03:36.233461,0 days 00:02:53.520752,2.0,1.0,2048.0,0.0445444947300717,139.0,6.0,0.2,,,,PRUNED,0.0116251455619931,,,,
44027.0,year,4.0,16.0,0.0353844836354255,2022-11-06 02:03:36.233872,2022-11-06 02:07:24.653620,0 days 00:03:48.419748,2.0,2.0,2048.0,0.000280201082959,680.0,10.0,0.2,,,,PRUNED,0.0353844836354255,,,,
44027.0,year,4.0,17.0,0.0112877180799841,2022-11-06 02:07:24.654010,2022-11-06 02:12:58.391565,0 days 00:05:33.737555,1.0,4.0,1024.0,0.0031196033708513,587.0,9.0,1.0,,,,PRUNED,0.0112877180799841,,,,
44027.0,year,4.0,18.0,0.0509360916912555,2022-11-06 02:12:58.391915,2022-11-06 02:14:14.869486,0 days 00:01:16.477571,2.0,1.0,2048.0,0.0003113923403085,160.0,8.0,0.05,,,,PRUNED,0.0509360916912555,,,,
44027.0,year,4.0,19.0,0.0110539179295301,2022-11-06 02:14:14.869868,2022-11-06 02:23:16.764823,0 days 00:09:01.894955,1.0,2.0,2048.0,0.0182484318006601,767.0,5.0,1.0,22.0,,,COMPLETE,0.0120488870888948,0.0113725047558546,,,
44027.0,year,4.0,20.0,0.0116404239088296,2022-11-06 02:23:16.765368,2022-11-06 02:26:34.964369,0 days 00:03:18.199001,1.0,2.0,2048.0,0.0141203344955148,746.0,5.0,1.0,,,,PRUNED,0.0119893606752157,0.0116404239088296,,,
44027.0,year,4.0,21.0,0.0125793134793639,2022-11-06 02:26:34.964687,2022-11-06 02:45:56.367402,0 days 00:19:21.402715,1.0,1.0,2048.0,0.0004305362835616,204.0,10.0,0.05,77.0,,,COMPLETE,,,,,
44027.0,year,4.0,22.0,0.0120136057958006,2022-11-06 02:45:56.367947,2022-11-06 02:48:31.770819,0 days 00:02:35.402872,1.0,3.0,2048.0,0.0275879363145326,344.0,6.0,1.0,,,,PRUNED,0.011911479756236,0.0120136057958006,,,
44027.0,year,4.0,23.0,0.0132372118532657,2022-11-06 02:48:31.771165,2022-11-06 02:49:38.925526,0 days 00:01:07.154361,1.0,2.0,2048.0,0.0030372010143838,505.0,6.0,1.0,,,,PRUNED,0.0132372118532657,,,,
44027.0,year,4.0,24.0,0.0150615880265831,2022-11-06 02:49:38.925885,2022-11-06 02:53:29.182205,0 days 00:03:50.256320,3.0,3.0,2048.0,0.0041031546828368,282.0,9.0,0.01,,,,PRUNED,0.0150615880265831,,,,
44027.0,year,4.0,25.0,0.0110884131863713,2022-11-06 02:53:29.182583,2022-11-06 02:59:59.971515,0 days 00:06:30.788932,1.0,3.0,2048.0,0.0277742136951139,789.0,5.0,1.0,12.0,,,COMPLETE,0.0116632087156176,0.0115048224106431,,,
44027.0,year,4.0,26.0,0.0126951299607753,2022-11-06 02:59:59.972088,2022-11-06 03:01:30.732353,0 days 00:01:30.760265,1.0,3.0,2048.0,0.0309895042384143,785.0,5.0,1.0,,,,PRUNED,0.0126951299607753,,,,
44027.0,year,4.0,27.0,0.0150782279670238,2022-11-06 03:01:30.732743,2022-11-06 03:03:57.619514,0 days 00:02:26.886771,3.0,3.0,2048.0,0.0933315515482082,258.0,5.0,1.0,,,,PRUNED,0.0150782279670238,,,,
44027.0,year,4.0,28.0,0.0122090801596641,2022-11-06 03:03:57.619890,2022-11-06 03:06:43.469948,0 days 00:02:45.850058,1.0,2.0,1024.0,0.027224002585039,111.0,6.0,1.0,,,,PRUNED,0.011876692995429,0.0122090801596641,,,
44027.0,year,4.0,29.0,0.0150645710527896,2022-11-06 03:06:43.470297,2022-11-06 03:13:05.500243,0 days 00:06:22.029946,2.0,4.0,512.0,0.004357386969444,584.0,5.0,1.0,,,,PRUNED,0.0150645710527896,,,,
44027.0,year,4.0,30.0,0.0932165458798408,2022-11-06 03:13:05.500589,2022-11-06 03:19:40.805132,0 days 00:06:35.304543,1.0,4.0,512.0,0.0001029196462949,375.0,8.0,0.01,,,,PRUNED,0.0932165458798408,,,,
44027.0,year,4.0,31.0,0.0139212477952241,2022-11-06 03:19:40.805509,2022-11-06 03:20:46.365560,0 days 00:01:05.560051,1.0,3.0,2048.0,0.0020249143050477,393.0,6.0,1.0,,,,PRUNED,0.0139212477952241,,,,
44027.0,year,4.0,32.0,0.0115562686696648,2022-11-06 03:20:46.365970,2022-11-06 03:23:54.046169,0 days 00:03:07.680199,1.0,2.0,2048.0,0.0130353149537606,570.0,7.0,0.01,,,,PRUNED,0.0123657584190368,0.0115562686696648,,,
44027.0,year,4.0,33.0,0.0134690972045063,2022-11-06 03:23:54.046547,2022-11-06 03:54:08.107906,0 days 00:30:14.061359,2.0,4.0,2048.0,0.0001050886309728,169.0,6.0,0.2,61.0,,,COMPLETE,,,,,
44027.0,year,4.0,34.0,0.0112149752676486,2022-11-06 03:54:08.108456,2022-11-06 04:03:12.450970,0 days 00:09:04.342514,1.0,3.0,2048.0,0.0410837263702365,798.0,9.0,0.2,13.0,,,COMPLETE,0.0121245635673403,0.0112489247694611,,,
44027.0,year,4.0,35.0,0.0126939639449119,2022-11-06 04:03:12.451522,2022-11-06 04:04:29.152284,0 days 00:01:16.700762,1.0,2.0,2048.0,0.0084816720730445,588.0,7.0,1.0,,,,PRUNED,0.0126939639449119,,,,
44027.0,year,4.0,36.0,0.0108788451179862,2022-11-06 04:04:29.152670,2022-11-06 04:11:47.440890,0 days 00:07:18.288220,1.0,4.0,2048.0,0.0184405113985476,433.0,5.0,1.0,21.0,,,COMPLETE,0.0116532631218433,0.0111894095316529,,,
44027.0,year,4.0,37.0,0.0127487732097506,2022-11-06 04:11:47.441432,2022-11-06 04:12:44.664549,0 days 00:00:57.223117,1.0,4.0,2048.0,0.0221684263815844,252.0,5.0,1.0,,,,PRUNED,0.0127487732097506,,,,
44027.0,year,4.0,38.0,0.0110306702554225,2022-11-06 04:12:44.664916,2022-11-06 04:33:04.143323,0 days 00:20:19.478407,2.0,2.0,512.0,0.0043832802294084,258.0,7.0,1.0,20.0,,,COMPLETE,0.0112420134246349,,,,
44027.0,year,4.0,39.0,0.0113440603017807,2022-11-06 04:33:04.143847,2022-11-06 04:38:59.165911,0 days 00:05:55.022064,1.0,1.0,1024.0,0.0199755107701099,702.0,5.0,0.2,9.0,,,COMPLETE,,,,,
44027.0,year,4.0,40.0,0.0113834114745259,2022-11-06 04:38:59.166437,2022-11-06 04:41:54.841595,0 days 00:02:55.675158,1.0,4.0,2048.0,0.0473437806529911,426.0,6.0,1.0,,,,PRUNED,0.0117607284337282,0.0113834114745259,,,
44027.0,year,4.0,41.0,0.015054072253406,2022-11-06 04:41:54.841930,2022-11-06 04:44:26.598255,0 days 00:02:31.756325,1.0,1.0,1024.0,0.0003535725915336,53.0,7.0,0.2,,,,PRUNED,0.015054072253406,,,,
44027.0,year,4.0,42.0,0.0111697632819414,2022-11-06 04:44:26.598618,2022-11-06 04:50:35.076164,0 days 00:06:08.477546,1.0,3.0,512.0,0.0206768972642361,638.0,5.0,1.0,3.0,,,COMPLETE,0.0112460432574152,,,,
44027.0,year,4.0,43.0,0.010653487406671,2022-11-06 04:50:35.076704,2022-11-06 05:10:35.112480,0 days 00:20:00.035776,2.0,4.0,1024.0,0.0067345381927366,300.0,5.0,1.0,28.0,,,COMPLETE,0.011753580532968,0.0111192893236875,0.010653487406671,,
44027.0,year,4.0,44.0,0.0120661165565252,2022-11-06 05:10:35.113066,2022-11-06 05:14:29.257470,0 days 00:03:54.144404,3.0,4.0,1024.0,0.0064110471640149,302.0,6.0,0.01,,,,PRUNED,0.0120661165565252,,,,
44027.0,year,4.0,45.0,0.0129006654024124,2022-11-06 05:14:29.257839,2022-11-06 05:16:35.216852,0 days 00:02:05.959013,2.0,4.0,1024.0,0.0015808336937873,228.0,5.0,1.0,,,,PRUNED,0.0129006654024124,,,,
44027.0,year,4.0,46.0,0.0151197751984,2022-11-06 05:16:35.217283,2022-11-06 05:19:59.455765,0 days 00:03:24.238482,2.0,4.0,1024.0,0.0873382032291758,458.0,5.0,1.0,,,,PRUNED,0.0151197751984,,,,
44027.0,year,4.0,47.0,0.0184370279312133,2022-11-06 05:19:59.456112,2022-11-06 05:25:44.307515,0 days 00:05:44.851403,1.0,2.0,1024.0,0.0001039630813461,667.0,9.0,0.01,,,,PRUNED,0.0184370279312133,,,,
44027.0,year,4.0,48.0,0.0106985662132501,2022-11-06 05:25:44.307925,2022-11-06 05:44:17.949619,0 days 00:18:33.641694,3.0,3.0,1024.0,0.0192912568662287,212.0,5.0,1.0,,,,PRUNED,0.0119810113683342,0.0109007274731993,0.0106985662132501,,
44027.0,year,4.0,49.0,0.0108697153627872,2022-11-06 05:44:17.949955,2022-11-06 06:06:15.422630,0 days 00:21:57.472675,2.0,4.0,1024.0,0.0085143200152278,472.0,6.0,0.05,18.0,,,COMPLETE,0.0116629786789417,0.0111123342067003,,,
44027.0,year,4.0,50.0,0.015066054649651,2022-11-06 06:06:15.423194,2022-11-06 06:09:12.266247,0 days 00:02:56.843053,2.0,4.0,1024.0,0.0052772075477229,356.0,6.0,0.05,,,,PRUNED,0.015066054649651,,,,
44027.0,year,4.0,51.0,0.0150634804740548,2022-11-06 06:09:12.266617,2022-11-06 06:15:48.279769,0 days 00:06:36.013152,3.0,4.0,1024.0,0.0104099740288605,486.0,6.0,0.05,,,,PRUNED,0.0150634804740548,,,,
44027.0,year,4.0,52.0,0.011294218711555,2022-11-06 06:15:48.280117,2022-11-06 06:21:19.547199,0 days 00:05:31.267082,1.0,1.0,512.0,0.0065826521897636,356.0,10.0,0.01,,,,PRUNED,0.011294218711555,,,,
44027.0,year,4.0,53.0,0.0150623200461268,2022-11-06 06:21:19.547630,2022-11-06 06:24:49.860946,0 days 00:03:30.313316,2.0,3.0,2048.0,0.0752355755434246,122.0,5.0,1.0,5.0,,,COMPLETE,,,,,
44027.0,year,4.0,54.0,0.0109955770894885,2022-11-06 06:24:49.861522,2022-11-06 06:30:27.411067,0 days 00:05:37.549545,1.0,4.0,1024.0,0.0310143084320657,188.0,9.0,0.05,13.0,,,COMPLETE,,,,,
44027.0,year,4.0,55.0,0.0118019422516226,2022-11-06 06:30:27.411636,2022-11-06 06:35:28.084084,0 days 00:05:00.672448,3.0,2.0,2048.0,0.0205742664206356,94.0,8.0,0.05,,,,PRUNED,0.0118019422516226,,,,
44027.0,year,4.0,56.0,0.0112700378522276,2022-11-06 06:35:28.084444,2022-11-06 06:43:10.573692,0 days 00:07:42.489248,3.0,1.0,2048.0,0.0190840133133707,80.0,5.0,0.05,18.0,,,COMPLETE,,,,,
44027.0,year,4.0,57.0,0.0121167777106165,2022-11-06 06:43:10.574264,2022-11-06 06:46:10.720556,0 days 00:03:00.146292,2.0,4.0,1024.0,0.0027403864941567,313.0,7.0,0.05,,,,PRUNED,0.0121167777106165,,,,
44027.0,year,4.0,58.0,0.0139331463724374,2022-11-06 06:46:10.720954,2022-11-06 06:55:49.212080,0 days 00:09:38.491126,1.0,3.0,2048.0,0.0001814593671298,685.0,5.0,1.0,,,,PRUNED,0.0139331463724374,,,,
44027.0,year,4.0,59.0,0.0107473619282245,2022-11-06 06:55:49.212453,2022-11-06 07:16:43.312584,0 days 00:20:54.100131,2.0,4.0,1024.0,0.0073202810498699,403.0,6.0,0.05,20.0,,,COMPLETE,0.0113987773656845,0.0110687902197241,,,
44027.0,year,5.0,0.0,0.011724505573511124,2022-11-06 08:01:23.907230,2022-11-06 08:31:45.007703,0 days 00:30:21.100473,3.0,1.0,1024.0,0.001,200.0,8.0,0.05,46.0,,,COMPLETE,0.015039939433336258,0.013786978088319302,0.012292858213186264,"{'n_dspp_layers': 3, 'n_dspp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_quadrature_sites': 8, 'beta': 0.05}",
44027.0,year,5.0,1.0,0.01121190283447504,2022-11-06 08:31:45.008297,2022-11-06 08:37:09.019874,0 days 00:05:24.011577,1.0,1.0,1024.0,0.022863918146740683,93.0,10.0,1.0,15.0,,,COMPLETE,,,,,
44027.0,year,5.0,2.0,0.011179558001458645,2022-11-06 08:37:09.020413,2022-11-06 08:45:11.664733,0 days 00:08:02.644320,2.0,1.0,1024.0,0.020962429210839528,142.0,8.0,0.2,14.0,,,COMPLETE,,,,,
44027.0,year,5.0,3.0,0.014114336110651493,2022-11-06 08:45:11.665280,2022-11-06 08:50:44.857199,0 days 00:05:33.191919,1.0,2.0,512.0,0.00018022625391656713,301.0,10.0,0.01,,,,PRUNED,0.015030467882752419,0.014114336110651493,,,
44027.0,year,5.0,4.0,0.011152656748890877,2022-11-06 08:50:44.857539,2022-11-06 09:20:59.149068,0 days 00:30:14.291529,3.0,1.0,1024.0,0.0026036392029284397,91.0,10.0,0.05,54.0,,,COMPLETE,0.014510182663798332,0.012562226504087448,0.011441897600889206,,
44027.0,year,5.0,5.0,0.011168285273015499,2022-11-06 09:20:59.149657,2022-11-06 09:29:56.294632,0 days 00:08:57.144975,1.0,2.0,2048.0,0.029080978260158187,575.0,9.0,0.05,19.0,,,COMPLETE,0.012992088682949543,0.011475560255348682,,,
44027.0,year,5.0,6.0,0.010904361493885517,2022-11-06 09:29:56.295232,2022-11-06 09:38:42.160946,0 days 00:08:45.865714,1.0,3.0,1024.0,0.007164369331140542,233.0,9.0,0.2,22.0,,,COMPLETE,,,,,
44027.0,year,5.0,7.0,0.011004479601979256,2022-11-06 09:38:42.161475,2022-11-06 09:50:31.717639,0 days 00:11:49.556164,1.0,3.0,512.0,0.008213915301851973,64.0,9.0,0.05,22.0,,,COMPLETE,,,,,
44027.0,year,5.0,8.0,0.011389276944100857,2022-11-06 09:50:31.718195,2022-11-06 09:57:38.784924,0 days 00:07:07.066729,2.0,2.0,512.0,0.0506707519429806,62.0,10.0,0.01,6.0,,,COMPLETE,0.012313326820731163,,,,
44027.0,year,5.0,9.0,0.01512450072914362,2022-11-06 09:57:38.785471,2022-11-06 09:59:51.186431,0 days 00:02:12.400960,3.0,2.0,1024.0,0.0003535213756898845,59.0,9.0,1.0,,,,PRUNED,0.01512450072914362,,,,
44027.0,year,5.0,10.0,0.011500995606184006,2022-11-06 09:59:51.186841,2022-11-06 10:03:09.140817,0 days 00:03:17.953976,1.0,1.0,2048.0,0.013610140414858897,560.0,9.0,0.2,,,,PRUNED,0.012514489702880383,0.011500995606184006,,,
44027.0,year,5.0,11.0,0.011585118249058723,2022-11-06 10:03:09.141196,2022-11-06 10:13:42.060403,0 days 00:10:32.919207,2.0,2.0,1024.0,0.004562447454346641,795.0,6.0,0.05,,,,PRUNED,0.012284083291888237,0.011585118249058723,,,
44027.0,year,5.0,12.0,0.010844044387340546,2022-11-06 10:13:42.060782,2022-11-06 10:26:32.887495,0 days 00:12:50.826713,1.0,4.0,2048.0,0.004637168591247847,163.0,10.0,1.0,44.0,,,COMPLETE,,,,,
44027.0,year,5.0,13.0,0.01273303758352995,2022-11-06 10:26:32.888047,2022-11-06 10:28:04.701162,0 days 00:01:31.813115,2.0,1.0,1024.0,0.0024723742883779316,55.0,10.0,0.05,,,,PRUNED,0.01273303758352995,,,,
44027.0,year,5.0,14.0,0.010967730544507504,2022-11-06 10:28:04.701510,2022-11-06 10:56:05.191169,0 days 00:28:00.489659,3.0,2.0,512.0,0.006661983824680261,86.0,7.0,0.05,27.0,,,COMPLETE,0.01168023981153965,0.011183582246303558,0.011000817641615868,,
44027.0,year,5.0,15.0,0.015033106319606304,2022-11-06 10:56:05.191722,2022-11-06 10:58:29.262432,0 days 00:02:24.070710,2.0,3.0,1024.0,0.05736695431857235,267.0,7.0,0.05,,,,PRUNED,0.015033106319606304,,,,
44027.0,year,5.0,16.0,0.015053785406053066,2022-11-06 10:58:29.262856,2022-11-06 11:01:18.588487,0 days 00:02:49.325631,2.0,4.0,512.0,0.009495502818717496,115.0,5.0,0.2,,,,PRUNED,0.015053785406053066,,,,
44027.0,year,5.0,17.0,0.012771869078278542,2022-11-06 11:01:18.588873,2022-11-06 11:31:23.002627,0 days 00:30:04.413754,1.0,1.0,1024.0,0.00010920011018016593,447.0,5.0,1.0,87.0,,,COMPLETE,0.01298358105123043,,,,
44027.0,year,5.0,18.0,0.01336180604994297,2022-11-06 11:31:23.003218,2022-11-06 11:34:49.363033,0 days 00:03:26.359815,3.0,1.0,512.0,0.001744752506853833,101.0,7.0,0.01,,,,PRUNED,0.01336180604994297,,,,
44027.0,year,5.0,19.0,0.01077912375330925,2022-11-06 11:34:49.363434,2022-11-06 11:58:00.742411,0 days 00:23:11.378977,3.0,3.0,512.0,0.008061664327477666,94.0,6.0,1.0,21.0,,,COMPLETE,0.011460797861218452,0.011265935376286507,,,
44027.0,year,5.0,20.0,0.010737862437963486,2022-11-06 11:58:00.742974,2022-11-06 12:12:02.188459,0 days 00:14:01.445485,2.0,3.0,512.0,0.010292343772809109,141.0,5.0,1.0,15.0,,,COMPLETE,0.011863711290061474,0.011084426194429398,,,
44027.0,year,5.0,21.0,0.015041065402328968,2022-11-06 12:12:02.188997,2022-11-06 12:14:58.209068,0 days 00:02:56.020071,2.0,4.0,512.0,0.0925249540588093,152.0,5.0,1.0,,,,PRUNED,0.015041065402328968,,,,
44027.0,year,5.0,22.0,0.011071322485804558,2022-11-06 12:14:58.209437,2022-11-06 12:27:40.305557,0 days 00:12:42.096120,1.0,2.0,512.0,0.0032469273626997822,93.0,6.0,1.0,23.0,,,COMPLETE,0.011280158534646034,,,,
44027.0,year,5.0,23.0,0.011953650042414665,2022-11-06 12:27:40.306090,2022-11-06 12:34:54.983625,0 days 00:07:14.677535,2.0,3.0,512.0,0.023815961826318333,152.0,6.0,1.0,,,,PRUNED,0.011519867926836014,0.011953650042414665,,,
44027.0,year,5.0,24.0,0.014042758382856846,2022-11-06 12:34:54.983968,2022-11-06 12:39:26.224862,0 days 00:04:31.240894,2.0,4.0,2048.0,0.0005369492035771334,114.0,7.0,0.05,,,,PRUNED,0.014042758382856846,,,,
44027.0,year,5.0,25.0,0.011985914781689644,2022-11-06 12:39:26.225254,2022-11-06 13:09:28.167703,0 days 00:30:01.942449,1.0,2.0,1024.0,0.00010024194530333944,62.0,8.0,1.0,107.0,,,COMPLETE,0.014568979851901531,0.012418474070727825,,,
44027.0,year,5.0,26.0,0.013618126511573792,2022-11-06 13:09:28.168262,2022-11-06 13:12:08.213805,0 days 00:02:40.045543,2.0,3.0,512.0,0.000938848956583604,71.0,6.0,1.0,,,,PRUNED,0.013618126511573792,,,,
44027.0,year,5.0,27.0,0.010814359411597252,2022-11-06 13:12:08.214190,2022-11-06 13:28:59.637938,0 days 00:16:51.423748,3.0,3.0,512.0,0.020689579360147724,142.0,5.0,1.0,13.0,,,COMPLETE,0.011500895023345947,0.011006427928805351,,,
44027.0,year,5.0,28.0,0.011262822896242142,2022-11-06 13:28:59.638484,2022-11-06 13:33:57.335243,0 days 00:04:57.696759,1.0,1.0,1024.0,0.040019235947150546,434.0,10.0,0.2,7.0,,,COMPLETE,,,,,
44027.0,year,5.0,29.0,0.014844642952084541,2022-11-06 13:33:57.335779,2022-11-06 13:36:06.287324,0 days 00:02:08.951545,2.0,4.0,2048.0,0.006215814807552736,257.0,6.0,1.0,,,,PRUNED,0.014844642952084541,,,,
44027.0,year,5.0,30.0,0.015031623654067516,2022-11-06 13:36:06.287758,2022-11-06 13:40:02.374153,0 days 00:03:56.086395,3.0,3.0,512.0,0.01559153278117786,186.0,5.0,1.0,,,,PRUNED,0.015031623654067516,,,,
44027.0,year,5.0,31.0,0.011715701781213284,2022-11-06 13:40:02.374530,2022-11-06 13:46:06.509711,0 days 00:06:04.135181,1.0,4.0,512.0,0.042726359827586186,338.0,6.0,1.0,,,,PRUNED,0.011549949645996094,0.011715701781213284,,,
44027.0,year,5.0,32.0,0.015048162080347538,2022-11-06 13:46:06.510068,2022-11-06 13:49:45.161462,0 days 00:03:38.651394,3.0,3.0,512.0,0.015050228543503762,125.0,5.0,1.0,,,,PRUNED,0.015048162080347538,,,,
44027.0,year,5.0,33.0,0.015036026947200298,2022-11-06 13:49:45.161844,2022-11-06 13:53:30.204229,0 days 00:03:45.042385,3.0,3.0,512.0,0.025486073026855356,139.0,5.0,1.0,,,,PRUNED,0.015036026947200298,,,,
