dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_dspp_layers,params_n_dspp_out,params_batch_size,params_lr,params_num_inducing,params_num_quadrature_sites,params_beta,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,k2204_BPV,1.0,47.0,0.0002026855872827,2022-10-19 23:14:36.430013,2022-10-19 23:22:50.146458,0 days 00:08:13.716445,1.0,2.0,1024.0,0.0005989795095433,205.0,8.0,1.0,360.0,,,COMPLETE,
216.0,k2204_BPV,1.0,48.0,0.0003380354683031,2022-10-19 23:22:50.147015,2022-10-19 23:37:51.851336,0 days 00:15:01.704321,1.0,4.0,256.0,0.0001005773515493,108.0,6.0,0.2,321.0,,,COMPLETE,
216.0,k2204_BPV,1.0,49.0,4.85959653815371e-05,2022-10-19 23:37:51.851936,2022-10-19 23:44:20.722650,0 days 00:06:28.870714,1.0,2.0,256.0,0.0010143818823701,143.0,9.0,0.2,135.0,,,COMPLETE,
216.0,k2204_BPV,1.0,50.0,2.7914013116969727e-05,2022-10-19 23:44:20.723243,2022-10-19 23:55:39.622031,0 days 00:11:18.898788,1.0,3.0,256.0,0.0003432928966919,90.0,7.0,0.05,242.0,,,COMPLETE,
216.0,k2204_BPV,1.0,51.0,3.1052403755893465e-05,2022-10-19 23:55:39.622594,2022-10-20 00:03:38.475832,0 days 00:07:58.853238,1.0,3.0,256.0,0.0004331471570124,95.0,7.0,0.05,168.0,,,COMPLETE,
216.0,k2204_BPV,1.0,52.0,3.1179943562165136e-05,2022-10-20 00:03:38.476373,2022-10-20 00:17:01.292728,0 days 00:13:22.816355,1.0,4.0,256.0,0.0002972559193443,92.0,7.0,0.05,286.0,,,COMPLETE,
216.0,k2204_BPV,1.0,53.0,3.7481945582840126e-05,2022-10-20 00:17:01.293288,2022-10-20 00:26:15.220172,0 days 00:09:13.926884,1.0,3.0,256.0,0.0002891112287994,72.0,7.0,0.05,200.0,,,COMPLETE,
216.0,k2204_BPV,1.0,54.0,0.0003344261021993,2022-10-20 00:26:15.220735,2022-10-20 00:37:02.836291,0 days 00:10:47.615556,1.0,3.0,512.0,0.0001541359367652,96.0,7.0,0.05,400.0,,,COMPLETE,
216.0,k2204_BPV,1.0,55.0,3.912993815902155e-05,2022-10-20 00:37:02.836846,2022-10-20 00:45:58.816128,0 days 00:08:55.979282,1.0,5.0,256.0,0.0003718984978964,59.0,6.0,0.05,199.0,,,COMPLETE,
216.0,k2204_BPV,1.0,56.0,0.0003549817047314,2022-10-20 00:45:58.816710,2022-10-20 00:46:53.984055,0 days 00:00:55.167345,1.0,4.0,256.0,0.0166823293360921,89.0,7.0,0.05,10.0,,,COMPLETE,
216.0,k2204_BPV,1.0,57.0,0.0004468216702662,2022-10-20 00:46:53.984629,2022-10-20 01:01:57.340946,0 days 00:15:03.356317,3.0,3.0,256.0,0.0002152929670508,81.0,6.0,0.05,176.0,,,COMPLETE,
216.0,k2204_BPV,1.0,58.0,5.140738903719466e-05,2022-10-20 01:01:57.341508,2022-10-20 01:10:09.612731,0 days 00:08:12.271223,1.0,4.0,512.0,0.0006970699296935,62.0,7.0,0.05,305.0,,,COMPLETE,
216.0,k2204_BPV,1.0,59.0,0.0002626075656735,2022-10-20 01:10:09.613259,2022-10-20 01:25:12.455304,0 days 00:15:02.842045,2.0,3.0,256.0,0.0001411021056762,120.0,7.0,0.05,224.0,,,COMPLETE,
216.0,k2204_BPV,1.0,60.0,3.509397356538102e-05,2022-10-20 01:25:12.455880,2022-10-20 01:35:59.726693,0 days 00:10:47.270813,1.0,5.0,256.0,0.0003393689537201,88.0,6.0,0.05,230.0,,,COMPLETE,
216.0,k2204_BPV,1.0,61.0,3.983829719800269e-05,2022-10-20 01:35:59.727285,2022-10-20 01:45:50.636654,0 days 00:09:50.909369,1.0,5.0,256.0,0.0003927752959451,72.0,6.0,0.05,211.0,,,COMPLETE,
216.0,k2204_BPV,1.0,62.0,3.387790093256626e-05,2022-10-20 01:45:50.637187,2022-10-20 01:58:33.368181,0 days 00:12:42.730994,1.0,5.0,256.0,0.0002872874017339,88.0,7.0,0.05,269.0,,,COMPLETE,
216.0,k2204_BPV,1.0,63.0,2.9287963116075844e-05,2022-10-20 01:58:33.368735,2022-10-20 02:12:55.141986,0 days 00:14:21.773251,1.0,4.0,256.0,0.0002152397528649,109.0,7.0,0.05,303.0,,,COMPLETE,
216.0,k2204_BPV,1.0,64.0,3.502601384752779e-05,2022-10-20 02:12:55.142562,2022-10-20 02:27:55.307651,0 days 00:15:00.165089,1.0,5.0,256.0,0.0002149842886329,110.0,7.0,0.05,314.0,,,COMPLETE,
216.0,k2204_BPV,1.0,65.0,0.016919023822993,2022-10-20 02:27:55.308219,2022-10-20 02:42:57.865897,0 days 00:15:02.557678,3.0,4.0,256.0,0.0001647720546416,94.0,7.0,0.05,169.0,,,COMPLETE,
216.0,k2204_BPV,1.0,66.0,0.0001737292532197,2022-10-20 02:42:57.866478,2022-10-20 02:57:57.909931,0 days 00:15:00.043453,1.0,4.0,256.0,0.0001202840257935,78.0,7.0,0.05,324.0,,,COMPLETE,
216.0,k2204_BPV,1.0,67.0,0.0005352881053113,2022-10-20 02:57:57.910518,2022-10-20 03:05:48.491422,0 days 00:07:50.580904,1.0,4.0,1024.0,0.0002971390574198,53.0,7.0,0.05,400.0,,,COMPLETE,
216.0,k2204_BPV,1.0,68.0,4.70971599497716e-05,2022-10-20 03:05:48.492031,2022-10-20 03:19:09.558007,0 days 00:13:21.065976,1.0,5.0,256.0,0.0002317423224274,68.0,7.0,0.05,284.0,,,COMPLETE,
216.0,k2204_BPV,1.0,69.0,4.458874809643021e-05,2022-10-20 03:19:09.558610,2022-10-20 03:28:31.431380,0 days 00:09:21.872770,1.0,4.0,512.0,0.0004906109965441,104.0,7.0,0.05,331.0,,,COMPLETE,
216.0,k2204_BPV,1.0,70.0,0.0014151361392578,2022-10-20 03:28:31.431928,2022-10-20 03:29:16.084919,0 days 00:00:44.652991,1.0,5.0,256.0,0.0951888098213076,115.0,6.0,0.05,6.0,,,COMPLETE,
216.0,k2204_BPV,1.0,71.0,5.4173694479686674e-05,2022-10-20 03:29:16.085470,2022-10-20 03:34:24.406908,0 days 00:05:08.321438,1.0,4.0,256.0,0.000596553358409,138.0,7.0,0.05,96.0,,,COMPLETE,
216.0,k2204_BPV,1.0,72.0,3.942881221519201e-05,2022-10-20 03:34:24.407501,2022-10-20 03:49:25.881904,0 days 00:15:01.474403,1.0,3.0,256.0,0.0001881245212004,84.0,10.0,0.05,336.0,,,COMPLETE,
216.0,k2204_BPV,1.0,73.0,2.5204171834047884e-05,2022-10-20 03:49:25.882481,2022-10-20 04:01:34.057457,0 days 00:12:08.174976,1.0,5.0,256.0,0.0002998204533282,100.0,7.0,0.01,254.0,,,COMPLETE,
216.0,k2204_BPV,1.0,74.0,3.12058582494501e-05,2022-10-20 04:01:34.058005,2022-10-20 04:13:33.290881,0 days 00:11:59.232876,1.0,5.0,256.0,0.0003138333344666,94.0,7.0,0.01,253.0,,,COMPLETE,
216.0,k2204_BPV,1.0,75.0,2.681761452549836e-05,2022-10-20 04:13:33.291502,2022-10-20 04:24:45.327663,0 days 00:11:12.036161,1.0,5.0,256.0,0.0003445726307954,104.0,7.0,0.01,233.0,,,COMPLETE,
216.0,k2204_BPV,1.0,76.0,3.392387225176208e-05,2022-10-20 04:24:45.328207,2022-10-20 04:36:25.174180,0 days 00:11:39.845973,1.0,5.0,256.0,0.0003176553740619,98.0,7.0,0.01,243.0,,,COMPLETE,
216.0,k2204_BPV,1.0,77.0,4.696718769992003e-05,2022-10-20 04:36:25.174755,2022-10-20 04:43:29.184136,0 days 00:07:04.009381,1.0,5.0,256.0,0.0004346054542308,117.0,7.0,0.01,142.0,,,COMPLETE,
216.0,k2204_BPV,1.0,78.0,3.463935763647896e-05,2022-10-20 04:43:29.184702,2022-10-20 04:58:29.945872,0 days 00:15:00.761170,1.0,4.0,256.0,0.000168550737109,102.0,7.0,0.01,320.0,,,COMPLETE,
216.0,k2204_BPV,1.0,79.0,0.001044279691996,2022-10-20 04:58:29.946449,2022-10-20 05:13:31.451408,0 days 00:15:01.504959,1.0,5.0,256.0,0.0001183486425914,787.0,7.0,0.01,123.0,,,COMPLETE,
216.0,k2204_BPV,1.0,80.0,0.0074956788448616,2022-10-20 05:13:31.451958,2022-10-20 05:21:45.465519,0 days 00:08:14.013561,1.0,5.0,1024.0,0.0002241081414221,92.0,7.0,0.01,400.0,,,COMPLETE,
216.0,k2204_BPV,1.0,81.0,4.717687534139259e-05,2022-10-20 05:21:45.466070,2022-10-20 05:30:19.517697,0 days 00:08:34.051627,1.0,4.0,256.0,0.0005179078767493,72.0,7.0,0.01,183.0,,,COMPLETE,
216.0,k2204_BPV,1.0,82.0,2.1418711639853427e-05,2022-10-20 05:30:19.518259,2022-10-20 05:41:52.686233,0 days 00:11:33.167974,1.0,4.0,256.0,0.0003361015122678,135.0,8.0,0.01,228.0,,,COMPLETE,
216.0,k2204_BPV,1.0,83.0,3.531178890625597e-05,2022-10-20 05:41:52.686808,2022-10-20 05:48:46.050344,0 days 00:06:53.363536,1.0,4.0,256.0,0.0003752258568638,135.0,8.0,0.01,132.0,,,COMPLETE,
216.0,k2204_BPV,1.0,84.0,3.520224981912179e-05,2022-10-20 05:48:46.050944,2022-10-20 05:58:05.908741,0 days 00:09:19.857797,1.0,4.0,256.0,0.0003089945017204,106.0,8.0,0.01,192.0,,,COMPLETE,
216.0,k2204_BPV,1.0,85.0,2.4831281280057738e-05,2022-10-20 05:58:05.909288,2022-10-20 06:12:05.271515,0 days 00:13:59.362227,1.0,5.0,256.0,0.0002584415170835,121.0,7.0,0.01,291.0,,,COMPLETE,
216.0,k2204_BPV,1.0,86.0,5.232635612628656e-05,2022-10-20 06:12:05.272062,2022-10-20 06:19:32.429895,0 days 00:07:27.157833,1.0,5.0,256.0,0.0004328067065539,124.0,7.0,0.01,150.0,,,COMPLETE,
216.0,k2204_BPV,1.0,87.0,3.1072286674316274e-05,2022-10-20 06:19:32.430453,2022-10-20 06:34:33.654110,0 days 00:15:01.223657,1.0,5.0,256.0,0.0001905444755805,115.0,7.0,0.01,306.0,,,COMPLETE,
216.0,k2204_BPV,1.0,88.0,2.880441115848953e-05,2022-10-20 06:34:33.654700,2022-10-20 06:49:35.172131,0 days 00:15:01.517431,1.0,5.0,256.0,0.0001832648442082,114.0,8.0,0.01,312.0,,,COMPLETE,
216.0,k2204_BPV,1.0,89.0,0.0025505503508611,2022-10-20 06:49:35.172684,2022-10-20 07:00:56.246856,0 days 00:11:21.074172,1.0,5.0,512.0,0.0001323798620317,112.0,8.0,0.01,400.0,,,COMPLETE,
