dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_dspp_layers,params_n_dspp_out,params_batch_size,params_lr,params_num_inducing,params_num_quadrature_sites,params_beta,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_fixed_params,system_attrs_completed_rung_2
216.0,r1_08_BPV,1.0,0.0,0.0005636431160382,2022-10-30 08:38:07.062079,2022-10-30 08:48:26.765764,0 days 00:10:19.703685,3.0,1.0,1024.0,0.001,200.0,8.0,0.05,10.0,,,COMPLETE,0.0005923022981733,0.0005636431160382,"{'n_dspp_layers': 3, 'n_dspp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_quadrature_sites': 8, 'beta': 0.05}",
216.0,r1_08_BPV,1.0,1.0,0.000603991036769,2022-10-30 08:48:26.766334,2022-10-30 08:50:22.671241,0 days 00:01:55.904907,2.0,4.0,2048.0,0.0537321847716819,54.0,7.0,0.05,,,,PRUNED,0.000603991036769,,,
216.0,r1_08_BPV,1.0,2.0,0.0005696239531971,2022-10-30 08:50:22.671614,2022-10-30 09:00:18.667006,0 days 00:09:55.995392,2.0,1.0,1024.0,0.0009581147424819,55.0,6.0,1.0,19.0,,,COMPLETE,0.0007004583603702,,,
216.0,r1_08_BPV,1.0,3.0,0.0005634120316244,2022-10-30 09:00:18.667575,2022-10-30 09:03:49.777093,0 days 00:03:31.109518,1.0,2.0,2048.0,0.0190457083901267,95.0,6.0,0.05,10.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,4.0,0.0005638458533212,2022-10-30 09:03:49.777582,2022-10-30 09:20:53.868354,0 days 00:17:04.090772,3.0,1.0,512.0,0.0031515123575344,196.0,7.0,0.2,10.0,,,COMPLETE,0.0005638458533212,,,
216.0,r1_08_BPV,1.0,5.0,0.0195951797068119,2022-10-30 09:20:53.868851,2022-10-30 09:25:09.700905,0 days 00:04:15.832054,2.0,1.0,2048.0,0.0001171191643941,212.0,10.0,1.0,,,,PRUNED,0.0195951797068119,,,
216.0,r1_08_BPV,1.0,6.0,0.0020882056560367,2022-10-30 09:25:09.701279,2022-10-30 09:27:10.365750,0 days 00:02:00.664471,1.0,1.0,2048.0,0.0004453967814324,788.0,9.0,0.05,,,,PRUNED,0.0020882056560367,,,
216.0,r1_08_BPV,1.0,7.0,0.000644882384222,2022-10-30 09:27:10.366119,2022-10-30 09:29:17.101410,0 days 00:02:06.735291,1.0,3.0,1024.0,0.0017146849367287,604.0,6.0,1.0,,,,PRUNED,0.000644882384222,,,
216.0,r1_08_BPV,1.0,8.0,0.0006713151815347,2022-10-30 09:29:17.101839,2022-10-30 09:33:02.548672,0 days 00:03:45.446833,1.0,1.0,512.0,0.0004824916281388,635.0,10.0,0.05,,,,PRUNED,0.0006713151815347,,,
216.0,r1_08_BPV,1.0,9.0,0.0005660650203935,2022-10-30 09:33:02.549053,2022-10-30 09:40:55.091143,0 days 00:07:52.542090,2.0,1.0,1024.0,0.0079023200713668,618.0,7.0,0.01,,,,PRUNED,0.0006002646987326,0.0005660650203935,,
216.0,r1_08_BPV,1.0,10.0,0.0005763053777627,2022-10-30 09:40:55.091547,2022-10-30 09:51:26.471300,0 days 00:10:31.379753,2.0,4.0,512.0,0.052845429486348,288.0,6.0,0.05,,,,PRUNED,0.0005763053777627,,,
216.0,r1_08_BPV,1.0,11.0,0.000564165355172,2022-10-30 09:51:26.471662,2022-10-30 09:56:32.586908,0 days 00:05:06.115246,2.0,4.0,1024.0,0.0181047401163284,51.0,7.0,0.01,,,,PRUNED,0.000564165355172,,,
216.0,r1_08_BPV,1.0,12.0,0.0023356084711849,2022-10-30 09:56:32.587274,2022-10-30 09:57:50.482604,0 days 00:01:17.895330,1.0,2.0,1024.0,0.0003528413594934,85.0,8.0,0.2,,,,PRUNED,0.0023356084711849,,,
216.0,r1_08_BPV,1.0,13.0,0.0202342979609966,2022-10-30 09:57:50.482946,2022-10-30 09:58:52.185054,0 days 00:01:01.702108,1.0,2.0,2048.0,0.0001019199726002,127.0,8.0,0.2,,,,PRUNED,0.0202342979609966,,,
216.0,r1_08_BPV,1.0,14.0,0.0006381486891768,2022-10-30 09:58:52.185373,2022-10-30 10:01:00.929385,0 days 00:02:08.744012,1.0,1.0,512.0,0.0045205977738944,162.0,6.0,0.2,,,,PRUNED,0.0006381486891768,,,
216.0,r1_08_BPV,1.0,15.0,0.0178622845560312,2022-10-30 10:01:00.929715,2022-10-30 10:04:29.976284,0 days 00:03:29.046569,1.0,1.0,2048.0,0.0001197497562776,384.0,10.0,0.01,,,,PRUNED,0.0178622845560312,,,
216.0,r1_08_BPV,1.0,16.0,0.0007952135638333,2022-10-30 10:04:29.976668,2022-10-30 10:06:45.333339,0 days 00:02:15.356671,1.0,1.0,512.0,0.0005940436184256,220.0,6.0,1.0,,,,PRUNED,0.0007952135638333,,,
216.0,r1_08_BPV,1.0,17.0,0.0005616275593638,2022-10-30 10:06:45.333715,2022-10-30 10:15:54.285862,0 days 00:09:08.952147,3.0,2.0,1024.0,0.0220491920757531,289.0,10.0,0.01,4.0,,,COMPLETE,0.0005616275593638,,,
216.0,r1_08_BPV,1.0,18.0,0.0014893694315105,2022-10-30 10:15:54.286375,2022-10-30 10:18:28.403663,0 days 00:02:34.117288,1.0,2.0,2048.0,0.0002777298672166,259.0,5.0,0.05,,,,PRUNED,0.0014893694315105,,,
216.0,r1_08_BPV,1.0,19.0,0.0005602150340564,2022-10-30 10:18:28.404084,2022-10-30 10:25:45.576180,0 days 00:07:17.172096,3.0,2.0,1024.0,0.0209592468065009,252.0,10.0,0.01,3.0,,,COMPLETE,0.0005820352816954,,,
216.0,r1_08_BPV,1.0,20.0,0.0005644427728839,2022-10-30 10:25:45.576681,2022-10-30 10:39:00.276705,0 days 00:13:14.700024,3.0,1.0,2048.0,0.0009795984690791,107.0,6.0,0.05,26.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,21.0,0.0006342515698634,2022-10-30 10:39:00.277204,2022-10-30 10:43:24.369443,0 days 00:04:24.092239,3.0,2.0,1024.0,0.0358020040986951,324.0,10.0,0.01,,,,PRUNED,0.0006342515698634,,,
216.0,r1_08_BPV,1.0,22.0,0.000581192667596,2022-10-30 10:43:24.369792,2022-10-30 10:52:17.240144,0 days 00:08:52.870352,2.0,3.0,1024.0,0.0140055278262334,336.0,10.0,0.01,,,,PRUNED,0.0005682936753146,0.000581192667596,,
216.0,r1_08_BPV,1.0,23.0,0.0189783573150634,2022-10-30 10:52:17.240541,2022-10-30 10:54:44.317253,0 days 00:02:27.076712,1.0,1.0,2048.0,0.0001151367552941,169.0,7.0,1.0,,,,PRUNED,0.0189783573150634,,,
216.0,r1_08_BPV,1.0,24.0,0.0005664338241331,2022-10-30 10:54:44.317602,2022-10-30 11:07:40.860754,0 days 00:12:56.543152,3.0,3.0,1024.0,0.0196925333945226,344.0,9.0,0.01,,,,PRUNED,0.0005672771367244,0.0005664338241331,,
216.0,r1_08_BPV,1.0,25.0,0.0018058632267639,2022-10-30 11:07:40.861206,2022-10-30 11:13:46.281842,0 days 00:06:05.420636,2.0,3.0,2048.0,0.0001108801021073,238.0,8.0,0.2,,,,PRUNED,0.0018058632267639,,,
216.0,r1_08_BPV,1.0,26.0,0.0005577494157478,2022-10-30 11:13:46.282211,2022-10-30 11:32:15.049709,0 days 00:18:28.767498,2.0,3.0,512.0,0.0024989626200931,272.0,6.0,0.05,14.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,27.0,0.0005599770229309,2022-10-30 11:32:15.050248,2022-10-30 11:36:07.092739,0 days 00:03:52.042491,2.0,1.0,2048.0,0.0463712269884876,67.0,9.0,1.0,6.0,,,COMPLETE,0.0005643209442496,,,
216.0,r1_08_BPV,1.0,28.0,0.0005649361410178,2022-10-30 11:36:07.093270,2022-10-30 11:39:58.820481,0 days 00:03:51.727211,1.0,3.0,1024.0,0.0207915818224329,112.0,6.0,0.2,7.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,29.0,0.0005998731357976,2022-10-30 11:39:58.820990,2022-10-30 11:42:41.262428,0 days 00:02:42.441438,2.0,2.0,1024.0,0.0868938312665692,291.0,9.0,0.01,,,,PRUNED,0.0005998731357976,,,
216.0,r1_08_BPV,1.0,30.0,0.0005576199619099,2022-10-30 11:42:41.262764,2022-10-30 11:53:15.595726,0 days 00:10:34.332962,3.0,4.0,1024.0,0.0213166732320423,120.0,5.0,0.01,10.0,,,COMPLETE,0.0005795592442154,0.0005576199619099,,
216.0,r1_08_BPV,1.0,31.0,0.0005919393151998,2022-10-30 11:53:15.596236,2022-10-30 12:27:47.193182,0 days 00:34:31.596946,1.0,1.0,2048.0,0.0003087713322241,419.0,9.0,0.2,92.0,,,COMPLETE,0.0006012712256051,,,
216.0,r1_08_BPV,1.0,32.0,0.0005891969194635,2022-10-30 12:27:47.193711,2022-10-30 12:36:09.201448,0 days 00:08:22.007737,1.0,1.0,1024.0,0.0028393055473977,55.0,8.0,0.2,23.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,33.0,0.0005753382574766,2022-10-30 12:36:09.201953,2022-10-30 12:41:12.150191,0 days 00:05:02.948238,2.0,4.0,1024.0,0.0069195870098639,99.0,5.0,0.01,,,,PRUNED,0.0005855010822415,0.0005753382574766,,
216.0,r1_08_BPV,1.0,34.0,0.0007124696858227,2022-10-30 12:41:12.150618,2022-10-30 12:45:10.707412,0 days 00:03:58.556794,3.0,3.0,512.0,0.0028632620730921,72.0,5.0,0.01,,,,PRUNED,0.0007124696858227,,,
216.0,r1_08_BPV,1.0,35.0,0.0006183325313031,2022-10-30 12:45:10.707755,2022-10-30 12:55:41.032742,0 days 00:10:30.324987,3.0,2.0,512.0,0.0958710956173262,118.0,9.0,1.0,5.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,36.0,0.0005668533267453,2022-10-30 12:55:41.033261,2022-10-30 13:21:35.893854,0 days 00:25:54.860593,3.0,2.0,512.0,0.0061138439199245,766.0,8.0,0.2,3.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,37.0,0.0005888591986149,2022-10-30 13:21:35.894394,2022-10-30 13:23:28.319793,0 days 00:01:52.425399,2.0,4.0,2048.0,0.0101878498482742,146.0,5.0,1.0,,,,PRUNED,0.0005888591986149,,,
216.0,r1_08_BPV,1.0,38.0,0.0005629960214719,2022-10-30 13:23:28.320151,2022-10-30 13:29:17.878015,0 days 00:05:49.557864,3.0,3.0,1024.0,0.0378689190761362,121.0,7.0,0.01,3.0,,,COMPLETE,0.0005662337061949,,,
216.0,r1_08_BPV,1.0,39.0,0.0005650563398376,2022-10-30 13:29:17.878567,2022-10-30 13:33:14.859627,0 days 00:03:56.981060,1.0,1.0,1024.0,0.0314877199152692,288.0,7.0,0.2,6.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,40.0,0.0005794687895104,2022-10-30 13:33:14.860139,2022-10-30 13:42:41.905177,0 days 00:09:27.045038,3.0,1.0,512.0,0.0029541422517415,96.0,9.0,0.2,,,,PRUNED,0.0005794687895104,,,
216.0,r1_08_BPV,1.0,41.0,0.0006111627444624,2022-10-30 13:42:41.905530,2022-10-30 13:46:12.479014,0 days 00:03:30.573484,3.0,2.0,1024.0,0.0183666385517846,254.0,9.0,0.01,,,,PRUNED,0.0006111627444624,,,
216.0,r1_08_BPV,1.0,42.0,0.000624758657068,2022-10-30 13:46:12.479387,2022-10-30 13:52:04.673825,0 days 00:05:52.194438,3.0,2.0,1024.0,0.0314775043240482,429.0,10.0,0.01,,,,PRUNED,0.000624758657068,,,
216.0,r1_08_BPV,1.0,43.0,0.0005665892385877,2022-10-30 13:52:04.674227,2022-10-30 13:58:12.065604,0 days 00:06:07.391377,2.0,4.0,1024.0,0.0716859246150848,168.0,10.0,0.01,4.0,,,COMPLETE,0.0005665892385877,,,
216.0,r1_08_BPV,1.0,44.0,0.0005789031274616,2022-10-30 13:58:12.066134,2022-10-30 14:01:36.959162,0 days 00:03:24.893028,1.0,3.0,512.0,0.0705169756830102,172.0,6.0,0.01,1.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,45.0,0.0005730004631914,2022-10-30 14:01:36.959717,2022-10-30 14:21:30.751238,0 days 00:19:53.791521,3.0,3.0,1024.0,0.0211480823743803,443.0,9.0,0.01,,,,PRUNED,0.000579607381951,0.0005730004631914,,
216.0,r1_08_BPV,1.0,46.0,0.0006965752108953,2022-10-30 14:21:30.751652,2022-10-30 14:24:53.004487,0 days 00:03:22.252835,3.0,2.0,1024.0,0.0042448804127957,234.0,8.0,0.01,,,,PRUNED,0.0006965752108953,,,
216.0,r1_08_BPV,1.0,47.0,0.0005582812591455,2022-10-30 14:24:53.004862,2022-10-30 14:33:36.092703,0 days 00:08:43.087841,2.0,3.0,1024.0,0.0112151648896295,176.0,10.0,0.01,9.0,,,COMPLETE,0.0005615187110379,0.0005591617082245,,
216.0,r1_08_BPV,1.0,48.0,0.0006211815634742,2022-10-30 14:33:36.093211,2022-10-30 14:53:24.211871,0 days 00:19:48.118660,1.0,1.0,2048.0,0.0003703721030246,87.0,9.0,0.05,,,,PRUNED,0.0006211815634742,,,
216.0,r1_08_BPV,1.0,49.0,0.0005585295148193,2022-10-30 14:53:24.212228,2022-10-30 15:01:32.339214,0 days 00:08:08.126986,2.0,4.0,512.0,0.0101342398264468,103.0,6.0,0.2,5.0,,,COMPLETE,0.0005788946873508,,,
216.0,r1_08_BPV,1.0,50.0,0.0005840619560331,2022-10-30 15:01:32.339731,2022-10-30 15:04:46.344563,0 days 00:03:14.004832,2.0,4.0,512.0,0.0097735283432317,104.0,6.0,0.2,,,,PRUNED,0.0005840619560331,,,
216.0,r1_08_BPV,1.0,51.0,0.0005970391794107,2022-10-30 15:04:46.344973,2022-10-30 15:14:57.804934,0 days 00:10:11.459961,3.0,2.0,512.0,0.0048223877828362,87.0,9.0,0.2,,,,PRUNED,0.0005970391794107,,,
216.0,r1_08_BPV,1.0,52.0,0.0005655086715705,2022-10-30 15:14:57.805305,2022-10-30 15:38:19.404947,0 days 00:23:21.599642,3.0,1.0,1024.0,0.0020448900005929,760.0,10.0,0.05,9.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,53.0,0.0007156520150601,2022-10-30 15:38:19.405482,2022-10-30 15:41:18.519842,0 days 00:02:59.114360,2.0,4.0,512.0,0.0020963969560397,63.0,5.0,0.2,,,,PRUNED,0.0007156520150601,,,
216.0,r1_08_BPV,1.0,54.0,0.0005816828343085,2022-10-30 15:41:18.520221,2022-10-30 15:49:27.719104,0 days 00:08:09.198883,2.0,1.0,1024.0,0.0167599440328511,579.0,8.0,1.0,,,,PRUNED,0.0005816828343085,,,
216.0,r1_08_BPV,1.0,55.0,0.0005893798661418,2022-10-30 15:49:27.719514,2022-10-30 15:52:56.418885,0 days 00:03:28.699371,2.0,3.0,512.0,0.0056824259166622,180.0,6.0,0.2,,,,PRUNED,0.0005893798661418,,,
216.0,r1_08_BPV,1.0,56.0,0.0006298946100287,2022-10-30 15:52:56.419235,2022-10-30 15:57:17.292268,0 days 00:04:20.873033,3.0,4.0,512.0,0.0119710667540342,126.0,5.0,0.2,,,,PRUNED,0.0006298946100287,,,
216.0,r1_08_BPV,1.0,57.0,0.0006350898765958,2022-10-30 15:57:17.292633,2022-10-30 16:00:25.460494,0 days 00:03:08.167861,3.0,3.0,2048.0,0.0462417633735109,198.0,7.0,0.05,,,,PRUNED,0.0006350898765958,,,
216.0,r1_08_BPV,1.0,58.0,0.0005592791130766,2022-10-30 16:00:25.460853,2022-10-30 16:05:38.523175,0 days 00:05:13.062322,2.0,4.0,1024.0,0.026816089564792,88.0,6.0,1.0,5.0,,,COMPLETE,0.0005653421976603,,,
216.0,r1_08_BPV,1.0,59.0,0.000586379901506,2022-10-30 16:05:38.523733,2022-10-30 16:07:26.891637,0 days 00:01:48.367904,2.0,4.0,2048.0,0.0577410511091227,50.0,6.0,1.0,,,,PRUNED,0.000586379901506,,,
216.0,r1_08_BPV,1.0,60.0,0.0005694918218068,2022-10-30 16:07:26.891982,2022-10-30 16:21:32.988919,0 days 00:14:06.096937,1.0,1.0,512.0,0.0011749905723222,236.0,10.0,0.05,20.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,61.0,0.0005992292426526,2022-10-30 16:21:32.989446,2022-10-30 16:29:31.833979,0 days 00:07:58.844533,2.0,4.0,512.0,0.0129513207339645,85.0,6.0,0.05,,,,PRUNED,0.0005629363004118,0.0005992292426526,,
216.0,r1_08_BPV,1.0,62.0,0.0005600395379588,2022-10-30 16:29:31.834395,2022-10-30 16:35:43.796780,0 days 00:06:11.962385,2.0,4.0,1024.0,0.0291375410035258,64.0,7.0,1.0,7.0,,,COMPLETE,0.0005645051714964,0.0005632085958495,,
216.0,r1_08_BPV,1.0,63.0,0.0005821895319968,2022-10-30 16:35:43.797301,2022-10-30 16:46:03.162508,0 days 00:10:19.365207,3.0,1.0,512.0,0.0016858176971153,137.0,6.0,0.2,,,,PRUNED,0.0005821895319968,,,
216.0,r1_08_BPV,1.0,64.0,0.0005640920135192,2022-10-30 16:46:03.162867,2022-10-30 16:50:03.854219,0 days 00:04:00.691352,2.0,3.0,2048.0,0.0194004574964795,75.0,7.0,0.05,4.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,65.0,0.0005570854409597,2022-10-30 16:50:03.854794,2022-10-30 16:56:44.714464,0 days 00:06:40.859670,2.0,3.0,1024.0,0.0070808246521012,88.0,5.0,1.0,9.0,,,COMPLETE,0.0005590487271547,0.0005611438537016,,
216.0,r1_08_BPV,1.0,66.0,0.0007390022510662,2022-10-30 16:56:44.715010,2022-10-30 16:58:20.471386,0 days 00:01:35.756376,2.0,3.0,2048.0,0.0010877108172871,106.0,5.0,1.0,,,,PRUNED,0.0007390022510662,,,
216.0,r1_08_BPV,1.0,67.0,0.0005583581514656,2022-10-30 16:58:20.471767,2022-10-30 17:11:14.023313,0 days 00:12:53.551546,2.0,3.0,512.0,0.0035757257535109,69.0,5.0,0.05,12.0,,,COMPLETE,0.0005634214030578,0.0005586320767179,,
216.0,r1_08_BPV,1.0,68.0,0.0005644187913276,2022-10-30 17:11:14.023875,2022-10-30 17:20:10.614492,0 days 00:08:56.590617,2.0,3.0,512.0,0.0429230348117898,373.0,5.0,0.05,3.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,69.0,0.0005671928520314,2022-10-30 17:20:10.615073,2022-10-30 17:38:55.075769,0 days 00:18:44.460696,1.0,2.0,1024.0,0.0004580271764933,202.0,9.0,0.05,47.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,70.0,0.0005707650561816,2022-10-30 17:38:55.076322,2022-10-30 18:01:13.378940,0 days 00:22:18.302618,3.0,3.0,512.0,0.0006502593660498,396.0,9.0,0.01,5.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,71.0,0.0005978439585305,2022-10-30 18:01:13.379491,2022-10-30 18:03:07.561902,0 days 00:01:54.182411,2.0,3.0,1024.0,0.0030190828333326,73.0,5.0,0.05,,,,PRUNED,0.0005978439585305,,,
216.0,r1_08_BPV,1.0,72.0,0.0005573204834945,2022-10-30 18:03:07.562273,2022-10-30 18:18:43.944815,0 days 00:15:36.382542,2.0,3.0,512.0,0.0069468285219644,143.0,5.0,0.05,14.0,,,COMPLETE,0.0005603554891422,0.0005582812591455,,
216.0,r1_08_BPV,1.0,73.0,0.0006067072390578,2022-10-30 18:18:43.945343,2022-10-30 18:22:00.199247,0 days 00:03:16.253904,2.0,3.0,512.0,0.0052359723086684,141.0,5.0,0.05,,,,PRUNED,0.0006067072390578,,,
216.0,r1_08_BPV,1.0,74.0,0.0005562307778745,2022-10-30 18:22:00.199622,2022-10-30 18:32:23.641842,0 days 00:10:23.442220,2.0,2.0,2048.0,0.0088569278689666,150.0,5.0,1.0,23.0,,,COMPLETE,0.0005590107175521,,,
216.0,r1_08_BPV,1.0,75.0,0.0005637743743136,2022-10-30 18:32:23.642414,2022-10-30 18:45:19.361959,0 days 00:12:55.719545,1.0,2.0,1024.0,0.001546099363407,528.0,7.0,0.01,22.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,76.0,0.0006575973238795,2022-10-30 18:45:19.362534,2022-10-30 18:48:14.985533,0 days 00:02:55.622999,2.0,3.0,512.0,0.0018472733455741,57.0,5.0,0.05,,,,PRUNED,0.0006575973238795,,,
216.0,r1_08_BPV,1.0,77.0,0.0005691842525266,2022-10-30 18:48:14.985928,2022-10-30 18:52:54.938954,0 days 00:04:39.953026,1.0,3.0,512.0,0.0040143117682896,77.0,5.0,0.05,4.0,,,COMPLETE,0.0005691842525266,,,
216.0,r1_08_BPV,1.0,78.0,0.000559106003493,2022-10-30 18:52:54.939510,2022-10-30 19:00:15.735158,0 days 00:07:20.795648,2.0,3.0,512.0,0.0077297047932713,146.0,5.0,0.05,4.0,,,COMPLETE,0.000559106003493,,,
216.0,r1_08_BPV,1.0,79.0,0.0005841018282808,2022-10-30 19:00:15.735742,2022-10-30 19:03:01.250373,0 days 00:02:45.514631,3.0,3.0,1024.0,0.0063502493116815,117.0,6.0,0.05,,,,PRUNED,0.0005841018282808,,,
216.0,r1_08_BPV,1.0,80.0,0.0006461284356191,2022-10-30 19:03:01.250782,2022-10-30 19:07:03.465151,0 days 00:04:02.214369,2.0,4.0,512.0,0.0011915856940745,194.0,8.0,0.05,,,,PRUNED,0.0006461284356191,,,
216.0,r1_08_BPV,1.0,81.0,0.0006057518767192,2022-10-30 19:07:03.465534,2022-10-30 19:09:27.597948,0 days 00:02:24.132414,3.0,2.0,1024.0,0.0034890247962899,88.0,5.0,1.0,,,,PRUNED,0.0006057518767192,,,
216.0,r1_08_BPV,1.0,82.0,0.0107078002765774,2022-10-30 19:09:27.598316,2022-10-30 19:10:48.610814,0 days 00:01:21.012498,1.0,3.0,1024.0,0.0001153959464862,157.0,5.0,0.05,,,,PRUNED,0.0107078002765774,,,
216.0,r1_08_BPV,1.0,83.0,0.0005734410369768,2022-10-30 19:10:48.611210,2022-10-30 19:30:19.385139,0 days 00:19:30.773929,1.0,2.0,512.0,0.0006507014654584,55.0,7.0,1.0,34.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,84.0,0.00072634749813,2022-10-30 19:30:19.385717,2022-10-30 19:32:37.054884,0 days 00:02:17.669167,1.0,2.0,2048.0,0.0484629344127344,76.0,5.0,1.0,,,,PRUNED,0.00072634749813,,,
216.0,r1_08_BPV,1.0,85.0,0.0005684505449607,2022-10-30 19:32:37.055247,2022-10-30 19:40:31.326779,0 days 00:07:54.271532,2.0,1.0,512.0,0.0098991933835947,181.0,9.0,0.01,5.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,86.0,0.0005754987942054,2022-10-30 19:40:31.327338,2022-10-30 19:50:29.878230,0 days 00:09:58.550892,1.0,1.0,512.0,0.099548709285925,593.0,7.0,0.2,7.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,87.0,0.0005653334083035,2022-10-30 19:50:29.878790,2022-10-30 19:56:19.571637,0 days 00:05:49.692847,2.0,4.0,2048.0,0.0143320370529396,132.0,8.0,1.0,,,,PRUNED,0.0005696126027032,0.0005653334083035,,
216.0,r1_08_BPV,1.0,88.0,0.0005992589285597,2022-10-30 19:56:19.572027,2022-10-30 19:59:38.413258,0 days 00:03:18.841231,2.0,4.0,512.0,0.0091088464552329,110.0,6.0,0.2,,,,PRUNED,0.0005992589285597,,,
216.0,r1_08_BPV,1.0,89.0,0.0005582024459727,2022-10-30 19:59:38.413645,2022-10-30 20:07:40.253225,0 days 00:08:01.839580,2.0,4.0,512.0,0.016793102478723,99.0,5.0,0.2,5.0,,,COMPLETE,0.0005699346656911,,,
216.0,r1_08_BPV,1.0,90.0,0.0006047107744961,2022-10-30 20:07:40.253795,2022-10-30 20:15:23.242238,0 days 00:07:42.988443,2.0,3.0,512.0,0.0167055775233256,92.0,5.0,0.05,,,,PRUNED,0.000562306784559,0.0006047107744961,,
216.0,r1_08_BPV,1.0,91.0,0.0005998705164529,2022-10-30 20:15:23.242645,2022-10-30 20:18:29.840336,0 days 00:03:06.597691,2.0,4.0,512.0,0.0024464930047088,80.0,5.0,0.2,,,,PRUNED,0.0005998705164529,,,
216.0,r1_08_BPV,1.0,92.0,0.0006406101165339,2022-10-30 20:18:29.840707,2022-10-30 20:22:30.190200,0 days 00:04:00.349493,3.0,3.0,512.0,0.0076042787362767,68.0,5.0,0.01,,,,PRUNED,0.0006406101165339,,,
216.0,r1_08_BPV,1.0,93.0,0.0007046353421173,2022-10-30 20:22:30.190580,2022-10-30 20:24:13.816413,0 days 00:01:43.625833,2.0,1.0,1024.0,0.0056053602804882,95.0,5.0,1.0,,,,PRUNED,0.0007046353421173,,,
216.0,r1_08_BPV,1.0,94.0,0.000556486134883,2022-10-30 20:24:13.816771,2022-10-30 20:34:20.872632,0 days 00:10:07.055861,2.0,3.0,2048.0,0.0084293780763963,115.0,5.0,1.0,20.0,,,COMPLETE,0.0005603768513537,,,
216.0,r1_08_BPV,1.0,95.0,0.0006195007590577,2022-10-30 20:34:20.873196,2022-10-30 20:36:32.346590,0 days 00:02:11.473394,2.0,3.0,1024.0,0.0257499957511533,172.0,6.0,0.01,,,,PRUNED,0.0006195007590577,,,
216.0,r1_08_BPV,1.0,96.0,0.0005592702655121,2022-10-30 20:36:32.346998,2022-10-30 20:46:19.319548,0 days 00:09:46.972550,3.0,4.0,512.0,0.014539369309178,117.0,5.0,0.05,4.0,,,COMPLETE,0.0005592702655121,,,
216.0,r1_08_BPV,1.0,97.0,0.0005690149846486,2022-10-30 20:46:19.320095,2022-10-30 20:58:41.063880,0 days 00:12:21.743785,3.0,1.0,1024.0,0.000525510503496,62.0,10.0,0.2,16.0,,,COMPLETE,,,,
216.0,r1_08_BPV,1.0,98.0,0.0008249383536167,2022-10-30 20:58:41.064430,2022-10-30 21:01:34.855701,0 days 00:02:53.791271,3.0,3.0,1024.0,0.0006949287843171,137.0,6.0,0.01,,,,PRUNED,0.0008249383536167,,,
216.0,r1_08_BPV,1.0,99.0,0.000581405533012,2022-10-30 21:01:34.856061,2022-10-30 21:04:45.637293,0 days 00:03:10.781232,2.0,4.0,512.0,0.0015068634356151,56.0,9.0,0.2,,,,PRUNED,0.000581405533012,,,
216.0,r1_08_BPV,2.0,0.0,0.0005664273048751,2022-10-30 21:27:02.727953,2022-10-30 21:48:36.849941,0 days 00:21:34.121988,3.0,1.0,1024.0,0.001,200.0,8.0,0.05,26.0,,,COMPLETE,0.0006345324800349,0.00058255152544,"{'n_dspp_layers': 3, 'n_dspp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_quadrature_sites': 8, 'beta': 0.05}",0.0005707400850951
216.0,r1_08_BPV,2.0,1.0,0.0006527089863084,2022-10-30 21:48:36.850512,2022-10-30 21:49:58.230060,0 days 00:01:21.379548,1.0,3.0,1024.0,0.0019353763007909,126.0,9.0,0.01,,,,PRUNED,0.0006527089863084,,,
216.0,r1_08_BPV,2.0,2.0,0.0005852319300174,2022-10-30 21:49:58.230435,2022-10-30 22:00:58.534858,0 days 00:11:00.304423,2.0,1.0,512.0,0.0015467400485732,694.0,5.0,0.05,3.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,3.0,0.0006532589322887,2022-10-30 22:00:58.535464,2022-10-30 22:02:02.497462,0 days 00:01:03.961998,1.0,2.0,2048.0,0.0060631556463331,138.0,9.0,1.0,,,,PRUNED,0.0006532589322887,,,
